attempt,event_sequence,phase,source_event_exchange_time_ms,side,limit_px,flow_lookback_ms,trade_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,fill_support_touch_count,adverse_strict_through_count,neutral_or_opposite_flow_count,adverse_flow_ratio,min_pressure_qty_btc,pressure_ratio_threshold,status,reason
1,1916,post_open_orders_pre_submit_gate,1784013197804,buy,62556.0,1000,3,0,0.01939,0.01939,0.01939,0,False,0.02377,1,0,2,,0.01,2.0,pass,
1,1935,pre_open_orders_public_gate,1784013206303,buy,62552.0,1000,29,1.90389,0.11601,0.11601,0.11601,1.90389,False,0,7,22,0,16.411430049133696,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1935,post_open_orders_pre_submit_gate,1784013206303,buy,62546.0,1000,29,0,1.05768,1.05768,1.05768,0,False,0.96222,3,0,26,,0.01,2.0,pass,
1,1949,pre_open_orders_public_gate,1784013210073,buy,62546.0,1000,23,0.1785,0.07994,0.07994,0.07994,0.1785,False,0.0185,9,11,3,2.23292469352014,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1949,post_open_orders_pre_submit_gate,1784013210073,buy,62542.0,1000,23,0,0.17636,0.17636,0.17636,0,False,0.10058,9,0,14,,0.01,2.0,pass,
1,2691,pre_open_orders_public_gate,1784013497896,buy,62609.0,1000,13,0.16749,0.06431,0.06431,0.06431,0.16749,False,0.03141,1,2,10,2.604416109469756,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,2694,pre_open_orders_public_gate,1784013498705,buy,62607.0,1000,5,0.0008,0.0022,0.0022,0.0022,0.0008,True,0.16749,1,2,2,0.36363636363636365,0.01,2.0,pass,
1,2694,post_open_orders_pre_submit_gate,1784013498705,buy,62602.0,1000,5,0,0.00063,0.00063,0.00063,0,True,0.16986,1,0,4,,0.01,2.0,pass,
1,2698,pre_open_orders_public_gate,1784013500321,buy,62602.0,1000,2,0.00017,0,0,0,0.00017,False,0.0002,0,1,1,inf,0.01,2.0,pass,
1,2698,post_open_orders_pre_submit_gate,1784013500321,buy,62596.0,1000,2,0,0,0,0,0,False,0.00037,0,0,2,,0.01,2.0,pass,
1,2705,pre_open_orders_public_gate,1784013503076,buy,62596.0,1000,13,0.07908,0.0008,0.0008,0.0008,0.07908,False,0.01698,1,10,2,98.85,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,2705,post_open_orders_pre_submit_gate,1784013503076,buy,62589.0,1000,13,0,0,0,0,0,False,0.09686,0,0,13,,0.01,2.0,pass,
1,2724,pre_open_orders_public_gate,1784013510979,buy,62589.0,1000,2,0.00059,0.00159,0.00159,0.00159,0.00059,False,0,1,1,0,0.3710691823899371,0.01,2.0,pass,
1,2724,post_open_orders_pre_submit_gate,1784013510979,buy,62585.0,1000,2,0,0,0,0,0,False,0.00218,0,0,2,,0.01,2.0,pass,
1,2925,pre_open_orders_public_gate,1784013595779,buy,62601.0,1000,3,0.00226,0,0,0,0.00226,False,0,0,3,0,inf,0.01,2.0,pass,
1,2925,post_open_orders_pre_submit_gate,1784013595779,buy,62596.0,1000,3,0,0.00209,0.00209,0.00209,0,False,0.00017,2,0,1,,0.01,2.0,pass,
1,2937,pre_open_orders_public_gate,1784013601320,buy,62595.0,1000,9,0.0891,0.00159,0.00159,0.00159,0.0891,False,0,1,8,0,56.0377358490566,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,2937,post_open_orders_pre_submit_gate,1784013601320,buy,62586.0,1000,9,0,0.06858,0.06858,0.06858,0,False,0.02211,2,0,7,,0.01,2.0,pass,
1,2988,pre_open_orders_public_gate,1784013624061,buy,62583.0,1000,4,0.00058,0.00061,0.00061,0.00061,0.00058,False,0,2,2,0,0.9508196721311475,0.01,2.0,pass,
1,2988,post_open_orders_pre_submit_gate,1784013624061,buy,62580.0,1000,4,0,0.00041,0.00041,0.00041,0,False,0.00078,1,0,3,,0.01,2.0,pass,
1,3204,pre_open_orders_public_gate,1784013716572,buy,62595.0,1000,11,0.03559,0.00159,0.00159,0.00159,0.03559,False,0,2,9,0,22.38364779874214,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,3204,post_open_orders_pre_submit_gate,1784013716572,buy,62588.0,1000,11,0,0,0,0,0,False,0.03718,0,0,11,,0.01,2.0,pass,
1,3232,pre_open_orders_public_gate,1784013728194,buy,62582.0,1000,5,0.0008,0.00207,0.00207,0.00207,0.0008,True,0.0007,3,1,1,0.3864734299516908,0.01,2.0,pass,
1,3232,post_open_orders_pre_submit_gate,1784013728194,buy,62580.0,1000,5,0,0,0,0,0,True,0.00357,0,0,5,,0.01,2.0,pass,
1,3305,pre_open_orders_public_gate,1784013758967,buy,62564.0,1000,8,0.0063,0.00147,0.00147,0.00147,0.0063,False,0.00069,2,5,1,4.285714285714286,0.01,2.0,pass,
1,3305,post_open_orders_pre_submit_gate,1784013758967,buy,62557.0,1000,8,0,0.00001,0.00001,0.00001,0,False,0.00845,1,0,7,,0.01,2.0,pass,
1,3408,pre_open_orders_public_gate,1784013801654,buy,62591.0,1000,7,0.07218,0.00798,0.00798,0.00798,0.07218,False,0,2,5,0,9.045112781954888,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,3408,post_open_orders_pre_submit_gate,1784013801654,buy,62585.0,1000,7,0,0.07167,0.07167,0.07167,0,False,0.00849,2,0,5,,0.01,2.0,pass,
1,3577,pre_open_orders_public_gate,1784013876338,buy,62583.0,1000,5,0.00396,0.00041,0.00041,0.00041,0.00396,False,0,1,4,0,9.658536585365853,0.01,2.0,pass,
1,3577,post_open_orders_pre_submit_gate,1784013876338,buy,62575.0,1000,5,0,0,0,0,0,False,0.00437,0,0,5,,0.01,2.0,pass,
1,3722,pre_open_orders_public_gate,1784013935918,buy,62612.0,1000,12,0.10389,0.04418,0.04418,0.04418,0.10389,False,0,2,10,0,2.3515165233137165,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,3796,pre_open_orders_public_gate,1784013968140,buy,62604.0,1000,6,0.00598,0.03364,0.03364,0.03364,0.00598,False,0.00069,3,2,1,0.17776456599286564,0.01,2.0,pass,
1,3796,post_open_orders_pre_submit_gate,1784013968140,buy,62600.0,1000,6,0,0.00581,0.00581,0.00581,0,False,0.0345,1,0,5,,0.01,2.0,pass,
1,3961,pre_open_orders_public_gate,1784014037283,buy,62638.0,1000,6,0.00335,0.00603,0.00603,0.00603,0.00335,False,0,2,4,0,0.5555555555555556,0.01,2.0,pass,
1,3961,post_open_orders_pre_submit_gate,1784014037283,buy,62630.0,1000,6,0,0,0,0,0,False,0.00938,0,0,6,,0.01,2.0,pass,
1,3995,pre_open_orders_public_gate,1784014050728,buy,62639.0,1000,5,0.00814,0.04058,0.04058,0.04058,0.00814,False,0,1,4,0,0.20059142434696894,0.01,2.0,pass,
1,3995,post_open_orders_pre_submit_gate,1784014050728,buy,62635.0,1000,5,0,0,0,0,0,False,0.04872,0,0,5,,0.01,2.0,pass,
1,4101,pre_open_orders_public_gate,1784014099272,buy,62626.0,1000,17,0.08449,0.04901,0.04901,0.04901,0.08449,False,0,4,13,0,1.7239338910426443,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,4101,post_open_orders_pre_submit_gate,1784014099272,buy,62619.0,1000,17,0,0.05747,0.05747,0.05747,0,False,0.07603,4,0,13,,0.01,2.0,pass,
1,4110,pre_open_orders_public_gate,1784014103835,buy,62619.0,1000,20,0.18224,0.12263,0.12263,0.12263,0.18224,False,0,12,8,0,1.4860963875071354,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,4110,post_open_orders_pre_submit_gate,1784014103835,buy,62614.0,1000,20,0,0.17278,0.17278,0.17278,0,False,0.13209,5,0,15,,0.01,2.0,pass,
1,4361,pre_open_orders_public_gate,1784014205967,buy,62619.0,1000,6,0.01019,0.01242,0.01242,0.01242,0.01019,False,0.00316,2,2,2,0.820450885668277,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,4361,post_open_orders_pre_submit_gate,1784014205967,buy,62612.0,1000,6,0,0,0,0,0,False,0.02577,0,0,6,,0.01,2.0,pass,
1,4389,pre_open_orders_public_gate,1784014216890,buy,62605.0,1000,11,0.00939,0.01307,0.01307,0.01307,0.00939,False,0,4,7,0,0.7184391736801836,0.01,2.0,pass,
1,4441,pre_open_orders_public_gate,1784014239538,buy,62602.0,1000,9,0.0722,0.00128,0.00128,0.00128,0.0722,False,0,1,8,0,56.40625,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,4441,post_open_orders_pre_submit_gate,1784014239538,buy,62598.0,1000,9,0,0.00152,0.00152,0.00152,0,False,0.07196,1,0,8,,0.01,2.0,pass,
1,4464,pre_open_orders_public_gate,1784014249223,buy,62598.0,1000,5,0.02885,0.05182,0.05182,0.05182,0.02885,False,0,3,2,0,0.5567348514087225,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,4464,post_open_orders_pre_submit_gate,1784014249223,buy,62596.0,1000,5,0,0.02755,0.02755,0.02755,0,False,0.05312,1,0,4,,0.01,2.0,pass,
1,4467,pre_open_orders_public_gate,1784014250027,buy,62596.0,1000,8,0.00139,0.03195,0.03195,0.03195,0.00139,True,0.05312,3,1,4,0.04350547730829421,0.01,2.0,pass,
1,4467,post_open_orders_pre_submit_gate,1784014250027,buy,62595.0,1000,8,0,0.00139,0.00139,0.00139,0,True,0.08507,1,0,7,,0.01,2.0,pass,
