event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,trigger_found,guard_status,guard_reason,event_to_guard_start_seconds,target_event_to_guard_seconds,live_window_called,private_or_order_endpoint_called_before_trigger
60,l2Book,1784012502496,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
61,l2Book,1784012503027,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
62,trades,1784012503433,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
63,l2Book,1784012503562,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
64,l2Book,1784012504105,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
65,l2Book,1784012504642,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
66,trades,1784012505045,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
67,l2Book,1784012505169,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
68,trades,1784012505520,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
69,l2Book,1784012505722,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
70,l2Book,1784012506241,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
71,trades,1784012506526,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
72,l2Book,1784012506779,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
73,l2Book,1784012507329,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
74,l2Book,1784012507872,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
75,trades,1784012508071,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
76,l2Book,1784012508390,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
77,l2Book,1784012508950,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
78,trades,1784012508950,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
79,l2Book,1784012509487,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
80,l2Book,1784012510023,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
81,l2Book,1784012510568,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
82,l2Book,1784012511104,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
83,trades,1784012511104,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
84,l2Book,1784012511644,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
85,l2Book,1784012512173,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
86,l2Book,1784012512722,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
87,l2Book,1784012513260,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
88,trades,1784012513260,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
89,trades,1784012513400,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
90,l2Book,1784012513803,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
91,trades,1784012514140,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
92,l2Book,1784012514336,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
93,l2Book,1784012514868,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
94,l2Book,1784012515420,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
95,l2Book,1784012515952,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
96,l2Book,1784012516488,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
97,l2Book,1784012517024,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
98,trades,1784012517024,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
99,l2Book,1784012517561,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
100,trades,1784012518017,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
101,l2Book,1784012518094,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
102,trades,1784012518094,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
103,l2Book,1784012518704,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
104,l2Book,1784012519316,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
105,l2Book,1784012519908,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
106,trades,1784012519980,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
107,l2Book,1784012520426,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
108,l2Book,1784012520965,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
109,trades,1784012521096,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
110,l2Book,1784012521505,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
111,l2Book,1784012522038,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
112,trades,1784012522038,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
113,trades,1784012522507,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
114,l2Book,1784012522574,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
115,l2Book,1784012523110,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
116,l2Book,1784012523655,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
117,l2Book,1784012524193,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
118,trades,1784012524328,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
119,l2Book,1784012524735,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
120,l2Book,1784012525264,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
121,l2Book,1784012525809,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
122,trades,1784012525809,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
123,trades,1784012525940,True,True,anti_drift_block,adverse_trade_pressure_with_recent_adverse_bbo,0.00054,0.5,False,True
124,trades,1784012526008,True,True,anti_drift_block,adverse_trade_pressure_with_recent_adverse_bbo,0.000568,0.5,False,True
125,l2Book,1784012526347,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
126,trades,1784012526678,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
127,l2Book,1784012526950,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
128,trades,1784012527223,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
129,l2Book,1784012527417,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
130,trades,1784012527484,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
131,trades,1784012527815,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
132,l2Book,1784012527943,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
133,trades,1784012528019,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
134,l2Book,1784012528487,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
135,trades,1784012528621,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
136,trades,1784012528822,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
137,l2Book,1784012529023,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
138,trades,1784012529023,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
139,l2Book,1784012529559,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
140,trades,1784012529692,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
141,l2Book,1784012530081,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
142,trades,1784012530429,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
143,l2Book,1784012530630,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
144,l2Book,1784012531147,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
145,trades,1784012531433,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
146,l2Book,1784012531702,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
147,l2Book,1784012532238,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
148,l2Book,1784012532765,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
149,trades,1784012533254,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
150,l2Book,1784012533322,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
151,trades,1784012533322,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
152,l2Book,1784012533848,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
153,l2Book,1784012534388,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
154,l2Book,1784012534996,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
155,trades,1784012535064,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
156,trades,1784012535197,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
157,l2Book,1784012535545,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
158,l2Book,1784012536083,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
159,l2Book,1784012536617,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
160,l2Book,1784012537224,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
161,trades,1784012537224,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
162,l2Book,1784012537827,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
163,trades,1784012538096,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
164,l2Book,1784012538438,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
165,l2Book,1784012538962,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
166,l2Book,1784012539512,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
167,trades,1784012539512,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
168,trades,1784012539711,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
169,l2Book,1784012540113,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
170,l2Book,1784012540584,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
171,trades,1784012540658,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
172,l2Book,1784012541126,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
173,l2Book,1784012541677,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
174,l2Book,1784012542203,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
175,l2Book,1784012542752,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
176,l2Book,1784012543289,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
177,l2Book,1784012543821,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
178,trades,1784012543899,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
179,l2Book,1784012544369,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
180,l2Book,1784012544908,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
181,l2Book,1784012545439,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
182,l2Book,1784012545983,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
183,trades,1784012546185,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
184,l2Book,1784012546520,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
185,l2Book,1784012547037,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
186,trades,1784012547037,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
187,l2Book,1784012547595,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
188,trades,1784012547797,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
189,trades,1784012548048,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
190,l2Book,1784012548132,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
191,l2Book,1784012548654,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
192,l2Book,1784012549206,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
193,l2Book,1784012549755,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
194,l2Book,1784012550293,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
195,trades,1784012550677,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
196,trades,1784012550771,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
197,l2Book,1784012550824,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
198,l2Book,1784012551377,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
199,l2Book,1784012551891,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
200,trades,1784012552032,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
201,l2Book,1784012552435,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
202,trades,1784012552700,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
203,trades,1784012552775,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
204,l2Book,1784012552978,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
205,l2Book,1784012553530,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
206,trades,1784012553843,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
207,trades,1784012553915,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
208,trades,1784012553998,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
209,l2Book,1784012554065,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
210,l2Book,1784012554600,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
211,trades,1784012554671,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
212,l2Book,1784012555203,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
213,l2Book,1784012555753,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
214,l2Book,1784012556297,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
215,trades,1784012556587,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
216,l2Book,1784012556850,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
217,trades,1784012556924,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
218,trades,1784012556993,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
219,trades,1784012557126,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
220,l2Book,1784012557370,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
221,trades,1784012557738,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
222,trades,1784012557803,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
223,l2Book,1784012557936,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
224,trades,1784012557936,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
225,trades,1784012558004,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
226,l2Book,1784012558469,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
227,trades,1784012558871,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
228,l2Book,1784012559075,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
229,l2Book,1784012559591,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
230,l2Book,1784012560163,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
231,trades,1784012560569,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
232,l2Book,1784012560706,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
233,l2Book,1784012561240,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
234,l2Book,1784012561785,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
235,trades,1784012561986,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
236,trades,1784012562255,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
237,l2Book,1784012562301,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
238,l2Book,1784012562806,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
239,trades,1784012563184,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
240,l2Book,1784012563409,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
241,l2Book,1784012563930,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
242,trades,1784012564413,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
243,l2Book,1784012564479,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
244,l2Book,1784012565017,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
245,trades,1784012565017,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
246,l2Book,1784012565564,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
247,l2Book,1784012566102,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
248,l2Book,1784012566647,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
249,l2Book,1784012567184,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
250,l2Book,1784012567724,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
251,trades,1784012568065,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
252,l2Book,1784012568264,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
253,trades,1784012568493,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
254,l2Book,1784012568770,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
255,trades,1784012569095,True,True,anti_drift_block,adverse_trade_pressure_with_recent_adverse_bbo,0.000674,0.5,False,True
256,l2Book,1784012569296,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
257,trades,1784012569296,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
258,l2Book,1784012569817,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
259,trades,1784012569895,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
