attempt,event_sequence,retry_after_post_only_reject,source_channel,source_event_exchange_time_ms,open_orders_before_count,post_open_orders_public_state_seq,post_open_orders_l2_state_seq,post_open_orders_state_observed_after_end,guard_status,guard_reason,fair_mid_px,quote_px,edge_ticks,signal_age_ms,fee_buffer_ticks,adverse_selection_buffer_ticks,edge_gate_status,edge_gate_reason,submit_intent_bid,submit_intent_ask,side,limit_px,size_btc,notional_usdc,post_only_tif,order_endpoint_called,order_status_types,post_only_reject,fill_count_after_attempt,maker_fill_count_after_attempt,tracked_ref_count,cancel_endpoint_called,final_open_orders_count_after_attempt,shutdown_proof_status,quote_aging_guard_status,quote_aging_guard_reason,skip_reason
1,1949,False,trades,1784013210073,0,1962,1962,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62542.0,62543.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,2694,False,trades,1784013498705,0,2708,2708,True,edge_gate_block,fair_mid_source_stale,,62602.0,,,2.0,5.0,block,fair_mid_source_stale,62602.0,62603.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,2698,False,trades,1784013500321,0,2713,2713,True,edge_gate_block,edge_below_required_buffer,62580.5,62596.0,-15.5,148,2.0,5.0,block,edge_below_required_buffer,62596.0,62597.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
1,2705,False,trades,1784013503076,0,2721,2721,True,edge_gate_block,fair_mid_source_stale,,62589.0,,,2.0,5.0,block,fair_mid_source_stale,62589.0,62590.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,2724,False,trades,1784013510979,0,2742,2742,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62585.0,62586.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,2925,False,trades,1784013595779,0,2944,2944,True,edge_gate_block,fair_mid_source_stale,,62596.0,,,2.0,5.0,block,fair_mid_source_stale,62596.0,62597.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,2937,False,trades,1784013601320,0,2957,2957,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62586.0,62587.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,2988,False,trades,1784013624061,0,3009,3009,True,edge_gate_block,fair_mid_source_stale,,62580.0,,,2.0,5.0,block,fair_mid_source_stale,62580.0,62581.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,3204,False,trades,1784013716572,0,3226,3226,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62588.0,62589.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,3232,False,trades,1784013728194,0,3255,3255,True,edge_gate_block,fair_mid_source_stale,,62580.0,,,2.0,5.0,block,fair_mid_source_stale,62580.0,62581.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,3305,False,trades,1784013758967,0,3329,3329,True,fail_closed,post_open_orders_handoff_latency_exceeded,,,,,,,,,62557.0,62558.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,post_open_orders_handoff_latency_exceeded
1,3408,False,trades,1784013801654,0,3433,3433,True,edge_gate_block,fair_mid_source_stale,,62585.0,,,2.0,5.0,block,fair_mid_source_stale,62585.0,62586.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,3577,False,trades,1784013876338,0,3603,3603,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62575.0,62576.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,3796,False,trades,1784013968140,0,3823,3823,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62600.0,62601.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,3961,False,trades,1784014037283,0,3990,3990,True,edge_gate_block,fair_mid_source_stale,,62630.0,,,2.0,5.0,block,fair_mid_source_stale,62630.0,62631.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,3995,False,trades,1784014050728,0,4025,4025,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62635.0,62637.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,4101,False,trades,1784014099272,0,4132,4132,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62619.0,62620.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,4110,False,trades,1784014103835,0,4142,4142,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62614.0,62620.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,4361,False,trades,1784014205967,0,4394,4394,True,edge_gate_block,fair_mid_source_stale,,62612.0,,,2.0,5.0,block,fair_mid_source_stale,62612.0,62613.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,4441,False,trades,1784014239538,0,4475,4475,True,edge_gate_block,fair_mid_source_stale,,62598.0,,,2.0,5.0,block,fair_mid_source_stale,62598.0,62599.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,4464,False,trades,1784014249223,0,4499,4499,True,edge_gate_block,fair_mid_source_stale,,62596.0,,,2.0,5.0,block,fair_mid_source_stale,62596.0,62597.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,4467,False,trades,1784014250027,0,4503,4503,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62595.0,62596.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
