event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
160,l2Book,1784012537224,62602,62603,2,0.03194,0,0.03194,0.00018,3.0
161,trades,1784012537224,62602,62603,3,0.03194,0,0.03194,0.00037,3.0
162,l2Book,1784012537827,62602,62603,3,0.03194,0,0.03194,0.00037,3.0
163,trades,1784012538096,62602,62603,3,0.08194,0,0.08194,0.00019,3.0
164,l2Book,1784012538438,62602,62603,2,0.05,0,0.05,0.00019,3.0
165,l2Book,1784012538962,62602,62603,2,0.05,0,0.05,0.00019,3.0
166,l2Book,1784012539512,62601,62602,2,0,0,0,0.05019,3.0
167,trades,1784012539512,62601,62602,3,0,0,0,0.05038,3.0
168,trades,1784012539711,62601,62602,4,0,0,0,0.05186,3.0
169,l2Book,1784012540113,62601,62602,4,0,0,0,0.05186,3.0
170,l2Book,1784012540584,62601,62602,3,0,0,0,0.05167,3.0
171,trades,1784012540658,62601,62602,6,0.05,0,0.05,0.05167,3.0
172,l2Book,1784012541126,62601,62602,5,0.05,0,0.05,0.00167,3.0
173,l2Book,1784012541677,62601,62602,5,0.05,0,0.05,0.00167,3.0
174,l2Book,1784012542203,62601,62602,5,0.05,0,0.05,0.00167,3.0
175,l2Book,1784012542752,62601,62602,3,0.05,0,0.05,0,3.0
176,l2Book,1784012543289,62601,62602,3,0.05,0,0.05,0,3.0
177,l2Book,1784012543821,62601,62602,0,0,0,0,0,3.0
178,trades,1784012543899,62601,62602,1,0.00043,0,0.00043,0,3.0
179,l2Book,1784012544369,62601,62602,1,0.00043,0,0.00043,0,3.0
180,l2Book,1784012544908,62601,62602,1,0.00043,0,0.00043,0,3.0
181,l2Book,1784012545439,62601,62602,1,0.00043,0,0.00043,0,3.0
182,l2Book,1784012545983,62601,62602,1,0.00043,0,0.00043,0,3.0
183,trades,1784012546185,62601,62602,4,0.05043,0,0.05043,0,3.0
184,l2Book,1784012546520,62601,62602,4,0.05043,0,0.05043,0,3.0
185,l2Book,1784012547037,62601,62602,3,0.05,0,0.05,0,3.0
186,trades,1784012547037,62601,62602,4,0.05,0,0.05,0.00018,3.0
187,l2Book,1784012547595,62601,62602,4,0.05,0,0.05,0.00018,3.0
188,trades,1784012547797,62601,62602,5,0.05389,0,0.05389,0.00018,3.0
189,trades,1784012548048,62601,62602,6,0.05389,0,0.05389,0.0012,3.0
190,l2Book,1784012548132,62601,62602,6,0.05389,0,0.05389,0.0012,3.0
191,l2Book,1784012548654,62601,62602,6,0.05389,0,0.05389,0.0012,3.0
192,l2Book,1784012549206,62601,62602,3,0.00389,0,0.00389,0.0012,3.0
193,l2Book,1784012549755,62601,62602,3,0.00389,0,0.00389,0.0012,3.0
194,l2Book,1784012550293,62601,62602,2,0.00389,0,0.00389,0.00102,3.0
195,trades,1784012550677,62601,62602,3,0.02529,0,0.02529,0.00102,3.0
196,trades,1784012550771,62601,62602,4,0.02529,0,0.02529,0.38563,3.0
197,l2Book,1784012550824,62601,62602,3,0.0214,0,0.0214,0.38563,3.0
198,l2Book,1784012551377,62601,62602,2,0.0214,0,0.0214,0.38461,3.0
199,l2Book,1784012551891,62601,62602,2,0.0214,0,0.0214,0.38461,3.0
200,trades,1784012552032,62601,62602,4,0.02285,0,0.02285,0.38494,3.0
201,l2Book,1784012552435,62601,62602,4,0.02285,0,0.02285,0.38494,3.0
202,trades,1784012552700,62601,62602,6,0.02327,0,0.02327,0.38494,3.0
203,trades,1784012552775,62601,62602,7,0.02349,0,0.02349,0.38494,3.0
204,l2Book,1784012552978,62601,62602,7,0.02349,0,0.02349,0.38494,3.0
205,l2Book,1784012553530,62601,62602,7,0.02349,0,0.02349,0.38494,3.0
206,trades,1784012553843,62601,62602,6,0.00209,0,0.00209,0.00273,3.0
207,trades,1784012553915,62601,62602,7,0.02887,0,0.02887,0.00273,3.0
208,trades,1784012553998,62601,62602,8,0.0468,0,0.0468,0.00273,3.0
209,l2Book,1784012554065,62601,62602,8,0.0468,0,0.0468,0.00273,3.0
210,l2Book,1784012554600,62601,62602,8,0.0468,0,0.0468,0.00273,3.0
211,trades,1784012554671,62601,62602,9,0.0968,0,0.0968,0.00273,3.0
212,l2Book,1784012555203,62601,62602,7,0.09535,0,0.09535,0.0024,3.0
213,l2Book,1784012555753,62601,62602,5,0.09493,0,0.09493,0.0024,3.0
214,l2Book,1784012556297,62601,62602,4,0.09471,0,0.09471,0.0024,3.0
215,trades,1784012556587,62601,62602,5,0.19057,0,0.19057,0.0024,3.0
216,l2Book,1784012556850,62601,62602,4,0.19057,0,0.19057,0,3.0
217,trades,1784012556924,62601,62602,4,0.16403,0,0.16403,0,3.0
218,trades,1784012556993,62601,62602,5,0.16654,0,0.16654,0,3.0
219,trades,1784012557126,62601,62602,5,0.14989,0,0.14989,0,3.0
220,l2Book,1784012557370,62601,62602,5,0.14989,0,0.14989,0,3.0
221,trades,1784012557738,62601,62602,5,0.20852,0,0.20852,0,3.0
222,trades,1784012557803,62601,62602,6,0.40831,0,0.40831,0,3.0
223,l2Book,1784012557936,62595,62601,6,0,0,0,0.40831,3.0
224,trades,1784012557936,62595,62601,11,0,0,0,0.7664,3.0
225,trades,1784012558004,62595,62601,19,0.00019,0.05,0.05019,0.76709,3.0
226,l2Book,1784012558469,62591,62592,19,0.00851,0,0.00851,0.80877,3.0
227,trades,1784012558871,62591,62592,20,0.00851,0,0.00851,0.80933,3.0
228,l2Book,1784012559075,62591,62592,20,0.00851,0,0.00851,0.80933,3.0
229,l2Book,1784012559591,62591,62592,19,0.00851,0,0.00851,0.71347,3.0
230,l2Book,1784012560163,62591,62592,16,0.00851,0,0.00851,0.70944,3.0
231,trades,1784012560569,62591,62592,17,0.00851,0,0.00851,0.72035,3.0
232,l2Book,1784012560706,62591,62592,17,0.00851,0,0.00851,0.72035,3.0
233,l2Book,1784012561240,62591,62592,2,0,0,0,0.01147,3.0
234,l2Book,1784012561785,62591,62592,2,0,0,0,0.01147,3.0
235,trades,1784012561986,62591,62592,2,0.05,0,0.05,0.01091,3.0
236,trades,1784012562255,62591,62592,3,0.05,0,0.05,0.0116,3.0
237,l2Book,1784012562301,62591,62592,3,0.05,0,0.05,0.0116,3.0
238,l2Book,1784012562806,62591,62592,3,0.05,0,0.05,0.0116,3.0
239,trades,1784012563184,62591,62592,4,0.09409,0,0.09409,0.0116,3.0
240,l2Book,1784012563409,62591,62592,4,0.09409,0,0.09409,0.0116,3.0
241,l2Book,1784012563930,62591,62592,3,0.09409,0,0.09409,0.00069,3.0
242,trades,1784012564413,62591,62592,4,0.14409,0,0.14409,0.00069,3.0
243,l2Book,1784012564479,62591,62592,4,0.14409,0,0.14409,0.00069,3.0
244,l2Book,1784012565017,62591,62592,3,0.09409,0,0.09409,0.00069,3.0
245,trades,1784012565017,62591,62592,4,0.09409,0,0.09409,0.00087,3.0
246,l2Book,1784012565564,62591,62592,3,0.09409,0,0.09409,0.00018,3.0
247,l2Book,1784012566102,62591,62592,3,0.09409,0,0.09409,0.00018,3.0
248,l2Book,1784012566647,62591,62592,2,0.05,0,0.05,0.00018,3.0
249,l2Book,1784012567184,62591,62592,2,0.05,0,0.05,0.00018,3.0
250,l2Book,1784012567724,62591,62592,1,0,0,0,0.00018,3.0
251,trades,1784012568065,62591,62592,1,0.00019,0,0.00019,0,3.0
252,l2Book,1784012568264,62590,62592,1,0,0,0,0.00019,3.0
253,trades,1784012568493,62590,62592,6,0.00017,0.01483,0.015,0.00019,3.0
254,l2Book,1784012568770,62587,62588,6,0.01433,0,0.01433,0.00086,3.0
255,trades,1784012569095,62587,62588,9,0.03048,0.06373,0.09421,0.00086,3.0
256,l2Book,1784012569296,62584,62585,9,0.06373,0,0.06373,0.03134,3.0
257,trades,1784012569296,62584,62585,10,0.06973,0,0.06973,0.03134,3.0
258,l2Book,1784012569817,62584,62585,10,0.06973,0,0.06973,0.03134,3.0
259,trades,1784012569895,62584,62585,11,0.06973,0,0.06973,0.03272,3.0
260,trades,1784012569964,62584,62585,12,0.07053,0,0.07053,0.03272,3.0
261,trades,1784012570097,62584,62585,13,0.07053,0,0.07053,0.03307,3.0
262,l2Book,1784012570368,62584,62585,13,0.07053,0,0.07053,0.03307,3.0
263,trades,1784012570507,62584,62585,14,0.07171,0,0.07171,0.03307,3.0
264,l2Book,1784012570910,62584,62585,14,0.07171,0,0.07171,0.03307,3.0
265,trades,1784012570910,62584,62585,16,0.0771,0,0.0771,0.15564,3.0
266,l2Book,1784012571436,62584,62585,15,0.0771,0,0.0771,0.15545,3.0
267,trades,1784012571546,62584,62585,13,0.13753,0,0.13753,0.14045,3.0
268,trades,1784012571599,62584,62585,14,0.15301,0,0.15301,0.14045,3.0
269,trades,1784012571665,62584,62585,16,0.18398,0,0.18398,0.14045,3.0
270,l2Book,1784012571943,62582,62583,16,0,0,0,0.32443,3.0
271,l2Book,1784012572528,62582,62583,12,0,0,0,0.23855,3.0
272,l2Book,1784012573127,62582,62583,9,0,0,0,0.23602,3.0
273,l2Book,1784012573673,62582,62583,8,0,0,0,0.23484,3.0
274,l2Book,1784012574220,62582,62583,6,0,0,0,0.10688,3.0
275,l2Book,1784012574756,62582,62583,0,0,0,0,0,3.0
276,l2Book,1784012575268,62582,62583,0,0,0,0,0,3.0
277,l2Book,1784012575813,62582,62583,0,0,0,0,0,3.0
278,l2Book,1784012576366,62582,62583,0,0,0,0,0,3.0
279,trades,1784012576567,62582,62583,2,0.002,0.16576,0.16776,0,3.0
280,l2Book,1784012576970,62581,62582,2,0.16576,0,0.16576,0.002,3.0
281,trades,1784012576970,62581,62582,3,0.16967,0,0.16967,0.002,3.0
282,trades,1784012577020,62581,62582,4,0.16967,0,0.16967,0.00218,3.0
283,trades,1784012577101,62581,62582,5,0.16967,0,0.16967,0.00902,3.0
284,l2Book,1784012577576,62581,62582,5,0.16967,0,0.16967,0.00902,3.0
285,trades,1784012578052,62581,62582,7,0.22086,0,0.22086,0.01004,3.0
286,l2Book,1784012578114,62581,62582,7,0.22086,0,0.22086,0.01004,3.0
287,l2Book,1784012578670,62578,62579,7,0,0,0,0.2309,3.0
288,l2Book,1784012579186,62575,62576,7,0,0,0,0.2309,3.0
289,trades,1784012579529,62575,62576,8,0,0,0,0.23766,3.0
290,l2Book,1784012579702,62575,62576,6,0,0,0,0.0699,3.0
291,l2Book,1784012580339,62575,62576,3,0,0,0,0.05897,3.0
292,l2Book,1784012580796,62575,62576,3,0,0,0,0.05897,3.0
293,l2Book,1784012581353,62575,62576,1,0,0,0,0.00676,3.0
294,trades,1784012581830,62575,62576,2,0,0,0,0.00708,3.0
295,l2Book,1784012581894,62575,62576,2,0,0,0,0.00708,3.0
296,trades,1784012582027,62575,62576,4,0.00145,0,0.00145,0.00742,3.0
297,l2Book,1784012582444,62575,62576,4,0.00145,0,0.00145,0.00742,3.0
298,l2Book,1784012583113,62575,62576,3,0.00145,0,0.00145,0.00066,3.0
299,l2Book,1784012583589,62575,62576,3,0.00145,0,0.00145,0.00066,3.0
300,l2Book,1784012584129,62575,62576,3,0.00145,0,0.00145,0.00066,3.0
301,l2Book,1784012584681,62575,62576,3,0.00145,0,0.00145,0.00066,3.0
302,l2Book,1784012585285,62575,62576,0,0,0,0,0,3.0
303,l2Book,1784012585901,62575,62576,0,0,0,0,0,3.0
304,l2Book,1784012586409,62575,62576,0,0,0,0,0,3.0
305,l2Book,1784012586969,62575,62576,0,0,0,0,0,3.0
306,trades,1784012587104,62575,62576,1,0.00128,0,0.00128,0,3.0
307,l2Book,1784012587479,62575,62576,1,0.00128,0,0.00128,0,3.0
308,l2Book,1784012588101,62575,62576,1,0.00128,0,0.00128,0,3.0
309,trades,1784012588028,62575,62576,3,0.00147,0,0.00147,0.0007,3.0
310,l2Book,1784012588586,62575,62576,3,0.00147,0,0.00147,0.0007,3.0
311,l2Book,1784012589123,62575,62576,3,0.00147,0,0.00147,0.0007,3.0
312,trades,1784012589123,62575,62576,4,0.00147,0,0.00147,0.00464,3.0
313,l2Book,1784012589650,62575,62576,4,0.00147,0,0.00147,0.00464,3.0
314,trades,1784012589800,62575,62576,5,0.00541,0,0.00541,0.00464,3.0
315,trades,1784012589912,62575,62576,6,0.0056,0,0.0056,0.00464,3.0
316,l2Book,1784012590206,62575,62576,5,0.00432,0,0.00432,0.00464,3.0
317,l2Book,1784012590746,62575,62576,5,0.00432,0,0.00432,0.00464,3.0
318,l2Book,1784012591260,62575,62576,3,0.00413,0,0.00413,0.00394,3.0
319,l2Book,1784012591817,62575,62576,3,0.00413,0,0.00413,0.00394,3.0
320,l2Book,1784012592367,62575,62576,2,0.00413,0,0.00413,0,3.0
321,trades,1784012592686,62575,62576,3,0.00442,0,0.00442,0,3.0
322,l2Book,1784012592888,62575,62576,2,0.00048,0,0.00048,0,3.0
323,trades,1784012592974,62575,62576,2,0.00029,0,0.00029,0.09588,3.0
324,l2Book,1784012593445,62575,62576,2,0.00029,0,0.00029,0.09588,3.0
325,l2Book,1784012593985,62575,62576,2,0.00029,0,0.00029,0.09588,3.0
326,l2Book,1784012594509,62575,62576,2,0.00029,0,0.00029,0.09588,3.0
327,trades,1784012594991,62575,62576,45,1.19191,2.53656,3.72847,0.09588,3.0
328,l2Book,1784012595058,62569,62571,45,0.52538,0,0.52538,3.29897,3.0
329,l2Book,1784012595596,62570,62571,45,0.92823,0.52538,1.45361,2.37074,3.0
330,l2Book,1784012596132,62570,62571,43,0.92823,0.52538,1.45361,2.27457,3.0
331,l2Book,1784012596693,62570,62571,43,0.92823,0.52538,1.45361,2.27457,3.0
332,l2Book,1784012597232,62570,62571,43,0.92823,0.52538,1.45361,2.27457,3.0
333,l2Book,1784012597750,62570,62571,43,0.92823,0.52538,1.45361,2.27457,3.0
334,l2Book,1784012598300,62570,62571,0,0,0,0,0,3.0
335,trades,1784012598560,62570,62571,1,0.02093,0,0.02093,0,3.0
336,l2Book,1784012598840,62570,62571,1,0.02093,0,0.02093,0,3.0
337,l2Book,1784012599368,62570,62571,1,0.02093,0,0.02093,0,3.0
338,l2Book,1784012599912,62570,62571,1,0.02093,0,0.02093,0,3.0
339,trades,1784012599971,62570,62571,2,0.02879,0,0.02879,0,3.0
340,l2Book,1784012600468,62570,62571,2,0.02879,0,0.02879,0,3.0
341,l2Book,1784012600987,62570,62571,2,0.02879,0,0.02879,0,3.0
342,l2Book,1784012601520,62570,62571,2,0.02879,0,0.02879,0,3.0
343,l2Book,1784012602074,62570,62571,1,0.00786,0,0.00786,0,3.0
344,l2Book,1784012602607,62570,62571,1,0.00786,0,0.00786,0,3.0
345,l2Book,1784012603129,62570,62571,0,0,0,0,0,3.0
346,l2Book,1784012603679,62570,62571,0,0,0,0,0,3.0
347,l2Book,1784012604211,62570,62571,0,0,0,0,0,3.0
348,l2Book,1784012604741,62570,62571,0,0,0,0,0,3.0
349,l2Book,1784012605291,62570,62571,0,0,0,0,0,3.0
350,l2Book,1784012605830,62570,62571,0,0,0,0,0,3.0
