attempt,event_sequence,phase,source_event_exchange_time_ms,current_bid,current_ask,bbo_lookback_ms,recent_bbo_count,last_bbo_change_ms,touch_stability_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,last_direction,status
1,1354,post_open_orders_pre_submit_gate,1784012976726,62605.0,62606.0,750,1,1784012976252,474,0,0,1,0,flat,pass
1,1421,pre_open_orders_public_gate,1784013003080,62589.0,62590.0,750,1,1784013002608,472,1,0,0,0,down,pass
1,1421,post_open_orders_pre_submit_gate,1784013003080,62586.0,62587.0,750,1,1784013002608,472,1,0,0,0,down,pass
1,1684,pre_open_orders_public_gate,1784013105872,62564.0,62565.0,750,1,1784013105611,261,1,0,0,0,down,block
1,1916,pre_open_orders_public_gate,1784013197804,62557.0,62558.0,750,1,1784013197398,406,0,0,1,0,flat,pass
1,1916,post_open_orders_pre_submit_gate,1784013197804,62556.0,62557.0,750,1,1784013197398,406,0,0,1,0,flat,pass
1,1935,pre_open_orders_public_gate,1784013206303,62552.0,62553.0,750,1,1784013205959,344,0,0,1,0,flat,pass
1,1935,post_open_orders_pre_submit_gate,1784013206303,62546.0,62547.0,750,1,1784013205959,344,0,0,1,0,flat,pass
1,1949,pre_open_orders_public_gate,1784013210073,62546.0,62547.0,750,1,1784013209736,337,0,0,1,0,flat,pass
1,1949,post_open_orders_pre_submit_gate,1784013210073,62542.0,62543.0,750,1,1784013209736,337,0,0,1,0,flat,pass
1,2691,pre_open_orders_public_gate,1784013497896,62609.0,62610.0,750,1,1784013497695,201,0,0,1,0,flat,block
1,2694,pre_open_orders_public_gate,1784013498705,62607.0,62608.0,750,1,1784013498237,468,1,0,0,0,down,pass
1,2694,post_open_orders_pre_submit_gate,1784013498705,62602.0,62603.0,750,1,1784013498237,468,1,0,0,0,down,pass
1,2698,pre_open_orders_public_gate,1784013500321,62602.0,62603.0,750,1,1784013499836,485,0,0,1,0,flat,pass
1,2698,post_open_orders_pre_submit_gate,1784013500321,62596.0,62597.0,750,1,1784013499836,485,0,0,1,0,flat,pass
1,2705,pre_open_orders_public_gate,1784013503076,62596.0,62597.0,750,1,1784013502598,478,0,0,1,0,flat,pass
1,2705,post_open_orders_pre_submit_gate,1784013503076,62589.0,62590.0,750,1,1784013502598,478,0,0,1,0,flat,pass
1,2724,pre_open_orders_public_gate,1784013510979,62589.0,62590.0,750,2,1784013510285,694,0,0,2,0,flat,pass
1,2724,post_open_orders_pre_submit_gate,1784013510979,62585.0,62586.0,750,2,1784013510285,694,0,0,2,0,flat,pass
1,2925,pre_open_orders_public_gate,1784013595779,62601.0,62602.0,750,1,1784013595376,403,0,0,1,0,flat,pass
1,2925,post_open_orders_pre_submit_gate,1784013595779,62596.0,62597.0,750,1,1784013595376,403,0,0,1,0,flat,pass
1,2937,pre_open_orders_public_gate,1784013601320,62595.0,62596.0,750,1,1784013600921,399,0,0,1,0,flat,pass
1,2937,post_open_orders_pre_submit_gate,1784013601320,62586.0,62587.0,750,1,1784013600921,399,0,0,1,0,flat,pass
1,2988,pre_open_orders_public_gate,1784013624061,62583.0,62584.0,750,1,1784013623657,404,0,0,1,0,flat,pass
1,2988,post_open_orders_pre_submit_gate,1784013624061,62580.0,62581.0,750,1,1784013623657,404,0,0,1,0,flat,pass
1,3204,pre_open_orders_public_gate,1784013716572,62595.0,62596.0,750,2,1784013715967,605,0,0,2,0,flat,pass
1,3204,post_open_orders_pre_submit_gate,1784013716572,62588.0,62589.0,750,2,1784013715967,605,0,0,2,0,flat,pass
1,3232,pre_open_orders_public_gate,1784013728194,62582.0,62583.0,750,2,1784013727552,642,1,0,1,0,flat,pass
1,3232,post_open_orders_pre_submit_gate,1784013728194,62580.0,62581.0,750,2,1784013727552,642,1,0,1,0,flat,pass
1,3305,pre_open_orders_public_gate,1784013758967,62564.0,62565.0,750,1,1784013758571,396,0,0,1,0,flat,pass
1,3305,post_open_orders_pre_submit_gate,1784013758967,62557.0,62558.0,750,1,1784013758571,396,0,0,1,0,flat,pass
1,3408,pre_open_orders_public_gate,1784013801654,62591.0,62592.0,750,1,1784013801360,294,0,0,1,0,flat,pass
1,3408,post_open_orders_pre_submit_gate,1784013801654,62585.0,62586.0,750,1,1784013801360,294,0,0,1,0,flat,pass
1,3577,pre_open_orders_public_gate,1784013876338,62583.0,62584.0,750,1,1784013875875,463,0,0,1,0,flat,pass
1,3577,post_open_orders_pre_submit_gate,1784013876338,62575.0,62576.0,750,1,1784013875875,463,0,0,1,0,flat,pass
1,3722,pre_open_orders_public_gate,1784013935918,62612.0,62613.0,750,1,1784013935716,202,0,0,1,0,flat,block
1,3796,pre_open_orders_public_gate,1784013968140,62604.0,62605.0,750,2,1784013967538,602,0,0,2,0,flat,pass
1,3796,post_open_orders_pre_submit_gate,1784013968140,62600.0,62601.0,750,2,1784013967538,602,0,0,2,0,flat,pass
1,3961,pre_open_orders_public_gate,1784014037283,62638.0,62639.0,750,2,1784014036591,692,0,0,2,0,flat,pass
1,3961,post_open_orders_pre_submit_gate,1784014037283,62630.0,62631.0,750,2,1784014036591,692,0,0,2,0,flat,pass
1,3995,pre_open_orders_public_gate,1784014050728,62639.0,62640.0,750,2,1784014050047,681,0,0,2,0,flat,pass
1,3995,post_open_orders_pre_submit_gate,1784014050728,62635.0,62637.0,750,2,1784014050047,681,0,0,2,0,flat,pass
1,4101,pre_open_orders_public_gate,1784014099272,62626.0,62627.0,750,1,1784014099003,269,0,0,1,0,flat,pass
1,4101,post_open_orders_pre_submit_gate,1784014099272,62619.0,62620.0,750,1,1784014099003,269,0,0,1,0,flat,pass
1,4110,pre_open_orders_public_gate,1784014103835,62619.0,62620.0,750,1,1784014103372,463,0,0,1,0,flat,pass
1,4110,post_open_orders_pre_submit_gate,1784014103835,62614.0,62620.0,750,1,1784014103372,463,0,0,1,0,flat,pass
1,4361,pre_open_orders_public_gate,1784014205967,62619.0,62620.0,750,2,1784014205293,674,0,0,2,0,flat,pass
1,4361,post_open_orders_pre_submit_gate,1784014205967,62612.0,62613.0,750,2,1784014205293,674,0,0,2,0,flat,pass
1,4389,pre_open_orders_public_gate,1784014216890,62605.0,62606.0,750,1,1784014216691,199,0,0,1,0,flat,block
1,4441,pre_open_orders_public_gate,1784014239538,62602.0,62603.0,750,1,1784014239077,461,0,0,1,0,flat,pass
1,4441,post_open_orders_pre_submit_gate,1784014239538,62598.0,62599.0,750,1,1784014239077,461,0,0,1,0,flat,pass
1,4464,pre_open_orders_public_gate,1784014249223,62598.0,62599.0,750,1,1784014248890,333,0,0,1,0,flat,pass
1,4464,post_open_orders_pre_submit_gate,1784014249223,62596.0,62597.0,750,1,1784014248890,333,0,0,1,0,flat,pass
1,4467,pre_open_orders_public_gate,1784014250027,62596.0,62597.0,750,2,1784014249425,602,1,0,1,0,flat,pass
1,4467,post_open_orders_pre_submit_gate,1784014250027,62595.0,62596.0,750,2,1784014249425,602,1,0,1,0,flat,pass
