attempt,event_sequence,phase,source_event_exchange_time_ms,side,limit_px,flow_lookback_ms,trade_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,fill_support_touch_count,adverse_strict_through_count,neutral_or_opposite_flow_count,adverse_flow_ratio,min_pressure_qty_btc,pressure_ratio_threshold,status,reason
1,1213,pre_open_orders_public_gate,1784189114836,buy,64179.0,1000,8,0.00525,0.07264,0.07264,0.07264,0.00525,True,1.44153,3,1,4,0.07227422907488987,0.01,2.0,pass,
1,1213,post_open_orders_pre_submit_gate,1784189114836,buy,64176.0,1000,8,0,0,0,0,0,True,1.51942,0,0,8,,0.01,2.0,pass,
2,1317,pre_open_orders_public_gate,1784189146567,buy,64174.0,1000,7,0.08752,0.00016,0.00016,0.00016,0.08752,True,0.00109,1,5,1,547.0,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,1394,pre_open_orders_public_gate,1784189170686,buy,64188.0,1000,10,0.07769,0.04648,0.04648,0.04648,0.07769,False,0,3,7,0,1.6714716006884682,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,1497,pre_open_orders_public_gate,1784189204643,buy,64187.0,1000,11,0.04649,0.11659,0.11659,0.11659,0.04649,False,0,10,1,0,0.3987477485204563,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,1497,post_open_orders_pre_submit_gate,1784189204643,buy,64184.0,1000,11,0,0.04649,0.04649,0.04649,0,False,0.11659,1,0,10,,0.01,2.0,pass,
2,1504,pre_open_orders_public_gate,1784189205980,buy,64184.0,1000,10,0.08738,0.14915,0.14915,0.14915,0.08738,False,0,8,2,0,0.5858531679517265,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,1504,post_open_orders_pre_submit_gate,1784189205980,buy,64171.0,1000,10,0,0,0,0,0,False,0.23653,0,0,10,,0.01,2.0,pass,
2,1509,pre_open_orders_public_gate,1784189207845,buy,64170.0,1000,8,0.07377,0.00582,0.00582,0.00582,0.07377,False,0.00477,2,5,1,12.675257731958762,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,1509,post_open_orders_pre_submit_gate,1784189207845,buy,64165.0,1000,8,0,0.05579,0.05579,0.05579,0,False,0.02857,2,0,6,,0.01,2.0,pass,
2,1514,pre_open_orders_public_gate,1784189209282,buy,64165.0,1000,6,0.0114,0.07794,0.07794,0.07794,0.0114,False,0,1,5,0,0.1462663587374904,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,1514,post_open_orders_pre_submit_gate,1784189209282,buy,64153.0,1000,6,0,0,0,0,0,False,0.08934,0,0,6,,0.01,2.0,pass,
2,1676,pre_open_orders_public_gate,1784189251728,buy,64183.0,1000,2,0.08502,0,0,0,0.08502,True,0,0,2,0,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,1694,pre_open_orders_public_gate,1784189256403,buy,64168.0,1000,6,0.00032,0.07792,0.07792,0.07792,0.00032,False,0.00089,3,2,1,0.004106776180698152,0.01,2.0,pass,
2,1694,post_open_orders_pre_submit_gate,1784189256403,buy,64162.0,1000,6,0,0,0,0,0,False,0.07913,0,0,6,,0.01,2.0,pass,
2,1703,pre_open_orders_public_gate,1784189259639,buy,64161.0,1000,5,0.00366,0.00016,0.00016,0.00016,0.00366,True,0.5,1,3,1,22.875,0.01,2.0,pass,
2,1703,post_open_orders_pre_submit_gate,1784189259639,buy,64157.0,1000,5,0,0.00334,0.00334,0.00334,0,True,0.50048,1,0,4,,0.01,2.0,pass,
2,1732,pre_open_orders_public_gate,1784189268837,buy,64150.0,1000,6,0.0043,0.25082,0.25082,0.25082,0.0043,False,0.0033,3,2,1,0.01714376843951838,0.01,2.0,pass,
2,1732,post_open_orders_pre_submit_gate,1784189268837,buy,64146.0,1000,6,0,0.00414,0.00414,0.00414,0,False,0.25428,1,0,5,,0.01,2.0,pass,
2,1734,pre_open_orders_public_gate,1784189269450,buy,64146.0,1000,8,0.00749,0.15,0.15,0.15,0.00749,True,0.00428,4,1,3,0.049933333333333337,0.01,2.0,pass,
2,1734,post_open_orders_pre_submit_gate,1784189269450,buy,64145.0,1000,8,0,0.00749,0.00749,0.00749,0,True,0.15428,1,0,7,,0.01,2.0,pass,
2,1737,pre_open_orders_public_gate,1784189269918,buy,64145.0,1000,9,0.08995,0.00749,0.00749,0.00749,0.08995,True,0.15408,1,4,4,12.009345794392523,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,1738,pre_open_orders_public_gate,1784189270052,buy,64145.0,1000,10,0.09124,0.00749,0.00749,0.00749,0.09124,True,0.15408,1,5,4,12.181575433911883,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,1847,pre_open_orders_public_gate,1784189304144,buy,64142.0,1000,1,0,0,0,0,0,True,0.0609,0,0,1,,0.01,2.0,pass,
2,1847,post_open_orders_pre_submit_gate,1784189304144,buy,64142.0,1000,1,0,0,0,0,0,True,0.0609,0,0,1,,0.01,2.0,pass,
2,1870,pre_open_orders_public_gate,1784189312114,buy,64134.0,1000,3,0.00016,0.00182,0.00182,0.00182,0.00016,False,0,2,1,0,0.08791208791208792,0.01,2.0,pass,
2,1870,post_open_orders_pre_submit_gate,1784189312114,buy,64132.0,1000,3,0,0,0,0,0,False,0.00198,0,0,3,,0.01,2.0,pass,
2,1872,pre_open_orders_public_gate,1784189312731,buy,64132.0,1000,18,3.98667,0.01333,0.01333,0.01333,3.98667,True,0.01431,1,14,3,299.0750187546887,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2062,pre_open_orders_public_gate,1784189367252,buy,64130.0,1000,14,0.00796,0.0022,0.0022,0.0022,0.00796,True,0.45317,1,2,11,3.618181818181818,0.01,2.0,pass,
2,2062,post_open_orders_pre_submit_gate,1784189367252,buy,64124.0,1000,14,0,0,0,0,0,True,0.46333,0,0,14,,0.01,2.0,pass,
2,2190,pre_open_orders_public_gate,1784189404249,buy,64122.0,1000,6,0.00395,0.0022,0.0022,0.0022,0.00395,True,0.00051,2,2,2,1.7954545454545454,0.01,2.0,pass,
2,2190,post_open_orders_pre_submit_gate,1784189404249,buy,64119.0,1000,6,0,0.00379,0.00379,0.00379,0,True,0.00287,1,0,5,,0.01,2.0,pass,
2,2192,pre_open_orders_public_gate,1784189404599,buy,64119.0,1000,8,0.08788,0.0078,0.0078,0.0078,0.08788,True,0.0021,2,3,3,11.266666666666667,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2193,pre_open_orders_public_gate,1784189404732,buy,64119.0,1000,9,0.08808,0.0078,0.0078,0.0078,0.08808,True,0.0021,2,4,3,11.292307692307693,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2239,pre_open_orders_public_gate,1784189415526,buy,64102.0,1000,13,0.08144,0.00162,0.00162,0.00162,0.08144,True,0.00092,6,2,5,50.27160493827161,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2245,pre_open_orders_public_gate,1784189417001,buy,64097.0,1000,15,0.00154,0.00031,0.00031,0.00031,0.00154,True,0.74967,1,1,13,4.967741935483871,0.01,2.0,pass,
2,2245,post_open_orders_pre_submit_gate,1784189417001,buy,64095.0,1000,15,0,0,0,0,0,True,0.75152,0,0,15,,0.01,2.0,pass,
2,2247,pre_open_orders_public_gate,1784189418147,buy,64095.0,1000,7,0.01921,0.00033,0.00033,0.00033,0.01921,False,0,1,6,0,58.21212121212121,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,2247,post_open_orders_pre_submit_gate,1784189418147,buy,64090.0,1000,7,0,0.01453,0.01453,0.01453,0,False,0.00501,2,0,5,,0.01,2.0,pass,
2,2249,pre_open_orders_public_gate,1784189418616,buy,64090.0,1000,11,0.00155,0.09369,0.09369,0.09369,0.00155,True,0.00501,5,1,5,0.01654392144305689,0.01,2.0,pass,
2,2249,post_open_orders_pre_submit_gate,1784189418616,buy,64089.0,1000,11,0,0.00155,0.00155,0.00155,0,True,0.0987,1,0,10,,0.01,2.0,pass,
2,2267,pre_open_orders_public_gate,1784189424126,buy,64075.0,1000,5,0.18259,0.0022,0.0022,0.0022,0.18259,True,0.00878,1,2,2,82.99545454545455,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2276,pre_open_orders_public_gate,1784189425695,buy,64074.0,1000,14,0.0168,0.11418,0.11418,0.11418,0.0168,False,0.02107,6,5,3,0.14713610089332632,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,2276,post_open_orders_pre_submit_gate,1784189425695,buy,64063.0,1000,14,0,0,0,0,0,False,0.15205,0,0,14,,0.01,2.0,pass,
2,2396,pre_open_orders_public_gate,1784189447580,buy,64010.0,1000,3,0,0.07994,0.07994,0.07994,0,False,0.00227,2,0,1,,0.01,2.0,pass,
2,2396,post_open_orders_pre_submit_gate,1784189447580,buy,64010.0,1000,5,0,0.08324,0.08324,0.08324,0,False,0.00227,4,0,1,,0.01,2.0,pass,
2,2504,pre_open_orders_public_gate,1784189465906,buy,64062.0,1000,5,0,0.28703,0.28703,0.28703,0,False,0.07826,1,0,4,,0.01,2.0,pass,
2,2504,post_open_orders_pre_submit_gate,1784189465906,buy,64061.0,1000,5,0,0,0,0,0,False,0.36529,0,0,5,,0.01,2.0,pass,
2,2507,pre_open_orders_public_gate,1784189466786,buy,64061.0,1000,17,0.05434,0.00891,0.00891,0.00891,0.05434,True,0.00039,9,7,1,6.098765432098766,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2558,pre_open_orders_public_gate,1784189478650,buy,64058.0,1000,16,0.07821,0.07868,0.07868,0.07868,0.07821,False,0.09798,6,6,4,0.9940264361972547,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,2558,post_open_orders_pre_submit_gate,1784189478650,buy,64051.0,1000,16,0,0.07547,0.07547,0.07547,0,False,0.1794,2,0,14,,0.01,2.0,pass,
2,2591,pre_open_orders_public_gate,1784189483522,buy,64070.0,1000,11,0.00236,0.00016,0.00016,0.00016,0.00236,True,0.12063,1,3,7,14.75,0.01,2.0,pass,
2,2591,post_open_orders_pre_submit_gate,1784189483522,buy,64062.0,1000,11,0,0,0,0,0,True,0.12315,0,0,11,,0.01,2.0,pass,
2,2614,pre_open_orders_public_gate,1784189488130,buy,64068.0,1000,12,0.08811,0.48043,0.48043,0.48043,0.08811,False,0.00119,7,3,2,0.18339820577399413,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,2614,post_open_orders_pre_submit_gate,1784189488130,buy,64062.0,1000,12,0,0.0003,0.0003,0.0003,0,False,0.56943,1,0,11,,0.01,2.0,pass,
2,2723,pre_open_orders_public_gate,1784189516256,buy,64090.0,1000,5,0.00026,0.006,0.006,0.006,0.00026,False,0.00021,2,2,1,0.043333333333333335,0.01,2.0,pass,
2,2723,post_open_orders_pre_submit_gate,1784189516256,buy,64087.0,1000,5,0,0.0001,0.0001,0.0001,0,False,0.00637,1,0,4,,0.01,2.0,pass,
2,2747,pre_open_orders_public_gate,1784189522716,buy,64088.0,1000,7,0.00016,0.00016,0.00016,0.00016,0.00016,True,0.06128,1,1,5,1.0,0.01,2.0,pass,
2,2747,post_open_orders_pre_submit_gate,1784189522716,buy,64084.0,1000,7,0,0,0,0,0,True,0.0616,0,0,7,,0.01,2.0,pass,
2,2750,pre_open_orders_public_gate,1784189523141,buy,64084.0,1000,9,0.00283,0.0022,0.0022,0.0022,0.00283,True,0.00236,1,3,5,1.2863636363636364,0.01,2.0,pass,
2,2750,post_open_orders_pre_submit_gate,1784189523141,buy,64080.0,1000,9,0,0.00267,0.00267,0.00267,0,True,0.00472,2,0,7,,0.01,2.0,pass,
2,2761,pre_open_orders_public_gate,1784189525387,buy,64080.0,1000,5,0.00429,0.15176,0.15176,0.15176,0.00429,False,0,3,2,0,0.02826831839746969,0.01,2.0,pass,
2,2761,post_open_orders_pre_submit_gate,1784189525387,buy,64076.0,1000,5,0,0.00209,0.00209,0.00209,0,False,0.15396,1,0,4,,0.01,2.0,pass,
2,2885,pre_open_orders_public_gate,1784189551467,buy,64065.0,1000,6,0,0.00347,0.00347,0.00347,0,False,0.76311,1,0,5,,0.01,2.0,pass,
2,2885,post_open_orders_pre_submit_gate,1784189551467,buy,64059.0,1000,6,0,0,0,0,0,False,0.76658,0,0,6,,0.01,2.0,pass,
2,2890,pre_open_orders_public_gate,1784189552937,buy,64059.0,1000,7,0.00415,0.00196,0.00196,0.00196,0.00415,False,0.02399,2,4,1,2.11734693877551,0.01,2.0,pass,
2,2890,post_open_orders_pre_submit_gate,1784189552937,buy,64057.0,1000,7,0,0.00415,0.00415,0.00415,0,False,0.02595,4,0,3,,0.01,2.0,pass,
2,2940,pre_open_orders_public_gate,1784189566094,buy,64050.0,1000,4,0.00016,0.10176,0.10176,0.10176,0.00016,False,0.0007,2,1,1,0.0015723270440251573,0.01,2.0,pass,
2,2940,post_open_orders_pre_submit_gate,1784189566094,buy,64046.0,1000,4,0,0,0,0,0,False,0.10262,0,0,4,,0.01,2.0,pass,
2,2973,pre_open_orders_public_gate,1784189574205,buy,64039.0,1000,4,0.00217,0.07807,0.07807,0.07807,0.00217,False,0.00979,1,2,1,0.02779556807992827,0.01,2.0,pass,
2,2973,post_open_orders_pre_submit_gate,1784189574205,buy,64035.0,1000,4,0,0.00201,0.00201,0.00201,0,False,0.08802,1,0,3,,0.01,2.0,pass,
2,3242,pre_open_orders_public_gate,1784189632181,buy,63992.0,1000,15,0.18586,0.0014,0.0014,0.0014,0.18586,True,0.00362,1,9,5,132.75714285714287,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3243,pre_open_orders_public_gate,1784189632255,buy,63992.0,1000,17,0.26992,0.0014,0.0014,0.0014,0.26992,True,0.00362,1,11,5,192.8,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3305,pre_open_orders_public_gate,1784189646095,buy,63981.0,1000,10,0.00349,0.00353,0.00353,0.00353,0.00349,True,0.08384,3,2,5,0.9886685552407932,0.01,2.0,pass,
2,3305,post_open_orders_pre_submit_gate,1784189646095,buy,63968.0,1000,10,0,0,0,0,0,True,0.09086,0,0,10,,0.01,2.0,pass,
2,3335,pre_open_orders_public_gate,1784189650931,buy,63965.0,1000,14,0.04451,0.0022,0.0022,0.0022,0.04451,True,0.03496,2,8,4,20.23181818181818,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3336,pre_open_orders_public_gate,1784189651089,buy,63965.0,1000,15,0.04522,0.0022,0.0022,0.0022,0.04522,True,0.00321,2,9,4,20.554545454545455,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3389,pre_open_orders_public_gate,1784189663345,buy,63968.0,1000,9,0.96596,0,0,0,0.96596,True,0,0,9,0,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3441,pre_open_orders_public_gate,1784189674242,buy,63962.0,1000,9,0.73101,0.00016,0.00016,0.00016,0.73101,True,0.07868,2,4,3,4568.8125,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3449,pre_open_orders_public_gate,1784189676601,buy,63956.0,1000,8,0.0012,0.40355,0.40355,0.40355,0.0012,False,0,4,4,0,0.0029736092181885765,0.01,2.0,pass,
2,3449,post_open_orders_pre_submit_gate,1784189676601,buy,63951.0,1000,8,0,0.0012,0.0012,0.0012,0,False,0.40355,4,0,4,,0.01,2.0,pass,
2,3662,pre_open_orders_public_gate,1784189723662,buy,63938.0,1000,10,0,0.33691,0.33691,0.33691,0,False,0.03249,2,0,8,,0.01,2.0,pass,
2,3662,post_open_orders_pre_submit_gate,1784189723662,buy,63937.0,1000,12,0,0,0,0,0,False,0.37133,0,0,12,,0.01,2.0,pass,
2,3666,pre_open_orders_public_gate,1784189725040,buy,63936.0,1000,24,0.20485,0.00047,0.00047,0.00047,0.20485,True,0.30691,2,11,11,435.8510638297872,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3667,pre_open_orders_public_gate,1784189725108,buy,63936.0,1000,25,0.20485,0.00047,0.00047,0.00047,0.20485,True,0.30722,2,11,12,435.8510638297872,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3679,pre_open_orders_public_gate,1784189727051,buy,63930.0,1000,11,0.07766,0.04898,0.04898,0.04898,0.07766,True,0.46727,4,3,4,1.5855451204573294,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,3679,post_open_orders_pre_submit_gate,1784189727051,buy,63929.0,1000,11,0,0.07766,0.07766,0.07766,0,True,0.51625,3,0,8,,0.01,2.0,pass,
2,3729,pre_open_orders_public_gate,1784189736209,buy,63914.0,1000,83,7.93771,0.263,0.263,0.263,7.93771,True,4.89637,3,33,47,30.181406844106466,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3792,pre_open_orders_public_gate,1784189749441,buy,63904.0,1000,25,0.07577,0.00031,0.00031,0.00031,0.07577,True,0.11266,2,7,16,244.41935483870967,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3842,pre_open_orders_public_gate,1784189758551,buy,63899.0,1000,8,0.04617,0.12,0.12,0.12,0.04617,True,0.33277,2,2,4,0.38475,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,3842,post_open_orders_pre_submit_gate,1784189758551,buy,63896.0,1000,8,0,0,0,0,0,True,0.49894,0,0,8,,0.01,2.0,pass,
2,3844,pre_open_orders_public_gate,1784189759078,buy,63896.0,1000,16,0.06193,0.04304,0.04304,0.04304,0.06193,True,0.16586,3,10,3,1.4388940520446096,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,3844,post_open_orders_pre_submit_gate,1784189759078,buy,63894.0,1000,16,0,0.05899,0.05899,0.05899,0,True,0.21184,7,0,9,,0.01,2.0,pass,
2,3861,pre_open_orders_public_gate,1784189761896,buy,63898.0,1000,53,1.07036,0.12586,0.12586,0.12586,1.07036,True,0.205,4,38,11,8.504369934848244,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3864,pre_open_orders_public_gate,1784189762294,buy,63889.0,1000,56,0.13286,0.12,0.12,0.12,0.13286,True,1.22887,1,10,45,1.1071666666666666,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,3864,post_open_orders_pre_submit_gate,1784189762294,buy,63887.0,1000,56,0,0.01978,0.01978,0.01978,0,True,1.46195,2,0,54,,0.01,2.0,pass,
2,3915,pre_open_orders_public_gate,1784189776806,buy,63893.0,1000,14,0.01405,0,0,0,0.01405,True,0.20562,0,2,12,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3916,pre_open_orders_public_gate,1784189777008,buy,63893.0,1000,15,0.0159,0,0,0,0.0159,True,0.20562,0,3,12,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,3960,pre_open_orders_public_gate,1784189787333,buy,63884.0,1000,4,0,0.00596,0.00596,0.00596,0,False,0.30499,3,0,1,,0.01,2.0,pass,
2,3960,post_open_orders_pre_submit_gate,1784189787333,buy,63875.0,1000,4,0,0,0,0,0,False,0.31095,0,0,4,,0.01,2.0,pass,
2,4045,pre_open_orders_public_gate,1784189805690,buy,63931.0,1000,3,0,0.07936,0.07936,0.07936,0,False,0.00626,2,0,1,,0.01,2.0,pass,
2,4045,post_open_orders_pre_submit_gate,1784189805690,buy,63907.0,1000,3,0,0,0,0,0,False,0.08562,0,0,3,,0.01,2.0,pass,
2,4124,pre_open_orders_public_gate,1784189822671,buy,63915.0,1000,4,0.00207,0,0,0,0.00207,True,0.07885,0,2,2,inf,0.01,2.0,pass,
2,4124,post_open_orders_pre_submit_gate,1784189822671,buy,63913.0,1000,4,0,0.00191,0.00191,0.00191,0,True,0.07901,1,0,3,,0.01,2.0,pass,
