attempt,event_sequence,phase,source_channel,source_event_exchange_time_ms,side,limit_px,current_bid,current_ask,status,reason,touch_stability_ms,min_stable_ms,bbo_lookback_ms,recent_bbo_count,last_adverse_bbo_ms,elapsed_since_adverse_bbo_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,adverse_flow_ratio,adverse_flow_status,current_cross_risk,inference_scope
2,1870,post_open_orders_pre_submit_gate,trades,1784189312114,buy,64132.0,64132.0,64133.0,pass,,253,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.00198,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1872,pre_open_orders_public_gate,trades,1784189312731,buy,64132.0,64132.0,64133.0,block,adverse_trade_pressure_with_recent_adverse_bbo,356,250,750,1,1784189312375,356,1,0,0,0,3.98667,0.01333,0.01333,0.01333,3.98667,True,0.01431,299.0750187546887,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2062,pre_open_orders_public_gate,trades,1784189367252,buy,64130.0,64130.0,64135.0,pass,,336,250,750,1,1784189366916,336,1,0,0,0,0.00796,0.0022,0.0022,0.0022,0.00796,True,0.45317,3.618181818181818,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2062,post_open_orders_pre_submit_gate,trades,1784189367252,buy,64124.0,64124.0,64125.0,pass,,336,250,750,1,1784189366916,336,1,0,0,0,0,0,0,0,0,True,0.46333,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2190,pre_open_orders_public_gate,trades,1784189404249,buy,64122.0,64122.0,64123.0,pass,,470,250,750,1,1784189403779,470,1,0,0,0,0.00395,0.0022,0.0022,0.0022,0.00395,True,0.00051,1.7954545454545454,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2190,post_open_orders_pre_submit_gate,trades,1784189404249,buy,64119.0,64119.0,64120.0,pass,,470,250,750,1,1784189403779,470,1,0,0,0,0,0.00379,0.00379,0.00379,0,True,0.00287,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2192,pre_open_orders_public_gate,trades,1784189404599,buy,64119.0,64119.0,64120.0,block,adverse_trade_pressure_with_recent_adverse_bbo,271,250,750,1,1784189404328,271,1,0,0,0,0.08788,0.0078,0.0078,0.0078,0.08788,True,0.0021,11.266666666666667,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2193,pre_open_orders_public_gate,trades,1784189404732,buy,64119.0,64119.0,64120.0,block,adverse_trade_pressure_with_recent_adverse_bbo,404,250,750,1,1784189404328,404,1,0,0,0,0.08808,0.0078,0.0078,0.0078,0.08808,True,0.0021,11.292307692307693,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2239,pre_open_orders_public_gate,trades,1784189415526,buy,64102.0,64102.0,64103.0,block,adverse_trade_pressure_with_recent_adverse_bbo,490,250,750,1,1784189415036,490,1,0,0,0,0.08144,0.00162,0.00162,0.00162,0.08144,True,0.00092,50.27160493827161,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2245,pre_open_orders_public_gate,trades,1784189417001,buy,64097.0,64097.0,64098.0,pass,,266,250,750,1,1784189416735,266,1,0,0,0,0.00154,0.00031,0.00031,0.00031,0.00154,True,0.74967,4.967741935483871,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2245,post_open_orders_pre_submit_gate,trades,1784189417001,buy,64095.0,64095.0,64096.0,pass,,266,250,750,1,1784189416735,266,1,0,0,0,0,0,0,0,0,True,0.75152,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2247,pre_open_orders_public_gate,trades,1784189418147,buy,64095.0,64095.0,64096.0,pass,,350,250,750,1,,,0,0,1,0,0.01921,0.00033,0.00033,0.00033,0.01921,False,0,58.21212121212121,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2247,post_open_orders_pre_submit_gate,trades,1784189418147,buy,64090.0,64090.0,64091.0,pass,,350,250,750,1,,,0,0,1,0,0,0.01453,0.01453,0.01453,0,False,0.00501,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2249,pre_open_orders_public_gate,trades,1784189418616,buy,64090.0,64090.0,64091.0,pass,,268,250,750,1,1784189418348,268,1,0,0,0,0.00155,0.09369,0.09369,0.09369,0.00155,True,0.00501,0.01654392144305689,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2249,post_open_orders_pre_submit_gate,trades,1784189418616,buy,64089.0,64089.0,64090.0,pass,,268,250,750,1,1784189418348,268,1,0,0,0,0,0.00155,0.00155,0.00155,0,True,0.0987,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2267,pre_open_orders_public_gate,trades,1784189424126,buy,64075.0,64075.0,64076.0,block,adverse_trade_pressure_with_recent_adverse_bbo,401,250,750,1,1784189423725,401,1,0,0,0,0.18259,0.0022,0.0022,0.0022,0.18259,True,0.00878,82.99545454545455,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2276,pre_open_orders_public_gate,trades,1784189425695,buy,64074.0,64074.0,64075.0,pass,,350,250,750,1,,,0,0,1,0,0.0168,0.11418,0.11418,0.11418,0.0168,False,0.02107,0.14713610089332632,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2276,post_open_orders_pre_submit_gate,trades,1784189425695,buy,64063.0,64063.0,64064.0,pass,,350,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.15205,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2396,pre_open_orders_public_gate,l2Book,1784189447580,buy,64010.0,64010.0,64011.0,pass,,553,250,750,2,,,0,0,2,0,0,0.07994,0.07994,0.07994,0,False,0.00227,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2396,post_open_orders_pre_submit_gate,l2Book,1784189447580,buy,64010.0,64010.0,64011.0,pass,,553,250,750,2,,,0,0,2,0,0,0.08324,0.08324,0.08324,0,False,0.00227,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2504,pre_open_orders_public_gate,l2Book,1784189465906,buy,64062.0,64062.0,64063.0,pass,,542,250,750,2,,,0,0,2,0,0,0.28703,0.28703,0.28703,0,False,0.07826,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2504,post_open_orders_pre_submit_gate,l2Book,1784189465906,buy,64061.0,64061.0,64062.0,pass,,542,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.36529,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2507,pre_open_orders_public_gate,trades,1784189466786,buy,64061.0,64061.0,64062.0,block,adverse_trade_pressure_with_recent_adverse_bbo,329,250,750,1,1784189466457,329,1,0,0,0,0.05434,0.00891,0.00891,0.00891,0.05434,True,0.00039,6.098765432098766,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2558,pre_open_orders_public_gate,trades,1784189478650,buy,64058.0,64058.0,64059.0,pass,,298,250,750,1,,,0,0,1,0,0.07821,0.07868,0.07868,0.07868,0.07821,False,0.09798,0.9940264361972547,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2558,post_open_orders_pre_submit_gate,trades,1784189478650,buy,64051.0,64051.0,64052.0,pass,,298,250,750,1,,,0,0,1,0,0,0.07547,0.07547,0.07547,0,False,0.1794,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2591,pre_open_orders_public_gate,trades,1784189483522,buy,64070.0,64070.0,64071.0,pass,,338,250,750,1,1784189483184,338,1,0,0,0,0.00236,0.00016,0.00016,0.00016,0.00236,True,0.12063,14.75,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2591,post_open_orders_pre_submit_gate,trades,1784189483522,buy,64062.0,64062.0,64063.0,pass,,338,250,750,1,1784189483184,338,1,0,0,0,0,0,0,0,0,True,0.12315,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2614,pre_open_orders_public_gate,trades,1784189488130,buy,64068.0,64068.0,64069.0,pass,,613,250,750,2,,,0,0,2,0,0.08811,0.48043,0.48043,0.48043,0.08811,False,0.00119,0.18339820577399413,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2614,post_open_orders_pre_submit_gate,trades,1784189488130,buy,64062.0,64062.0,64063.0,pass,,613,250,750,2,,,0,0,2,0,0,0.0003,0.0003,0.0003,0,False,0.56943,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2723,pre_open_orders_public_gate,trades,1784189516256,buy,64090.0,64090.0,64091.0,pass,,471,250,750,1,,,0,0,1,0,0.00026,0.006,0.006,0.006,0.00026,False,0.00021,0.043333333333333335,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2723,post_open_orders_pre_submit_gate,trades,1784189516256,buy,64087.0,64087.0,64088.0,pass,,471,250,750,1,,,0,0,1,0,0,0.0001,0.0001,0.0001,0,False,0.00637,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2747,pre_open_orders_public_gate,trades,1784189522716,buy,64088.0,64088.0,64089.0,pass,,482,250,750,1,1784189522234,482,1,0,0,0,0.00016,0.00016,0.00016,0.00016,0.00016,True,0.06128,1.0,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2747,post_open_orders_pre_submit_gate,trades,1784189522716,buy,64084.0,64084.0,64085.0,pass,,482,250,750,1,1784189522234,482,1,0,0,0,0,0,0,0,0,True,0.0616,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2750,pre_open_orders_public_gate,trades,1784189523141,buy,64084.0,64084.0,64085.0,pass,,342,250,750,1,1784189522799,342,1,0,0,0,0.00283,0.0022,0.0022,0.0022,0.00283,True,0.00236,1.2863636363636364,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2750,post_open_orders_pre_submit_gate,trades,1784189523141,buy,64080.0,64080.0,64081.0,pass,,342,250,750,1,1784189522799,342,1,0,0,0,0,0.00267,0.00267,0.00267,0,True,0.00472,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2761,pre_open_orders_public_gate,trades,1784189525387,buy,64080.0,64080.0,64081.0,pass,,410,250,750,1,,,0,0,1,0,0.00429,0.15176,0.15176,0.15176,0.00429,False,0,0.02826831839746969,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2761,post_open_orders_pre_submit_gate,trades,1784189525387,buy,64076.0,64076.0,64077.0,pass,,410,250,750,1,,,0,0,1,0,0,0.00209,0.00209,0.00209,0,False,0.15396,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2885,pre_open_orders_public_gate,l2Book,1784189551467,buy,64065.0,64065.0,64066.0,pass,,539,250,750,2,,,0,1,1,0,0,0.00347,0.00347,0.00347,0,False,0.76311,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2885,post_open_orders_pre_submit_gate,l2Book,1784189551467,buy,64059.0,64059.0,64060.0,pass,,539,250,750,2,,,0,1,1,0,0,0,0,0,0,False,0.76658,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2890,pre_open_orders_public_gate,trades,1784189552937,buy,64059.0,64059.0,64060.0,pass,,407,250,750,1,,,0,0,1,0,0.00415,0.00196,0.00196,0.00196,0.00415,False,0.02399,2.11734693877551,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2890,post_open_orders_pre_submit_gate,trades,1784189552937,buy,64057.0,64057.0,64058.0,pass,,407,250,750,1,,,0,0,1,0,0,0.00415,0.00415,0.00415,0,False,0.02595,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2940,pre_open_orders_public_gate,trades,1784189566094,buy,64050.0,64050.0,64051.0,pass,,669,250,750,2,,,0,0,2,0,0.00016,0.10176,0.10176,0.10176,0.00016,False,0.0007,0.0015723270440251573,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2940,post_open_orders_pre_submit_gate,trades,1784189566094,buy,64046.0,64046.0,64047.0,pass,,669,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.10262,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2973,pre_open_orders_public_gate,trades,1784189574205,buy,64039.0,64039.0,64040.0,pass,,735,250,750,2,,,0,0,2,0,0.00217,0.07807,0.07807,0.07807,0.00217,False,0.00979,0.02779556807992827,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2973,post_open_orders_pre_submit_gate,trades,1784189574205,buy,64035.0,64035.0,64036.0,pass,,735,250,750,2,,,0,0,2,0,0,0.00201,0.00201,0.00201,0,False,0.08802,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3242,pre_open_orders_public_gate,trades,1784189632181,buy,63992.0,63992.0,63997.0,block,adverse_trade_pressure_with_recent_adverse_bbo,404,250,750,1,1784189631777,404,1,0,0,0,0.18586,0.0014,0.0014,0.0014,0.18586,True,0.00362,132.75714285714287,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3243,pre_open_orders_public_gate,trades,1784189632255,buy,63992.0,63992.0,63997.0,block,adverse_trade_pressure_with_recent_adverse_bbo,478,250,750,1,1784189631777,478,1,0,0,0,0.26992,0.0014,0.0014,0.0014,0.26992,True,0.00362,192.8,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3305,pre_open_orders_public_gate,trades,1784189646095,buy,63981.0,63981.0,63982.0,pass,,290,250,750,1,1784189645805,290,0,0,0,1,0.00349,0.00353,0.00353,0.00353,0.00349,True,0.08384,0.9886685552407932,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3305,post_open_orders_pre_submit_gate,trades,1784189646095,buy,63968.0,63968.0,63969.0,pass,,290,250,750,1,1784189645805,290,0,0,0,1,0,0,0,0,0,True,0.09086,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3335,pre_open_orders_public_gate,trades,1784189650931,buy,63965.0,63965.0,63966.0,block,adverse_trade_pressure_with_recent_adverse_bbo,342,250,750,1,1784189650589,342,1,0,0,0,0.04451,0.0022,0.0022,0.0022,0.04451,True,0.03496,20.23181818181818,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3336,pre_open_orders_public_gate,trades,1784189651089,buy,63965.0,63965.0,63966.0,block,adverse_trade_pressure_with_recent_adverse_bbo,500,250,750,1,1784189650589,500,1,0,0,0,0.04522,0.0022,0.0022,0.0022,0.04522,True,0.00321,20.554545454545455,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3389,pre_open_orders_public_gate,trades,1784189663345,buy,63968.0,63968.0,63969.0,block,adverse_trade_pressure_with_recent_adverse_bbo,266,250,750,1,1784189663079,266,1,0,0,0,0.96596,0,0,0,0.96596,True,0,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3441,pre_open_orders_public_gate,trades,1784189674242,buy,63962.0,63962.0,63965.0,block,adverse_trade_pressure_with_recent_adverse_bbo,391,250,750,1,1784189673851,391,1,0,0,0,0.73101,0.00016,0.00016,0.00016,0.73101,True,0.07868,4568.8125,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3449,pre_open_orders_public_gate,trades,1784189676601,buy,63956.0,63956.0,63957.0,pass,,620,250,750,2,,,0,0,2,0,0.0012,0.40355,0.40355,0.40355,0.0012,False,0,0.0029736092181885765,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3449,post_open_orders_pre_submit_gate,trades,1784189676601,buy,63951.0,63951.0,63952.0,pass,,620,250,750,2,,,0,0,2,0,0,0.0012,0.0012,0.0012,0,False,0.40355,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3662,pre_open_orders_public_gate,l2Book,1784189723662,buy,63938.0,63938.0,63939.0,pass,,553,250,750,2,,,0,1,1,0,0,0.33691,0.33691,0.33691,0,False,0.03249,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3662,post_open_orders_pre_submit_gate,l2Book,1784189723662,buy,63937.0,63937.0,63938.0,pass,,553,250,750,2,,,0,1,1,0,0,0,0,0,0,False,0.37133,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
