attempt,phase,event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,start_unix_seconds,end_unix_seconds,elapsed_seconds,current_bid,current_ask,candidate_age_seconds_at_phase_end,public_state_seq,l2_state_seq,state_observed_after_open_orders_end
1,open_orders_end_to_public_state,896,trades,1784189029811,1784189030067114220,1784189030.082465,1784189030.387655,0.30519,64161.0,64162.0,0.576655,907,907,True
1,open_orders_end_to_reprice,896,trades,1784189029811,1784189030067114220,1784189030.082465,1784189030.3877714,0.305306,64161.0,64162.0,0.576771,907,907,True
1,trigger_to_open_orders_start,969,trades,1784189048670,1784189048936538029,1784189048.9365382,1784189048.937289,0.000751,,,0.267289,980,978,
1,open_orders_elapsed,969,trades,1784189048670,1784189048936538029,1784189048.937289,1784189048.9564066,0.019118,64144.0,64145.0,0.286407,980,978,
1,open_orders_end_to_public_state,969,trades,1784189048670,1784189048936538029,1784189048.9564066,1784189049.090284,0.133878,64126.0,64131.0,0.420284,981,981,True
1,open_orders_end_to_reprice,969,trades,1784189048670,1784189048936538029,1784189048.9564066,1784189049.0903735,0.133967,64126.0,64131.0,0.420373,981,981,True
1,trigger_to_open_orders_start,1213,trades,1784189114836,1784189115039223439,1784189115.0392237,1784189115.0399404,0.000717,,,0.20394,1225,1224,
1,open_orders_elapsed,1213,trades,1784189114836,1784189115039223439,1784189115.0399404,1784189115.0544872,0.014547,64179.0,64180.0,0.218487,1225,1224,
1,open_orders_end_to_public_state,1213,trades,1784189114836,1784189115039223439,1784189115.0544872,1784189115.3538516,0.299364,64176.0,64177.0,0.517852,1226,1226,True
1,open_orders_end_to_reprice,1213,trades,1784189114836,1784189115039223439,1784189115.0544872,1784189115.353967,0.29948,64176.0,64177.0,0.517967,1226,1226,True
1,reprice_to_order_submit,1213,trades,1784189114836,1784189115039223439,1784189115.353967,1784189115.369104,0.015137,64176.0,64177.0,0.533104,1226,1226,True
1,exchange_order_response,1213,trades,1784189114836,1784189115039223439,1784189115.369104,1784189115.8549268,0.485823,64176.0,64177.0,1.018927,1226,1226,True
2,trigger_to_open_orders_start,1497,trades,1784189204643,1784189204848699609,1784189204.8486996,1784189204.8494318,0.000732,,,0.206432,1510,1508,
2,open_orders_elapsed,1497,trades,1784189204643,1784189204848699609,1784189204.8494318,1784189204.864434,0.015002,64187.0,64188.0,0.221434,1510,1508,
2,open_orders_end_to_public_state,1497,trades,1784189204643,1784189204848699609,1784189204.864434,1784189205.0261428,0.161709,64184.0,64185.0,0.383143,1511,1511,True
2,open_orders_end_to_reprice,1497,trades,1784189204643,1784189204848699609,1784189204.864434,1784189205.0262644,0.16183,64184.0,64185.0,0.383265,1511,1511,True
2,trigger_to_open_orders_start,1504,trades,1784189205980,1784189206192546933,1784189206.1925468,1784189206.1932938,0.000747,,,0.213294,1518,1515,
2,open_orders_elapsed,1504,trades,1784189205980,1784189206192546933,1784189206.1932938,1784189206.2085536,0.01526,64184.0,64185.0,0.228554,1518,1515,
2,open_orders_end_to_public_state,1504,trades,1784189205980,1784189206192546933,1784189206.2085536,1784189206.6558554,0.447302,64171.0,64172.0,0.675855,1521,1521,True
2,open_orders_end_to_reprice,1504,trades,1784189205980,1784189206192546933,1784189206.2085536,1784189206.655966,0.447412,64171.0,64172.0,0.675966,1521,1521,True
2,trigger_to_open_orders_start,1509,trades,1784189207845,1784189208053801377,1784189208.0538015,1784189208.054543,0.000741,,,0.209543,1526,1524,
2,open_orders_elapsed,1509,trades,1784189207845,1784189208053801377,1784189208.054543,1784189208.0724587,0.017916,64170.0,64171.0,0.227459,1526,1524,
2,open_orders_end_to_public_state,1509,trades,1784189207845,1784189208053801377,1784189208.0724587,1784189208.294341,0.221882,64165.0,64166.0,0.449341,1527,1527,True
2,open_orders_end_to_reprice,1509,trades,1784189207845,1784189208053801377,1784189208.0724587,1784189208.2944293,0.221971,64165.0,64166.0,0.449429,1527,1527,True
2,trigger_to_open_orders_start,1514,trades,1784189209282,1784189209607046279,1784189209.6070464,1784189209.6077957,0.000749,,,0.325796,1532,1531,
2,open_orders_elapsed,1514,trades,1784189209282,1784189209607046279,1784189209.6077957,1784189209.6265154,0.01872,64165.0,64166.0,0.344515,1532,1531,
2,open_orders_end_to_public_state,1514,trades,1784189209282,1784189209607046279,1784189209.6265154,1784189209.8246639,0.198148,64153.0,64154.0,0.542664,1534,1534,True
2,open_orders_end_to_reprice,1514,trades,1784189209282,1784189209607046279,1784189209.6265154,1784189209.82474,0.198225,64153.0,64154.0,0.54274,1534,1534,True
2,trigger_to_open_orders_start,1694,trades,1784189256403,1784189256614814723,1784189256.6148148,1784189256.6155882,0.000773,,,0.212588,1714,1712,
2,open_orders_elapsed,1694,trades,1784189256403,1784189256614814723,1784189256.6155882,1784189256.657202,0.041614,64168.0,64169.0,0.254202,1714,1712,
2,open_orders_end_to_public_state,1694,trades,1784189256403,1784189256614814723,1784189256.657202,1784189256.9442286,0.287027,64162.0,64163.0,0.541229,1715,1715,True
2,open_orders_end_to_reprice,1694,trades,1784189256403,1784189256614814723,1784189256.657202,1784189256.9443529,0.287151,64162.0,64163.0,0.541353,1715,1715,True
2,trigger_to_open_orders_start,1703,trades,1784189259639,1784189260013795668,1784189260.0137956,1784189260.0142546,0.000459,,,0.375255,1724,1722,
2,open_orders_elapsed,1703,trades,1784189259639,1784189260013795668,1784189260.0142546,1784189260.029383,0.015128,64161.0,64163.0,0.390383,1724,1722,
2,open_orders_end_to_public_state,1703,trades,1784189259639,1784189260013795668,1784189260.029383,1784189260.122896,0.093513,64157.0,64158.0,0.483896,1725,1725,True
2,open_orders_end_to_reprice,1703,trades,1784189259639,1784189260013795668,1784189260.029383,1784189260.1230133,0.09363,64157.0,64158.0,0.484013,1725,1725,True
2,trigger_to_open_orders_start,1732,trades,1784189268837,1784189269047366391,1784189269.0473664,1784189269.048057,0.000691,,,0.211057,1754,1752,
2,open_orders_elapsed,1732,trades,1784189268837,1784189269047366391,1784189269.048057,1784189269.1095076,0.06145,64150.0,64151.0,0.272508,1754,1752,
2,open_orders_end_to_public_state,1732,trades,1784189268837,1784189269047366391,1784189269.1095076,1784189269.3981705,0.288663,64146.0,64147.0,0.561171,1755,1755,True
2,open_orders_end_to_reprice,1732,trades,1784189268837,1784189269047366391,1784189269.1095076,1784189269.3982906,0.288783,64146.0,64147.0,0.561291,1755,1755,True
2,trigger_to_open_orders_start,1734,trades,1784189269450,1784189269667007413,1784189269.6670074,1784189269.6677706,0.000763,,,0.217771,1757,1755,
2,open_orders_elapsed,1734,trades,1784189269450,1784189269667007413,1784189269.6677706,1784189269.6864235,0.018653,64146.0,64147.0,0.236423,1757,1755,
2,open_orders_end_to_public_state,1734,trades,1784189269450,1784189269667007413,1784189269.6864235,1784189270.128046,0.441622,64145.0,64146.0,0.678046,1758,1758,True
2,open_orders_end_to_reprice,1734,trades,1784189269450,1784189269667007413,1784189269.6864235,1784189270.1281712,0.441748,64145.0,64146.0,0.678171,1758,1758,True
2,trigger_to_open_orders_start,1847,trades,1784189304144,1784189304365879376,1784189304.3658793,1784189304.3665314,0.000652,,,0.222531,1871,1870,
2,open_orders_elapsed,1847,trades,1784189304144,1784189304365879376,1784189304.3665314,1784189304.39183,0.025299,64142.0,64143.0,0.24783,1871,1870,
2,open_orders_end_to_public_state,1847,trades,1784189304144,1784189304365879376,1784189304.39183,1784189304.5897121,0.197882,64142.0,64143.0,0.445712,1872,1872,True
2,open_orders_end_to_reprice,1847,trades,1784189304144,1784189304365879376,1784189304.39183,1784189304.5897844,0.197954,64142.0,64143.0,0.445784,1872,1872,True
2,trigger_to_open_orders_start,1870,trades,1784189312114,1784189312327360698,1784189312.3273609,1784189312.3280547,0.000694,,,0.214055,1895,1894,
2,open_orders_elapsed,1870,trades,1784189312114,1784189312327360698,1784189312.3280547,1784189312.3637245,0.03567,64134.0,64135.0,0.249724,1895,1894,
2,open_orders_end_to_public_state,1870,trades,1784189312114,1784189312327360698,1784189312.3637245,1784189312.6604795,0.296755,64132.0,64133.0,0.546479,1896,1896,True
2,open_orders_end_to_reprice,1870,trades,1784189312114,1784189312327360698,1784189312.3637245,1784189312.6605918,0.296867,64132.0,64133.0,0.546592,1896,1896,True
2,trigger_to_open_orders_start,2062,trades,1784189367252,1784189367548127511,1784189367.5481274,1784189367.5488505,0.000723,,,0.29685,2088,2086,
2,open_orders_elapsed,2062,trades,1784189367252,1784189367548127511,1784189367.5488505,1784189367.5647166,0.015866,64130.0,64135.0,0.312716,2088,2086,
2,open_orders_end_to_public_state,2062,trades,1784189367252,1784189367548127511,1784189367.5647166,1784189367.8204608,0.255744,64124.0,64125.0,0.568461,2089,2089,True
2,open_orders_end_to_reprice,2062,trades,1784189367252,1784189367548127511,1784189367.5647166,1784189367.8205934,0.255877,64124.0,64125.0,0.568593,2089,2089,True
2,trigger_to_open_orders_start,2190,trades,1784189404249,1784189404464614887,1784189404.4646149,1784189404.4653192,0.000704,,,0.216319,2217,2215,
2,open_orders_elapsed,2190,trades,1784189404249,1784189404464614887,1784189404.4653192,1784189404.4807203,0.015401,64122.0,64123.0,0.23172,2217,2215,
2,open_orders_end_to_public_state,2190,trades,1784189404249,1784189404464614887,1784189404.4807203,1784189404.6153128,0.134593,64119.0,64120.0,0.366313,2218,2218,True
2,open_orders_end_to_reprice,2190,trades,1784189404249,1784189404464614887,1784189404.4807203,1784189404.615457,0.134737,64119.0,64120.0,0.366457,2218,2218,True
2,trigger_to_open_orders_start,2245,trades,1784189417001,1784189417257971671,1784189417.2579718,1784189417.2587464,0.000775,,,0.257746,2273,2272,
2,open_orders_elapsed,2245,trades,1784189417001,1784189417257971671,1784189417.2587464,1784189417.288794,0.030048,64097.0,64098.0,0.287794,2273,2272,
2,open_orders_end_to_public_state,2245,trades,1784189417001,1784189417257971671,1784189417.288794,1784189417.4853063,0.196512,64095.0,64096.0,0.484306,2274,2274,True
2,open_orders_end_to_reprice,2245,trades,1784189417001,1784189417257971671,1784189417.288794,1784189417.4854221,0.196628,64095.0,64096.0,0.484422,2274,2274,True
2,trigger_to_open_orders_start,2247,trades,1784189418147,1784189418343210533,1784189418.3432105,1784189418.3439515,0.000741,,,0.196951,2276,2275,
2,open_orders_elapsed,2247,trades,1784189418147,1784189418343210533,1784189418.3439515,1784189418.3757963,0.031845,64095.0,64096.0,0.228796,2276,2275,
2,open_orders_end_to_public_state,2247,trades,1784189418147,1784189418343210533,1784189418.3757963,1784189418.6261988,0.250402,64090.0,64091.0,0.479199,2277,2277,True
2,open_orders_end_to_reprice,2247,trades,1784189418147,1784189418343210533,1784189418.3757963,1784189418.626309,0.250513,64090.0,64091.0,0.479309,2277,2277,True
2,trigger_to_open_orders_start,2249,trades,1784189418616,1784189418847872937,1784189418.847873,1784189418.8486114,0.000738,,,0.232611,2279,2277,
2,open_orders_elapsed,2249,trades,1784189418616,1784189418847872937,1784189418.8486114,1784189418.8821907,0.033579,64090.0,64091.0,0.266191,2279,2277,
2,open_orders_end_to_public_state,2249,trades,1784189418616,1784189418847872937,1784189418.8821907,1784189419.115172,0.232981,64089.0,64090.0,0.499172,2280,2280,True
2,open_orders_end_to_reprice,2249,trades,1784189418616,1784189418847872937,1784189418.8821907,1784189419.1153474,0.233157,64089.0,64090.0,0.499347,2280,2280,True
2,trigger_to_open_orders_start,2276,trades,1784189425695,1784189426024077057,1784189426.024077,1784189426.0249066,0.00083,,,0.329907,2307,2305,
2,open_orders_elapsed,2276,trades,1784189425695,1784189426024077057,1784189426.0249066,1784189426.0392697,0.014363,64074.0,64075.0,0.34427,2307,2305,
2,open_orders_end_to_public_state,2276,trades,1784189425695,1784189426024077057,1784189426.0392697,1784189426.3339493,0.29468,64063.0,64064.0,0.638949,2308,2308,True
2,open_orders_end_to_reprice,2276,trades,1784189425695,1784189426024077057,1784189426.0392697,1784189426.3340282,0.294759,64063.0,64064.0,0.639028,2308,2308,True
2,trigger_to_open_orders_start,2396,l2Book,1784189447580,1784189447854558820,1784189447.8545587,1784189447.855393,0.000834,,,0.275393,2428,2428,
2,open_orders_elapsed,2396,l2Book,1784189447580,1784189447854558820,1784189447.855393,1784189447.926797,0.071404,64010.0,64011.0,0.346797,2428,2428,
2,open_orders_end_to_public_state,2396,l2Book,1784189447580,1784189447854558820,1784189447.926797,1784189448.3807774,0.45398,64010.0,64011.0,0.800777,2434,2434,True
2,open_orders_end_to_reprice,2396,l2Book,1784189447580,1784189447854558820,1784189447.926797,1784189448.3808491,0.454052,64010.0,64011.0,0.800849,2434,2434,True
2,trigger_to_open_orders_start,2504,l2Book,1784189465906,1784189466178166474,1784189466.1781666,1784189466.1788905,0.000724,,,0.272891,2542,2542,
2,open_orders_elapsed,2504,l2Book,1784189465906,1784189466178166474,1784189466.1788905,1784189466.2197354,0.040845,64062.0,64063.0,0.313735,2542,2542,
2,open_orders_end_to_public_state,2504,l2Book,1784189465906,1784189466178166474,1784189466.2197354,1784189466.771388,0.551653,64061.0,64062.0,0.865388,2544,2544,True
2,open_orders_end_to_reprice,2504,l2Book,1784189465906,1784189466178166474,1784189466.2197354,1784189466.7714999,0.551764,64061.0,64062.0,0.8655,2544,2544,True
2,trigger_to_open_orders_start,2558,trades,1784189478650,1784189478879277179,1784189478.879277,1784189478.8799915,0.000715,,,0.229991,2598,2596,
2,open_orders_elapsed,2558,trades,1784189478650,1784189478879277179,1784189478.8799915,1784189478.900009,0.020017,64058.0,64059.0,0.250009,2598,2596,
2,open_orders_end_to_public_state,2558,trades,1784189478650,1784189478879277179,1784189478.900009,1784189479.2506583,0.350649,64051.0,64052.0,0.600658,2599,2599,True
2,open_orders_end_to_reprice,2558,trades,1784189478650,1784189478879277179,1784189478.900009,1784189479.2507348,0.350726,64051.0,64052.0,0.600735,2599,2599,True
2,trigger_to_open_orders_start,2591,trades,1784189483522,1784189483738529721,1784189483.7385297,1784189483.7393048,0.000775,,,0.217305,2632,2629,
2,open_orders_elapsed,2591,trades,1784189483522,1784189483738529721,1784189483.7393048,1784189483.7545753,0.01527,64070.0,64071.0,0.232575,2632,2629,
2,open_orders_end_to_public_state,2591,trades,1784189483522,1784189483738529721,1784189483.7545753,1784189483.9357965,0.181221,64062.0,64063.0,0.413796,2634,2634,True
2,open_orders_end_to_reprice,2591,trades,1784189483522,1784189483738529721,1784189483.7545753,1784189483.9358766,0.181301,64062.0,64063.0,0.413877,2634,2634,True
2,trigger_to_open_orders_start,2614,trades,1784189488130,1784189488444385223,1784189488.4443853,1784189488.4451425,0.000757,,,0.315142,2657,2656,
2,open_orders_elapsed,2614,trades,1784189488130,1784189488444385223,1784189488.4451425,1784189488.4601426,0.015,64068.0,64069.0,0.330142,2657,2656,
2,open_orders_end_to_public_state,2614,trades,1784189488130,1784189488444385223,1784189488.4601426,1784189488.896823,0.43668,64062.0,64063.0,0.766823,2660,2660,True
2,open_orders_end_to_reprice,2614,trades,1784189488130,1784189488444385223,1784189488.4601426,1784189488.8969054,0.436763,64062.0,64063.0,0.766905,2660,2660,True
2,trigger_to_open_orders_start,2723,trades,1784189516256,1784189516464304404,1784189516.4643044,1784189516.4650233,0.000719,,,0.209023,2769,2767,
2,open_orders_elapsed,2723,trades,1784189516256,1784189516464304404,1784189516.4650233,1784189516.4802299,0.015207,64090.0,64091.0,0.22423,2769,2767,
2,open_orders_end_to_public_state,2723,trades,1784189516256,1784189516464304404,1784189516.4802299,1784189516.5922837,0.112054,64087.0,64088.0,0.336284,2770,2770,True
2,open_orders_end_to_reprice,2723,trades,1784189516256,1784189516464304404,1784189516.4802299,1784189516.5923605,0.112131,64087.0,64088.0,0.33636,2770,2770,True
2,trigger_to_open_orders_start,2747,trades,1784189522716,1784189522924376515,1784189522.9243765,1784189522.925081,0.000705,,,0.209081,2794,2792,
2,open_orders_elapsed,2747,trades,1784189522716,1784189522924376515,1784189522.925081,1784189522.940342,0.015261,64088.0,64089.0,0.224342,2794,2792,
2,open_orders_end_to_public_state,2747,trades,1784189522716,1784189522924376515,1784189522.940342,1784189523.0720897,0.131748,64084.0,64085.0,0.35609,2795,2795,True
2,open_orders_end_to_reprice,2747,trades,1784189522716,1784189522924376515,1784189522.940342,1784189523.0722122,0.13187,64084.0,64085.0,0.356212,2795,2795,True
2,trigger_to_open_orders_start,2750,trades,1784189523141,1784189523363334936,1784189523.363335,1784189523.3640716,0.000737,,,0.223072,2798,2795,
2,open_orders_elapsed,2750,trades,1784189523141,1784189523363334936,1784189523.3640716,1784189523.3795276,0.015456,64084.0,64085.0,0.238528,2798,2795,
2,open_orders_end_to_public_state,2750,trades,1784189523141,1784189523363334936,1784189523.3795276,1784189523.6577268,0.278199,64080.0,64081.0,0.516727,2799,2799,True
2,open_orders_end_to_reprice,2750,trades,1784189523141,1784189523363334936,1784189523.3795276,1784189523.657846,0.278318,64080.0,64081.0,0.516846,2799,2799,True
2,trigger_to_open_orders_start,2761,trades,1784189525387,1784189525582704131,1784189525.582704,1784189525.5834625,0.000758,,,0.196462,2810,2809,
2,open_orders_elapsed,2761,trades,1784189525387,1784189525582704131,1784189525.5834625,1784189525.6143281,0.030866,64080.0,64081.0,0.227328,2810,2809,
2,open_orders_end_to_public_state,2761,trades,1784189525387,1784189525582704131,1784189525.6143281,1784189525.8958762,0.281548,64076.0,64077.0,0.508876,2811,2811,True
2,open_orders_end_to_reprice,2761,trades,1784189525387,1784189525582704131,1784189525.6143281,1784189525.8959668,0.281639,64076.0,64077.0,0.508967,2811,2811,True
2,trigger_to_open_orders_start,2885,l2Book,1784189551467,1784189551701657745,1784189551.7016578,1784189551.7024121,0.000754,,,0.235412,2935,2935,
2,open_orders_elapsed,2885,l2Book,1784189551467,1784189551701657745,1784189551.7024121,1784189551.7172246,0.014812,64065.0,64066.0,0.250225,2935,2935,
2,open_orders_end_to_public_state,2885,l2Book,1784189551467,1784189551701657745,1784189551.7172246,1784189552.6892297,0.972005,64059.0,64060.0,1.22223,2937,2937,True
2,open_orders_end_to_reprice,2885,l2Book,1784189551467,1784189551701657745,1784189551.7172246,1784189552.6893432,0.972119,64059.0,64060.0,1.222343,2937,2937,True
2,trigger_to_open_orders_start,2890,trades,1784189552937,1784189553164105242,1784189553.1641052,1784189553.164831,0.000726,,,0.227831,2942,2940,
2,open_orders_elapsed,2890,trades,1784189552937,1784189553164105242,1784189553.164831,1784189553.2095196,0.044689,64059.0,64060.0,0.27252,2942,2940,
2,open_orders_end_to_public_state,2890,trades,1784189552937,1784189553164105242,1784189553.2095196,1784189553.381155,0.171635,64057.0,64058.0,0.444155,2943,2943,True
2,open_orders_end_to_reprice,2890,trades,1784189552937,1784189553164105242,1784189553.2095196,1784189553.38128,0.17176,64057.0,64058.0,0.44428,2943,2943,True
2,trigger_to_open_orders_start,2940,trades,1784189566094,1784189566293365874,1784189566.2933657,1784189566.2940829,0.000717,,,0.200083,2993,2991,
2,open_orders_elapsed,2940,trades,1784189566094,1784189566293365874,1784189566.2940829,1784189566.3464162,0.052333,64050.0,64051.0,0.252416,2993,2991,
2,open_orders_end_to_public_state,2940,trades,1784189566094,1784189566293365874,1784189566.3464162,1784189566.7732751,0.426859,64046.0,64047.0,0.679275,2994,2994,True
2,open_orders_end_to_reprice,2940,trades,1784189566094,1784189566293365874,1784189566.3464162,1784189566.7733486,0.426932,64046.0,64047.0,0.679348,2994,2994,True
2,trigger_to_open_orders_start,2973,trades,1784189574205,1784189574409754686,1784189574.4097545,1784189574.4101899,0.000435,,,0.20519,3027,3026,
2,open_orders_elapsed,2973,trades,1784189574205,1784189574409754686,1784189574.4101899,1784189574.4779437,0.067754,64039.0,64040.0,0.272944,3027,3026,
2,open_orders_end_to_public_state,2973,trades,1784189574205,1784189574409754686,1784189574.4779437,1784189574.785999,0.308055,64035.0,64036.0,0.580999,3028,3028,True
2,open_orders_end_to_reprice,2973,trades,1784189574205,1784189574409754686,1784189574.4779437,1784189574.786092,0.308148,64035.0,64036.0,0.581092,3028,3028,True
2,trigger_to_open_orders_start,3305,trades,1784189646095,1784189646362540991,1784189646.362541,1784189646.3633492,0.000808,,,0.268349,3360,3357,
2,open_orders_elapsed,3305,trades,1784189646095,1784189646362540991,1784189646.3633492,1784189646.3837483,0.020399,63981.0,63982.0,0.288748,3360,3357,
2,open_orders_end_to_public_state,3305,trades,1784189646095,1784189646362540991,1784189646.3837483,1784189646.6423218,0.258574,63968.0,63969.0,0.547322,3361,3361,True
2,open_orders_end_to_reprice,3305,trades,1784189646095,1784189646362540991,1784189646.3837483,1784189646.6423976,0.258649,63968.0,63969.0,0.547398,3361,3361,True
2,trigger_to_open_orders_start,3449,trades,1784189676601,1784189676826315778,1784189676.8263159,1784189676.8271046,0.000789,,,0.226104,3505,3504,
2,open_orders_elapsed,3449,trades,1784189676601,1784189676826315778,1784189676.8271046,1784189676.8472872,0.020183,63956.0,63957.0,0.246287,3505,3504,
2,open_orders_end_to_public_state,3449,trades,1784189676601,1784189676826315778,1784189676.8472872,1784189677.4295187,0.582232,63951.0,63952.0,0.828519,3507,3507,True
2,open_orders_end_to_reprice,3449,trades,1784189676601,1784189676826315778,1784189676.8472872,1784189677.429598,0.582311,63951.0,63952.0,0.828598,3507,3507,True
2,trigger_to_open_orders_start,3662,l2Book,1784189723662,1784189724050007495,1784189724.0500076,1784189724.050714,0.000706,,,0.388714,3720,3720,
2,open_orders_elapsed,3662,l2Book,1784189723662,1784189724050007495,1784189724.050714,1784189724.0662131,0.015499,63938.0,63939.0,0.404213,3720,3720,
2,open_orders_end_to_public_state,3662,l2Book,1784189723662,1784189724050007495,1784189724.0662131,1784189724.4788017,0.412589,63937.0,63938.0,0.816802,3722,3722,True
2,open_orders_end_to_reprice,3662,l2Book,1784189723662,1784189724050007495,1784189724.0662131,1784189724.4788797,0.412667,63937.0,63938.0,0.81688,3722,3722,True
2,trigger_to_open_orders_start,3679,trades,1784189727051,1784189727326080757,1784189727.3260808,1784189727.3268464,0.000766,,,0.275846,3739,3738,
2,open_orders_elapsed,3679,trades,1784189727051,1784189727326080757,1784189727.3268464,1784189727.3417845,0.014938,63930.0,63931.0,0.290784,3739,3738,
2,open_orders_end_to_public_state,3679,trades,1784189727051,1784189727326080757,1784189727.3417845,1784189727.7124999,0.370715,63929.0,63930.0,0.6615,3741,3741,True
2,open_orders_end_to_reprice,3679,trades,1784189727051,1784189727326080757,1784189727.3417845,1784189727.712576,0.370791,63929.0,63930.0,0.661576,3741,3741,True
2,trigger_to_open_orders_start,3842,trades,1784189758551,1784189758808714894,1784189758.808715,1784189758.809413,0.000698,,,0.258413,3904,3903,
2,open_orders_elapsed,3842,trades,1784189758551,1784189758808714894,1784189758.809413,1784189758.825043,0.01563,63899.0,63900.0,0.274043,3904,3903,
2,open_orders_end_to_public_state,3842,trades,1784189758551,1784189758808714894,1784189758.825043,1784189759.1753552,0.350312,63896.0,63897.0,0.624355,3905,3905,True
2,open_orders_end_to_reprice,3842,trades,1784189758551,1784189758808714894,1784189758.825043,1784189759.1754673,0.350424,63896.0,63897.0,0.624467,3905,3905,True
2,trigger_to_open_orders_start,3844,trades,1784189759078,1784189759373179988,1784189759.37318,1784189759.3739333,0.000753,,,0.295933,3907,3905,
2,open_orders_elapsed,3844,trades,1784189759078,1784189759373179988,1784189759.3739333,1784189759.38846,0.014527,63896.0,63897.0,0.31046,3907,3905,
2,open_orders_end_to_public_state,3844,trades,1784189759078,1784189759373179988,1784189759.38846,1784189759.5552409,0.166781,63894.0,63895.0,0.477241,3909,3909,True
2,open_orders_end_to_reprice,3844,trades,1784189759078,1784189759373179988,1784189759.38846,1784189759.5553226,0.166863,63894.0,63895.0,0.477323,3909,3909,True
2,trigger_to_open_orders_start,3864,trades,1784189762294,1784189762505653832,1784189762.5056539,1784189762.5064719,0.000818,,,0.212472,3929,3927,
2,open_orders_elapsed,3864,trades,1784189762294,1784189762505653832,1784189762.5064719,1784189762.5254598,0.018988,63889.0,63890.0,0.23146,3929,3927,
2,open_orders_end_to_public_state,3864,trades,1784189762294,1784189762505653832,1784189762.5254598,1784189762.7715776,0.246118,63887.0,63888.0,0.477578,3931,3931,True
2,open_orders_end_to_reprice,3864,trades,1784189762294,1784189762505653832,1784189762.5254598,1784189762.771704,0.246244,63887.0,63888.0,0.477704,3931,3931,True
2,trigger_to_open_orders_start,3960,l2Book,1784189787333,1784189787608930890,1784189787.6089308,1784189787.6096754,0.000745,,,0.276675,4027,4027,
2,open_orders_elapsed,3960,l2Book,1784189787333,1784189787608930890,1784189787.6096754,1784189787.6247413,0.015066,63884.0,63885.0,0.291741,4027,4027,
2,open_orders_end_to_public_state,3960,l2Book,1784189787333,1784189787608930890,1784189787.6247413,1784189788.0915127,0.466771,63875.0,63876.0,0.758513,4031,4031,True
2,open_orders_end_to_reprice,3960,l2Book,1784189787333,1784189787608930890,1784189787.6247413,1784189788.091585,0.466844,63875.0,63876.0,0.758585,4031,4031,True
