event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
99,trades,1784188831915,64231,64232,40,0.00933,0,0.00933,0.53679,3.0
100,l2Book,1784188832031,64231,64232,36,0.00933,0,0.00933,0.53038,3.0
101,trades,1784188832031,64231,64232,38,0.00933,0,0.00933,0.53072,3.0
102,trades,1784188832119,64231,64232,30,0.00933,0,0.00933,0.31479,3.0
103,trades,1784188832182,64231,64232,31,0.00933,0,0.00933,0.31496,3.0
104,trades,1784188832314,64231,64232,34,0.00933,0,0.00933,0.31547,3.0
105,trades,1784188832435,64231,64232,32,0.00933,0,0.00933,0.31513,3.0
106,trades,1784188832518,64231,64232,33,0.00933,0,0.00933,0.3153,3.0
107,l2Book,1784188832579,64231,64232,33,0.00933,0,0.00933,0.3153,3.0
108,l2Book,1784188833120,64231,64232,30,0.00933,0,0.00933,0.31479,3.0
109,trades,1784188833397,64231,64232,27,0.00921,0,0.00921,0.31353,3.0
110,trades,1784188833447,64231,64232,29,0.00921,0,0.00921,0.31387,3.0
111,trades,1784188833532,64231,64232,29,0.00921,0,0.00921,0.28851,3.0
112,trades,1784188833599,64231,64232,30,0.00921,0,0.00921,0.28868,3.0
113,l2Book,1784188833651,64231,64232,30,0.00921,0,0.00921,0.28868,3.0
114,trades,1784188833651,64231,64232,32,0.00921,0,0.00921,0.28902,3.0
115,trades,1784188833733,64231,64232,32,0.00921,0,0.00921,0.28789,3.0
116,trades,1784188833799,64231,64232,34,0.00921,0,0.00921,0.28823,3.0
117,trades,1784188833852,64231,64232,35,0.00921,0,0.00921,0.2884,3.0
118,trades,1784188833933,64231,64232,36,0.00921,0,0.00921,0.28857,3.0
119,trades,1784188834000,64231,64232,36,0.00921,0,0.00921,0.28876,3.0
120,trades,1784188834054,64231,64232,38,0.00921,0,0.00921,0.2891,3.0
121,trades,1784188834134,64231,64232,39,0.00921,0,0.00921,0.28927,3.0
122,l2Book,1784188834203,64231,64232,39,0.00921,0,0.00921,0.28927,3.0
123,trades,1784188834203,64231,64232,40,0.00921,0,0.00921,0.28944,3.0
124,l2Book,1784188834749,64231,64232,32,0,0,0,0.00563,3.0
125,trades,1784188834749,64231,64232,33,0,0,0,0.0058,3.0
126,trades,1784188834956,64231,64232,32,0.00316,0,0.00316,0.00546,3.0
127,trades,1784188835008,64231,64232,33,0.00316,0,0.00316,0.00563,3.0
128,trades,1784188835067,64231,64232,32,0.00316,0,0.00316,0.00546,3.0
129,trades,1784188835155,64231,64232,31,0.00316,0,0.00316,0.00529,3.0
130,trades,1784188835209,64231,64232,32,0.00316,0,0.00316,0.00546,3.0
131,l2Book,1784188835268,64231,64232,32,0.00316,0,0.00316,0.00546,3.0
132,trades,1784188835268,64231,64232,34,0.00392,0,0.00392,0.00563,3.0
133,trades,1784188835566,64231,64232,28,0.00392,0,0.00392,0.00461,3.0
134,trades,1784188835632,64231,64232,29,0.00392,0,0.00392,0.00478,3.0
135,l2Book,1784188835768,64231,64232,29,0.00392,0,0.00392,0.00478,3.0
136,trades,1784188835768,64231,64232,31,0.00392,0,0.00392,0.00495,3.0
137,trades,1784188836167,64231,64232,32,0.00392,0,0.00392,0.00512,3.0
138,trades,1784188836235,64231,64232,33,0.00392,0,0.00392,0.00529,3.0
139,l2Book,1784188836370,64231,64232,33,0.00392,0,0.00392,0.00529,3.0
140,trades,1784188836370,64231,64232,36,0.00392,0,0.00392,0.0058,3.0
141,trades,1784188836436,64231,64232,37,0.00392,0,0.00392,0.00597,3.0
142,trades,1784188836568,64231,64232,35,0.00392,0,0.00392,0.00563,3.0
143,trades,1784188836670,64231,64232,33,0.00392,0,0.00392,0.00529,3.0
144,l2Book,1784188836970,64231,64232,27,0.00392,0,0.00392,0.00427,3.0
145,trades,1784188837372,64231,64232,23,0.00392,0,0.00392,0.0655,3.0
146,l2Book,1784188837494,64231,64232,23,0.00392,0,0.00392,0.0655,3.0
147,trades,1784188837696,64231,64232,24,0.00392,0,0.00392,0.06567,3.0
148,l2Book,1784188838043,64231,64232,21,0.00076,0,0.00076,0.06533,3.0
149,trades,1784188838175,64231,64232,20,0.00076,0,0.00076,0.06516,3.0
150,trades,1784188838302,64231,64232,18,0,0,0,0.06499,3.0
151,trades,1784188838379,64231,64232,21,0,0,0,0.0655,3.0
152,trades,1784188838505,64231,64232,23,0,0,0,0.06584,3.0
153,l2Book,1784188838577,64231,64232,22,0,0,0,0.06567,3.0
154,trades,1784188838577,64231,64232,24,0,0,0,0.06626,3.0
155,trades,1784188838648,64231,64232,24,0,0,0,0.06626,3.0
156,trades,1784188838846,64231,64232,23,0,0,0,0.06765,3.0
157,trades,1784188838980,64231,64232,27,0,0,0,0.07528,3.0
158,trades,1784188839047,64231,64232,28,0,0,0,0.07545,3.0
159,l2Book,1784188839183,64231,64232,27,0,0,0,0.07528,3.0
160,trades,1784188839183,64231,64232,28,0,0,0,0.07545,3.0
161,trades,1784188839314,64231,64232,29,0,0,0,0.07562,3.0
162,trades,1784188839383,64231,64232,29,0,0,0,0.07562,3.0
163,l2Book,1784188839719,64231,64232,25,0,0,0,0.07494,3.0
164,trades,1784188839853,64231,64232,26,0,0,0,0.07511,3.0
165,trades,1784188839919,64231,64232,27,0,0,0,0.07528,3.0
166,trades,1784188840056,64231,64232,30,0.04734,0,0.04734,0.07528,3.0
167,trades,1784188840124,64231,64232,33,0.04734,0,0.04734,0.07579,3.0
168,l2Book,1784188840239,64231,64232,33,0.04734,0,0.04734,0.07579,3.0
169,trades,1784188840239,64231,64232,34,0.04734,0,0.04734,0.07596,3.0
170,trades,1784188840321,64231,64232,36,0.04734,0,0.04734,0.09074,3.0
171,trades,1784188840522,64231,64232,36,0.04734,0,0.04734,0.02864,3.0
172,trades,1784188840725,64231,64232,36,0.04734,0,0.04734,0.02864,3.0
173,l2Book,1784188840789,64231,64232,36,0.04734,0,0.04734,0.02864,3.0
174,trades,1784188840926,64231,64232,37,0.04734,0,0.04734,0.02881,3.0
175,trades,1784188840993,64231,64232,39,0.04734,0,0.04734,0.02915,3.0
176,trades,1784188841042,64231,64232,40,0.04782,0,0.04782,0.02915,3.0
177,trades,1784188841127,64231,64232,43,0.04782,0,0.04782,0.02966,3.0
178,trades,1784188841193,64231,64232,43,0.04782,0,0.04782,0.02966,3.0
179,l2Book,1784188841327,64231,64232,41,0.04782,0,0.04782,0.02932,3.0
180,trades,1784188841327,64231,64232,43,0.04782,0,0.04782,0.02966,3.0
181,trades,1784188841530,64231,64232,40,0.04782,0,0.04782,0.02915,3.0
182,trades,1784188841735,64231,64232,39,0.04782,0,0.04782,0.02873,3.0
183,trades,1784188841801,64231,64232,40,0.04782,0,0.04782,0.0289,3.0
184,l2Book,1784188841852,64231,64232,39,0.04782,0,0.04782,0.02734,3.0
185,trades,1784188841934,64231,64232,41,0.04782,0,0.04782,0.02768,3.0
186,trades,1784188842335,64231,64232,35,0.04782,0,0.04782,0.01971,3.0
187,l2Book,1784188842405,64231,64232,32,0.04782,0,0.04782,0.0192,3.0
188,trades,1784188842739,64231,64232,34,0.04782,0,0.04782,0.04321,3.0
189,l2Book,1784188842942,64231,64232,32,0.04782,0,0.04782,0.04287,3.0
190,trades,1784188842942,64231,64232,35,0.04806,0,0.04806,0.04321,3.0
191,trades,1784188843003,64231,64232,36,0.04806,0,0.04806,0.04338,3.0
192,trades,1784188843209,64231,64232,32,0.00072,0,0.00072,0.04321,3.0
193,l2Book,1784188843460,64231,64232,29,0.00072,0,0.00072,0.02826,3.0
194,trades,1784188843550,64231,64232,29,0.00322,0,0.00322,0.02809,3.0
195,trades,1784188843616,64231,64232,30,0.00322,0,0.00322,0.03065,3.0
196,trades,1784188843748,64231,64232,30,0.00322,0,0.00322,0.03065,3.0
197,l2Book,1784188844003,64231,64232,27,0.00322,0,0.00322,0.03014,3.0
198,trades,1784188844220,64231,64232,28,0.60159,0,0.60159,0.02946,3.0
199,trades,1784188844354,64231,64232,27,0.60602,0,0.60602,0.02912,3.0
200,l2Book,1784188844553,64231,64232,25,0.60602,0,0.60602,0.02878,3.0
201,trades,1784188844755,64231,64232,24,0.60602,0,0.60602,0.02861,3.0
202,trades,1784188844956,64231,64232,22,0.60602,0,0.60602,0.02827,3.0
203,l2Book,1784188845061,64231,64232,22,0.60602,0,0.60602,0.02827,3.0
204,l2Book,1784188845571,64231,64232,20,0.60602,0,0.60602,0.02793,3.0
205,trades,1784188845773,64231,64232,20,0.60602,0,0.60602,0.00648,3.0
206,l2Book,1784188846091,64231,64232,16,0.60578,0,0.60578,0.00597,3.0
207,trades,1784188846178,64231,64232,17,0.60578,0,0.60578,0.00853,3.0
208,trades,1784188846382,64231,64232,16,0.60578,0,0.60578,0.00836,3.0
209,trades,1784188846583,64231,64232,19,0.60328,0,0.60328,0.01281,3.0
210,l2Book,1784188846641,64231,64232,18,0.60328,0,0.60328,0.01025,3.0
211,trades,1784188846698,64231,64232,20,0.60328,0,0.60328,0.01059,3.0
212,trades,1784188846786,64231,64232,22,0.60328,0,0.60328,0.01093,3.0
213,trades,1784188846899,64231,64232,23,0.60328,0,0.60328,0.0111,3.0
214,trades,1784188846987,64231,64232,24,0.60328,0,0.60328,0.01127,3.0
215,l2Book,1784188847186,64231,64232,24,0.60328,0,0.60328,0.01127,3.0
216,trades,1784188847186,64231,64232,26,0.60328,0,0.60328,0.01161,3.0
217,trades,1784188847303,64231,64232,22,0.00443,0,0.00443,0.01195,3.0
218,trades,1784188847401,64231,64232,23,0,0,0,0.01229,3.0
219,trades,1784188847466,64231,64232,25,0,0,0,0.01263,3.0
220,trades,1784188847530,64231,64232,27,0,0,0,0.01709,3.0
221,trades,1784188847597,64231,64232,29,0,0,0,0.01743,3.0
222,l2Book,1784188847709,64231,64232,29,0,0,0,0.01743,3.0
223,trades,1784188847709,64231,64232,31,0,0,0,0.01777,3.0
224,trades,1784188847800,64231,64232,32,0,0,0,0.01794,3.0
225,trades,1784188847868,64231,64232,33,0,0,0,0.01811,3.0
226,trades,1784188848007,64231,64232,36,0,0,0,0.01862,3.0
227,trades,1784188848069,64231,64232,37,0,0,0,0.01879,3.0
228,trades,1784188848201,64231,64232,40,0,0,0,0.0193,3.0
229,l2Book,1784188848322,64231,64232,40,0,0,0,0.0193,3.0
230,trades,1784188848322,64231,64232,42,0,0,0,0.03422,3.0
231,trades,1784188848417,64231,64232,44,0,0,0,0.03456,3.0
232,trades,1784188848484,64231,64232,45,0,0,0,0.03473,3.0
233,trades,1784188848558,64231,64232,48,0,0,0,0.03524,3.0
234,trades,1784188848691,64231,64232,52,0,0,0,0.03592,3.0
235,trades,1784188848758,64231,64232,53,0,0,0,0.03609,3.0
236,l2Book,1784188848874,64231,64232,51,0,0,0,0.03353,3.0
237,trades,1784188848874,64231,64232,53,0,0,0,0.03387,3.0
238,trades,1784188848929,64231,64232,54,0,0,0,0.03404,3.0
239,trades,1784188849023,64231,64232,55,0,0,0,0.03421,3.0
240,trades,1784188849075,64231,64232,58,0,0,0,0.03455,3.0
241,trades,1784188849132,64231,64232,59,0,0,0,0.03472,3.0
242,trades,1784188849225,64231,64232,59,0,0,0,0.03233,3.0
243,trades,1784188849278,64231,64232,61,0,0,0,0.03267,3.0
244,trades,1784188849334,64231,64232,62,0,0,0,0.03284,3.0
245,l2Book,1784188849428,64231,64232,61,0,0,0,0.03267,3.0
246,trades,1784188849501,64231,64232,64,0,0,0,0.03318,3.0
247,trades,1784188849632,64231,64232,62,0,0,0,0.02907,3.0
248,trades,1784188849697,64231,64232,63,0,0,0,0.18783,3.0
249,l2Book,1784188849966,64231,64232,57,0,0,0,0.18681,3.0
250,trades,1784188850165,64231,64232,57,0,0,0,0.18821,3.0
251,l2Book,1784188850502,64231,64232,49,0,0,0,0.18685,3.0
252,trades,1784188850637,64231,64232,46,0,0,0,0.18222,3.0
253,trades,1784188850772,64231,64232,45,0,0,0,0.18205,3.0
254,trades,1784188850973,64231,64232,46,0,0,0,0.18222,3.0
255,l2Book,1784188851042,64231,64232,42,0,0,0,0.18154,3.0
256,trades,1784188851042,64231,64232,43,0,0,0,0.18172,3.0
257,trades,1784188851242,64231,64232,41,0,0,0,0.18138,3.0
258,trades,1784188851445,64231,64232,38,0.0124,0,0.0124,0.16612,3.0
259,l2Book,1784188851553,64231,64232,37,0.0124,0,0.0124,0.16595,3.0
260,trades,1784188851553,64231,64232,39,0.0124,0,0.0124,0.17767,3.0
261,trades,1784188851643,64231,64232,38,0.0124,0,0.0124,0.1775,3.0
262,trades,1784188851709,64231,64232,35,0.0124,0,0.0124,0.17699,3.0
263,l2Book,1784188852109,64231,64232,27,0.0124,0,0.0124,0.1758,3.0
264,l2Book,1784188852650,64231,64232,17,0.0124,0,0.0124,0.1741,3.0
265,trades,1784188852765,64231,64232,18,0.0124,0,0.0124,0.02297,3.0
266,l2Book,1784188853170,64231,64232,17,0.0124,0,0.0124,0.0214,3.0
267,trades,1784188853257,64231,64232,20,0.0744,0,0.0744,0.02174,3.0
268,trades,1784188853372,64231,64232,21,0.0744,0,0.0744,0.02191,3.0
269,trades,1784188853455,64231,64232,22,0.0744,0,0.0744,0.02208,3.0
270,trades,1784188853574,64231,64232,24,0.0744,0,0.0744,0.02242,3.0
271,trades,1784188853658,64231,64232,24,0.0744,0,0.0744,0.02242,3.0
272,l2Book,1784188853717,64231,64232,24,0.0744,0,0.0744,0.02242,3.0
273,trades,1784188853775,64231,64232,24,0.0744,0,0.0744,0.02242,3.0
274,trades,1784188853860,64231,64232,25,0.0744,0,0.0744,0.02259,3.0
275,l2Book,1784188854264,64232,64233,18,0,0.0744,0.0744,0.02139,3.0
276,trades,1784188854264,64232,64233,20,0,0.0744,0.0744,0.20796,3.0
277,trades,1784188854552,64232,64233,21,0,0.062,0.062,0.20813,3.0
278,l2Book,1784188854788,64233,64236,16,0,0.062,0.062,0.1959,3.0
279,trades,1784188854788,64233,64236,17,0,0.062,0.062,0.1998,3.0
280,trades,1784188855079,64233,64236,18,0,0.062,0.062,0.19999,3.0
281,trades,1784188855279,64233,64236,19,0,0.062,0.062,0.20016,3.0
282,l2Book,1784188855328,64235,64236,19,0.00019,0.062,0.06219,0.19997,3.0
283,trades,1784188855638,64235,64236,20,0.00019,0.062,0.06219,0.20014,3.0
284,trades,1784188855773,64235,64236,52,0.0421,0.062,0.1041,0.19268,3.0
285,l2Book,1784188855841,64235,64236,52,0.0421,0.062,0.1041,0.19268,3.0
286,trades,1784188855841,64235,64236,54,0.0421,0.062,0.1041,0.19302,3.0
287,trades,1784188855975,64235,64236,57,0.0421,0.062,0.1041,0.19353,3.0
288,trades,1784188856042,64235,64236,58,0.0421,0.062,0.1041,0.1937,3.0
289,l2Book,1784188856377,64235,64236,54,0.0421,0,0.0421,0.19319,3.0
290,trades,1784188856599,64235,64236,52,0.0421,0,0.0421,0.19285,3.0
291,trades,1784188856666,64235,64236,54,0.0421,0,0.0421,0.19302,3.0
292,trades,1784188856802,64235,64236,55,0.0421,0,0.0421,0.19319,3.0
293,trades,1784188856870,64235,64236,55,0.0421,0,0.0421,0.19319,3.0
294,l2Book,1784188857071,64235,64236,55,0.0421,0,0.0421,0.19319,3.0
295,trades,1784188857002,64235,64236,57,0.0421,0,0.0421,0.19353,3.0
296,trades,1784188857493,64235,64236,56,0.0421,0,0.0421,0.00713,3.0
297,l2Book,1784188857564,64236,64237,54,0,0.0421,0.0421,0.00696,3.0
298,trades,1784188857564,64236,64237,56,0,0.0421,0.0421,0.0073,3.0
299,trades,1784188857694,64236,64237,59,0,0.0421,0.0421,0.00781,3.0
300,trades,1784188857824,64236,64237,59,0,0.0421,0.0421,0.00408,3.0
301,trades,1784188857898,64236,64237,60,0,0.0421,0.0421,0.00425,3.0
302,trades,1784188857961,64236,64237,61,0,0.0421,0.0421,0.00654,3.0
303,l2Book,1784188858164,64236,64237,60,0,0.04191,0.04191,0.00654,3.0
304,trades,1784188858096,64236,64237,61,0,0.04191,0.04191,0.01137,3.0
305,trades,1784188858298,64236,64237,63,0,0.04191,0.04191,0.01171,3.0
306,trades,1784188858365,64236,64237,64,0,0.04191,0.04191,0.01188,3.0
307,trades,1784188858432,64236,64237,66,0,0.04191,0.04191,0.01222,3.0
308,trades,1784188858500,64236,64237,67,0,0.04191,0.04191,0.01239,3.0
309,l2Book,1784188858636,64236,64237,67,0,0.04191,0.04191,0.01239,3.0
310,trades,1784188858636,64236,64237,68,0,0.04191,0.04191,0.01256,3.0
311,trades,1784188858903,64236,64237,32,0,0,0,0.01205,3.0
312,trades,1784188859035,64236,64237,31,0.00416,0,0.00416,0.01174,3.0
313,l2Book,1784188859145,64236,64237,30,0.00416,0,0.00416,0.01157,3.0
314,l2Book,1784188859646,64231,64232,29,0,0,0,0.01556,3.0
315,trades,1784188859646,64231,64232,36,0,0,0,0.03018,3.0
316,trades,1784188859717,64231,64232,34,0,0,0,0.04468,3.0
317,l2Book,1784188860186,64231,64232,29,0,0,0,0.04383,3.0
318,trades,1784188860520,64231,64232,31,0,0,0,1.24284,3.0
319,l2Book,1784188860787,64231,64232,26,0,0,0,1.24199,3.0
320,trades,1784188861258,64231,64232,23,0,0,0,1.23471,3.0
321,l2Book,1784188861324,64231,64232,20,0,0,0,1.2342,3.0
322,trades,1784188861603,64231,64232,18,0.0063,0,0.0063,1.23352,3.0
323,trades,1784188861741,64231,64232,18,0.07301,0,0.07301,1.23335,3.0
324,l2Book,1784188861940,64231,64232,17,0.07301,0,0.07301,1.23318,3.0
325,l2Book,1784188862467,64231,64232,15,0.07301,0,0.07301,1.22882,3.0
326,trades,1784188862529,64231,64232,16,0.07379,0,0.07379,1.22882,3.0
327,trades,1784188862752,64231,64232,9,0.07977,0,0.07977,1.19936,3.0
328,l2Book,1784188863083,64231,64232,9,0.07977,0,0.07977,1.19936,3.0
329,trades,1784188863219,64231,64232,11,0.07977,0,0.07977,1.43287,3.0
330,l2Book,1784188863560,64231,64232,8,0.07977,0,0.07977,0.23369,3.0
331,trades,1784188863645,64231,64232,9,0.07977,0,0.07977,0.23532,3.0
332,trades,1784188864043,64231,64232,10,0.07977,0,0.07977,0.23567,3.0
333,l2Book,1784188864174,64231,64232,10,0.07977,0,0.07977,0.23567,3.0
334,l2Book,1784188864701,64231,64232,7,0.07347,0,0.07347,0.23549,3.0
335,trades,1784188865105,64231,64232,7,0.0073,0,0.0073,0.23549,3.0
336,l2Book,1784188865241,64231,64232,7,0.0073,0,0.0073,0.23549,3.0
337,l2Book,1784188865787,64231,64232,5,0.00054,0,0.00054,0.23549,3.0
338,trades,1784188865987,64231,64232,6,0.05392,0,0.05392,0.23549,3.0
339,l2Book,1784188866320,64231,64232,4,0.05392,0,0.05392,0.00198,3.0
340,trades,1784188866801,64231,64232,4,0.13178,0,0.13178,0.00035,3.0
341,l2Book,1784188866875,64231,64232,4,0.13178,0,0.13178,0.00035,3.0
342,l2Book,1784188867405,64231,64232,3,0.13178,0,0.13178,0,3.0
343,l2Book,1784188868008,64231,64232,3,0.13178,0,0.13178,0,3.0
344,trades,1784188868211,64231,64232,3,0.14965,0,0.14965,0,3.0
345,trades,1784188868411,64231,64232,4,0.14965,0,0.14965,0.001,3.0
346,l2Book,1784188868613,64231,64232,4,0.14965,0,0.14965,0.001,3.0
