schema_version,task_id,pair_sequence,start_sample_sequence,end_sample_sequence,actual_horizon_us,start_mid_price,end_mid_price,abs_mid_move_bps
skhynix_c6in_latency_v2,0822T002,23,23,24,583260,1255.45,1255.45,0.0
skhynix_c6in_latency_v2,0822T002,24,24,25,534035,1255.45,1255.45,0.0
skhynix_c6in_latency_v2,0822T002,25,25,26,488102,1255.45,1255.4,0.3982635708308139
skhynix_c6in_latency_v2,0822T002,26,26,27,542148,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,27,27,28,545522,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,28,28,29,532405,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,29,29,30,579632,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,30,30,31,532247,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,31,31,32,536297,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,32,32,33,550340,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,33,33,34,569272,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,34,34,35,592440,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,35,35,36,457450,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,36,36,37,540399,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,37,37,38,553807,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,38,38,39,671384,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,39,39,40,403885,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,40,40,41,533157,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,41,41,42,538276,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,42,42,43,525182,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,43,43,44,547022,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,44,44,45,517292,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,45,45,46,570638,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,46,46,47,594271,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,47,47,48,651842,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,48,48,49,402179,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,49,49,50,524532,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,50,50,51,545434,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,51,51,52,526643,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,52,52,53,550551,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,53,53,54,546191,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,54,54,55,530323,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,55,55,56,522739,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,56,56,57,527712,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,57,57,58,545861,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,58,58,59,536517,1255.4,1255.4,0.0
skhynix_c6in_latency_v2,0822T002,59,59,60,587967,1255.4,1255.3,0.7965588657012619
skhynix_c6in_latency_v2,0822T002,60,60,61,494421,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,61,61,62,535273,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,62,62,63,528920,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,63,63,64,554975,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,64,64,65,551655,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,65,65,66,527609,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,66,66,67,662877,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,67,67,68,480711,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,68,68,69,536111,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,69,69,70,536658,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,70,70,71,465914,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,71,71,72,595469,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,72,72,73,493035,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,73,73,74,629096,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,74,74,75,543900,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,75,75,76,711043,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,76,76,77,347447,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,77,77,78,530003,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,78,78,79,549189,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,79,79,80,548648,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,80,80,81,539916,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,81,81,82,534085,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,82,82,83,627373,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,83,83,84,478196,1255.3,1255.2,0.79662232135672
skhynix_c6in_latency_v2,0822T002,84,84,85,557802,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,85,85,86,533641,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,86,86,87,516175,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,87,87,88,545746,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,88,88,89,524761,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,89,89,90,569815,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,90,90,91,522074,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,91,91,92,526585,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,92,92,93,600579,1255.2,1255.15,0.3983428935624166
skhynix_c6in_latency_v2,0822T002,93,93,94,511765,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,94,94,95,614607,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,95,95,96,601440,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,96,96,97,500172,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,97,97,98,523518,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,98,98,99,512584,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,99,99,100,522021,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,100,100,101,538120,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,101,101,102,477135,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,102,102,103,552753,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,103,103,104,663167,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,104,104,105,455592,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,105,105,106,544667,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,106,106,107,537948,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,107,107,108,502216,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,108,108,109,548214,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,109,109,110,452865,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,110,110,111,527333,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,111,111,112,544340,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,112,112,113,520770,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,113,113,114,529741,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,114,114,115,616041,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,115,115,116,525716,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,116,116,117,543130,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,117,117,118,498740,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,118,118,119,548231,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,119,119,120,565647,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,120,120,121,604268,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,121,121,122,597106,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,122,122,123,632428,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,123,123,124,556205,1255.15,1255.1,0.3983587619024172
skhynix_c6in_latency_v2,0822T002,124,124,125,531880,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,125,125,126,538684,1255.1,1255.05,0.3983746315031036
skhynix_c6in_latency_v2,0822T002,126,126,127,461921,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,127,127,128,528751,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,128,128,129,572276,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,129,129,130,540233,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,130,130,131,561714,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,131,131,132,586346,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,132,132,133,480522,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,133,133,134,603739,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,134,134,135,500340,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,135,135,136,637543,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,136,136,137,496121,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,137,137,138,541012,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,138,138,139,571717,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,139,139,140,591625,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,140,140,141,688763,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,141,141,142,338695,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,142,142,143,592645,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,143,143,144,488966,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,144,144,145,547706,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,145,145,146,539180,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,146,146,147,564675,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,147,147,148,569329,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,148,148,149,520294,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,149,149,150,542553,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,150,150,151,653219,1255.05,1255.15,0.7967810047419339
skhynix_c6in_latency_v2,0822T002,151,151,152,398701,1255.15,1255.2,0.3983587619006057
skhynix_c6in_latency_v2,0822T002,152,152,153,614794,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,153,153,154,447793,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,154,154,155,519100,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,155,155,156,558821,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,156,156,157,532572,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,157,157,158,580786,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,158,158,159,552088,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,159,159,160,577124,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,160,160,161,538210,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,161,161,162,627196,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,162,162,163,513066,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,163,163,164,550794,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,164,164,165,489431,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,165,165,166,638839,1255.2,1255.25,0.3983428935624166
skhynix_c6in_latency_v2,0822T002,166,166,167,531582,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,167,167,168,536901,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,168,168,169,577950,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,169,169,170,523328,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,170,170,171,532767,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,171,171,172,539463,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,172,172,173,570885,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,173,173,174,507153,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,174,174,175,527724,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,175,175,176,545514,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,176,176,177,550076,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,177,177,178,644473,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,178,178,179,452759,1255.25,1255.05,1.593308105955351
skhynix_c6in_latency_v2,0822T002,179,179,180,519877,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,180,180,181,546555,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,181,181,182,538823,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,182,182,183,584572,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,183,183,184,570765,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,184,184,185,496101,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,185,185,186,577993,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,186,186,187,683871,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,187,187,188,370947,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,188,188,189,516869,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,189,189,190,554972,1255.05,1255.0,0.3983905023700612
skhynix_c6in_latency_v2,0822T002,190,190,191,557710,1255.0,1255.0,0.0
skhynix_c6in_latency_v2,0822T002,191,191,192,503399,1255.0,1255.0,0.0
skhynix_c6in_latency_v2,0822T002,192,192,193,569501,1255.0,1255.0,0.0
skhynix_c6in_latency_v2,0822T002,193,193,194,532784,1255.0,1255.0,0.0
skhynix_c6in_latency_v2,0822T002,194,194,195,516320,1255.0,1255.05,0.39840637450162963
skhynix_c6in_latency_v2,0822T002,195,195,196,512919,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,196,196,197,607139,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,197,197,198,432149,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,198,198,199,620330,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,199,199,200,459936,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,200,200,201,586502,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,201,201,202,523486,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,202,202,203,1166892,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,203,203,205,491888,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,204,204,205,380950,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,205,205,206,585538,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,206,206,207,503863,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,207,207,208,529560,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,208,208,209,574618,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,209,209,210,598796,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,210,210,211,459034,1255.05,1255.05,0.0
skhynix_c6in_latency_v2,0822T002,211,211,212,545341,1255.05,1255.1,0.3983905023700612
skhynix_c6in_latency_v2,0822T002,212,212,213,555279,1255.1,1255.35,1.9918731575173294
skhynix_c6in_latency_v2,0822T002,213,213,214,483186,1255.35,1255.35,0.0
skhynix_c6in_latency_v2,0822T002,214,214,215,691234,1255.35,1255.3,0.39829529613219045
skhynix_c6in_latency_v2,0822T002,215,215,216,381138,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,216,216,217,525282,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,217,217,218,527737,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,218,218,219,552919,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,219,219,220,533285,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,220,220,221,2042040,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,221,221,223,317179,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,222,222,224,251146,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,223,223,225,462735,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,224,224,225,367263,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,225,225,226,528697,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,226,226,227,474153,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,227,227,228,560412,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,228,228,229,628966,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,229,229,230,512759,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,230,230,231,496088,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,231,231,232,556535,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,232,232,233,557063,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,233,233,234,609219,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,234,234,235,450626,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,235,235,236,541313,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,236,236,237,525500,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,237,237,238,551409,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,238,238,239,516446,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,239,239,240,573361,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,240,240,241,554351,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,241,241,242,509366,1255.3,1255.3,0.0
skhynix_c6in_latency_v2,0822T002,242,242,243,729109,1255.3,1255.05,1.9915558033936112
skhynix_c6in_latency_v2,0822T002,243,243,244,411192,1255.05,1255.15,0.7967810047419339
skhynix_c6in_latency_v2,0822T002,244,244,245,630175,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,245,245,246,557562,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,246,246,247,530336,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,247,247,248,508953,1255.15,1255.15,0.0
skhynix_c6in_latency_v2,0822T002,248,248,249,550863,1255.15,1255.25,0.7967175238012114
skhynix_c6in_latency_v2,0822T002,249,249,250,502369,1255.25,1255.2,0.398327026488385
skhynix_c6in_latency_v2,0822T002,250,250,251,545740,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,251,251,252,719361,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,252,252,253,430349,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,253,253,254,486083,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,254,254,255,531285,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,255,255,256,595487,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,256,256,257,490209,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,257,257,258,555765,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,258,258,259,531084,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,259,259,260,534387,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,260,260,261,522320,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,261,261,262,575836,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,262,262,263,486902,1255.2,1255.25,0.3983428935624166
skhynix_c6in_latency_v2,0822T002,263,263,264,527183,1255.25,1255.2,0.398327026488385
skhynix_c6in_latency_v2,0822T002,264,264,265,539585,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,265,265,266,509249,1255.2,1255.25,0.3983428935624166
skhynix_c6in_latency_v2,0822T002,266,266,267,549704,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,267,267,268,527528,1255.25,1255.2,0.398327026488385
skhynix_c6in_latency_v2,0822T002,268,268,269,648599,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,269,269,270,467007,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,270,270,271,640329,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,271,271,272,444306,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,272,272,273,570530,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,273,273,274,520815,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,274,274,275,576786,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,275,275,276,527229,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,276,276,277,534157,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,277,277,278,599983,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,278,278,279,485643,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,279,279,280,826077,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,280,280,281,302103,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,281,281,282,523770,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,282,282,283,555632,1255.2,1255.25,0.3983428935624166
skhynix_c6in_latency_v2,0822T002,283,283,284,524726,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,284,284,285,516710,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,285,285,286,584163,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,286,286,287,520247,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,287,287,288,529086,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,288,288,289,560293,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,289,289,290,532548,1255.25,1255.2,0.398327026488385
skhynix_c6in_latency_v2,0822T002,290,290,291,519272,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,291,291,292,548770,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,292,292,293,623964,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,293,293,294,449974,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,294,294,295,581698,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,295,295,296,508713,1255.2,1255.2,0.0
skhynix_c6in_latency_v2,0822T002,296,296,297,547568,1255.2,1255.25,0.3983428935624166
skhynix_c6in_latency_v2,0822T002,297,297,298,530428,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,298,298,299,651499,1255.25,1255.25,0.0
skhynix_c6in_latency_v2,0822T002,299,299,300,428575,1255.25,1255.05,1.593308105955351
skhynix_c6in_latency_v2,0822T002,300,300,301,492917,1255.05,1255.1,0.3983905023700612
skhynix_c6in_latency_v2,0822T002,301,301,302,548124,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,302,302,303,566647,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,303,303,304,515049,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,304,304,305,534537,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,305,305,306,620899,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,306,306,307,472382,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,307,307,308,690163,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,308,308,309,383029,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,309,309,310,530997,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,310,310,311,529583,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,311,311,312,555288,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,312,312,313,534371,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,313,313,314,555704,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,314,314,315,505466,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,315,315,316,526091,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,316,316,317,540520,1255.1,1255.1,0.0
skhynix_c6in_latency_v2,0822T002,317,317,318,547950,1255.1,1255.15,0.39837463150491514
skhynix_c6in_latency_v2,0822T002,318,318,319,679108,1255.15,1255.15,0.0
