event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
56,trades,1784122233143,65309,65310,26,0,0,0,0.42978,3.0
57,l2Book,1784122233464,65307,65310,26,0,0,0,0.42978,3.0
58,trades,1784122233464,65307,65310,27,0,0,0,0.43008,3.0
59,trades,1784122233934,65307,65310,28,0.00306,0,0.00306,0.43008,3.0
60,l2Book,1784122234002,65305,65306,25,0,0,0,0.24605,3.0
61,trades,1784122234002,65305,65306,28,0.00204,0,0.00204,0.2466,3.0
62,trades,1784122234408,65305,65306,29,0.00361,0,0.00361,0.2466,3.0
63,l2Book,1784122234542,65305,65306,29,0.00361,0,0.00361,0.2466,3.0
64,trades,1784122234670,65305,65306,23,0.00361,0,0.00361,0.21765,3.0
65,trades,1784122234944,65305,65306,22,1.02245,0,1.02245,0.23521,3.0
66,l2Book,1784122235076,65305,65306,21,1.02245,0,1.02245,0.21668,3.0
67,trades,1784122235356,65305,65306,23,1.02696,0,1.02696,0.21722,3.0
68,l2Book,1784122235610,65305,65306,20,1.02696,0,1.02696,0.18445,3.0
69,trades,1784122235610,65305,65306,22,1.02696,0,1.02696,0.18687,3.0
70,trades,1784122235956,65305,65306,19,1.02696,0,1.02696,0.06199,3.0
71,trades,1784122236019,65305,65306,21,1.02714,0,1.02714,0.06267,3.0
72,l2Book,1784122236153,65305,65306,18,1.02714,0,1.02714,0.04547,3.0
73,l2Book,1784122236756,65306,65309,17,0,1.02714,1.02714,0.04517,3.0
74,trades,1784122236756,65306,65309,19,0,1.02714,1.02714,0.04603,3.0
75,trades,1784122236820,65306,65309,20,0,1.02714,1.02714,0.0462,3.0
76,trades,1784122237021,65306,65309,17,0,1.0251,1.0251,0.04816,3.0
77,l2Book,1784122237282,65308,65309,17,0.00017,1.0251,1.02527,0.04799,3.0
78,trades,1784122237624,65308,65309,17,0.00017,1.02353,1.0237,0.04817,3.0
79,trades,1784122237758,65308,65309,21,0.25393,1.02353,1.27746,0.04817,3.0
80,l2Book,1784122237827,65308,65309,21,0.25393,1.02353,1.27746,0.04817,3.0
81,trades,1784122238040,65308,65309,18,0.25393,0.00469,0.25862,0.02986,3.0
82,l2Book,1784122238369,65308,65309,16,0.25393,0.00018,0.25411,0.02932,3.0
83,trades,1784122238435,65308,65309,17,0.25393,0.00018,0.25411,0.03686,3.0
84,trades,1784122238500,65308,65309,18,0.25393,0.00018,0.25411,0.05543,3.0
85,trades,1784122238768,65308,65309,19,0.25393,0.00018,0.25411,0.05588,3.0
86,l2Book,1784122238902,65308,65309,19,0.25393,0.00018,0.25411,0.05588,3.0
87,trades,1784122239190,65308,65309,23,0.27688,0,0.27688,0.05955,3.0
88,trades,1784122239386,65308,65309,30,0.27688,0,0.27688,0.16215,3.0
89,l2Book,1784122239448,65315,65316,30,0,0.27688,0.27688,0.16215,3.0
90,trades,1784122239654,65315,65316,37,0,0.27688,0.27688,0.16351,3.0
91,l2Book,1784122239990,65315,65316,34,0,0.27671,0.27671,0.16265,3.0
92,trades,1784122240251,65315,65316,34,0,0.27671,0.27671,0.23615,3.0
93,l2Book,1784122240511,65324,65325,34,0.07907,0.27671,0.35578,0.15708,3.0
94,trades,1784122240587,65324,65325,39,0.07907,0.27671,0.35578,0.17563,3.0
95,l2Book,1784122241038,65327,65330,33,0,0.10202,0.10202,0.17525,3.0
96,trades,1784122241392,65327,65330,34,0,0.10202,0.10202,0.17517,3.0
97,l2Book,1784122241582,65338,65339,32,0,0.10202,0.10202,0.14906,3.0
98,l2Book,1784122242114,65342,65343,29,0,0.10202,0.10202,0.14619,3.0
99,trades,1784122242114,65342,65343,30,0,0.10202,0.10202,0.14744,3.0
100,trades,1784122242200,65342,65343,24,0.0003,0.07907,0.07937,0.12399,3.0
101,trades,1784122242319,65342,65343,25,0.0003,0.07907,0.07937,0.12437,3.0
102,trades,1784122242462,65342,65343,23,0.0003,0.07907,0.07937,0.04031,3.0
103,l2Book,1784122242661,65346,65347,16,0,0.07937,0.07937,0.03895,3.0
104,l2Book,1784122243173,65346,65347,16,0,0.07937,0.07937,0.03895,3.0
105,trades,1784122243173,65346,65347,17,0.0035,0.07937,0.08287,0.03895,3.0
106,trades,1784122243378,65346,65347,17,0.0902,0.0003,0.0905,0.03895,3.0
107,trades,1784122243438,65346,65347,18,0.3402,0.0003,0.3405,0.03895,3.0
108,l2Book,1784122243673,65346,65347,13,0.3402,0.0003,0.3405,0.0204,3.0
109,trades,1784122243928,65346,65347,14,0.37821,0.0003,0.37851,0.0204,3.0
110,trades,1784122244081,65346,65347,15,0.39205,0.0003,0.39235,0.0204,3.0
111,l2Book,1784122244178,65346,65347,15,0.39205,0.0003,0.39235,0.0204,3.0
112,l2Book,1784122244731,65346,65347,13,0.39205,0.0003,0.39235,0.02017,3.0
113,trades,1784122244932,65346,65347,15,0.39205,0.0003,0.39235,0.03871,3.0
114,l2Book,1784122245287,65346,65347,13,0.39205,0,0.39205,0.03746,3.0
115,trades,1784122245574,65346,65347,8,0.39205,0,0.39205,0.02242,3.0
116,trades,1784122245702,65346,65347,52,10.39205,0,10.39205,0.02242,3.0
117,l2Book,1784122245831,65346,65347,52,10.39205,0,10.39205,0.02242,3.0
118,trades,1784122246100,65346,65347,54,10.52015,0,10.52015,0.02242,3.0
119,trades,1784122246305,65346,65347,54,10.51947,0,10.51947,0.02242,3.0
120,l2Book,1784122246370,65346,65347,54,10.51947,0,10.51947,0.02242,3.0
121,trades,1784122246511,65346,65347,60,10.18277,0,10.18277,0.04289,3.0
122,l2Book,1784122246908,65349,65350,60,0,10.18277,10.18277,0.04289,3.0
123,trades,1784122246908,65349,65350,62,0.0329,10.18277,10.21567,0.04289,3.0
124,l2Book,1784122247512,65349,65350,60,0.0329,10.13092,10.16382,0.04289,3.0
125,trades,1784122247719,65349,65350,61,0.0564,10.13092,10.18732,0.04289,3.0
126,trades,1784122247914,65349,65350,62,0.09127,10.13092,10.22219,0.04289,3.0
127,trades,1784122247980,65349,65350,61,0.09165,10.13092,10.22257,0.02435,3.0
128,l2Book,1784122248047,65349,65350,61,0.09165,10.13092,10.22257,0.02435,3.0
129,trades,1784122248047,65349,65350,62,0.09165,10.13092,10.22257,0.04285,3.0
130,trades,1784122248449,65349,65350,63,0.10165,10.13092,10.23257,0.04285,3.0
131,l2Book,1784122248582,65349,65350,62,0.10165,10.13092,10.23257,0.03897,3.0
132,trades,1784122248718,65349,65350,19,0.10365,0.13092,0.23457,0.03897,3.0
133,trades,1784122248849,65349,65350,20,0.40654,0.13092,0.53746,0.03897,3.0
134,l2Book,1784122249125,65349,65350,18,0.40654,0.00282,0.40936,0.03897,3.0
135,l2Book,1784122249679,65349,65350,9,0.40654,0,0.40654,0.0185,3.0
136,trades,1784122249813,65349,65350,16,0.40654,0,0.40654,0.03427,3.0
137,trades,1784122250012,65349,65350,19,0.37364,0,0.37364,0.05294,3.0
138,l2Book,1784122250216,65359,65360,19,0,0.37382,0.37382,0.05276,3.0
139,trades,1784122250344,65359,65360,20,0,0.37382,0.37382,0.05336,3.0
140,l2Book,1784122250756,65357,65360,19,0,0.35032,0.35032,0.05336,3.0
141,trades,1784122251021,65357,65360,19,0.00016,0.31519,0.31535,0.05336,3.0
142,trades,1784122251511,65352,65353,19,0,0.30489,0.30489,0.07045,3.0
143,l2Book,1784122251829,65349,65350,18,0.30289,0,0.30289,0.07045,3.0
144,trades,1784122251829,65349,65350,23,0.30289,0,0.30289,0.17623,3.0
145,trades,1784122252031,65349,65350,23,0,0,0,0.17658,3.0
146,l2Book,1784122252365,65349,65350,23,0,0,0,0.17658,3.0
147,trades,1784122252365,65349,65350,25,0.01188,0,0.01188,0.17658,3.0
148,trades,1784122252841,65349,65350,19,0.01188,0,0.01188,0.17932,3.0
149,l2Book,1784122252904,65349,65350,19,0.01188,0,0.01188,0.17932,3.0
150,trades,1784122253030,65349,65350,17,0.01206,0,0.01206,0.16891,3.0
151,l2Book,1784122253430,65349,65350,16,0.01206,0,0.01206,0.16831,3.0
152,trades,1784122253563,65349,65350,17,0.01206,0,0.01206,0.16848,3.0
153,l2Book,1784122253965,65349,65350,17,0.01206,0,0.01206,0.16848,3.0
154,l2Book,1784122254505,65349,65350,15,0.01206,0,0.01206,0.1682,3.0
155,trades,1784122254899,65349,65350,9,0.01206,0,0.01206,0.04582,3.0
156,trades,1784122254968,65349,65350,10,0.01247,0,0.01247,0.04582,3.0
157,l2Book,1784122255018,65349,65350,10,0.01247,0,0.01247,0.04582,3.0
158,l2Book,1784122255570,65349,65350,7,0.00059,0,0.00059,0.04547,3.0
159,trades,1784122255633,65349,65350,8,0.00059,0,0.00059,0.06321,3.0
160,trades,1784122255708,65349,65350,9,0.00159,0,0.00159,0.06321,3.0
161,trades,1784122255973,65349,65350,10,0.00159,0,0.00159,0.04586,3.0
162,l2Book,1784122256110,65349,65350,7,0.00141,0,0.00141,0.0376,3.0
163,trades,1784122256311,65349,65350,9,0.00633,0,0.00633,0.03778,3.0
164,trades,1784122256507,65349,65350,10,0.00633,0,0.00633,0.05629,3.0
165,l2Book,1784122256642,65349,65350,9,0.00633,0,0.00633,0.05612,3.0
166,trades,1784122256914,65349,65350,10,0.00633,0,0.00633,0.0626,3.0
167,l2Book,1784122257246,65349,65350,10,0.00633,0,0.00633,0.0626,3.0
168,trades,1784122257524,65349,65350,11,0.00633,0,0.00633,0.06595,3.0
169,l2Book,1784122257788,65349,65350,11,0.00633,0,0.00633,0.06595,3.0
170,trades,1784122258137,65349,65350,12,0.00592,0,0.00592,0.09742,3.0
171,l2Book,1784122258333,65349,65350,12,0.00592,0,0.00592,0.09742,3.0
172,trades,1784122258468,65349,65350,13,0.00592,0,0.00592,0.11593,3.0
173,l2Book,1784122258937,65349,65350,11,0.00492,0,0.00492,0.09819,3.0
174,l2Book,1784122259403,65349,65350,7,0,0,0,0.09685,3.0
175,l2Book,1784122259939,65349,65350,5,0,0,0,0.07186,3.0
176,trades,1784122260012,65349,65350,8,0.00136,0,0.00136,0.07703,3.0
177,trades,1784122260216,65349,65350,10,0.00136,0,0.00136,0.09591,3.0
178,l2Book,1784122260484,65349,65350,10,0.00136,0,0.00136,0.09591,3.0
179,trades,1784122260959,65349,65350,10,0.00136,0,0.00136,0.09612,3.0
180,l2Book,1784122261081,65349,65350,10,0.00136,0,0.00136,0.09612,3.0
181,trades,1784122261226,65349,65350,9,0.17144,0,0.17144,0.04612,3.0
182,l2Book,1784122261613,65352,65353,8,0,0.17144,0.17144,0.02761,3.0
183,trades,1784122261762,65352,65353,13,0,0.17144,0.17144,0.0474,3.0
184,trades,1784122261899,65352,65353,14,0,0.17144,0.17144,0.07077,3.0
185,trades,1784122261968,65352,65353,15,0,0.17144,0.17144,0.07202,3.0
186,l2Book,1784122262193,65354,65355,15,0,0.17144,0.17144,0.07202,3.0
187,trades,1784122262324,65354,65355,17,0,0.17144,0.17144,0.07655,3.0
188,l2Book,1784122262705,65358,65359,17,0,0.17144,0.17144,0.07655,3.0
189,trades,1784122262997,65358,65359,24,0,0.17144,0.17144,1.5486,3.0
190,l2Book,1784122263259,65359,65360,19,0.00018,0.17008,0.17026,1.52437,3.0
191,trades,1784122263602,65359,65360,20,0.00018,0.17008,0.17026,1.52565,3.0
192,trades,1784122263731,65359,65360,27,0.00018,0.17008,0.17026,2.49874,3.0
193,l2Book,1784122263872,65363,65364,27,0,0.17026,0.17026,2.49874,3.0
194,trades,1784122263996,65363,65364,31,0,0.17026,0.17026,2.50168,3.0
195,trades,1784122264043,65363,65364,32,0,0.17026,0.17026,2.50185,3.0
196,trades,1784122264121,65363,65364,33,0,0.17026,0.17026,2.50325,3.0
197,trades,1784122264203,65363,65364,38,0,0.17026,0.17026,2.50465,3.0
198,l2Book,1784122264409,65380,65381,36,0,0.00018,0.00018,2.50465,3.0
199,trades,1784122264472,65380,65381,38,0,0.00018,0.00018,2.5049,3.0
200,trades,1784122264691,65380,65381,39,0,0.00018,0.00018,2.50936,3.0
201,l2Book,1784122264927,65389,65390,33,0,0.00018,0.00018,2.4662,3.0
202,trades,1784122265405,65389,65390,31,0,0.00018,0.00018,2.4606,3.0
203,l2Book,1784122265469,65389,65390,31,0,0.00018,0.00018,2.4606,3.0
204,trades,1784122265469,65389,65390,32,0.00995,0.00018,0.01013,2.4606,3.0
205,trades,1784122265525,65389,65390,43,0.00995,0.00018,0.01013,2.94964,3.0
206,trades,1784122265648,65389,65390,44,0.00995,0.00018,0.01013,2.94982,3.0
207,trades,1784122265869,65389,65390,45,0.00995,0.00018,0.01013,2.96831,3.0
208,l2Book,1784122266016,65398,65399,38,0,0.00995,0.00995,1.49644,3.0
209,trades,1784122266016,65398,65399,40,0.00018,0.00995,0.01013,1.49712,3.0
210,trades,1784122266140,65398,65399,41,0.00018,0.00995,0.01013,1.52542,3.0
211,trades,1784122266453,65398,65399,42,0.00018,0.00995,0.01013,1.52795,3.0
212,l2Book,1784122266516,65398,65399,42,0.00018,0.00995,0.01013,1.52795,3.0
213,trades,1784122266574,65398,65399,43,0.10929,0.00995,0.11924,1.52795,3.0
214,l2Book,1784122267039,65398,65399,30,0.10929,0.00995,0.11924,0.54708,3.0
215,trades,1784122267039,65398,65399,31,0.10929,0.00995,0.11924,0.55264,3.0
216,trades,1784122267436,65398,65399,25,0.10929,0.00995,0.11924,0.55732,3.0
217,l2Book,1784122267574,65398,65399,23,0.10929,0.00995,0.11924,0.55707,3.0
218,trades,1784122267574,65398,65399,24,0.10929,0.00995,0.11924,0.55708,3.0
219,trades,1784122267958,65398,65399,24,0.10929,0.00995,0.11924,0.57105,3.0
220,trades,1784122268044,65398,65399,25,0.10929,0.00995,0.11924,0.57136,3.0
221,l2Book,1784122268109,65398,65399,25,0.10929,0.00995,0.11924,0.57136,3.0
222,l2Book,1784122268704,65398,65399,11,0.10929,0,0.10929,0.08196,3.0
223,trades,1784122268780,65398,65399,21,0.10929,0,0.10929,0.34359,3.0
224,l2Book,1784122269162,65399,65400,17,0.00856,0.10911,0.11767,0.28756,3.0
225,trades,1784122269390,65399,65400,18,0.03624,0.10911,0.14535,0.28756,3.0
226,trades,1784122269657,65399,65400,17,0.03902,0,0.03902,0.28503,3.0
227,l2Book,1784122269724,65399,65400,17,0.03902,0,0.03902,0.28503,3.0
228,l2Book,1784122270259,65399,65400,16,0.03902,0,0.03902,0.27947,3.0
229,trades,1784122270259,65399,65400,17,0.03902,0,0.03902,0.29793,3.0
230,trades,1784122270622,65399,65400,16,0.03902,0,0.03902,0.39692,3.0
231,trades,1784122270747,65399,65400,17,0.03967,0,0.03967,0.39692,3.0
232,l2Book,1784122270818,65399,65400,17,0.03967,0,0.03967,0.39692,3.0
233,trades,1784122270943,65399,65400,52,10.03967,0,10.03967,0.39692,3.0
234,l2Book,1784122271364,65399,65400,50,10.03967,0,10.03967,0.37818,3.0
235,trades,1784122271564,65399,65400,51,10.03967,0,10.03967,0.40038,3.0
236,trades,1784122271823,65399,65400,43,10.05746,0,10.05746,0.14731,3.0
237,l2Book,1784122271882,65399,65400,43,10.05746,0,10.05746,0.14731,3.0
238,trades,1784122271882,65399,65400,44,10.05746,0,10.05746,0.14787,3.0
239,trades,1784122272025,65399,65400,46,10.05746,0,10.05746,0.16755,3.0
240,l2Book,1784122272431,65399,65400,45,10.02978,0,10.02978,0.16755,3.0
241,trades,1784122272431,65399,65400,46,10.03993,0,10.03993,0.16755,3.0
242,l2Book,1784122272982,65398,65400,45,0,0,0,10.2047,3.0
243,trades,1784122272982,65398,65400,46,0,0,0,10.22381,3.0
244,trades,1784122273118,65398,65400,51,0.0011,0,0.0011,10.22381,3.0
245,trades,1784122273187,65398,65400,58,0.78841,0.00016,0.78857,10.22381,3.0
246,trades,1784122273384,65398,65400,70,0.78841,0.03612,0.82453,10.20535,3.0
247,l2Book,1784122273518,65381,65382,70,0.01294,0,0.01294,11.01694,3.0
248,trades,1784122273788,65381,65382,69,0.01294,0,0.01294,10.92809,3.0
249,trades,1784122273860,65381,65382,71,0.03331,0,0.03331,10.92809,3.0
250,l2Book,1784122274051,65381,65382,36,0.03331,0,0.03331,0.92809,3.0
251,l2Book,1784122274565,65381,65382,35,0.03331,0,0.03331,0.90589,3.0
252,l2Book,1784122275099,65380,65381,30,0,0,0,0.89261,3.0
253,l2Book,1784122275646,65378,65379,29,0,0,0,0.88246,3.0
254,trades,1784122275841,65378,65379,35,0.15057,0.00277,0.15334,0.88423,3.0
255,trades,1784122275992,65378,65379,42,0.15057,0.01169,0.16226,0.86512,3.0
