event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,trigger_found,guard_status,guard_reason,event_to_guard_start_seconds,target_event_to_guard_seconds,live_window_called,private_or_order_endpoint_called_before_trigger
52,trades,1784122232603,True,True,anti_drift_block,adverse_trade_pressure_with_recent_adverse_bbo,0.000391,0.5,False,True
53,l2Book,1784122232935,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
54,trades,1784122232935,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
55,trades,1784122233061,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
56,trades,1784122233143,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
57,l2Book,1784122233464,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
58,trades,1784122233464,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
59,trades,1784122233934,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
60,l2Book,1784122234002,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
61,trades,1784122234002,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
62,trades,1784122234408,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
63,l2Book,1784122234542,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
64,trades,1784122234670,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
65,trades,1784122234944,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
66,l2Book,1784122235076,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
67,trades,1784122235356,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
68,l2Book,1784122235610,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
69,trades,1784122235610,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
70,trades,1784122235956,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
71,trades,1784122236019,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
72,l2Book,1784122236153,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
73,l2Book,1784122236756,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
74,trades,1784122236756,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
75,trades,1784122236820,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
76,trades,1784122237021,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
77,l2Book,1784122237282,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
78,trades,1784122237624,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
79,trades,1784122237758,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
80,l2Book,1784122237827,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
81,trades,1784122238040,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
82,l2Book,1784122238369,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
83,trades,1784122238435,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
84,trades,1784122238500,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
85,trades,1784122238768,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
86,l2Book,1784122238902,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
87,trades,1784122239190,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
88,trades,1784122239386,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
89,l2Book,1784122239448,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
90,trades,1784122239654,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
91,l2Book,1784122239990,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
92,trades,1784122240251,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
93,l2Book,1784122240511,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
94,trades,1784122240587,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
95,l2Book,1784122241038,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
96,trades,1784122241392,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
97,l2Book,1784122241582,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
98,l2Book,1784122242114,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
99,trades,1784122242114,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
100,trades,1784122242200,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
101,trades,1784122242319,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
102,trades,1784122242462,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
103,l2Book,1784122242661,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
104,l2Book,1784122243173,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
105,trades,1784122243173,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
106,trades,1784122243378,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
107,trades,1784122243438,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
108,l2Book,1784122243673,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
109,trades,1784122243928,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
110,trades,1784122244081,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
111,l2Book,1784122244178,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
112,l2Book,1784122244731,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
113,trades,1784122244932,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
114,l2Book,1784122245287,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
115,trades,1784122245574,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
116,trades,1784122245702,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
117,l2Book,1784122245831,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
118,trades,1784122246100,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
119,trades,1784122246305,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
120,l2Book,1784122246370,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
121,trades,1784122246511,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
122,l2Book,1784122246908,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
123,trades,1784122246908,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
124,l2Book,1784122247512,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
125,trades,1784122247719,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
126,trades,1784122247914,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
127,trades,1784122247980,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
128,l2Book,1784122248047,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
129,trades,1784122248047,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
130,trades,1784122248449,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
131,l2Book,1784122248582,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
132,trades,1784122248718,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
133,trades,1784122248849,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
134,l2Book,1784122249125,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
135,l2Book,1784122249679,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
136,trades,1784122249813,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
137,trades,1784122250012,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
138,l2Book,1784122250216,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
139,trades,1784122250344,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
140,l2Book,1784122250756,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
141,trades,1784122251021,True,True,pass,,0.000497,0.5,True,False
142,trades,1784122251511,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
143,l2Book,1784122251829,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
144,trades,1784122251829,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
145,trades,1784122252031,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
146,l2Book,1784122252365,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
147,trades,1784122252365,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
148,trades,1784122252841,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
149,l2Book,1784122252904,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
150,trades,1784122253030,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
151,l2Book,1784122253430,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
152,trades,1784122253563,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
153,l2Book,1784122253965,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
154,l2Book,1784122254505,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
155,trades,1784122254899,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
156,trades,1784122254968,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
157,l2Book,1784122255018,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
158,l2Book,1784122255570,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
159,trades,1784122255633,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
160,trades,1784122255708,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
161,trades,1784122255973,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
162,l2Book,1784122256110,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
163,trades,1784122256311,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
164,trades,1784122256507,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
165,l2Book,1784122256642,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
166,trades,1784122256914,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
167,l2Book,1784122257246,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
168,trades,1784122257524,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
169,l2Book,1784122257788,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
170,trades,1784122258137,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
171,l2Book,1784122258333,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
172,trades,1784122258468,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
173,l2Book,1784122258937,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
174,l2Book,1784122259403,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
175,l2Book,1784122259939,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
176,trades,1784122260012,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
177,trades,1784122260216,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
178,l2Book,1784122260484,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
179,trades,1784122260959,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
180,l2Book,1784122261081,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
181,trades,1784122261226,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
182,l2Book,1784122261613,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
183,trades,1784122261762,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
184,trades,1784122261899,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
185,trades,1784122261968,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
186,l2Book,1784122262193,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
187,trades,1784122262324,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
188,l2Book,1784122262705,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
189,trades,1784122262997,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
190,l2Book,1784122263259,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
191,trades,1784122263602,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
192,trades,1784122263731,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
193,l2Book,1784122263872,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
194,trades,1784122263996,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
195,trades,1784122264043,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
196,trades,1784122264121,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
197,trades,1784122264203,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
198,l2Book,1784122264409,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
199,trades,1784122264472,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
200,trades,1784122264691,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
201,l2Book,1784122264927,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
202,trades,1784122265405,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
203,l2Book,1784122265469,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
204,trades,1784122265469,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
205,trades,1784122265525,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
206,trades,1784122265648,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
207,trades,1784122265869,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
208,l2Book,1784122266016,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
209,trades,1784122266016,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
210,trades,1784122266140,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
211,trades,1784122266453,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
212,l2Book,1784122266516,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
213,trades,1784122266574,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
214,l2Book,1784122267039,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
215,trades,1784122267039,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
216,trades,1784122267436,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
217,l2Book,1784122267574,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
218,trades,1784122267574,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
219,trades,1784122267958,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
220,trades,1784122268044,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
221,l2Book,1784122268109,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
222,l2Book,1784122268704,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
223,trades,1784122268780,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
224,l2Book,1784122269162,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
225,trades,1784122269390,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
226,trades,1784122269657,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
227,l2Book,1784122269724,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
228,l2Book,1784122270259,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
229,trades,1784122270259,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
230,trades,1784122270622,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
231,trades,1784122270747,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
232,l2Book,1784122270818,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
233,trades,1784122270943,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
234,l2Book,1784122271364,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
235,trades,1784122271564,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
236,trades,1784122271823,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
237,l2Book,1784122271882,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
238,trades,1784122271882,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
239,trades,1784122272025,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
240,l2Book,1784122272431,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
241,trades,1784122272431,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
242,l2Book,1784122272982,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
243,trades,1784122272982,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
244,trades,1784122273118,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
245,trades,1784122273187,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
246,trades,1784122273384,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
247,l2Book,1784122273518,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
248,trades,1784122273788,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
249,trades,1784122273860,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
250,l2Book,1784122274051,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
251,l2Book,1784122274565,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
252,l2Book,1784122275099,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
253,l2Book,1784122275646,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
254,trades,1784122275841,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
255,trades,1784122275992,True,True,pass,,0.000633,0.5,True,False
