event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,trigger_found,guard_status,guard_reason,event_to_guard_start_seconds,target_event_to_guard_seconds,live_window_called,private_or_order_endpoint_called_before_trigger
55,trades,1784121685242,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
56,trades,1784121685451,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
57,l2Book,1784121685771,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
58,trades,1784121686119,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
59,l2Book,1784121686315,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
60,trades,1784121686460,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
61,l2Book,1784121686860,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
62,trades,1784121687060,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
63,l2Book,1784121687378,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
64,l2Book,1784121687939,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
65,trades,1784121688006,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
66,trades,1784121688206,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
67,l2Book,1784121688482,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
68,trades,1784121688482,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
69,trades,1784121688747,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
70,l2Book,1784121689013,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
71,trades,1784121689360,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
72,l2Book,1784121689572,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
73,trades,1784121689572,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
74,trades,1784121689699,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
75,trades,1784121690020,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
76,l2Book,1784121690091,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
77,trades,1784121690091,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
78,trades,1784121690509,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
79,l2Book,1784121690630,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
80,trades,1784121691109,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
81,l2Book,1784121691178,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
82,l2Book,1784121691715,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
83,trades,1784121691782,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
84,trades,1784121692183,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
85,l2Book,1784121692240,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
86,trades,1784121692400,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
87,l2Book,1784121692801,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
88,trades,1784121693137,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
89,l2Book,1784121693341,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
90,l2Book,1784121693874,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
91,trades,1784121694007,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
92,trades,1784121694344,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
93,l2Book,1784121694411,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
94,trades,1784121694478,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
95,trades,1784121694681,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
96,l2Book,1784121694949,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
97,trades,1784121695152,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
98,l2Book,1784121695477,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
99,l2Book,1784121696083,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
100,trades,1784121696020,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
101,trades,1784121696153,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
102,l2Book,1784121696575,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
103,trades,1784121696914,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
104,trades,1784121696976,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
105,l2Book,1784121697178,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
106,trades,1784121697110,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
107,trades,1784121697178,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
108,trades,1784121697369,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
109,l2Book,1784121697614,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
110,trades,1784121697614,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
111,trades,1784121697684,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
112,trades,1784121697881,True,True,edge_gate_block,edge_below_required_buffer,0.000592,0.5,False,False
113,trades,1784121698293,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
114,trades,1784121698554,True,True,anti_drift_block,adverse_trade_pressure_with_recent_adverse_bbo,0.000576,0.5,False,True
115,l2Book,1784121698689,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
116,trades,1784121699090,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
117,l2Book,1784121699222,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
118,trades,1784121699355,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
119,trades,1784121699559,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
120,trades,1784121699625,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
121,trades,1784121699692,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
122,l2Book,1784121699758,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
123,trades,1784121699827,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
124,l2Book,1784121700290,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
125,trades,1784121700574,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
126,l2Book,1784121700908,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
127,trades,1784121700975,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
128,trades,1784121701109,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
129,l2Book,1784121701443,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
130,trades,1784121701578,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
131,trades,1784121701782,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
132,l2Book,1784121701981,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
133,l2Book,1784121702538,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
134,trades,1784121702668,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
135,l2Book,1784121703072,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
136,trades,1784121703213,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
137,trades,1784121703420,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
138,l2Book,1784121703623,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
139,l2Book,1784121704143,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
140,trades,1784121704227,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
141,l2Book,1784121704769,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
142,trades,1784121704769,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
143,trades,1784121704954,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
144,trades,1784121705173,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
145,l2Book,1784121705238,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
146,l2Book,1784121705804,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
147,trades,1784121706005,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
148,l2Book,1784121706348,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
149,trades,1784121706552,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
150,trades,1784121706755,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
151,l2Book,1784121706886,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
152,trades,1784121707019,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
153,trades,1784121707083,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
154,trades,1784121707164,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
155,l2Book,1784121707420,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
156,trades,1784121707824,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
157,l2Book,1784121707956,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
158,trades,1784121708089,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
159,l2Book,1784121708491,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
160,trades,1784121708491,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
161,l2Book,1784121709026,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
162,trades,1784121709512,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
163,l2Book,1784121709579,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
164,trades,1784121710044,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
165,l2Book,1784121710112,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
166,trades,1784121710176,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
167,trades,1784121710310,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
168,l2Book,1784121710647,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
169,trades,1784121711058,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
170,l2Book,1784121711191,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
171,trades,1784121711468,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
172,l2Book,1784121711747,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
173,trades,1784121711818,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
174,trades,1784121711953,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
175,trades,1784121712016,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
176,l2Book,1784121712345,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
177,trades,1784121712417,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
178,l2Book,1784121712879,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
179,trades,1784121713017,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
180,l2Book,1784121713426,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
181,l2Book,1784121713937,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
182,trades,1784121714274,True,True,edge_gate_block,edge_below_required_buffer,0.000594,0.5,False,False
183,trades,1784121714943,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
184,l2Book,1784121715016,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
185,l2Book,1784121715517,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
186,l2Book,1784121716037,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
187,trades,1784121716120,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
188,trades,1784121716493,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
189,l2Book,1784121716552,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
190,l2Book,1784121717057,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
191,trades,1784121717057,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
192,l2Book,1784121717613,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
193,trades,1784121717613,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
194,trades,1784121717743,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
195,trades,1784121717811,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
196,trades,1784121718012,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
197,l2Book,1784121718148,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
198,trades,1784121718213,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
199,trades,1784121718621,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
200,l2Book,1784121718676,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
201,l2Book,1784121719223,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
202,trades,1784121719223,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
203,l2Book,1784121719763,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
204,trades,1784121719963,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
205,trades,1784121720024,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
206,trades,1784121720234,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
207,l2Book,1784121720301,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
208,trades,1784121720777,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
209,l2Book,1784121720844,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
210,trades,1784121721175,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
211,l2Book,1784121721374,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
212,trades,1784121721655,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
213,trades,1784121721721,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
214,l2Book,1784121721922,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
215,l2Book,1784121722458,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
216,trades,1784121722580,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
217,l2Book,1784121722982,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
218,trades,1784121723482,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
219,l2Book,1784121723547,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
220,trades,1784121723816,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
221,trades,1784121724016,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
222,l2Book,1784121724084,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
223,l2Book,1784121724620,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
224,trades,1784121724756,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
225,l2Book,1784121725156,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
226,l2Book,1784121725703,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
227,trades,1784121725703,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
228,trades,1784121725770,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
229,trades,1784121726033,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
230,trades,1784121726105,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
231,l2Book,1784121726238,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
232,trades,1784121726603,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
233,trades,1784121726667,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
234,l2Book,1784121726747,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
235,trades,1784121726907,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
236,trades,1784121727042,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
237,trades,1784121727113,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
238,trades,1784121727245,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
239,l2Book,1784121727314,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
240,trades,1784121727314,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
241,trades,1784121727391,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
242,trades,1784121727525,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
243,trades,1784121727592,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
244,trades,1784121727728,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
245,trades,1784121727795,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
246,l2Book,1784121727863,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
247,trades,1784121727863,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
248,trades,1784121727926,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
249,trades,1784121728065,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
250,trades,1784121728139,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
251,trades,1784121728263,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
252,l2Book,1784121728400,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
253,trades,1784121728469,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
254,trades,1784121728550,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
255,trades,1784121728617,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
256,trades,1784121728751,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
257,l2Book,1784121728955,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
258,trades,1784121728955,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
259,trades,1784121729153,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
260,trades,1784121729218,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
261,trades,1784121729372,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
262,trades,1784121729439,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
263,l2Book,1784121729575,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
264,trades,1784121729575,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
265,trades,1784121729773,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
266,trades,1784121729885,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
267,trades,1784121729948,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
268,trades,1784121730021,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
269,l2Book,1784121730087,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
270,trades,1784121730144,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
271,trades,1784121730225,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
272,trades,1784121730290,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
273,trades,1784121730350,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
274,trades,1784121730427,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
275,trades,1784121730493,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
276,trades,1784121730548,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
277,l2Book,1784121730627,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
278,trades,1784121730627,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
279,trades,1784121730752,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
280,trades,1784121730829,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
281,trades,1784121730954,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
282,trades,1784121731030,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
283,trades,1784121731100,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
284,l2Book,1784121731194,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
285,trades,1784121731194,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
