attempt,event_sequence,phase,source_event_exchange_time_ms,current_bid,current_ask,bbo_lookback_ms,recent_bbo_count,last_bbo_change_ms,touch_stability_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,last_direction,status
1,1270,pre_open_orders_public_gate,1784121936524,65271.0,65272.0,750,1,1784121936032,492,1,0,0,0,down,pass
1,1270,post_open_orders_pre_submit_gate,1784121936524,65271.0,65272.0,750,1,1784121936032,492,1,0,0,0,down,pass
1,1311,pre_open_orders_public_gate,1784121943940,65297.0,65298.0,750,1,1784121943660,280,0,1,0,0,up,pass
1,1311,post_open_orders_pre_submit_gate,1784121943940,65289.0,65290.0,750,1,1784121943660,280,0,1,0,0,up,pass
1,1487,pre_open_orders_public_gate,1784121975183,65337.0,65338.0,750,1,1784121974841,342,1,0,0,0,down,pass
1,1487,post_open_orders_pre_submit_gate,1784121975183,65332.0,65333.0,750,1,1784121974841,342,1,0,0,0,down,pass
1,1492,pre_open_orders_public_gate,1784121975982,65332.0,65333.0,750,2,1784121975378,604,1,0,1,0,flat,block
1,1493,pre_open_orders_public_gate,1784121976048,65332.0,65333.0,750,2,1784121975378,670,1,0,1,0,flat,block
1,1494,pre_open_orders_public_gate,1784121976113,65332.0,65333.0,750,2,1784121975378,735,1,0,1,0,flat,block
1,1495,pre_open_orders_public_gate,1784121976248,65332.0,65333.0,750,1,1784121975913,335,0,0,1,0,flat,pass
1,1495,post_open_orders_pre_submit_gate,1784121976248,65326.0,65327.0,750,1,1784121975913,335,0,0,1,0,flat,pass
1,1520,pre_open_orders_public_gate,1784121981104,65312.0,65313.0,750,1,1784121980825,279,1,0,0,0,down,pass
1,1520,post_open_orders_pre_submit_gate,1784121981104,65311.0,65312.0,750,1,1784121980825,279,1,0,0,0,down,pass
1,1536,pre_open_orders_public_gate,1784121984932,65303.0,65304.0,750,1,1784121984581,351,0,0,1,0,flat,pass
1,1536,post_open_orders_pre_submit_gate,1784121984932,65302.0,65303.0,750,1,1784121984581,351,0,0,1,0,flat,pass
1,1669,pre_open_orders_public_gate,1784122015159,65316.0,65320.0,750,1,1784122014760,399,1,0,0,0,down,pass
1,1669,post_open_orders_pre_submit_gate,1784122015159,65311.0,65312.0,750,1,1784122014760,399,1,0,0,0,down,pass
1,1723,pre_open_orders_public_gate,1784122029046,65317.0,65318.0,750,1,1784122028781,265,0,0,1,0,flat,pass
1,1723,post_open_orders_pre_submit_gate,1784122029046,65311.0,65312.0,750,1,1784122028781,265,0,0,1,0,flat,pass
1,1743,pre_open_orders_public_gate,1784122036036,65319.0,65320.0,750,1,1784122035768,268,0,1,0,0,up,pass
1,1743,post_open_orders_pre_submit_gate,1784122036036,65319.0,65320.0,750,1,1784122035768,268,0,1,0,0,up,pass
1,1767,pre_open_orders_public_gate,1784122042522,65320.0,65321.0,750,1,1784122042241,281,1,0,0,0,down,block
1,1908,pre_open_orders_public_gate,1784122078654,65345.0,65346.0,750,1,1784122078338,316,0,0,1,0,flat,pass
1,1908,post_open_orders_pre_submit_gate,1784122078654,65335.0,65336.0,750,1,1784122078338,316,0,0,1,0,flat,pass
