attempt,event_sequence,phase,source_event_exchange_time_ms,side,limit_px,flow_lookback_ms,trade_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,fill_support_touch_count,adverse_strict_through_count,neutral_or_opposite_flow_count,adverse_flow_ratio,min_pressure_qty_btc,pressure_ratio_threshold,status,reason
1,774,post_open_orders_pre_submit_gate,1784121836726,buy,65437.0,1000,3,0,0.02803,0.02803,0.02803,0,False,0,3,0,0,,0.01,2.0,pass,
1,775,pre_open_orders_public_gate,1784121837535,buy,65437.0,1000,1,0,0,0,0,0,False,0.00021,0,0,1,,0.01,2.0,pass,
1,775,post_open_orders_pre_submit_gate,1784121837535,buy,65437.0,1000,1,0,0,0,0,0,False,0.00021,0,0,1,,0.01,2.0,pass,
1,1038,pre_open_orders_public_gate,1784121891421,buy,65499.0,1000,7,0.0008,0.00218,0.00218,0.00218,0.0008,False,0,3,4,0,0.3669724770642202,0.01,2.0,pass,
1,1038,post_open_orders_pre_submit_gate,1784121891421,buy,65494.0,1000,7,0,0.00017,0.00017,0.00017,0,False,0.00281,1,0,6,,0.01,2.0,pass,
1,1065,pre_open_orders_public_gate,1784121900059,buy,65494.0,1000,4,0.00114,0.00022,0.00022,0.00022,0.00114,False,0.05,1,2,1,5.181818181818182,0.01,2.0,pass,
1,1065,post_open_orders_pre_submit_gate,1784121900059,buy,65473.0,1000,4,0,0,0,0,0,False,0.05136,0,0,4,,0.01,2.0,pass,
1,1072,pre_open_orders_public_gate,1784121901458,buy,65467.0,1000,32,0.18662,0.00039,0.00039,0.00039,0.18662,True,0.1046,2,13,17,478.5128205128205,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1074,pre_open_orders_public_gate,1784121901994,buy,65436.0,1000,19,0.0071,0.00871,0.00871,0.00871,0.0071,True,0.18906,4,1,14,0.8151549942594719,0.01,2.0,pass,
1,1074,post_open_orders_pre_submit_gate,1784121901994,buy,65424.0,1000,19,0,0,0,0,0,True,0.20487,0,0,19,,0.01,2.0,pass,
1,1078,pre_open_orders_public_gate,1784121902843,buy,65424.0,1000,17,0.01054,0.0638,0.0638,0.0638,0.01054,True,0.02053,7,2,8,0.1652037617554859,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1078,post_open_orders_pre_submit_gate,1784121902843,buy,65415.0,1000,17,0,0,0,0,0,True,0.09487,0,0,17,,0.01,2.0,pass,
1,1080,pre_open_orders_public_gate,1784121903547,buy,65415.0,1000,12,0.01773,0.00107,0.00107,0.00107,0.01773,True,0.09394,2,4,6,16.570093457943926,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1081,pre_open_orders_public_gate,1784121903664,buy,65415.0,1000,15,0.0787,0.00107,0.00107,0.00107,0.0787,True,0.09394,2,7,6,73.55140186915888,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1085,pre_open_orders_public_gate,1784121904070,buy,65408.0,1000,44,1.11731,0.10685,0.10685,0.10685,1.11731,True,0.02598,7,28,9,10.456808610201216,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1096,pre_open_orders_public_gate,1784121905758,buy,65385.0,1000,48,5.15267,0.00083,0.00083,0.00083,5.15267,False,0.00249,1,46,1,6208.036144578313,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1096,post_open_orders_pre_submit_gate,1784121905758,buy,65362.0,1000,48,0,2.7926,2.7926,2.7926,0,False,2.36339,5,0,43,,0.01,2.0,pass,
1,1103,pre_open_orders_public_gate,1784121906783,buy,65343.0,1000,43,0.1574,0.00531,0.00531,0.00531,0.1574,True,0.15255,1,13,29,29.642184557438796,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1104,pre_open_orders_public_gate,1784121906825,buy,65343.0,1000,44,0.17128,0.00531,0.00531,0.00531,0.17128,True,0.15255,1,14,29,32.25612052730697,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1126,pre_open_orders_public_gate,1784121909910,buy,65328.0,1000,19,0.00335,0.00947,0.00947,0.00947,0.00335,True,0.13062,3,3,13,0.35374868004223864,0.01,2.0,pass,
1,1126,post_open_orders_pre_submit_gate,1784121909910,buy,65327.0,1000,19,0,0.00335,0.00335,0.00335,0,True,0.14009,3,0,16,,0.01,2.0,pass,
1,1206,pre_open_orders_public_gate,1784121923492,buy,65322.0,1000,14,0.0097,0.0102,0.0102,0.0102,0.0097,True,0.03895,9,2,3,0.9509803921568627,0.01,2.0,pass,
1,1206,post_open_orders_pre_submit_gate,1784121923492,buy,65317.0,1000,14,0,0,0,0,0,True,0.05885,0,0,14,,0.01,2.0,pass,
1,1227,pre_open_orders_public_gate,1784121929874,buy,65308.0,1000,4,0,0.0044,0.0044,0.0044,0,True,0.00055,2,0,2,,0.01,2.0,pass,
1,1227,post_open_orders_pre_submit_gate,1784121929874,buy,65302.0,1000,4,0,0,0,0,0,True,0.00495,0,0,4,,0.01,2.0,pass,
1,1232,pre_open_orders_public_gate,1784121931157,buy,65300.0,1000,20,0.00023,0.06662,0.06662,0.06662,0.00023,True,0.00115,14,1,5,0.003452416691684179,0.01,2.0,pass,
1,1232,post_open_orders_pre_submit_gate,1784121931157,buy,65293.0,1000,20,0,0,0,0,0,True,0.068,0,0,20,,0.01,2.0,pass,
1,1235,pre_open_orders_public_gate,1784121931486,buy,65293.0,1000,29,1.85458,0.00016,0.00016,0.00016,1.85458,True,1.06914,1,3,25,11591.125,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1236,pre_open_orders_public_gate,1784121931618,buy,65293.0,1000,32,3.73668,0.00016,0.00016,0.00016,3.73668,True,1.06914,1,6,25,23354.25,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1260,pre_open_orders_public_gate,1784121934701,buy,65287.0,1000,18,0.19145,0.14304,0.14304,0.14304,0.19145,False,0,8,10,0,1.3384368008948546,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1260,post_open_orders_pre_submit_gate,1784121934701,buy,65274.0,1000,18,0,0,0,0,0,False,0.33449,0,0,18,,0.01,2.0,pass,
1,1270,pre_open_orders_public_gate,1784121936524,buy,65271.0,1000,16,0.00018,0.97827,0.97827,0.97827,0.00018,True,0.15144,6,2,8,0.00018399828268269496,0.01,2.0,pass,
1,1270,post_open_orders_pre_submit_gate,1784121936524,buy,65271.0,1000,16,0.00018,0.97827,0.97827,0.97827,0.00018,True,0.15144,6,2,8,0.00018399828268269496,0.01,2.0,pass,
1,1311,pre_open_orders_public_gate,1784121943940,buy,65297.0,1000,11,0.11142,0,0,0,0.11142,False,0.41421,0,6,5,inf,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1311,post_open_orders_pre_submit_gate,1784121943940,buy,65289.0,1000,11,0,0,0,0,0,False,0.52563,0,0,11,,0.01,2.0,pass,
1,1487,pre_open_orders_public_gate,1784121975183,buy,65337.0,1000,5,0.00117,0.0022,0.0022,0.0022,0.00117,True,0.09009,1,1,3,0.5318181818181819,0.01,2.0,pass,
1,1487,post_open_orders_pre_submit_gate,1784121975183,buy,65332.0,1000,5,0,0,0,0,0,True,0.09346,0,0,5,,0.01,2.0,pass,
1,1492,pre_open_orders_public_gate,1784121975982,buy,65332.0,1000,298,2.96774,0.04436,0.04436,0.04436,2.96774,True,44.91666,5,25,268,66.90126239855726,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1493,pre_open_orders_public_gate,1784121976048,buy,65332.0,1000,300,2.96774,0.04436,0.04436,0.04436,2.96774,True,44.91757,5,25,270,66.90126239855726,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1494,pre_open_orders_public_gate,1784121976113,buy,65332.0,1000,301,3.28264,0.04436,0.04436,0.04436,3.28264,True,44.84107,5,28,268,74.0,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1495,pre_open_orders_public_gate,1784121976248,buy,65332.0,1000,302,3.28651,0.04436,0.04436,0.04436,3.28651,False,44.84445,5,29,268,74.08724075743913,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1495,post_open_orders_pre_submit_gate,1784121976248,buy,65326.0,1000,302,2.72359,0.0957,0.0957,0.0957,2.72359,False,45.35603,4,18,280,28.459665621734587,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1520,pre_open_orders_public_gate,1784121981104,buy,65312.0,1000,19,0.00134,0.00027,0.00027,0.00027,0.00134,True,0.02391,2,4,13,4.962962962962963,0.01,2.0,pass,
1,1520,post_open_orders_pre_submit_gate,1784121981104,buy,65311.0,1000,19,0,0.00134,0.00134,0.00134,0,True,0.02418,4,0,15,,0.01,2.0,pass,
1,1536,pre_open_orders_public_gate,1784121984932,buy,65303.0,1000,8,0.0014,0.09808,0.09808,0.09808,0.0014,False,0.02219,3,1,4,0.014274061990212071,0.01,2.0,pass,
1,1536,post_open_orders_pre_submit_gate,1784121984932,buy,65302.0,1000,8,0,0.0014,0.0014,0.0014,0,False,0.12027,1,0,7,,0.01,2.0,pass,
1,1669,pre_open_orders_public_gate,1784122015159,buy,65316.0,1000,6,0.00018,0.12519,0.12519,0.12519,0.00018,True,0.26833,1,1,4,0.0014378145219266715,0.01,2.0,pass,
1,1669,post_open_orders_pre_submit_gate,1784122015159,buy,65311.0,1000,6,0,0.00018,0.00018,0.00018,0,True,0.39352,1,0,5,,0.01,2.0,pass,
1,1723,pre_open_orders_public_gate,1784122029046,buy,65317.0,1000,11,0.00033,0.01458,0.01458,0.01458,0.00033,False,0.03693,4,2,5,0.02263374485596708,0.01,2.0,pass,
1,1723,post_open_orders_pre_submit_gate,1784122029046,buy,65311.0,1000,11,0,0,0,0,0,False,0.05184,0,0,11,,0.01,2.0,pass,
1,1743,pre_open_orders_public_gate,1784122036036,buy,65319.0,1000,8,0,0,0,0,0,False,0.04837,0,0,8,,0.01,2.0,pass,
1,1743,post_open_orders_pre_submit_gate,1784122036036,buy,65319.0,1000,8,0,0,0,0,0,False,0.04837,0,0,8,,0.01,2.0,pass,
1,1767,pre_open_orders_public_gate,1784122042522,buy,65320.0,1000,30,2.41833,0.04421,0.04421,0.04421,2.41833,True,0.02594,1,24,5,54.70097263062655,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1908,pre_open_orders_public_gate,1784122078654,buy,65345.0,1000,7,0.01857,0.0045,0.0045,0.0045,0.01857,False,0.00203,1,4,2,4.126666666666667,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1908,post_open_orders_pre_submit_gate,1784122078654,buy,65335.0,1000,7,0,0.00856,0.00856,0.00856,0,False,0.01654,1,0,6,,0.01,2.0,pass,
