attempt,event_sequence,phase,source_channel,source_event_exchange_time_ms,side,limit_px,current_bid,current_ask,status,reason,touch_stability_ms,min_stable_ms,bbo_lookback_ms,recent_bbo_count,last_adverse_bbo_ms,elapsed_since_adverse_bbo_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,adverse_flow_ratio,adverse_flow_status,current_cross_risk,inference_scope
1,206,pre_open_orders_public_gate,trades,1783579442045,buy,62821.0,62821.0,62822.0,pass,,404,250,750,1,,,0,0,1,0,0.01485,0.01977,0.01977,0.01977,0.01485,False,0.00018,0.7511380880121397,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,206,post_open_orders_pre_submit_gate,trades,1783579442045,buy,62819.0,62819.0,62820.0,pass,,404,250,750,1,,,0,0,1,0,0,0.01451,0.01451,0.01451,0,False,0.02029,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,313,pre_open_orders_public_gate,trades,1783579476915,buy,62835.0,62835.0,62836.0,block,touch_stability_below_minimum,203,250,750,1,,,0,0,1,0,0.17109,0.30022,0.30022,0.30022,0.17109,False,0.00459,0.5698820864699221,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,314,pre_open_orders_public_gate,trades,1783579477029,buy,62835.0,62835.0,62836.0,pass,,317,250,750,1,,,0,0,1,0,0.17647,0.30022,0.30022,0.30022,0.17647,False,0,0.5878022783292253,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,314,post_open_orders_pre_submit_gate,trades,1783579477029,buy,62819.0,62819.0,62820.0,pass,,317,250,750,1,,,0,0,1,0,0,0.00402,0.00402,0.00402,0,False,0.47267,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,398,pre_open_orders_public_gate,trades,1783579501076,buy,62854.0,62854.0,62855.0,pass,,276,250,750,1,,,0,0,1,0,0.12325,0.00567,0.00567,0.00567,0.12325,False,0.00277,21.73721340388007,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,398,post_open_orders_pre_submit_gate,trades,1783579501076,buy,62841.0,62841.0,62842.0,pass,,276,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.13169,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,412,pre_open_orders_public_gate,trades,1783579504317,buy,62841.0,62841.0,62842.0,pass,,268,250,750,1,,,0,0,1,0,0.05583,0.00017,0.00017,0.00017,0.05583,False,0,328.4117647058824,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,412,post_open_orders_pre_submit_gate,trades,1783579504317,buy,62835.0,62835.0,62836.0,pass,,268,250,750,1,,,0,0,1,0,0,0.05464,0.05464,0.05464,0,False,0.00136,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,461,pre_open_orders_public_gate,trades,1783579518377,buy,62828.0,62828.0,62832.0,pass,,267,250,750,1,1783579518110,267,1,0,0,0,0.0008,0.00017,0.00017,0.00017,0.0008,True,0.00467,4.705882352941177,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,461,post_open_orders_pre_submit_gate,trades,1783579518377,buy,62824.0,62824.0,62825.0,pass,,267,250,750,1,1783579518110,267,1,0,0,0,0,0.00012,0.00012,0.00012,0,True,0.00552,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,503,pre_open_orders_public_gate,trades,1783579529666,buy,62840.0,62840.0,62841.0,pass,,342,250,750,1,1783579529324,342,1,0,0,0,0.00509,0.00017,0.00017,0.00017,0.00509,True,0.00574,29.941176470588236,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,503,post_open_orders_pre_submit_gate,trades,1783579529666,buy,62831.0,62831.0,62832.0,pass,,342,250,750,1,1783579529324,342,1,0,0,0,0,0.00119,0.00119,0.00119,0,True,0.00981,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,532,pre_open_orders_public_gate,trades,1783579539483,buy,62837.0,62837.0,62838.0,pass,,410,250,750,1,,,0,0,1,0,0.00085,0.0057,0.0057,0.0057,0.00085,False,0.00169,0.14912280701754385,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,532,post_open_orders_pre_submit_gate,trades,1783579539483,buy,62833.0,62833.0,62834.0,pass,,410,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.00824,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,559,pre_open_orders_public_gate,trades,1783579548874,buy,62833.0,62833.0,62834.0,pass,,604,250,750,2,,,0,0,2,0,0.12713,0.00017,0.00017,0.00017,0.12713,False,0.00032,747.8235294117648,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,559,post_open_orders_pre_submit_gate,trades,1783579548874,buy,62830.0,62830.0,62831.0,pass,,604,250,750,2,,,0,0,2,0,0,0.0609,0.0609,0.0609,0,False,0.06672,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,588,pre_open_orders_public_gate,trades,1783579559367,buy,62830.0,62830.0,62831.0,pass,,262,250,750,1,,,0,0,1,0,0.12708,0.04251,0.04251,0.04251,0.12708,False,0.01427,2.9894142554693013,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,588,post_open_orders_pre_submit_gate,trades,1783579559367,buy,62822.0,62822.0,62823.0,pass,,262,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.18386,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,589,pre_open_orders_public_gate,trades,1783579559918,buy,62822.0,62822.0,62823.0,pass,,287,250,750,1,1783579559631,287,1,0,0,0,0.00394,0.07975,0.07975,0.07975,0.00394,True,0.14465,0.049404388714733544,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,589,post_open_orders_pre_submit_gate,trades,1783579559918,buy,62819.0,62819.0,62820.0,pass,,287,250,750,1,1783579559631,287,1,0,0,0,0,0.00178,0.00178,0.00178,0,True,0.22656,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,717,pre_open_orders_public_gate,trades,1783579603652,buy,62824.0,62824.0,62825.0,pass,,477,250,750,1,,,0,0,1,0,0.00299,0.00808,0.00808,0.00808,0.00299,False,0,0.37004950495049505,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,717,post_open_orders_pre_submit_gate,trades,1783579603652,buy,62823.0,62823.0,62824.0,pass,,477,250,750,1,,,0,0,1,0,0,0.00299,0.00299,0.00299,0,False,0.00808,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,801,pre_open_orders_public_gate,trades,1783579626020,buy,62831.0,62831.0,62832.0,pass,,270,250,750,1,,,0,0,1,0,0.07974,0.07974,0.07974,0.07974,0.07974,False,0.00458,1.0,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,801,post_open_orders_pre_submit_gate,trades,1783579626020,buy,62825.0,62825.0,62827.0,pass,,270,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.16406,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,871,pre_open_orders_public_gate,trades,1783579643810,buy,62863.0,62863.0,62864.0,pass,,274,250,750,1,,,0,0,1,0,0.01628,0.15978,0.15978,0.15978,0.01628,False,0.08016,0.1018900988859682,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,871,post_open_orders_pre_submit_gate,trades,1783579643810,buy,62858.0,62858.0,62859.0,pass,,274,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.25622,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,882,pre_open_orders_public_gate,trades,1783579646462,buy,62853.0,62853.0,62854.0,pass,,735,250,750,2,1783579645727,735,1,0,1,0,0.03121,0.07972,0.07972,0.07972,0.03121,True,0.02407,0.3914952333166081,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,882,post_open_orders_pre_submit_gate,trades,1783579646462,buy,62840.0,62840.0,62841.0,pass,,735,250,750,2,1783579645727,735,1,0,1,0,0,0,0,0,0,True,0.135,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,913,pre_open_orders_public_gate,trades,1783579656397,buy,62858.0,62858.0,62859.0,pass,,329,250,750,1,,,0,1,0,0,0.07356,0.08554,0.08554,0.08554,0.07356,False,0.00561,0.8599485620762216,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,913,post_open_orders_pre_submit_gate,trades,1783579656397,buy,62854.0,62854.0,62855.0,pass,,329,250,750,1,,,0,1,0,0,0,0.07322,0.07322,0.07322,0,False,0.09149,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1008,pre_open_orders_public_gate,trades,1783579682445,buy,62863.0,62863.0,62864.0,pass,,716,250,750,2,,,0,0,2,0,0.00254,0.11155,0.11155,0.11155,0.00254,False,0.03045,0.022770058269834154,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1008,post_open_orders_pre_submit_gate,trades,1783579682445,buy,62855.0,62855.0,62856.0,pass,,716,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.14454,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1010,pre_open_orders_public_gate,trades,1783579683208,buy,62855.0,62855.0,62856.0,pass,,398,250,750,1,1783579682810,398,1,0,0,0,0.00901,0.00639,0.00639,0.00639,0.00901,True,0.18941,1.410015649452269,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1010,post_open_orders_pre_submit_gate,trades,1783579683208,buy,62854.0,62854.0,62855.0,pass,,398,250,750,1,1783579682810,398,1,0,0,0,0,0.00901,0.00901,0.00901,0,True,0.1958,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1045,pre_open_orders_public_gate,trades,1783579692804,buy,62854.0,62854.0,62855.0,block,touch_stability_below_minimum,200,250,750,1,,,0,0,1,0,0.06009,0.08133,0.08133,0.08133,0.06009,False,0.0072,0.7388417558096644,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1051,pre_open_orders_public_gate,trades,1783579694013,buy,62850.0,62850.0,62851.0,block,adverse_trade_pressure_with_recent_adverse_bbo,338,250,750,1,1783579693675,338,1,0,0,0,0.12562,0.00617,0.00617,0.00617,0.12562,True,0.07989,20.359805510534844,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1129,pre_open_orders_public_gate,trades,1783579713166,buy,62883.0,62883.0,62884.0,pass,,349,250,750,1,,,0,0,1,0,0.0398,0.04,0.04,0.04,0.0398,False,0.01303,0.995,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1129,post_open_orders_pre_submit_gate,trades,1783579713166,buy,62881.0,62881.0,62882.0,pass,,349,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.09283,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
