attempt,phase,event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,start_unix_seconds,end_unix_seconds,elapsed_seconds,current_bid,current_ask,candidate_age_seconds_at_phase_end,public_state_seq,l2_state_seq,state_observed_after_open_orders_end
1,open_orders_end_to_reprice,314,trades,1783579477029,1783579477322241214,1783579477.3400726,1783579477.6114452,0.271373,62819.0,62820.0,0.582445,322,322,True
1,trigger_to_open_orders_start,398,trades,1783579501076,1783579501368780277,1783579501.3687804,1783579501.3695405,0.00076,,,0.29354,406,405,
1,open_orders_elapsed,398,trades,1783579501076,1783579501368780277,1783579501.3695405,1783579501.3853652,0.015825,62854.0,62855.0,0.309365,406,405,
1,open_orders_end_to_public_state,398,trades,1783579501076,1783579501368780277,1783579501.3853652,1783579501.5834477,0.198082,62841.0,62842.0,0.507448,407,407,True
1,open_orders_end_to_reprice,398,trades,1783579501076,1783579501368780277,1783579501.3853652,1783579501.5835261,0.198161,62841.0,62842.0,0.507526,407,407,True
1,trigger_to_open_orders_start,412,trades,1783579504317,1783579504555287987,1783579504.555288,1783579504.55603,0.000742,,,0.23903,421,420,
1,open_orders_elapsed,412,trades,1783579504317,1783579504555287987,1783579504.55603,1783579504.5722387,0.016209,62841.0,62842.0,0.255239,421,420,
1,open_orders_end_to_public_state,412,trades,1783579504317,1783579504555287987,1783579504.5722387,1783579504.9016454,0.329407,62835.0,62836.0,0.584646,423,423,True
1,open_orders_end_to_reprice,412,trades,1783579504317,1783579504555287987,1783579504.5722387,1783579504.901724,0.329485,62835.0,62836.0,0.584724,423,423,True
1,trigger_to_open_orders_start,461,trades,1783579518377,1783579518670591045,1783579518.6705909,1783579518.6713672,0.000776,,,0.294367,472,469,
1,open_orders_elapsed,461,trades,1783579518377,1783579518670591045,1783579518.6713672,1783579518.6882102,0.016843,62828.0,62832.0,0.31121,472,469,
1,open_orders_end_to_public_state,461,trades,1783579518377,1783579518670591045,1783579518.6882102,1783579519.1028478,0.414638,62824.0,62825.0,0.725848,473,473,True
1,open_orders_end_to_reprice,461,trades,1783579518377,1783579518670591045,1783579518.6882102,1783579519.1029644,0.414754,62824.0,62825.0,0.725964,473,473,True
1,trigger_to_open_orders_start,503,trades,1783579529666,1783579529891660860,1783579529.8916607,1783579529.892359,0.000698,,,0.226359,515,513,
1,open_orders_elapsed,503,trades,1783579529666,1783579529891660860,1783579529.892359,1783579529.9081676,0.015809,62840.0,62841.0,0.242168,515,513,
1,open_orders_end_to_public_state,503,trades,1783579529666,1783579529891660860,1783579529.9081676,1783579530.2088172,0.30065,62831.0,62832.0,0.542817,516,516,True
1,open_orders_end_to_reprice,503,trades,1783579529666,1783579529891660860,1783579529.9081676,1783579530.2088938,0.300726,62831.0,62832.0,0.542894,516,516,True
1,trigger_to_open_orders_start,532,trades,1783579539483,1783579539734844887,1783579539.734845,1783579539.7355802,0.000735,,,0.25258,545,543,
1,open_orders_elapsed,532,trades,1783579539483,1783579539734844887,1783579539.7355802,1783579539.752248,0.016668,62837.0,62838.0,0.269248,545,543,
1,open_orders_end_to_public_state,532,trades,1783579539483,1783579539734844887,1783579539.752248,1783579539.943371,0.191123,62833.0,62834.0,0.460371,546,546,True
1,open_orders_end_to_reprice,532,trades,1783579539483,1783579539734844887,1783579539.752248,1783579539.9434474,0.191199,62833.0,62834.0,0.460447,546,546,True
1,trigger_to_open_orders_start,559,trades,1783579548874,1783579549152697756,1783579549.1526978,1783579549.1534169,0.000719,,,0.279417,573,572,
1,open_orders_elapsed,559,trades,1783579548874,1783579549152697756,1783579549.1534169,1783579549.2238247,0.070408,62833.0,62834.0,0.349825,573,572,
1,open_orders_end_to_public_state,559,trades,1783579548874,1783579549152697756,1783579549.2238247,1783579549.6206393,0.396815,62830.0,62831.0,0.746639,575,575,True
1,open_orders_end_to_reprice,559,trades,1783579548874,1783579549152697756,1783579549.2238247,1783579549.620713,0.396888,62830.0,62831.0,0.746713,575,575,True
1,trigger_to_open_orders_start,588,trades,1783579559367,1783579559591017395,1783579559.5910175,1783579559.591759,0.000741,,,0.224759,604,602,
1,open_orders_elapsed,588,trades,1783579559367,1783579559591017395,1783579559.591759,1783579559.609478,0.017719,62830.0,62831.0,0.242478,604,602,
1,open_orders_end_to_public_state,588,trades,1783579559367,1783579559591017395,1783579559.609478,1783579559.90351,0.294032,62822.0,62823.0,0.53651,606,606,True
1,open_orders_end_to_reprice,588,trades,1783579559367,1783579559591017395,1783579559.609478,1783579559.903628,0.29415,62822.0,62823.0,0.536628,606,606,True
1,trigger_to_open_orders_start,589,trades,1783579559918,1783579560258196958,1783579560.258197,1783579560.2589092,0.000712,,,0.340909,607,606,
1,open_orders_elapsed,589,trades,1783579559918,1783579560258196958,1783579560.2589092,1783579560.3132403,0.054331,62822.0,62823.0,0.39524,607,606,
1,open_orders_end_to_public_state,589,trades,1783579559918,1783579560258196958,1783579560.3132403,1783579560.5468671,0.233627,62819.0,62820.0,0.628867,608,608,True
1,open_orders_end_to_reprice,589,trades,1783579559918,1783579560258196958,1783579560.3132403,1783579560.5469534,0.233713,62819.0,62820.0,0.628953,608,608,True
1,trigger_to_open_orders_start,717,trades,1783579603652,1783579603860105403,1783579603.8601055,1783579603.8608642,0.000759,,,0.208864,736,735,
1,open_orders_elapsed,717,trades,1783579603652,1783579603860105403,1783579603.8608642,1783579603.8828595,0.021995,62824.0,62825.0,0.23086,736,735,
1,open_orders_end_to_public_state,717,trades,1783579603652,1783579603860105403,1783579603.8828595,1783579604.0185232,0.135664,62823.0,62824.0,0.366523,737,737,True
1,open_orders_end_to_reprice,717,trades,1783579603652,1783579603860105403,1783579603.8828595,1783579604.0186114,0.135752,62823.0,62824.0,0.366611,737,737,True
1,trigger_to_open_orders_start,801,trades,1783579626020,1783579626315387826,1783579626.315388,1783579626.3161032,0.000715,,,0.296103,821,819,
1,open_orders_elapsed,801,trades,1783579626020,1783579626315387826,1783579626.3161032,1783579626.5849028,0.2688,62831.0,62832.0,0.564903,821,819,
1,open_orders_end_to_public_state,801,trades,1783579626020,1783579626315387826,1783579626.5849028,1783579626.620648,0.035745,62825.0,62827.0,0.600648,825,825,True
1,open_orders_end_to_reprice,801,trades,1783579626020,1783579626315387826,1783579626.5849028,1783579626.6207247,0.035822,62825.0,62827.0,0.600725,825,825,True
1,trigger_to_open_orders_start,871,trades,1783579643810,1783579644027217313,1783579644.0272174,1783579644.027931,0.000714,,,0.217931,895,894,
1,open_orders_elapsed,871,trades,1783579643810,1783579644027217313,1783579644.027931,1783579644.043653,0.015722,62863.0,62864.0,0.233653,895,894,
1,open_orders_end_to_public_state,871,trades,1783579643810,1783579644027217313,1783579644.043653,1783579644.4140096,0.370357,62858.0,62859.0,0.60401,897,897,True
1,open_orders_end_to_reprice,871,trades,1783579643810,1783579644027217313,1783579644.043653,1783579644.414142,0.370489,62858.0,62859.0,0.604142,897,897,True
1,reprice_to_order_submit,871,trades,1783579643810,1783579644027217313,1783579644.414142,1783579644.4264762,0.012334,62858.0,62859.0,0.616476,897,897,True
1,exchange_order_response,871,trades,1783579643810,1783579644027217313,1783579644.4264762,1783579644.9097946,0.483318,62858.0,62859.0,1.099795,897,897,True
2,trigger_to_open_orders_start,882,trades,1783579646462,1783579646710656036,1783579646.710656,1783579646.7114658,0.00081,,,0.249466,908,907,
2,open_orders_elapsed,882,trades,1783579646462,1783579646710656036,1783579646.7114658,1783579646.7361329,0.024667,62853.0,62854.0,0.274133,908,907,
2,open_orders_end_to_public_state,882,trades,1783579646462,1783579646710656036,1783579646.7361329,1783579647.270601,0.534468,62840.0,62841.0,0.808601,911,911,True
2,open_orders_end_to_reprice,882,trades,1783579646462,1783579646710656036,1783579646.7361329,1783579647.270723,0.53459,62840.0,62841.0,0.808723,911,911,True
2,trigger_to_open_orders_start,913,trades,1783579656397,1783579656645101253,1783579656.6451013,1783579656.6457949,0.000694,,,0.248795,942,940,
2,open_orders_elapsed,913,trades,1783579656397,1783579656645101253,1783579656.6457949,1783579656.7008865,0.055092,62858.0,62859.0,0.303886,942,940,
2,open_orders_end_to_public_state,913,trades,1783579656397,1783579656645101253,1783579656.7008865,1783579656.8304608,0.129574,62854.0,62855.0,0.433461,943,943,True
2,open_orders_end_to_reprice,913,trades,1783579656397,1783579656645101253,1783579656.7008865,1783579656.8305824,0.129696,62854.0,62855.0,0.433582,943,943,True
2,trigger_to_open_orders_start,1008,trades,1783579682445,1783579682696212760,1783579682.6962128,1783579682.696983,0.00077,,,0.251983,1038,1037,
2,open_orders_elapsed,1008,trades,1783579682445,1783579682696212760,1783579682.696983,1783579682.7210321,0.024049,62863.0,62864.0,0.276032,1038,1037,
2,open_orders_end_to_public_state,1008,trades,1783579682445,1783579682696212760,1783579682.7210321,1783579683.128999,0.407967,62855.0,62856.0,0.683999,1040,1040,True
2,open_orders_end_to_reprice,1008,trades,1783579682445,1783579682696212760,1783579682.7210321,1783579683.1291132,0.408081,62855.0,62856.0,0.684113,1040,1040,True
2,trigger_to_open_orders_start,1010,trades,1783579683208,1783579683482576801,1783579683.4825768,1783579683.483323,0.000746,,,0.275323,1042,1040,
2,open_orders_elapsed,1010,trades,1783579683208,1783579683482576801,1783579683.483323,1783579683.5522335,0.06891,62855.0,62856.0,0.344234,1042,1040,
2,open_orders_end_to_public_state,1010,trades,1783579683208,1783579683482576801,1783579683.5522335,1783579683.699432,0.147198,62854.0,62855.0,0.491432,1043,1043,True
2,open_orders_end_to_reprice,1010,trades,1783579683208,1783579683482576801,1783579683.5522335,1783579683.6995635,0.14733,62854.0,62855.0,0.491564,1043,1043,True
2,trigger_to_open_orders_start,1129,trades,1783579713166,1783579713431869725,1783579713.4318697,1783579713.432658,0.000788,,,0.266658,1162,1160,
2,open_orders_elapsed,1129,trades,1783579713166,1783579713431869725,1783579713.432658,1783579713.4544063,0.021748,62883.0,62884.0,0.288406,1162,1160,
2,open_orders_end_to_public_state,1129,trades,1783579713166,1783579713431869725,1783579713.4544063,1783579713.6494575,0.195051,62881.0,62882.0,0.483458,1163,1163,True
2,open_orders_end_to_reprice,1129,trades,1783579713166,1783579713431869725,1783579713.4544063,1783579713.649588,0.195182,62881.0,62882.0,0.483588,1163,1163,True
2,reprice_to_order_submit,1129,trades,1783579713166,1783579713431869725,1783579713.649588,1783579713.662026,0.012438,62881.0,62882.0,0.496026,1163,1163,True
2,exchange_order_response,1129,trades,1783579713166,1783579713431869725,1783579713.662026,1783579714.0864782,0.424452,62881.0,62882.0,0.920478,1163,1163,True
