event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
11,l2Book,1783579373966,1783579374296436702,0.330604,buy,62805,62805,62806,1,0.005,8.59928,46,1719.856,31,0,0.00112,0.00112,8.60428,0.0001301677769668118657226403604,strict_trade_through_seen_but_visible_top_not_depleted,,0.00028,False,outside_quality_a_b_queue_bands,6,3043,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,614,1783579373352,7.59035,8.59928,1.00893,52,46,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
12,trades,1783579373966,1783579374296791716,0.330851,buy,62805,62805,62806,1,0.005,8.59928,46,1719.856,32,0.0184,0.00112,0.01952,8.60428,0.002268638398564435374023160567,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,6,3043,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,614,1783579373352,7.59035,8.59928,1.00893,52,46,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
13,l2Book,1783579374565,1783579374943319317,0.378503,buy,62805,62805,62806,1,0.005,2.65682,21,531.364,31,0.0184,0.00112,0.01952,2.66182,0.007333328324229286728629283723,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,7,3642,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1213,1783579373352,8.59928,2.65682,-5.94246,52,21,-31,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
14,l2Book,1783579375227,1783579375516004579,0.289197,buy,62805,62805,62806,1,0.005,19.2638,58,3852.76,29,0.0184,0.00068,0.01908,19.2688,0.0009902017769658722909574026405,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,8,4304,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1875,1783579373352,8.59928,19.2638,10.66452,52,58,6,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
15,l2Book,1783579375768,1783579376193354583,0.425524,buy,62806,62806,62807,1,0.005,68.64857,413,13729.714,29,0,0.01908,0.01908,68.65357,0.0002779170842827255742126738639,strict_trade_through_seen_but_visible_top_not_depleted,,0.00477,False,missing_touch_freshness_or_queue_reset_evidence,9,4845,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579375768,,68.64857,,,413,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
16,trades,1783579375965,1783579376291343388,0.326514,buy,62806,62806,62807,1,0.005,68.64857,413,13729.714,35,0,0.01908,0.01908,68.65357,0.0002779170842827255742126738639,strict_trade_through_seen_but_visible_top_not_depleted,,0.00477,False,missing_touch_freshness_or_queue_reset_evidence,9,4845,197,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,197,1783579375768,,68.64857,,,413,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
17,trades,1783579376038,1783579376848290819,0.810441,buy,62806,62806,62807,1,0.005,68.64857,413,13729.714,10,0,0.0184,0.0184,68.65357,0.0002680122825368003441044653614,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,9,4845,270,1,same_touch_stable_enough,real_bbo_history_touch_stability,270,1783579375768,,68.64857,,,413,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
18,l2Book,1783579376375,1783579376848645456,0.47371,buy,62808,62808,62809,1,0.005,68.5316,341,13706.32,10,0.08287,0.0184,0.10127,68.5366,0.001477604666703629885345931955,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,10,5452,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783579376375,,68.5316,,,341,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
19,l2Book,1783579376841,1783579377109123008,0.268301,buy,62808,62808,62809,1,0.005,59.44713,283,11889.426,10,0.08287,0.0184,0.10127,59.45213,0.001703387246176041127542444653,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,11,5918,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,466,1783579376375,68.5316,59.44713,-9.08447,341,283,-58,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
20,l2Book,1783579377368,1783579377774253657,0.406428,buy,62808,62808,62809,1,0.005,49.51224,254,9902.448,9,0.08287,0,0.08287,49.51724,0.001673558542438956613898512922,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,12,6445,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,993,1783579376375,68.5316,49.51224,-19.01936,341,254,-87,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
21,l2Book,1783579377969,1783579378381809894,0.41299,buy,62808,62808,62809,1,0.005,29.1745,161,5834.9,9,0.08287,0,0.08287,29.1795,0.002840007539539745369180417759,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,13,7046,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1594,1783579376375,68.5316,29.1745,-39.3571,341,161,-180,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
22,l2Book,1783579378569,1783579378875205430,0.306403,buy,62808,62808,62809,1,0.005,29.57497,164,5914.994,9,0.08287,0,0.08287,29.57997,0.002801557946137200274374855688,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,14,7646,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2194,1783579376375,68.5316,29.57497,-38.95663,341,164,-177,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
23,l2Book,1783579379171,1783579379546224498,0.375423,buy,62808,62808,62809,1,0.005,30.96824,166,6193.648,0,0,0,0,30.97324,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,15,8248,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2796,1783579376375,68.5316,30.96824,-37.56336,341,166,-175,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
24,l2Book,1783579379774,1783579380088421920,0.314594,buy,62808,62808,62809,1,0.005,33.59759,169,6719.518,0,0,0,0,33.60259,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,16,8851,0,7,same_touch_stable_enough,real_bbo_history_touch_stability,3399,1783579376375,68.5316,33.59759,-34.93401,341,169,-172,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
25,l2Book,1783579380379,1783579380751982149,0.37316,buy,62808,62808,62809,1,0.005,12.59868,49,2519.736,0,0,0,0,12.60368,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,17,9456,0,8,same_touch_stable_enough,real_bbo_history_touch_stability,4004,1783579376375,68.5316,12.59868,-55.93292,341,49,-292,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
26,l2Book,1783579380975,1783579381318572714,0.343755,buy,62808,62808,62809,1,0.005,12.59869,49,2519.738,0,0,0,0,12.60369,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,18,10052,0,9,same_touch_stable_enough,real_bbo_history_touch_stability,4600,1783579376375,68.5316,12.59869,-55.93291,341,49,-292,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
27,l2Book,1783579381519,1783579381894062687,0.375255,buy,62808,62808,62809,1,0.005,12.99693,51,2599.386,0,0,0,0,13.00193,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,19,10596,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,5144,1783579376375,68.5316,12.99693,-55.53467,341,51,-290,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
28,l2Book,1783579382076,1783579382401974458,0.326161,buy,62808,62808,62809,1,0.005,9.43679,45,1887.358,0,0,0,0,9.44179,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,20,11153,0,11,same_touch_stable_enough,real_bbo_history_touch_stability,5701,1783579376375,68.5316,9.43679,-59.09481,341,45,-296,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
29,trades,1783579382076,1783579382402428868,0.326523,buy,62808,62808,62809,1,0.005,9.43679,45,1887.358,3,0.03115,0,0.03115,9.44179,0.003299162552863387133160131712,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,20,11153,0,11,same_touch_stable_enough,real_bbo_history_touch_stability,5701,1783579376375,68.5316,9.43679,-59.09481,341,45,-296,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
30,l2Book,1783579382591,1783579382904600557,0.313807,buy,62808,62808,62809,1,0.005,9.25589,46,1851.178,3,0.03115,0,0.03115,9.26089,0.003363607601429236282905854621,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,21,11668,0,12,same_touch_stable_enough,real_bbo_history_touch_stability,6216,1783579376375,68.5316,9.25589,-59.27571,341,46,-295,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
31,l2Book,1783579383125,1783579383483922719,0.359143,buy,62808,62808,62809,1,0.005,14.60864,57,2921.728,3,0.03115,0,0.03115,14.61364,0.002131570231646598657144968673,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,22,12202,0,13,same_touch_stable_enough,real_bbo_history_touch_stability,6750,1783579376375,68.5316,14.60864,-53.92296,341,57,-284,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
32,trades,1783579383506,1783579383717290977,0.211485,buy,62808,62808,62809,1,0.005,14.60864,57,2921.728,4,0.03212,0,0.03212,14.61364,0.002197946575938643623354619383,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,22,12202,381,13,same_touch_stable_enough,real_bbo_history_touch_stability,7131,1783579376375,68.5316,14.60864,-53.92296,341,57,-284,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
33,l2Book,1783579383739,1783579384130131388,0.391355,buy,62808,62808,62809,1,0.005,8.68346,47,1736.692,4,0.03212,0,0.03212,8.68846,0.00369685767097966728280961183,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,23,12816,0,14,same_touch_stable_enough,real_bbo_history_touch_stability,7364,1783579376375,68.5316,8.68346,-59.84814,341,47,-294,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
34,trades,1783579383942,1783579384216123946,0.274357,buy,62808,62808,62809,1,0.005,8.68346,47,1736.692,5,0.03212,0,0.03212,8.68846,0.00369685767097966728280961183,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,23,12816,203,14,same_touch_stable_enough,real_bbo_history_touch_stability,7567,1783579376375,68.5316,8.68346,-59.84814,341,47,-294,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
35,trades,1783579384045,1783579384373839287,0.329037,buy,62808,62808,62809,1,0.005,8.68346,47,1736.692,6,0.0329,0,0.0329,8.68846,0.003786631923263731432267628556,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,23,12816,306,14,same_touch_stable_enough,real_bbo_history_touch_stability,7670,1783579376375,68.5316,8.68346,-59.84814,341,47,-294,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
36,l2Book,1783579384247,1783579384648442403,0.401654,buy,62808,62808,62809,1,0.005,10.22414,48,2044.828,6,0.0329,0,0.0329,10.22914,0.003216301663678471503958299525,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,24,13324,0,15,same_touch_stable_enough,real_bbo_history_touch_stability,7872,1783579376375,68.5316,10.22414,-58.30746,341,48,-293,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
37,trades,1783579384247,1783579384648867754,0.401967,buy,62808,62808,62809,1,0.005,10.22414,48,2044.828,7,0.03436,0,0.03436,10.22914,0.00335903115999976537617043075,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,24,13324,0,15,same_touch_stable_enough,real_bbo_history_touch_stability,7872,1783579376375,68.5316,10.22414,-58.30746,341,48,-293,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
38,l2Book,1783579384794,1783579385132181250,0.338422,buy,62808,62808,62809,1,0.005,8.2569,45,1651.38,7,0.03436,0,0.03436,8.2619,0.004158849659279342524116728598,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,25,13871,0,16,same_touch_stable_enough,real_bbo_history_touch_stability,8419,1783579376375,68.5316,8.2569,-60.2747,341,45,-296,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
39,l2Book,1783579385339,1783579385641467696,0.30269,buy,62808,62808,62809,1,0.005,10.19794,48,2039.588,4,0.00321,0,0.00321,10.20294,0.0003146151991484807320242988786,touched_quote_without_depletion,,0.0008,False,missing_same_side_strict_through_support,26,14416,0,17,same_touch_stable_enough,real_bbo_history_touch_stability,8964,1783579376375,68.5316,10.19794,-58.33366,341,48,-293,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
40,l2Book,1783579385971,1783579386328609686,0.357844,buy,62808,62808,62809,1,0.005,7.45096,41,1490.192,4,0.00321,0,0.00321,7.45596,0.0004305280607728582234883234352,touched_quote_without_depletion,,0.0008,False,missing_same_side_strict_through_support,27,15048,0,18,same_touch_stable_enough,real_bbo_history_touch_stability,9596,1783579376375,68.5316,7.45096,-61.08064,341,41,-300,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
41,trades,1783579386072,1783579386692594630,0.620807,buy,62808,62808,62809,1,0.005,7.45096,41,1490.192,6,0.00321,0,0.00321,7.45596,0.0004305280607728582234883234352,touched_quote_without_depletion,,0.0008,False,missing_same_side_strict_through_support,27,15048,101,18,same_touch_stable_enough,real_bbo_history_touch_stability,9697,1783579376375,68.5316,7.45096,-61.08064,341,41,-300,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
42,l2Book,1783579386478,1783579386846626795,0.368849,buy,62808,62808,62809,1,0.005,9.19275,43,1838.55,6,0.00321,0,0.00321,9.19775,0.0003489983963469326737517327607,touched_quote_without_depletion,,0.0008,False,missing_same_side_strict_through_support,28,15555,0,19,same_touch_stable_enough,real_bbo_history_touch_stability,10103,1783579376375,68.5316,9.19275,-59.33885,341,43,-298,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
43,trades,1783579386780,1783579387061522562,0.281754,buy,62808,62808,62809,1,0.005,9.19275,43,1838.55,7,0.00831,0,0.00831,9.19775,0.0009034818297953303797124296703,touched_quote_without_depletion,,0.00207,False,missing_same_side_strict_through_support,28,15555,302,19,same_touch_stable_enough,real_bbo_history_touch_stability,10405,1783579376375,68.5316,9.19275,-59.33885,341,43,-298,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
