attempt,status,reason,handoff_phase,candidate_source_exchange_time_ms,candidate_age_seconds,max_age_seconds,trigger_candidate_source_exchange_time_ms,trigger_candidate_age_seconds,trigger_candidate_side,trigger_candidate_quote_px,trigger_candidate_size_btc,trigger_candidate_quality_bucket,trigger_candidate_freshness_status,trigger_candidate_skip_reason,current_reprice_allowed,current_reprice_skip_reason,current_reprice_candidate_source_exchange_time_ms,current_reprice_candidate_age_seconds,selected_side,selected_quote_px,current_bid,current_ask,selected_size_btc,max_order_size_btc,quality_bucket,current_same_side_top_qty_btc,current_same_side_top_order_count,current_top_depth_multiple_of_order,post_only_tif,post_only_non_crossing,current_touch_match,source
1,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,post_open_orders_inline_reprice,1783579529666,0.542,1.0,1783579529666,0.542,buy,62840,0.00131,quality_a,pass,,False,outside_quality_a_b_queue_bands,1783579529666,0.542,,,62831.0,62832.0,,0.005,,0.25907,3,,Alo,False,False,inline_reprice_current_candidate_guard
1,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,post_open_orders_inline_reprice,1783579539483,0.46,1.0,1783579539483,0.46,buy,62837,0.00315,quality_a,pass,,False,outside_quality_a_b_queue_bands,1783579539483,0.46,,,62833.0,62834.0,,0.005,,0.26574,4,,Alo,False,False,inline_reprice_current_candidate_guard
1,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,post_open_orders_inline_reprice,1783579548874,0.746,1.0,1783579548874,0.746,buy,62833,0.005,quality_a,pass,,False,outside_quality_a_b_queue_bands,1783579548874,0.746,,,62830.0,62831.0,,0.005,,1.30909,7,,Alo,False,False,inline_reprice_current_candidate_guard
1,pass,,post_open_orders_inline_reprice,1783579559367,0.536,1.0,1783579559367,0.536,buy,62830,0.005,quality_a,pass,,True,,1783579559367,0.536,buy,62822.0,62822.0,62823.0,0.005,0.005,quality_a,0.00017,1,0.034,Alo,True,True,inline_reprice_current_candidate_guard
1,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,post_open_orders_inline_reprice,1783579559918,0.628,1.0,1783579559918,0.628,buy,62822,0.005,quality_a,pass,,False,outside_quality_a_b_queue_bands,1783579559918,0.628,,,62819.0,62820.0,,0.005,,0.51064,4,,Alo,False,False,inline_reprice_current_candidate_guard
1,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,post_open_orders_inline_reprice,1783579603652,0.366,1.0,1783579603652,0.366,buy,62824,0.002,quality_b,pass,,False,outside_quality_a_b_queue_bands,1783579603652,0.366,,,62823.0,62824.0,,0.005,,0.58811,3,,Alo,False,False,inline_reprice_current_candidate_guard
1,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,post_open_orders_inline_reprice,1783579626020,0.6,1.0,1783579626020,0.6,buy,62831,0.005,quality_a,pass,,False,outside_quality_a_b_queue_bands,1783579626020,0.6,,,62825.0,62827.0,,0.005,,0.7896,4,,Alo,False,False,inline_reprice_current_candidate_guard
1,pass,,post_open_orders_inline_reprice,1783579643810,0.604,1.0,1783579643810,0.604,buy,62863,0.005,quality_a,pass,,True,,1783579643810,0.604,buy,62858.0,62858.0,62859.0,0.002,0.005,quality_b,0.19179,2,95.895,Alo,True,True,inline_reprice_current_candidate_guard
2,pass,,post_open_orders_inline_reprice,1783579646462,0.808,1.0,1783579646462,0.808,buy,62853,0.005,quality_a,pass,,True,,1783579646462,0.808,buy,62840.0,62840.0,62841.0,0.005,0.005,quality_a,0.00107,2,0.214,Alo,True,True,inline_reprice_current_candidate_guard
2,pass,,post_open_orders_inline_reprice,1783579656397,0.433,1.0,1783579656397,0.433,buy,62858,0.002,quality_b,pass,,True,,1783579656397,0.433,buy,62854.0,62854.0,62855.0,0.002,0.005,quality_b,0.10988,3,54.94,Alo,True,True,inline_reprice_current_candidate_guard
2,pass,,post_open_orders_inline_reprice,1783579682445,0.684,1.0,1783579682445,0.684,buy,62863,0.005,quality_a,pass,,True,,1783579682445,0.684,buy,62855.0,62855.0,62856.0,0.005,0.005,quality_a,0.00017,1,0.034,Alo,True,True,inline_reprice_current_candidate_guard
2,pass,,post_open_orders_inline_reprice,1783579683208,0.491,1.0,1783579683208,0.491,buy,62855,0.00385,quality_a,pass,,True,,1783579683208,0.491,buy,62854.0,62854.0,62855.0,0.00385,0.005,quality_a,0.07089,1,18.41298701,Alo,True,True,inline_reprice_current_candidate_guard
2,pass,,post_open_orders_inline_reprice,1783579713166,0.483,1.0,1783579713166,0.483,buy,62883,0.005,quality_a,pass,,True,,1783579713166,0.483,buy,62881.0,62881.0,62882.0,0.005,0.005,quality_a,0.07436,1,14.872,Alo,True,True,inline_reprice_current_candidate_guard
