event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
36,l2Book,1783579384247,62808,62809,6,0.0329,0,0.0329,0.00266,3.0
37,trades,1783579384247,62808,62809,7,0.03436,0,0.03436,0.00266,3.0
38,l2Book,1783579384794,62808,62809,7,0.03436,0,0.03436,0.00266,3.0
39,l2Book,1783579385339,62808,62809,4,0.00321,0,0.00321,0.00248,3.0
40,l2Book,1783579385971,62808,62809,4,0.00321,0,0.00321,0.00248,3.0
41,trades,1783579386072,62808,62809,6,0.00321,0,0.00321,0.00712,3.0
42,l2Book,1783579386478,62808,62809,6,0.00321,0,0.00321,0.00712,3.0
43,trades,1783579386780,62808,62809,7,0.00831,0,0.00831,0.04559,3.0
44,l2Book,1783579386984,62808,62809,6,0.00831,0,0.00831,0.04311,3.0
45,trades,1783579387085,62808,62809,6,0.01291,0,0.01291,0.04311,3.0
46,l2Book,1783579387490,62808,62809,5,0.01145,0,0.01145,0.04311,3.0
47,trades,1783579387895,62808,62809,6,0.01145,0,0.01145,0.04643,3.0
48,l2Book,1783579387997,62808,62809,6,0.01145,0,0.01145,0.04643,3.0
49,trades,1783579388052,62808,62809,8,0.01215,0,0.01215,0.04643,3.0
50,l2Book,1783579388503,62808,62809,8,0.01215,0,0.01215,0.04643,3.0
51,trades,1783579388605,62808,62809,9,0.01215,0,0.01215,0.04943,3.0
52,l2Book,1783579389108,62808,62809,7,0.01215,0,0.01215,0.04479,3.0
53,trades,1783579389313,62808,62809,13,0.52607,0,0.52607,0.04479,3.0
54,l2Book,1783579389612,62808,62809,13,0.52607,0,0.52607,0.04479,3.0
55,l2Book,1783579390120,62808,62809,10,0.51462,0,0.51462,0.00632,3.0
56,l2Book,1783579390721,62808,62809,10,0.51462,0,0.51462,0.00632,3.0
57,trades,1783579391022,62808,62809,10,0.51496,0,0.51496,0.003,3.0
58,trades,1783579391123,62808,62809,9,0.51426,0,0.51426,0.00321,3.0
59,l2Book,1783579391223,62808,62809,9,0.51426,0,0.51426,0.00321,3.0
60,l2Book,1783579391829,62808,62809,8,0.51426,0,0.51426,0.00021,3.0
61,trades,1783579391931,62808,62809,33,0.55606,0.2129,0.76896,0.00021,3.0
62,l2Book,1783579392845,62796,62797,27,0.00017,0.10462,0.10479,0.15046,3.0
63,l2Book,1783579393459,62796,62797,27,0.00017,0.10462,0.10479,0.15046,3.0
64,l2Book,1783579394059,62796,62797,26,0.00017,0.10462,0.10479,0.15012,3.0
65,trades,1783579394059,62796,62797,27,0.00071,0.10462,0.10533,0.15012,3.0
66,l2Book,1783579394660,62796,62797,26,0.00071,0.10462,0.10533,0.14991,3.0
67,trades,1783579395055,62796,62797,2,0.00054,0,0.00054,0.00018,3.0
68,l2Book,1783579395200,62796,62797,2,0.00054,0,0.00054,0.00018,3.0
69,l2Book,1783579395755,62796,62797,2,0.00054,0,0.00054,0.00018,3.0
70,trades,1783579396068,62796,62797,4,0.00054,0,0.00054,0.00279,3.0
71,l2Book,1783579396304,62796,62797,4,0.00054,0,0.00054,0.00279,3.0
72,l2Book,1783579396871,62796,62797,4,0.00054,0,0.00054,0.00279,3.0
73,trades,1783579396871,62796,62797,8,0.12784,0,0.12784,0.00279,3.0
74,trades,1783579397012,62796,62797,9,0.12784,0,0.12784,0.00296,3.0
75,l2Book,1783579397403,62796,62797,8,0.1273,0,0.1273,0.00296,3.0
76,trades,1783579397670,62796,62797,9,0.14405,0,0.14405,0.00296,3.0
77,l2Book,1783579398008,62796,62797,9,0.14405,0,0.14405,0.00296,3.0
78,l2Book,1783579398548,62796,62797,8,0.14405,0,0.14405,0.00278,3.0
79,trades,1783579399006,62796,62797,9,0.14405,0,0.14405,0.00296,3.0
80,l2Book,1783579399083,62796,62797,7,0.14405,0,0.14405,0.00035,3.0
81,trades,1783579399217,62796,62797,8,0.14405,0,0.14405,0.10203,3.0
82,l2Book,1783579399625,62796,62797,8,0.14405,0,0.14405,0.10203,3.0
83,l2Book,1783579400148,62796,62797,3,0.01675,0,0.01675,0.10186,3.0
84,l2Book,1783579400699,62796,62797,2,0,0,0,0.10186,3.0
85,trades,1783579401033,62796,62797,3,0,0,0,0.10918,3.0
86,l2Book,1783579401233,62796,62797,3,0,0,0,0.10918,3.0
87,l2Book,1783579401754,62796,62797,3,0,0,0,0.10918,3.0
88,trades,1783579401837,62796,62797,4,0,0,0,0.47145,3.0
89,trades,1783579402038,62796,62797,5,0.00045,0,0.00045,0.47278,3.0
90,l2Book,1783579402308,62796,62797,4,0.00045,0,0.00045,0.3711,3.0
91,l2Book,1783579402817,62796,62797,4,0.00045,0,0.00045,0.3711,3.0
92,trades,1783579403046,62796,62797,6,0.00114,0,0.00114,0.45127,3.0
93,l2Book,1783579403446,62796,62797,6,0.00114,0,0.00114,0.45127,3.0
94,l2Book,1783579404100,62796,62797,5,0.00114,0,0.00114,0.44395,3.0
95,l2Book,1783579404657,62796,62797,5,0.00114,0,0.00114,0.44395,3.0
96,trades,1783579404722,62796,62797,6,0.08114,0,0.08114,0.44395,3.0
97,l2Book,1783579405193,62796,62797,3,0.08069,0,0.08069,0.08017,3.0
98,l2Book,1783579405735,62796,62797,3,0.08069,0,0.08069,0.08017,3.0
99,trades,1783579406072,62796,62797,3,0.16288,0,0.16288,0.00018,3.0
100,l2Book,1783579406273,62796,62797,3,0.16288,0,0.16288,0.00018,3.0
101,l2Book,1783579406809,62796,62797,3,0.16288,0,0.16288,0.00018,3.0
102,trades,1783579407077,62796,62797,4,0.16288,0,0.16288,0.0161,3.0
103,l2Book,1783579407349,62796,62797,4,0.16288,0,0.16288,0.0161,3.0
104,trades,1783579407417,62796,62797,5,0.16288,0,0.16288,0.01753,3.0
105,trades,1783579407820,62796,62797,6,0.14657,0,0.14657,0.01753,3.0
106,l2Book,1783579407887,62796,62797,6,0.14657,0,0.14657,0.01753,3.0
107,l2Book,1783579408424,62796,62797,6,0.14657,0,0.14657,0.01753,3.0
108,l2Book,1783579409028,62796,62797,6,0.14657,0,0.14657,0.01753,3.0
109,trades,1783579409428,62796,62797,5,0.06701,0,0.06701,0.01735,3.0
110,l2Book,1783579409542,62796,62797,5,0.06701,0,0.06701,0.01735,3.0
111,l2Book,1783579410101,62796,62797,4,0.06701,0,0.06701,0.00143,3.0
112,l2Book,1783579410640,62796,62797,3,0.06701,0,0.06701,0,3.0
113,l2Book,1783579411162,62796,62797,1,0.00332,0,0.00332,0,3.0
114,l2Book,1783579411716,62796,62797,1,0.00332,0,0.00332,0,3.0
115,trades,1783579412054,62796,62797,4,0.03448,0,0.03448,0.00018,3.0
116,l2Book,1783579412256,62797,62798,4,0,0.03448,0.03448,0.00018,3.0
117,trades,1783579412256,62797,62798,5,0,0.03448,0.03448,0.00214,3.0
118,trades,1783579412324,62797,62798,13,0,0.03448,0.03448,0.00553,3.0
119,trades,1783579412656,62797,62798,13,0,0.03116,0.03116,0.0057,3.0
120,l2Book,1783579413459,62805,62806,13,0,0.03116,0.03116,0.0057,3.0
121,l2Book,1783579414152,62805,62806,13,0,0.03116,0.03116,0.0057,3.0
122,l2Book,1783579414605,62805,62806,13,0,0.03116,0.03116,0.0057,3.0
123,l2Book,1783579415119,62805,62806,10,0,0,0,0.00552,3.0
124,trades,1783579415321,62805,62806,12,0,0,0,0.00944,3.0
125,l2Book,1783579415671,62805,62806,3,0,0,0,0.00588,3.0
126,trades,1783579416023,62805,62806,14,0,0,0,0.00998,3.0
127,l2Book,1783579416221,62811,62812,14,0,0,0,0.00998,3.0
128,trades,1783579416700,62811,62812,15,0.0013,0,0.0013,0.00998,3.0
129,l2Book,1783579416766,62811,62812,15,0.0013,0,0.0013,0.00998,3.0
130,trades,1783579417103,62811,62812,16,0.00669,0,0.00669,0.00998,3.0
131,l2Book,1783579417302,62811,62812,16,0.00669,0,0.00669,0.00998,3.0
132,l2Book,1783579417840,62811,62812,16,0.00669,0,0.00669,0.00998,3.0
133,trades,1783579418030,62811,62812,18,0.00739,0,0.00739,0.00998,3.0
134,l2Book,1783579418381,62811,62812,15,0.00739,0,0.00739,0.0041,3.0
135,l2Book,1783579418916,62811,62812,15,0.00739,0,0.00739,0.0041,3.0
136,trades,1783579419047,62811,62812,6,0.00739,0,0.00739,0.00033,3.0
137,l2Book,1783579419457,62812,62813,6,0,0.00739,0.00739,0.00033,3.0
138,trades,1783579419595,62812,62813,12,0,0.00739,0.00739,0.00592,3.0
139,l2Book,1783579419984,62817,62818,11,0,0.00609,0.00609,0.00592,3.0
140,l2Book,1783579420535,62817,62818,10,0,0.0007,0.0007,0.00592,3.0
141,l2Book,1783579421047,62817,62818,8,0,0,0,0.00592,3.0
142,trades,1783579421047,62817,62818,9,0.00035,0,0.00035,0.00592,3.0
143,l2Book,1783579421674,62817,62818,9,0.00035,0,0.00035,0.00592,3.0
144,trades,1783579421875,62817,62818,11,0.00035,0,0.00035,0.0061,3.0
145,l2Book,1783579422277,62817,62818,9,0.00035,0,0.00035,0.00577,3.0
146,l2Book,1783579422890,62817,62818,3,0.00035,0,0.00035,0.00018,3.0
147,l2Book,1783579423489,62817,62818,3,0.00035,0,0.00035,0.00018,3.0
148,l2Book,1783579424093,62817,62818,2,0,0,0,0.00018,3.0
149,trades,1783579424093,62817,62818,3,0.00052,0,0.00052,0.00018,3.0
150,l2Book,1783579424697,62817,62818,3,0.00052,0,0.00052,0.00018,3.0
151,trades,1783579425098,62817,62818,2,0.00052,0,0.00052,0.00018,3.0
152,l2Book,1783579425303,62817,62818,2,0.00052,0,0.00052,0.00018,3.0
153,l2Book,1783579425914,62817,62818,2,0.00052,0,0.00052,0.00018,3.0
154,trades,1783579426116,62817,62818,3,0.00052,0,0.00052,0.0017,3.0
155,trades,1783579426315,62817,62818,4,0.01644,0,0.01644,0.0017,3.0
156,l2Book,1783579426432,62817,62818,4,0.01644,0,0.01644,0.0017,3.0
157,l2Book,1783579426986,62817,62818,4,0.01644,0,0.01644,0.0017,3.0
158,l2Book,1783579427521,62817,62818,3,0.01592,0,0.01592,0.0017,3.0
159,trades,1783579427725,62817,62818,4,0.01592,0,0.01592,0.01281,3.0
160,l2Book,1783579428050,62817,62818,4,0.01592,0,0.01592,0.01281,3.0
161,trades,1783579428331,62817,62818,4,0.01658,0,0.01658,0.01263,3.0
162,l2Book,1783579428600,62817,62818,4,0.01658,0,0.01658,0.01263,3.0
163,trades,1783579429066,62817,62818,5,0.01658,0,0.01658,0.01281,3.0
164,l2Book,1783579429131,62817,62818,4,0.01658,0,0.01658,0.01129,3.0
165,trades,1783579429603,62817,62818,4,0.00066,0,0.00066,0.01155,3.0
166,l2Book,1783579429672,62817,62818,4,0.00066,0,0.00066,0.01155,3.0
167,l2Book,1783579430187,62817,62818,4,0.00066,0,0.00066,0.01155,3.0
168,trades,1783579430343,62817,62818,5,0.00066,0,0.00066,0.01285,3.0
169,trades,1783579430477,62817,62818,6,0.00654,0,0.00654,0.01285,3.0
170,l2Book,1783579430745,62817,62818,5,0.00654,0,0.00654,0.00174,3.0
171,trades,1783579431068,62817,62818,7,0.01172,0,0.01172,0.00905,3.0
172,l2Book,1783579431253,62817,62818,7,0.01172,0,0.01172,0.00905,3.0
173,l2Book,1783579431753,62817,62818,6,0.01106,0,0.01106,0.00905,3.0
174,trades,1783579432029,62817,62818,11,0.0115,0,0.0115,0.01055,3.0
175,l2Book,1783579432294,62838,62841,10,0,0.0115,0.0115,0.01037,3.0
176,trades,1783579432294,62838,62841,54,0,0.0115,0.0115,0.29028,3.0
177,trades,1783579432513,62838,62841,55,0,0.0115,0.0115,0.29983,3.0
178,l2Book,1783579432819,62840,62841,54,0,0.0115,0.0115,0.29957,3.0
179,trades,1783579432965,62840,62841,55,0.00007,0.0115,0.01157,0.29957,3.0
180,trades,1783579433022,62840,62841,58,0.00075,0.0115,0.01225,0.37974,3.0
181,l2Book,1783579433369,62840,62841,57,0.00075,0.0115,0.01225,0.37844,3.0
182,trades,1783579433832,62840,62841,59,0.00292,0.04324,0.04616,0.37844,3.0
183,l2Book,1783579433917,62839,62840,59,0.03762,0.00562,0.04324,0.38136,3.0
184,l2Book,1783579434438,62839,62840,57,0.03762,0.00044,0.03806,0.37405,3.0
185,trades,1783579434999,62839,62840,59,0.03841,0.00044,0.03885,0.37432,3.0
186,l2Book,1783579435533,62839,62840,9,0.03841,0,0.03841,0.08336,3.0
187,trades,1783579435938,62839,62840,11,0.03841,0,0.03841,0.12793,3.0
188,trades,1783579436003,62839,62840,11,0.03841,0,0.03841,0.12804,3.0
189,l2Book,1783579436137,62839,62840,8,0.03841,0,0.03841,0.04719,3.0
190,l2Book,1783579436741,62839,62840,8,0.03841,0,0.03841,0.04719,3.0
191,trades,1783579437009,62839,62840,7,0.08366,0,0.08366,0.04502,3.0
192,l2Book,1783579437354,62839,62840,7,0.08366,0,0.08366,0.04502,3.0
193,trades,1783579437354,62839,62840,8,0.08385,0,0.08385,0.04502,3.0
194,l2Book,1783579437879,62839,62840,8,0.08385,0,0.08385,0.04502,3.0
195,trades,1783579438158,62839,62840,7,0.08306,0,0.08306,0.04698,3.0
196,l2Book,1783579438428,62839,62840,7,0.08306,0,0.08306,0.04698,3.0
197,trades,1783579438767,62839,62840,11,0.08343,0.00034,0.08377,0.04698,3.0
198,l2Book,1783579439497,62823,62824,33,0.03797,0,0.03797,0.17533,3.0
199,trades,1783579439698,62823,62824,34,0.03827,0,0.03827,0.17533,3.0
200,trades,1783579439982,62823,62824,39,0.05227,0.0015,0.05377,0.17533,3.0
201,l2Book,1783579440630,62821,62822,36,0.00133,0,0.00133,0.14471,3.0
202,trades,1783579440712,62821,62822,38,0.00244,0,0.00244,0.14471,3.0
203,l2Book,1783579441116,62821,62822,38,0.00244,0,0.00244,0.14471,3.0
204,trades,1783579441116,62821,62822,39,0.00591,0,0.00591,0.14471,3.0
205,l2Book,1783579441641,62821,62822,38,0.00591,0,0.00591,0.14248,3.0
206,trades,1783579442045,62821,62822,16,0.02221,0.01485,0.03706,0.01465,3.0
207,trades,1783579442318,62819,62820,33,0.25976,1.84388,2.10364,0.10108,3.0
208,trades,1783579442551,62819,62820,35,0.25976,2.84388,3.10364,0.10189,3.0
209,l2Book,1783579442694,62815,62816,35,2.45552,0,2.45552,0.75001,3.0
210,trades,1783579442756,62815,62816,48,2.45552,0,2.45552,2.24971,3.0
211,l2Book,1783579443243,62815,62816,43,2.45552,0,2.45552,2.23421,3.0
212,l2Book,1783579443801,62815,62816,41,2.45552,0,2.45552,2.2331,3.0
213,trades,1783579443801,62815,62816,42,2.45783,0,2.45783,2.2331,3.0
214,l2Book,1783579444302,62815,62816,41,2.45783,0,2.45783,2.22963,3.0
215,l2Book,1783579444807,62815,62816,41,2.45783,0,2.45783,2.22963,3.0
216,trades,1783579444807,62815,62816,42,2.45783,0,2.45783,2.23033,3.0
217,l2Book,1783579445342,62815,62816,18,1.00231,0,1.00231,1.50151,3.0
218,l2Book,1783579445880,62815,62816,2,0.00231,0,0.00231,0.0007,3.0
219,trades,1783579446015,62815,62816,9,0.00231,0,0.00231,0.00482,3.0
220,l2Book,1783579446439,62819,62820,9,0,0.00231,0.00231,0.00482,3.0
221,l2Book,1783579446948,62819,62820,8,0,0,0,0.00482,3.0
222,trades,1783579447012,62819,62820,9,0.00538,0,0.00538,0.00482,3.0
223,trades,1783579447100,62819,62820,12,0.00538,0,0.00538,0.19876,3.0
224,l2Book,1783579447500,62819,62820,12,0.00538,0,0.00538,0.19876,3.0
225,trades,1783579447639,62819,62820,13,0.00538,0,0.00538,0.27835,3.0
226,l2Book,1783579448032,62819,62820,12,0.00538,0,0.00538,0.27765,3.0
227,trades,1783579448032,62819,62820,14,0.00608,0,0.00608,0.27765,3.0
228,l2Book,1783579448581,62819,62820,14,0.00608,0,0.00608,0.27765,3.0
229,trades,1783579448847,62819,62820,15,0.00608,0,0.00608,0.28335,3.0
230,l2Book,1783579449115,62819,62820,8,0.00608,0,0.00608,0.27923,3.0
231,l2Book,1783579449661,62819,62820,8,0.00608,0,0.00608,0.27923,3.0
232,l2Book,1783579450201,62819,62820,4,0.0007,0,0.0007,0.08529,3.0
233,l2Book,1783579450743,62819,62820,3,0.0007,0,0.0007,0.0057,3.0
234,trades,1783579451009,62819,62820,5,0.01479,0,0.01479,0.0057,3.0
235,l2Book,1783579451271,62819,62820,3,0.01409,0,0.01409,0.0057,3.0
236,l2Book,1783579451815,62819,62820,3,0.01409,0,0.01409,0.0057,3.0
237,l2Book,1783579452352,62819,62820,2,0.01409,0,0.01409,0,3.0
238,trades,1783579452352,62819,62820,5,0.01978,0,0.01978,0.26666,3.0
239,l2Book,1783579452889,62819,62820,5,0.01978,0,0.01978,0.26666,3.0
240,l2Book,1783579453430,62819,62820,5,0.01978,0,0.01978,0.26666,3.0
241,l2Book,1783579453965,62819,62820,5,0.01978,0,0.01978,0.26666,3.0
242,trades,1783579454031,62819,62820,4,0.00635,0,0.00635,0.26666,3.0
243,l2Book,1783579454493,62819,62820,4,0.00635,0,0.00635,0.26666,3.0
244,l2Book,1783579455097,62819,62820,4,0.00635,0,0.00635,0.26666,3.0
245,trades,1783579455035,62819,62820,5,0.00635,0,0.00635,0.26684,3.0
246,l2Book,1783579455594,62819,62820,2,0.00066,0,0.00066,0.00018,3.0
247,trades,1783579456062,62819,62820,3,0.00066,0,0.00066,0.00169,3.0
248,l2Book,1783579456131,62819,62820,3,0.00066,0,0.00066,0.00169,3.0
249,l2Book,1783579456671,62819,62820,3,0.00066,0,0.00066,0.00169,3.0
250,trades,1783579456804,62819,62820,4,0.00066,0,0.00066,0.00653,3.0
251,trades,1783579457070,62819,62820,4,0,0,0,0.01454,3.0
252,l2Book,1783579457205,62819,62820,4,0,0,0,0.01454,3.0
253,l2Book,1783579457737,62819,62820,4,0,0,0,0.01454,3.0
254,l2Book,1783579458262,62819,62820,3,0,0,0,0.01436,3.0
255,l2Book,1783579458818,62819,62820,3,0,0,0,0.01436,3.0
256,trades,1783579459030,62819,62820,4,0,0,0,0.01454,3.0
257,trades,1783579459282,62819,62820,4,0,0,0,0.01433,3.0
258,l2Book,1783579459352,62819,62820,4,0,0,0,0.01433,3.0
259,trades,1783579459631,62819,62820,5,0.01536,0,0.01536,0.01433,3.0
260,l2Book,1783579459886,62819,62820,4,0.01536,0,0.01536,0.00949,3.0
261,l2Book,1783579460438,62819,62820,3,0.01536,0,0.01536,0.00148,3.0
262,l2Book,1783579460971,62819,62820,3,0.01536,0,0.01536,0.00148,3.0
263,trades,1783579461052,62819,62820,5,0.01536,0,0.01536,0.01449,3.0
264,l2Book,1783579461517,62819,62820,5,0.01536,0,0.01536,0.01449,3.0
265,l2Book,1783579462052,62819,62820,4,0.01536,0,0.01536,0.01431,3.0
266,trades,1783579462052,62819,62820,6,0.01581,0,0.01581,0.01581,3.0
267,l2Book,1783579462581,62819,62820,5,0.01581,0,0.01581,0.01451,3.0
268,trades,1783579463053,62819,62820,6,0.00114,0,0.00114,0.09467,3.0
269,l2Book,1783579463107,62819,62820,6,0.00114,0,0.00114,0.09467,3.0
270,l2Book,1783579463659,62819,62820,6,0.00114,0,0.00114,0.09467,3.0
271,l2Book,1783579464197,62819,62820,4,0.00114,0,0.00114,0.08166,3.0
272,l2Book,1783579464722,62819,62820,4,0.00114,0,0.00114,0.08166,3.0
273,l2Book,1783579465272,62819,62820,2,0.00069,0,0.00069,0.08016,3.0
274,l2Book,1783579465818,62819,62820,2,0.00069,0,0.00069,0.08016,3.0
275,trades,1783579465893,62819,62820,3,0.00069,0,0.00069,0.12297,3.0
276,trades,1783579466023,62819,62820,4,0.00069,0,0.00069,0.12315,3.0
277,l2Book,1783579466363,62819,62820,2,0,0,0,0.04299,3.0
278,trades,1783579466767,62819,62820,92,0,0,0,30.04299,3.0
279,l2Book,1783579466902,62825,62831,92,0,0,0,30.04299,3.0
280,trades,1783579467033,62825,62831,95,0.066,0.01687,0.08287,30.04299,3.0
281,trades,1783579467105,62825,62831,96,0.066,0.01925,0.08525,30.04299,3.0
282,l2Book,1783579467440,62824,62825,96,0.01925,0,0.01925,30.10899,3.0
283,l2Book,1783579467976,62824,62831,96,0.01925,0,0.01925,30.10899,3.0
284,l2Book,1783579468513,62830,62831,96,0,0.08525,0.08525,30.04299,3.0
285,trades,1783579468843,62830,62831,105,0,0.08525,0.08525,30.04839,3.0
286,l2Book,1783579469042,62835,62836,103,0,0.08525,0.08525,30.0054,3.0
287,l2Book,1783579469562,62835,62836,103,0,0.08525,0.08525,30.0054,3.0
288,l2Book,1783579470115,62835,62836,9,0,0,0,0.0054,3.0
289,trades,1783579470247,62835,62836,10,0.00048,0,0.00048,0.0054,3.0
290,l2Book,1783579470666,62835,62836,10,0.00048,0,0.00048,0.0054,3.0
291,trades,1783579471134,62835,62836,11,0.00048,0,0.00048,0.05314,3.0
292,l2Book,1783579471269,62835,62836,11,0.00048,0,0.00048,0.05314,3.0
293,trades,1783579471269,62835,62836,12,0.00048,0,0.00048,0.0563,3.0
294,l2Book,1783579471799,62835,62836,12,0.00048,0,0.00048,0.0563,3.0
295,trades,1783579472076,62835,62836,5,0.03163,0,0.03163,0.05108,3.0
296,l2Book,1783579472343,62835,62836,5,0.03163,0,0.03163,0.05108,3.0
297,trades,1783579472343,62835,62836,6,0.03163,0,0.03163,0.07998,3.0
298,l2Book,1783579472878,62835,62836,6,0.03163,0,0.03163,0.07998,3.0
299,trades,1783579473202,62835,62836,62,0.03163,0,0.03163,10.07998,3.0
300,l2Book,1783579473489,62835,62836,61,0.03115,0,0.03115,10.07998,3.0
301,trades,1783579473489,62835,62836,64,0.04464,0,0.04464,10.07998,3.0
302,trades,1783579473759,62835,62836,66,0.09954,0,0.09954,10.07998,3.0
303,l2Book,1783579474014,62835,62836,66,0.09954,0,0.09954,10.07998,3.0
304,l2Book,1783579474561,62835,62836,64,0.09954,0,0.09954,10.02908,3.0
305,l2Book,1783579475098,62835,62836,62,0.06839,0,0.06839,10.0289,3.0
306,trades,1783579475299,62835,62836,67,0.0764,0,0.0764,10.0289,3.0
307,l2Book,1783579475623,62835,62836,66,0.0764,0,0.0764,10,3.0
308,trades,1783579476025,62835,62836,68,0.0764,0,0.0764,10.00459,3.0
309,l2Book,1783579476158,62835,62836,68,0.0764,0,0.0764,10.00459,3.0
310,l2Book,1783579476712,62835,62836,9,0.06291,0,0.06291,0.00459,3.0
311,trades,1783579476712,62835,62836,10,0.19021,0,0.19021,0.00459,3.0
312,trades,1783579476781,62835,62836,10,0.30823,0,0.30823,0.00459,3.0
313,trades,1783579476915,62835,62836,23,0.30823,0.17109,0.47932,0.00459,3.0
314,trades,1783579477029,62835,62836,32,0.30823,0.17647,0.4847,0.00459,3.0
315,l2Book,1783579477768,62819,62820,32,0.00402,0,0.00402,0.48527,3.0
316,trades,1783579478038,62819,62820,34,0.00472,0,0.00472,0.48527,3.0
317,l2Book,1783579478325,62819,62820,29,0.00472,0,0.00472,0.47726,3.0
318,trades,1783579478724,62819,62820,30,0.00788,0,0.00788,0.47726,3.0
319,l2Book,1783579478844,62819,62820,30,0.00788,0,0.00788,0.47726,3.0
320,l2Book,1783579479379,62819,62820,28,0.00788,0,0.00788,0.47267,3.0
321,trades,1783579479379,62819,62820,29,0.00788,0,0.00788,0.4743,3.0
322,l2Book,1783579479896,62819,62820,26,0.00788,0,0.00788,0.17408,3.0
323,trades,1783579480389,62819,62820,6,0.00386,0,0.00386,0.00197,3.0
324,l2Book,1783579480450,62820,62821,6,0,0.00386,0.00386,0.00197,3.0
325,trades,1783579480794,62820,62821,10,0,0.00386,0.00386,0.00265,3.0
326,l2Book,1783579480997,62824,62825,10,0,0.00386,0.00386,0.00265,3.0
327,trades,1783579481052,62824,62825,9,0.00035,0.00316,0.00351,0.00265,3.0
328,trades,1783579481456,62824,62825,12,0.00035,0.00316,0.00351,0.00304,3.0
329,l2Book,1783579481519,62825,62826,12,0,0.00351,0.00351,0.00304,3.0
330,trades,1783579481886,62825,62826,14,0,0.00035,0.00035,0.50304,3.0
331,l2Book,1783579482145,62827,62828,14,0,0.50035,0.50035,0.00304,3.0
332,l2Book,1783579482616,62827,62828,13,0,0.50035,0.50035,0.00141,3.0
333,l2Book,1783579483138,62827,62828,13,0,0.50035,0.50035,0.00141,3.0
334,trades,1783579483622,62827,62828,13,0,0.50035,0.50035,0.00731,3.0
335,l2Book,1783579483684,62827,62828,13,0,0.50035,0.50035,0.00731,3.0
336,trades,1783579484020,62827,62828,10,0.0005,0.50035,0.50085,0.00663,3.0
337,l2Book,1783579484220,62827,62828,9,0.0005,0.5,0.5005,0.00663,3.0
