event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
47,trades,1782188713593,63938,63939,40,0.01817,0,0.01817,10.00028,3.0
48,trades,1782188713659,63938,63939,41,0.03632,0,0.03632,10.00028,3.0
49,trades,1782188713927,63938,63939,42,0.03632,0,0.03632,10.00958,3.0
50,trades,1782188714063,63938,63939,4,0.03632,0,0.03632,0.01427,3.0
51,trades,1782188715204,63938,63939,5,0.03983,0,0.03983,0.01427,3.0
52,trades,1782188715403,63938,63939,7,0.04283,0,0.04283,0.01427,3.0
53,trades,1782188716623,63938,63939,8,0.02466,0,0.02466,0.73553,3.0
54,trades,1782188717161,63938,63939,6,0.00668,0,0.00668,0.72126,3.0
55,trades,1782188718027,63938,63939,10,0.00668,0.00129,0.00797,0.72126,3.0
56,l2Book,1782188718027,63934,63938,10,0.00017,0,0.00017,0.72906,3.0
57,trades,1782188718177,63934,63938,25,0.00474,0.01556,0.0203,0.72906,3.0
58,trades,1782188718613,63934,63938,23,0.00474,0.01556,0.0203,0.75094,3.0
59,trades,1782188719021,63934,63938,26,0.00474,0.01678,0.02152,0.75094,3.0
60,trades,1782188719430,63934,63938,27,0.00474,0.01925,0.02399,0.75094,3.0
61,trades,1782188719658,63934,63938,27,0.00474,0.31925,0.32399,0.02968,3.0
62,trades,1782188720477,63934,63938,27,0.00474,0.32263,0.32737,0.02951,3.0
63,trades,1782188722035,63934,63938,5,0,0.30646,0.30646,0,3.0
64,trades,1782188723018,63934,63938,3,0,0.00848,0.00848,0,3.0
65,trades,1782188723155,63934,63938,4,0,0.00848,0.00848,0.00241,3.0
66,l2Book,1782188723478,63928,63929,3,0.0051,0,0.0051,0.00241,3.0
67,trades,1782188724384,63928,63929,4,0.0051,0,0.0051,0.00258,3.0
68,trades,1782188725056,63928,63929,4,0.01004,0,0.01004,0.00258,3.0
69,trades,1782188725995,63928,63929,5,0.01144,0,0.01144,0.00258,3.0
70,trades,1782188726310,63928,63929,4,0.00695,0,0.00695,0.01798,3.0
71,trades,1782188727422,63928,63929,4,0.16519,0,0.16519,0.01781,3.0
72,l2Book,1782188728894,63928,63929,3,0.15964,0,0.15964,0.01781,3.0
73,trades,1782188731141,63928,63929,1,0,0,0,0.003,3.0
74,l2Book,1782188733914,63928,63929,1,0,0,0,0.003,3.0
75,trades,1782188734598,63928,63929,1,0.0033,0,0.0033,0,3.0
76,trades,1782188736009,63928,63929,2,0.00365,0,0.00365,0,3.0
77,l2Book,1782188739324,63928,63929,0,0,0,0,0,3.0
78,trades,1782188740010,63928,63929,1,0.00028,0,0.00028,0,3.0
79,trades,1782188740558,63928,63929,2,0.00028,0,0.00028,0.00312,3.0
80,trades,1782188740960,63928,63929,3,0.00028,0,0.00028,0.00693,3.0
81,trades,1782188741029,63928,63929,4,0.00028,0,0.00028,0.00722,3.0
82,trades,1782188741633,63928,63929,5,0.00028,0,0.00028,0.01173,3.0
83,trades,1782188742167,63928,63929,6,0.00028,0,0.00028,0.16756,3.0
84,l2Book,1782188744818,63928,63929,1,0,0,0,0.15583,3.0
85,trades,1782188746853,63928,63929,1,0,0,0,0.75,3.0
86,trades,1782188748068,63928,63929,2,0.0013,0,0.0013,0.75,3.0
87,trades,1782188748833,63928,63929,3,0.00526,0,0.00526,0.75,3.0
88,trades,1782188749033,63928,63929,4,0.00678,0,0.00678,0.75,3.0
89,trades,1782188749099,63928,63929,5,0.00678,0,0.00678,0.76411,3.0
90,l2Book,1782188750209,63928,63929,4,0.00678,0,0.00678,0.01411,3.0
91,trades,1782188752006,63928,63929,3,0.00191,0,0.00191,0.01411,3.0
92,trades,1782188752877,63928,63929,2,0.00039,0,0.00039,0.00337,3.0
93,trades,1782188753001,63928,63929,3,0.00408,0,0.00408,0.00337,3.0
94,trades,1782188755037,63928,63929,3,0.00925,0,0.00925,0.00337,3.0
95,l2Book,1782188755742,63928,63929,3,0.00925,0,0.00925,0.00337,3.0
96,trades,1782188757297,63928,63929,2,0.00556,0,0.00556,0.03284,3.0
97,trades,1782188758598,63928,63929,6,0.3,0,0.3,0.03284,3.0
98,trades,1782188759003,63928,63929,7,0.3,0,0.3,0.03326,3.0
99,trades,1782188760207,63928,63929,8,0.3,0,0.3,0.04102,3.0
100,l2Book,1782188761272,63928,63929,7,0.3,0,0.3,0.00818,3.0
101,trades,1782188762133,63928,63929,5,0,0,0,0.51691,3.0
102,trades,1782188762204,63928,63929,8,0,0,0,0.51773,3.0
103,trades,1782188762407,63928,63929,12,0,0,0,0.51839,3.0
104,trades,1782188762684,63928,63929,13,0,0,0,0.51856,3.0
105,trades,1782188763229,63928,63929,15,0,0,0,0.51414,3.0
106,trades,1782188764204,63928,63929,29,0,0,0,0.51758,3.0
107,trades,1782188764744,63928,63929,30,0,0,0,0.51791,3.0
108,trades,1782188766012,63928,63929,19,0,0,0,0.00745,3.0
109,trades,1782188766692,63928,63929,17,0,0,0,0.00664,3.0
110,l2Book,1782188766692,63943,63944,17,0.0032,0,0.0032,0.00344,3.0
111,trades,1782188766965,63943,63944,26,0.00458,0.10809,0.11267,0.00344,3.0
112,trades,1782188767100,63943,63944,27,0.00458,0.10809,0.11267,0.00611,3.0
113,trades,1782188767566,63943,63944,16,0.00458,0.10809,0.11267,1.00917,3.0
114,trades,1782188770767,63943,63944,6,0,0,0,0.001,3.0
115,trades,1782188771036,63943,63944,8,0,0,0,0.00128,3.0
116,l2Book,1782188771719,63942,63943,8,0,0,0,0.00128,3.0
117,trades,1782188776074,63942,63943,3,0.01674,0,0.01674,0,3.0
118,l2Book,1782188777117,63941,63942,3,0,0,0,0.01674,3.0
119,trades,1782188778007,63941,63942,4,0.00129,0,0.00129,0.01674,3.0
120,trades,1782188779046,63941,63942,5,0.00228,0,0.00228,0.01674,3.0
121,trades,1782188779319,63941,63942,3,0.00228,0,0.00228,0.00257,3.0
122,trades,1782188780189,63941,63942,5,0.00501,0,0.00501,0.00257,3.0
123,trades,1782188781851,63941,63942,12,0.00372,0.01848,0.0222,0.00257,3.0
124,trades,1782188782052,63941,63942,14,0.00273,0.01907,0.0218,0.00257,3.0
125,trades,1782188782328,63941,63942,19,0.00273,0.01907,0.0218,0.90755,3.0
126,l2Book,1782188782647,63936,63937,19,0.00042,0,0.00042,0.92893,3.0
127,trades,1782188783050,63936,63937,25,0.00317,0.0021,0.00527,0.92893,3.0
128,trades,1782188785037,63936,63937,20,0.00317,0.00765,0.01082,0.90772,3.0
129,l2Book,1782188788046,63931,63932,0,0,0,0,0,3.0
130,trades,1782188789367,63931,63932,2,0,0,0,0.00408,3.0
131,trades,1782188789763,63931,63932,4,0,0,0,0.00442,3.0
132,trades,1782188791656,63931,63932,9,0,0,0,0.00533,3.0
133,trades,1782188791940,63931,63932,11,0,0,0,0.00567,3.0
134,l2Book,1782188793415,63941,63942,7,0,0,0,0.00125,3.0
135,trades,1782188793815,63941,63942,22,0,0,0,0.11073,3.0
136,trades,1782188795627,63941,63942,16,0,0,0,0.11382,3.0
137,trades,1782188796029,63941,63942,17,0,0,0,0.11417,3.0
138,l2Book,1782188798760,63945,63946,1,0.00035,0,0.00035,0,3.0
139,trades,1782188801007,63945,63946,2,0,0,0,0.00029,3.0
140,trades,1782188801418,63945,63946,3,0,0,0,0.00946,3.0
141,trades,1782188802214,63945,63946,4,0.00321,0,0.00321,0.00946,3.0
142,l2Book,1782188804131,63945,63946,2,0.00321,0,0.00321,0.00917,3.0
143,trades,1782188805502,63945,63946,1,0,0,0,0.00308,3.0
144,trades,1782188806770,63945,63946,3,0,0,0,0.11988,3.0
145,trades,1782188808045,63945,63946,4,0.00129,0,0.00129,0.11988,3.0
146,trades,1782188809049,63945,63946,4,0.00269,0,0.00269,0.1168,3.0
147,l2Book,1782188809520,63945,63946,4,0.00269,0,0.00269,0.1168,3.0
148,trades,1782188812041,63945,63946,2,0.00189,0,0.00189,0,3.0
149,trades,1782188813058,63945,63946,2,0.0053,0,0.0053,0,3.0
150,l2Book,1782188814925,63945,63946,2,0.0053,0,0.0053,0,3.0
151,trades,1782188815074,63945,63946,2,0.01036,0,0.01036,0,3.0
152,trades,1782188815176,63945,63946,3,0.01281,0,0.01281,0,3.0
153,trades,1782188816155,63945,63946,5,0.008,0,0.008,0.15328,3.0
154,trades,1782188816356,63945,63946,10,0.02047,0,0.02047,0.15328,3.0
155,trades,1782188818261,63945,63946,11,0.01468,0,0.01468,0.15328,3.0
156,trades,1782188818472,63945,63946,12,0.01688,0,0.01688,0.15328,3.0
157,l2Book,1782188820390,63945,63946,4,0.00441,0,0.00441,0,3.0
158,trades,1782188821129,63945,63946,5,0.00441,0,0.00441,0.00237,3.0
159,trades,1782188822574,63945,63946,2,0.01702,0,0.01702,0.00237,3.0
160,trades,1782188822706,63945,63946,3,0.03404,0,0.03404,0.00237,3.0
161,trades,1782188822974,63945,63946,4,0.03404,0,0.03404,0.00477,3.0
162,l2Book,1782188825818,63945,63946,1,0,0,0,0.0024,3.0
163,trades,1782188826026,63945,63946,1,0.00035,0,0.00035,0,3.0
164,trades,1782188828482,63945,63946,4,0.00035,0,0.00035,0.10273,3.0
165,trades,1782188829216,63945,63946,4,0,0,0,0.21434,3.0
166,trades,1782188830402,63945,63946,7,0.00229,0,0.00229,0.21434,3.0
167,trades,1782188831008,63945,63946,8,0.00229,0,0.00229,0.21463,3.0
168,l2Book,1782188831209,63945,63946,8,0.00229,0,0.00229,0.21463,3.0
169,trades,1782188833054,63945,63946,5,0.00379,0,0.00379,0.00029,3.0
170,trades,1782188836179,63945,63946,1,0,0,0,0.00257,3.0
171,l2Book,1782188836716,63945,63946,1,0,0,0,0.00257,3.0
172,trades,1782188837654,63945,63946,2,0.00047,0,0.00047,0.00257,3.0
173,trades,1782188838056,63945,63946,3,0.00177,0,0.00177,0.00257,3.0
174,trades,1782188839010,63945,63946,4,0.00314,0,0.00314,0.00257,3.0
175,trades,1782188841974,63945,63946,2,0.00137,0,0.00137,0.00445,3.0
176,trades,1782188842070,63945,63946,2,0.00071,0,0.00071,0.00445,3.0
177,l2Book,1782188842127,63945,63946,2,0.00071,0,0.00071,0.00445,3.0
