attempt,event_sequence,phase,source_event_exchange_time_ms,side,limit_px,flow_lookback_ms,trade_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,fill_support_touch_count,adverse_strict_through_count,neutral_or_opposite_flow_count,adverse_flow_ratio,min_pressure_qty_btc,pressure_ratio_threshold,status,reason
1,255,post_open_orders_pre_submit_gate,1784122399467,buy,65493.0,1000,4,0,0.002,0.002,0.002,0,True,0.01466,2,0,2,,0.01,2.0,pass,
2,256,pre_open_orders_public_gate,1784122399619,buy,65493.0,1000,5,0,0.01114,0.01114,0.01114,0,True,0.01466,3,0,2,,0.01,2.0,pass,
2,256,post_open_orders_pre_submit_gate,1784122399619,buy,65487.0,1000,5,0,0,0,0,0,True,0.0258,0,0,5,,0.01,2.0,pass,
2,263,pre_open_orders_public_gate,1784122401368,buy,65486.0,1000,17,0.0014,0.00229,0.00229,0.00229,0.0014,True,2.04811,2,1,14,0.611353711790393,0.01,2.0,pass,
2,263,post_open_orders_pre_submit_gate,1784122401368,buy,65483.0,1000,17,0,0,0,0,0,True,2.0518,0,0,17,,0.01,2.0,pass,
2,277,pre_open_orders_public_gate,1784122403775,buy,65472.0,1000,15,0.02327,0.001,0.001,0.001,0.02327,True,0.25531,1,5,9,23.27,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,281,pre_open_orders_public_gate,1784122404454,buy,65468.0,1000,10,0.1628,0.00386,0.00386,0.00386,0.1628,True,0.03168,1,4,5,42.17616580310881,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,287,pre_open_orders_public_gate,1784122405921,buy,65461.0,1000,6,0.00132,0.00031,0.00031,0.00031,0.00132,False,0.00031,1,4,1,4.258064516129032,0.01,2.0,pass,
2,288,pre_open_orders_public_gate,1784122406121,buy,65461.0,1000,9,0.00132,0.00031,0.00031,0.00031,0.00132,False,0.03313,1,4,4,4.258064516129032,0.01,2.0,pass,
2,288,post_open_orders_pre_submit_gate,1784122406121,buy,65455.0,1000,9,0,0,0,0,0,False,0.03476,0,0,9,,0.01,2.0,pass,
2,379,pre_open_orders_public_gate,1784122426063,buy,65429.0,1000,2,0,0,0,0,0,True,0.00588,0,0,2,,0.01,2.0,pass,
2,379,post_open_orders_pre_submit_gate,1784122426063,buy,65429.0,1000,2,0,0,0,0,0,True,0.00588,0,0,2,,0.01,2.0,pass,
2,404,pre_open_orders_public_gate,1784122431533,buy,65441.0,1000,6,0.00304,0.00016,0.00016,0.00016,0.00304,True,0.01858,2,1,3,19.0,0.01,2.0,pass,
2,404,post_open_orders_pre_submit_gate,1784122431533,buy,65440.0,1000,6,0,0.00304,0.00304,0.00304,0,True,0.01874,1,0,5,,0.01,2.0,pass,
2,467,pre_open_orders_public_gate,1784122448398,buy,65407.0,1000,9,0.17356,0.11505,0.11505,0.11505,0.17356,True,0.00031,2,6,1,1.508561495002173,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,467,post_open_orders_pre_submit_gate,1784122448398,buy,65399.0,1000,9,0,0.11272,0.11272,0.11272,0,True,0.1762,1,0,8,,0.01,2.0,pass,
2,536,pre_open_orders_public_gate,1784122466780,buy,65426.0,1000,5,0.0063,0,0,0,0.0063,False,0,0,5,0,inf,0.01,2.0,pass,
2,536,post_open_orders_pre_submit_gate,1784122466780,buy,65415.0,1000,5,0,0,0,0,0,False,0.0063,0,0,5,,0.01,2.0,pass,
2,692,pre_open_orders_public_gate,1784122506032,buy,65457.0,1000,6,0.00322,0.00191,0.00191,0.00191,0.00322,False,0.00537,1,1,4,1.6858638743455496,0.01,2.0,pass,
2,692,post_open_orders_pre_submit_gate,1784122506032,buy,65457.0,1000,6,0.00322,0.00191,0.00191,0.00191,0.00322,False,0.00537,1,1,4,1.6858638743455496,0.01,2.0,pass,
2,696,pre_open_orders_public_gate,1784122507174,buy,65464.0,1000,3,0,0,0,0,0,False,0.01835,0,0,3,,0.01,2.0,pass,
2,696,post_open_orders_pre_submit_gate,1784122507174,buy,65461.0,1000,3,0,0,0,0,0,False,0.01835,0,0,3,,0.01,2.0,pass,
2,699,pre_open_orders_public_gate,1784122508053,buy,65461.0,1000,10,0.0022,0.00016,0.00016,0.00016,0.0022,True,0.02332,1,2,7,13.75,0.01,2.0,pass,
2,699,post_open_orders_pre_submit_gate,1784122508053,buy,65456.0,1000,10,0,0,0,0,0,True,0.02568,0,0,10,,0.01,2.0,pass,
2,728,pre_open_orders_public_gate,1784122514551,buy,65468.0,1000,4,0.05865,0,0,0,0.05865,True,0.00928,0,1,3,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,730,pre_open_orders_public_gate,1784122515148,buy,65463.0,1000,5,0.01082,0.05865,0.05865,0.05865,0.01082,True,0.00545,1,2,2,0.18448422847399829,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,730,post_open_orders_pre_submit_gate,1784122515148,buy,65462.0,1000,5,0,0.01082,0.01082,0.01082,0,True,0.0641,2,0,3,,0.01,2.0,pass,
2,757,pre_open_orders_public_gate,1784122521322,buy,65442.0,1000,3,0,0.00013,0.00013,0.00013,0,True,0.01849,1,0,2,,0.01,2.0,pass,
2,757,post_open_orders_pre_submit_gate,1784122521322,buy,65435.0,1000,3,0,0,0,0,0,True,0.01862,0,0,3,,0.01,2.0,pass,
2,759,pre_open_orders_public_gate,1784122521844,buy,65435.0,1000,8,0.00792,0.00016,0.00016,0.00016,0.00792,True,0.02746,1,2,5,49.5,0.01,2.0,pass,
2,759,post_open_orders_pre_submit_gate,1784122521844,buy,65431.0,1000,8,0,0,0,0,0,True,0.03554,0,0,8,,0.01,2.0,pass,
2,761,pre_open_orders_public_gate,1784122522456,buy,65431.0,1000,14,0.0086,0.04933,0.04933,0.04933,0.0086,True,0.01762,1,6,7,0.17433610379079667,0.01,2.0,pass,
2,761,post_open_orders_pre_submit_gate,1784122522456,buy,65423.0,1000,14,0,0,0,0,0,True,0.07555,0,0,14,,0.01,2.0,pass,
2,814,pre_open_orders_public_gate,1784122536424,buy,65455.0,1000,3,0.00016,0.00017,0.00017,0.00017,0.00016,False,0.00066,1,1,1,0.9411764705882353,0.01,2.0,pass,
2,814,post_open_orders_pre_submit_gate,1784122536424,buy,65445.0,1000,3,0,0,0,0,0,False,0.00099,0,0,3,,0.01,2.0,pass,
