attempt,phase,event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,start_unix_seconds,end_unix_seconds,elapsed_seconds,current_bid,current_ask,candidate_age_seconds_at_phase_end,public_state_seq,l2_state_seq,state_observed_after_open_orders_end
2,open_orders_end_to_reprice,263,trades,1784122401368,1784122401670377089,1784122401.7866187,1784122402.1155612,0.328943,65483.0,65484.0,0.747561,276,276,True
2,trigger_to_open_orders_start,288,trades,1784122406121,1784122406392110159,1784122406.39211,1784122406.3928478,0.000738,,,0.271848,301,299,
2,open_orders_elapsed,288,trades,1784122406121,1784122406392110159,1784122406.3928478,1784122406.4368498,0.044002,65461.0,65462.0,0.31585,301,299,
2,open_orders_end_to_public_state,288,trades,1784122406121,1784122406392110159,1784122406.4368498,1784122406.5048752,0.068025,65455.0,65456.0,0.383875,302,302,True
2,open_orders_end_to_reprice,288,trades,1784122406121,1784122406392110159,1784122406.4368498,1784122406.5049975,0.068148,65455.0,65456.0,0.383997,302,302,True
2,trigger_to_open_orders_start,379,trades,1784122426063,1784122426316957247,1784122426.3169572,1784122426.3176634,0.000706,,,0.254663,393,391,
2,open_orders_elapsed,379,trades,1784122426063,1784122426316957247,1784122426.3176634,1784122426.3333254,0.015662,65429.0,65431.0,0.270325,393,391,
2,open_orders_end_to_public_state,379,trades,1784122426063,1784122426316957247,1784122426.3333254,1784122426.6503844,0.317059,65429.0,65430.0,0.587384,394,394,True
2,open_orders_end_to_reprice,379,trades,1784122426063,1784122426316957247,1784122426.3333254,1784122426.6504855,0.31716,65429.0,65430.0,0.587486,394,394,True
2,trigger_to_open_orders_start,404,trades,1784122431533,1784122431809627314,1784122431.8096273,1784122431.810382,0.000755,,,0.277382,419,417,
2,open_orders_elapsed,404,trades,1784122431533,1784122431809627314,1784122431.810382,1784122431.8431482,0.032766,65441.0,65442.0,0.310148,419,417,
2,open_orders_end_to_public_state,404,trades,1784122431533,1784122431809627314,1784122431.8431482,1784122432.0561004,0.212952,65440.0,65441.0,0.5231,420,420,True
2,open_orders_end_to_reprice,404,trades,1784122431533,1784122431809627314,1784122431.8431482,1784122432.056195,0.213047,65440.0,65441.0,0.523195,420,420,True
2,trigger_to_open_orders_start,467,trades,1784122448398,1784122448644108833,1784122448.6441088,1784122448.6448388,0.00073,,,0.246839,483,481,
2,open_orders_elapsed,467,trades,1784122448398,1784122448644108833,1784122448.6448388,1784122448.660173,0.015334,65407.0,65408.0,0.262173,483,481,
2,open_orders_end_to_public_state,467,trades,1784122448398,1784122448644108833,1784122448.660173,1784122448.956518,0.296345,65399.0,65400.0,0.558518,485,485,True
2,open_orders_end_to_reprice,467,trades,1784122448398,1784122448644108833,1784122448.660173,1784122448.9566014,0.296428,65399.0,65400.0,0.558601,485,485,True
2,trigger_to_open_orders_start,536,trades,1784122466780,1784122467016619158,1784122467.0166192,1784122467.017328,0.000709,,,0.237328,554,553,
2,open_orders_elapsed,536,trades,1784122466780,1784122467016619158,1784122467.017328,1784122467.0333488,0.016021,65426.0,65427.0,0.253349,554,553,
2,open_orders_end_to_public_state,536,trades,1784122466780,1784122467016619158,1784122467.0333488,1784122467.3984344,0.365086,65415.0,65416.0,0.618434,555,555,True
2,open_orders_end_to_reprice,536,trades,1784122466780,1784122467016619158,1784122467.0333488,1784122467.398553,0.365204,65415.0,65416.0,0.618553,555,555,True
2,trigger_to_open_orders_start,692,trades,1784122506032,1784122506510396343,1784122506.5103965,1784122506.5111585,0.000762,,,0.479158,711,708,
2,open_orders_elapsed,692,trades,1784122506032,1784122506510396343,1784122506.5111585,1784122506.5267766,0.015618,65457.0,65458.0,0.494776,711,708,
2,open_orders_end_to_public_state,692,trades,1784122506032,1784122506510396343,1784122506.5267766,1784122506.5270047,0.000228,65457.0,65458.0,0.495005,712,712,True
2,open_orders_end_to_reprice,692,trades,1784122506032,1784122506510396343,1784122506.5267766,1784122506.5270653,0.000289,65457.0,65458.0,0.495065,712,712,True
2,trigger_to_open_orders_start,696,l2Book,1784122507174,1784122507499690518,1784122507.4996905,1784122507.5004346,0.000744,,,0.326435,716,716,
2,open_orders_elapsed,696,l2Book,1784122507174,1784122507499690518,1784122507.5004346,1784122507.5161595,0.015725,65464.0,65465.0,0.34216,716,716,
2,open_orders_end_to_public_state,696,l2Book,1784122507174,1784122507499690518,1784122507.5161595,1784122507.979024,0.462864,65461.0,65463.0,0.805024,719,719,True
2,open_orders_end_to_reprice,696,l2Book,1784122507174,1784122507499690518,1784122507.5161595,1784122507.979106,0.462946,65461.0,65463.0,0.805106,719,719,True
2,trigger_to_open_orders_start,699,trades,1784122508053,1784122508410161638,1784122508.4101617,1784122508.410951,0.000789,,,0.357951,722,719,
2,open_orders_elapsed,699,trades,1784122508053,1784122508410161638,1784122508.410951,1784122508.4301388,0.019188,65461.0,65463.0,0.377139,722,719,
2,open_orders_end_to_public_state,699,trades,1784122508053,1784122508410161638,1784122508.4301388,1784122508.5500627,0.119924,65456.0,65457.0,0.497063,724,724,True
2,open_orders_end_to_reprice,699,trades,1784122508053,1784122508410161638,1784122508.4301388,1784122508.5501523,0.120013,65456.0,65457.0,0.497152,724,724,True
2,trigger_to_open_orders_start,730,trades,1784122515148,1784122515419243479,1784122515.4192436,1784122515.4199326,0.000689,,,0.271933,755,754,
2,open_orders_elapsed,730,trades,1784122515148,1784122515419243479,1784122515.4199326,1784122515.4380183,0.018086,65463.0,65464.0,0.290018,755,754,
2,open_orders_end_to_public_state,730,trades,1784122515148,1784122515419243479,1784122515.4380183,1784122515.5213459,0.083328,65462.0,65463.0,0.373346,756,756,True
2,open_orders_end_to_reprice,730,trades,1784122515148,1784122515419243479,1784122515.4380183,1784122515.5214276,0.083409,65462.0,65463.0,0.373428,756,756,True
2,trigger_to_open_orders_start,757,trades,1784122521322,1784122521775353122,1784122521.7753532,1784122521.7758136,0.00046,,,0.453814,783,781,
2,open_orders_elapsed,757,trades,1784122521322,1784122521775353122,1784122521.7758136,1784122521.791814,0.016001,65442.0,65443.0,0.469814,783,781,
2,open_orders_end_to_public_state,757,trades,1784122521322,1784122521775353122,1784122521.791814,1784122522.076039,0.284225,65435.0,65443.0,0.754039,784,784,True
2,open_orders_end_to_reprice,757,trades,1784122521322,1784122521775353122,1784122521.791814,1784122522.0761564,0.284342,65435.0,65443.0,0.754156,784,784,True
2,trigger_to_open_orders_start,759,trades,1784122521844,1784122522196499561,1784122522.1964993,1784122522.1972227,0.000723,,,0.353223,786,784,
2,open_orders_elapsed,759,trades,1784122521844,1784122522196499561,1784122522.1972227,1784122522.2130668,0.015844,65435.0,65443.0,0.369067,786,784,
2,open_orders_end_to_public_state,759,trades,1784122521844,1784122522196499561,1784122522.2130668,1784122522.4686239,0.255557,65431.0,65432.0,0.624624,788,788,True
2,open_orders_end_to_reprice,759,trades,1784122521844,1784122522196499561,1784122522.2130668,1784122522.4687583,0.255692,65431.0,65432.0,0.624758,788,788,True
2,trigger_to_open_orders_start,761,trades,1784122522456,1784122522700037704,1784122522.7000377,1784122522.7007587,0.000721,,,0.244759,790,788,
2,open_orders_elapsed,761,trades,1784122522456,1784122522700037704,1784122522.7007587,1784122522.7529929,0.052234,65431.0,65432.0,0.296993,790,788,
2,open_orders_end_to_public_state,761,trades,1784122522456,1784122522700037704,1784122522.7529929,1784122522.9655864,0.212594,65423.0,65424.0,0.509586,791,791,True
2,open_orders_end_to_reprice,761,trades,1784122522456,1784122522700037704,1784122522.7529929,1784122522.9657192,0.212726,65423.0,65424.0,0.509719,791,791,True
2,trigger_to_open_orders_start,814,trades,1784122536424,1784122536752123403,1784122536.7521234,1784122536.7528963,0.000773,,,0.328896,844,843,
2,open_orders_elapsed,814,trades,1784122536424,1784122536752123403,1784122536.7528963,1784122536.7712824,0.018386,65455.0,65456.0,0.347282,844,843,
2,open_orders_end_to_public_state,814,trades,1784122536424,1784122536752123403,1784122536.7712824,1784122537.0001764,0.228894,65445.0,65453.0,0.576176,845,845,True
2,open_orders_end_to_reprice,814,trades,1784122536424,1784122536752123403,1784122536.7712824,1784122537.0002954,0.229013,65445.0,65453.0,0.576295,845,845,True
2,reprice_to_order_submit,814,trades,1784122536424,1784122536752123403,1784122537.0002954,1784122537.010883,0.010588,65445.0,65453.0,0.586883,845,845,True
2,exchange_order_response,814,trades,1784122536424,1784122536752123403,1784122537.010883,1784122537.5699208,0.559038,65445.0,65453.0,1.145921,845,845,True
