attempt,event_sequence,phase,source_channel,source_event_exchange_time_ms,side,limit_px,current_bid,current_ask,status,reason,touch_stability_ms,min_stable_ms,bbo_lookback_ms,recent_bbo_count,last_adverse_bbo_ms,elapsed_since_adverse_bbo_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,adverse_flow_ratio,adverse_flow_status,current_cross_risk,inference_scope
1,230,pre_open_orders_public_gate,trades,1784122393462,buy,65451.0,65451.0,65452.0,pass,,284,250,750,1,1784122393178,284,1,0,0,0,0,0.66291,0.66291,0.66291,0,True,6.99947,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,230,post_open_orders_pre_submit_gate,trades,1784122393462,buy,65459.0,65459.0,65460.0,block,adverse_trade_pressure_with_recent_adverse_bbo,284,250,750,1,1784122393178,284,1,0,0,0,7.01502,0,0,0,7.01502,True,0.64736,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,255,pre_open_orders_public_gate,trades,1784122399467,buy,65493.0,65493.0,65494.0,pass,,384,250,750,1,1784122399083,384,1,0,0,0,0,0.002,0.002,0.002,0,True,0.01466,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,255,post_open_orders_pre_submit_gate,trades,1784122399467,buy,65493.0,65493.0,65494.0,pass,,384,250,750,1,1784122399083,384,1,0,0,0,0,0.002,0.002,0.002,0,True,0.01466,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,256,pre_open_orders_public_gate,trades,1784122399619,buy,65493.0,65493.0,65494.0,pass,,536,250,750,2,1784122399083,536,1,0,1,0,0,0.01114,0.01114,0.01114,0,True,0.01466,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,256,post_open_orders_pre_submit_gate,trades,1784122399619,buy,65487.0,65487.0,65488.0,pass,,536,250,750,2,1784122399083,536,1,0,1,0,0,0,0,0,0,True,0.0258,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,263,pre_open_orders_public_gate,trades,1784122401368,buy,65486.0,65486.0,65487.0,pass,,668,250,750,2,1784122400700,668,1,0,1,0,0.0014,0.00229,0.00229,0.00229,0.0014,True,2.04811,0.611353711790393,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,263,post_open_orders_pre_submit_gate,trades,1784122401368,buy,65483.0,65483.0,65484.0,pass,,668,250,750,2,1784122400700,668,1,0,1,0,0,0,0,0,0,True,2.0518,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,277,pre_open_orders_public_gate,trades,1784122403775,buy,65472.0,65472.0,65473.0,block,adverse_trade_pressure_with_recent_adverse_bbo,326,250,750,1,1784122403449,326,1,0,0,0,0.02327,0.001,0.001,0.001,0.02327,True,0.25531,23.27,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,281,pre_open_orders_public_gate,trades,1784122404454,buy,65468.0,65468.0,65469.0,block,adverse_trade_pressure_with_recent_adverse_bbo,478,250,750,1,1784122403976,478,1,0,0,0,0.1628,0.00386,0.00386,0.00386,0.1628,True,0.03168,42.17616580310881,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,287,pre_open_orders_public_gate,trades,1784122405921,buy,65461.0,65461.0,65462.0,block,touch_stability_below_minimum,157,250,750,1,,,0,0,1,0,0.00132,0.00031,0.00031,0.00031,0.00132,False,0.00031,4.258064516129032,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,288,pre_open_orders_public_gate,trades,1784122406121,buy,65461.0,65461.0,65462.0,pass,,357,250,750,1,,,0,0,1,0,0.00132,0.00031,0.00031,0.00031,0.00132,False,0.03313,4.258064516129032,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,288,post_open_orders_pre_submit_gate,trades,1784122406121,buy,65455.0,65455.0,65456.0,pass,,357,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.03476,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,379,pre_open_orders_public_gate,trades,1784122426063,buy,65429.0,65429.0,65431.0,pass,,335,250,750,1,1784122425728,335,1,0,0,0,0,0,0,0,0,True,0.00588,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,379,post_open_orders_pre_submit_gate,trades,1784122426063,buy,65429.0,65429.0,65430.0,pass,,335,250,750,1,1784122425728,335,1,0,0,0,0,0,0,0,0,True,0.00588,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,404,pre_open_orders_public_gate,trades,1784122431533,buy,65441.0,65441.0,65442.0,pass,,338,250,750,1,1784122431195,338,1,0,0,0,0.00304,0.00016,0.00016,0.00016,0.00304,True,0.01858,19.0,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,404,post_open_orders_pre_submit_gate,trades,1784122431533,buy,65440.0,65440.0,65441.0,pass,,338,250,750,1,1784122431195,338,1,0,0,0,0,0.00304,0.00304,0.00304,0,True,0.01874,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,467,pre_open_orders_public_gate,trades,1784122448398,buy,65407.0,65407.0,65408.0,pass,,280,250,750,1,1784122448118,280,1,0,0,0,0.17356,0.11505,0.11505,0.11505,0.17356,True,0.00031,1.508561495002173,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,467,post_open_orders_pre_submit_gate,trades,1784122448398,buy,65399.0,65399.0,65400.0,pass,,280,250,750,1,1784122448118,280,1,0,0,0,0,0.11272,0.11272,0.11272,0,True,0.1762,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,536,pre_open_orders_public_gate,trades,1784122466780,buy,65426.0,65426.0,65427.0,pass,,348,250,750,1,,,0,0,1,0,0.0063,0,0,0,0.0063,False,0,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,536,post_open_orders_pre_submit_gate,trades,1784122466780,buy,65415.0,65415.0,65416.0,pass,,348,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.0063,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,692,pre_open_orders_public_gate,trades,1784122506032,buy,65457.0,65457.0,65458.0,pass,,466,250,750,1,,,0,1,0,0,0.00322,0.00191,0.00191,0.00191,0.00322,False,0.00537,1.6858638743455496,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,692,post_open_orders_pre_submit_gate,trades,1784122506032,buy,65457.0,65457.0,65458.0,pass,,466,250,750,1,,,0,1,0,0,0.00322,0.00191,0.00191,0.00191,0.00322,False,0.00537,1.6858638743455496,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,696,pre_open_orders_public_gate,l2Book,1784122507174,buy,65464.0,65464.0,65465.0,pass,,483,250,750,2,,,0,1,1,0,0,0,0,0,0,False,0.01835,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,696,post_open_orders_pre_submit_gate,l2Book,1784122507174,buy,65461.0,65461.0,65463.0,pass,,483,250,750,2,,,0,1,1,0,0,0,0,0,0,False,0.01835,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,699,pre_open_orders_public_gate,trades,1784122508053,buy,65461.0,65461.0,65463.0,pass,,350,250,750,1,1784122507703,350,1,0,0,0,0.0022,0.00016,0.00016,0.00016,0.0022,True,0.02332,13.75,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,699,post_open_orders_pre_submit_gate,trades,1784122508053,buy,65456.0,65456.0,65457.0,pass,,350,250,750,1,1784122507703,350,1,0,0,0,0,0,0,0,0,True,0.02568,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,728,pre_open_orders_public_gate,trades,1784122514551,buy,65468.0,65468.0,65469.0,block,adverse_trade_pressure_with_recent_adverse_bbo,401,250,750,1,1784122514150,401,1,0,0,0,0.05865,0,0,0,0.05865,True,0.00928,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,730,pre_open_orders_public_gate,trades,1784122515148,buy,65463.0,65463.0,65464.0,pass,,468,250,750,1,1784122514680,468,1,0,0,0,0.01082,0.05865,0.05865,0.05865,0.01082,True,0.00545,0.18448422847399829,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,730,post_open_orders_pre_submit_gate,trades,1784122515148,buy,65462.0,65462.0,65463.0,pass,,468,250,750,1,1784122514680,468,1,0,0,0,0,0.01082,0.01082,0.01082,0,True,0.0641,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,757,pre_open_orders_public_gate,trades,1784122521322,buy,65442.0,65442.0,65443.0,pass,,297,250,750,1,1784122521025,297,1,0,0,0,0,0.00013,0.00013,0.00013,0,True,0.01849,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,757,post_open_orders_pre_submit_gate,trades,1784122521322,buy,65435.0,65435.0,65443.0,pass,,297,250,750,1,1784122521025,297,1,0,0,0,0,0,0,0,0,True,0.01862,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,759,pre_open_orders_public_gate,trades,1784122521844,buy,65435.0,65435.0,65443.0,pass,,290,250,750,1,1784122521554,290,1,0,0,0,0.00792,0.00016,0.00016,0.00016,0.00792,True,0.02746,49.5,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,759,post_open_orders_pre_submit_gate,trades,1784122521844,buy,65431.0,65431.0,65432.0,pass,,290,250,750,1,1784122521554,290,1,0,0,0,0,0,0,0,0,True,0.03554,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,761,pre_open_orders_public_gate,trades,1784122522456,buy,65431.0,65431.0,65432.0,pass,,355,250,750,1,1784122522101,355,1,0,0,0,0.0086,0.04933,0.04933,0.04933,0.0086,True,0.01762,0.17433610379079667,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,761,post_open_orders_pre_submit_gate,trades,1784122522456,buy,65423.0,65423.0,65424.0,pass,,355,250,750,1,1784122522101,355,1,0,0,0,0,0,0,0,0,True,0.07555,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,814,pre_open_orders_public_gate,trades,1784122536424,buy,65455.0,65455.0,65456.0,pass,,336,250,750,1,,,0,0,1,0,0.00016,0.00017,0.00017,0.00017,0.00016,False,0.00066,0.9411764705882353,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,814,post_open_orders_pre_submit_gate,trades,1784122536424,buy,65445.0,65445.0,65453.0,pass,,336,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.00099,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
