session,fold_id,model,feature,row_count,missing_count,missing_fraction,training_median,training_q25,training_q75,scale,availability_gate_pass
jul30,9,H1,binance_bbo_age_ms,2639902,0,0,8.098808,1.6402410000000001,22.187842,20.547601,true
jul30,9,H1,hyperliquid_bbo_age_ms,2639902,0,0,61.132762999999997,28.207877,112.50181600000001,84.293939000000009,true
jul30,9,H1,trailing_basis_residual,2639902,0,0,-0.037691394299661951,-3.3998642305515077,3.3918668767550777,6.7917311073065854,true
aug04,1,H0,elapsed_session_fraction,719902,0,0,0.25236683660654052,0.12738027481320413,0.37735339839987686,1,true
aug04,1,H0,elapsed_session_fraction_squared,719902,0,0,0.063689020218792317,0.016225734411487405,0.1423955872839362,1,true
aug04,1,H0,elapsed_segment_fraction,719902,0,0,0.25236683660654052,0.12738027481320413,0.37735339839987686,1,true
aug04,1,H0,target_bbo_update_count_1s,719902,0,0,10,9,12,3,true
aug04,1,H0,target_bbo_no_new_information_fraction_1s,719902,0,0,0.91000000000000003,0.89000000000000001,0.92000000000000004,1,true
aug04,1,H1,elapsed_session_fraction,719902,0,0,0.25236683660654052,0.12738027481320413,0.37735339839987686,1,true
aug04,1,H1,elapsed_session_fraction_squared,719902,0,0,0.063689020218792317,0.016225734411487405,0.1423955872839362,1,true
aug04,1,H1,elapsed_segment_fraction,719902,0,0,0.25236683660654052,0.12738027481320413,0.37735339839987686,1,true
aug04,1,H1,target_bbo_update_count_1s,719902,0,0,10,9,12,3,true
aug04,1,H1,target_bbo_no_new_information_fraction_1s,719902,0,0,0.91000000000000003,0.89000000000000001,0.92000000000000004,1,true
aug04,1,H1,risk_gap_bps,719902,0,0,-0.9125440587690824,-4.5632652491054753,2.7885511385417692,7.3518163876472444,true
aug04,1,H1,risk_gap_change_50ms_bps,719902,0,0,0,-0.091775952327573407,0.094752151249870353,1,true
aug04,1,H1,binance_bbo_age_ms,719902,0,0,18.374268000000001,5.4062780000000004,45.711665000000004,40.305387000000003,true
aug04,1,H1,hyperliquid_bbo_age_ms,719902,0,0,58.360048999999997,26.791285999999999,105.794663,79.003377,true
aug04,1,H1,trailing_basis_residual,719902,0,0,-0.20623458384215176,-1.9697843062979554,1.6818378187303376,3.6516221250282932,true
aug04,2,H0,elapsed_session_fraction,959902,0,0,0.33570232253355503,0.16904801777671138,0.50235662729039865,1,true
aug04,2,H0,elapsed_session_fraction_squared,959902,0,0,0.11269604935442301,0.02857723231423533,0.25236218098258451,1,true
aug04,2,H0,elapsed_segment_fraction,959902,0,0,0.33570232253355503,0.16904801777671138,0.50235662729039865,1,true
aug04,2,H0,target_bbo_update_count_1s,959902,0,0,10,9,12,3,true
aug04,2,H0,target_bbo_no_new_information_fraction_1s,959902,0,0,0.91000000000000003,0.89000000000000001,0.92000000000000004,1,true
aug04,2,H1,elapsed_session_fraction,959902,0,0,0.33570232253355503,0.16904801777671138,0.50235662729039865,1,true
aug04,2,H1,elapsed_session_fraction_squared,959902,0,0,0.11269604935442301,0.02857723231423533,0.25236218098258451,1,true
aug04,2,H1,elapsed_segment_fraction,959902,0,0,0.33570232253355503,0.16904801777671138,0.50235662729039865,1,true
aug04,2,H1,target_bbo_update_count_1s,959902,0,0,10,9,12,3,true
aug04,2,H1,target_bbo_no_new_information_fraction_1s,959902,0,0,0.91000000000000003,0.89000000000000001,0.92000000000000004,1,true
aug04,2,H1,risk_gap_bps,959902,0,0,-0.91208628336365039,-5.4796021808808382,3.6994088060167574,9.1790109868975946,true
aug04,2,H1,risk_gap_change_50ms_bps,959902,0,0,0,-0.091375431582213285,0.094688223905130542,1,true
aug04,2,H1,binance_bbo_age_ms,959902,0,0,18.402578999999999,5.4223420000000004,45.895829999999997,40.473487999999996,true
aug04,2,H1,hyperliquid_bbo_age_ms,959902,0,0,58.374943000000002,26.806521,105.82429399999999,79.017772999999991,true
aug04,2,H1,trailing_basis_residual,959902,0,0,-0.25107536308309886,-2.0171314924263619,1.6192398776620269,3.6363713700883888,true
aug04,3,H0,elapsed_session_fraction,1199902,0,0,0.41903780846056954,0.21071576074021864,0.62735985618092038,1,true
aug04,3,H0,elapsed_session_fraction_squared,1199902,0,0,0.17559268491943697,0.044401131824329067,0.39358038914734511,1,true
aug04,3,H0,elapsed_segment_fraction,1199902,0,0,0.41903780846056954,0.21071576074021864,0.62735985618092038,1,true
aug04,3,H0,target_bbo_update_count_1s,1199902,0,0,10,9,12,3,true
aug04,3,H0,target_bbo_no_new_information_fraction_1s,1199902,0,0,0.91000000000000003,0.89000000000000001,0.92000000000000004,1,true
aug04,3,H1,elapsed_session_fraction,1199902,0,0,0.41903780846056954,0.21071576074021864,0.62735985618092038,1,true
aug04,3,H1,elapsed_session_fraction_squared,1199902,0,0,0.17559268491943697,0.044401131824329067,0.39358038914734511,1,true
aug04,3,H1,elapsed_segment_fraction,1199902,0,0,0.41903780846056954,0.21071576074021864,0.62735985618092038,1,true
aug04,3,H1,target_bbo_update_count_1s,1199902,0,0,10,9,12,3,true
aug04,3,H1,target_bbo_no_new_information_fraction_1s,1199902,0,0,0.91000000000000003,0.89000000000000001,0.92000000000000004,1,true
aug04,3,H1,risk_gap_bps,1199902,0,0,-0.9123088712927091,-6.2628490517213953,4.5069681953584633,10.769817247079859,true
aug04,3,H1,risk_gap_change_50ms_bps,1199902,0,0,0,-0.090097192324221309,0.094061631362154507,1,true
aug04,3,H1,binance_bbo_age_ms,1199902,0,0,19.251815000000001,5.7391290000000001,47.823948999999999,42.084820000000001,true
aug04,3,H1,hyperliquid_bbo_age_ms,1199902,0,0,58.210593000000003,26.778562999999998,105.562527,78.783963999999997,true
aug04,3,H1,trailing_basis_residual,1199902,0,0,-0.17843894034715513,-1.9320913452339199,1.6831253656923413,3.6152167109262612,true
