feature,horizon_ms,label,sample_count,eligible_sample_count,canonical_eligible_sample_count,canonical_independent_future_row_delta_count,majority_direction,direction_consistency_ratio,positive_sample_count,negative_sample_count,zero_sample_count,diagnostic_synthetic_sample_count,total_row_count,mean_high_minus_low_effect,std_high_minus_low_effect,mean_abs_corr,sample_effects,stability_verdict
binance_top5_imbalance,500,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:7.05059982|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:49.88997455|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:44.02706936,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,1000,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:22.85754234|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:22.22827466|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:27.86998168,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,1000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:1.7741792|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:3.90299701|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:3.23487827,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,1000,hyperliquid_future_top5_imbalance_change,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.32234272|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:0.5193235|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:0.44457335,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,1000,basis_future_mid_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.59611264|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:41.41782972|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:39.34021978,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,1000,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.29860462|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:40.7133764|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:38.64669547,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,5000,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:77.76732409|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:99.36942774|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:132.52516484,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,5000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-1.90300246|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-0.4289832|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-0.45763093,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,5000,hyperliquid_future_top5_imbalance_change,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-0.27427147|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-0.09793992|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-0.03095033,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,5000,basis_future_mid_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-24.1423774|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-44.3248324|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-54.64919414,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,5000,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-24.77660263|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-45.13959856|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-55.45087796,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,10000,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:95.51448117|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:104.67232704|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:142.11594952,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,10000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-2.79802361|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-1.01615922|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-0.47806111,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,10000,hyperliquid_future_top5_imbalance_change,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-0.44397528|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-0.13673506|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-0.08118134,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,10000,basis_future_mid_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-35.95015991|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-57.41470614|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-54.79408067,diagnostic_only_synthetic_decision_grid
binance_top5_imbalance,10000,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-36.69563639|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-58.28002631|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-55.58508072,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,100,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.77627467|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:3.20610687|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:12.05716402,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,100,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.92096311|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:0.63465888|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:1.74186393,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,100,hyperliquid_future_top5_imbalance_change,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.17755592|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:0.19576408|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:0.18944187,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,100,basis_future_mid_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.96287275|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:114.31259542|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:57.42258676,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,100,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.77923207|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:111.66800482|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:56.72291364,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,250,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.77627467|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:3.20610687|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:12.05716402,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,250,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.92096311|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:0.63465888|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:1.74186393,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,250,hyperliquid_future_top5_imbalance_change,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.17755592|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:0.19576408|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:0.18944187,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,250,basis_future_mid_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.96287275|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:114.31259542|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:57.42258676,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,250,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.77923207|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:111.66800482|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:56.72291364,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,500,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.77627467|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:3.20610687|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:12.05716402,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,500,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.92096311|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:0.63465888|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:1.74186393,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,500,hyperliquid_future_top5_imbalance_change,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.17755592|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:0.19576408|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:0.18944187,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,500,basis_future_mid_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.96287275|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:114.31259542|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:57.42258676,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,500,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:8.77923207|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:111.66800482|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:56.72291364,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,1000,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:23.5014761|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:63.92366412|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:37.56064248,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,1000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:1.95472566|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:9.31409661|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:3.83988279,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,1000,hyperliquid_future_top5_imbalance_change,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:0.34030348|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:0.83595072|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:0.52184536,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,1000,basis_future_mid_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:1.35395317|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:57.75687023|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:49.83171256,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,1000,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:1.04793005|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:54.96294997|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:48.97269772,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,5000,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:78.61922852|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:217.64885496|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:178.44722465,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,5000,hyperliquid_future_microprice_minus_mid_change_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-2.02041931|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-0.48300886|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-0.81999498,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,5000,hyperliquid_future_top5_imbalance_change,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-0.28968629|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-0.2289349|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-0.01881351,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,5000,basis_future_mid_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-26.5475688|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-110.55992366|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-73.29401588,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,5000,basis_future_microprice_response_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:negative:-27.19570858|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:negative:-113.32540684|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:negative:-74.29826691,diagnostic_only_synthetic_decision_grid
binance_microprice_minus_mid_ticks,10000,hyperliquid_future_mid_move_ticks,3,3,0,0,insufficient,0,0,0,0,3,0,,0,,cross_exchange_public_sample_xemm_0603_quiet_a:diagnostic_only_synthetic_decision_grid:positive:95.39718381|cross_exchange_public_sample_xemm_0603_quiet_b:diagnostic_only_synthetic_decision_grid:positive:281.07692308|cross_exchange_public_sample_xemm_0603_quiet_c:diagnostic_only_synthetic_decision_grid:positive:188.94206133,diagnostic_only_synthetic_decision_grid
