event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
25,trades,1782197084769,62911,62912,7,0.04266,0,0.04266,0.08792,3.0
26,trades,1782197084833,62911,62912,8,0.05016,0,0.05016,0.08792,3.0
27,trades,1782197085102,62911,62912,8,0.07317,0,0.07317,0.08792,3.0
28,trades,1782197086043,62911,62912,7,0.03975,0,0.03975,0.08731,3.0
29,trades,1782197086176,62911,62912,37,0.03975,0,0.03975,7.64935,3.0
30,l2Book,1782197086381,62912,62913,37,0,0.03975,0.03975,7.64935,3.0
31,trades,1782197086450,62912,62913,42,1.10405,0.03975,1.1438,7.66935,3.0
32,trades,1782197086512,62912,62913,43,1.10405,0.03975,1.1438,7.99659,3.0
33,trades,1782197086916,62912,62913,43,1.10405,0.03975,1.1438,8.01156,3.0
34,trades,1782197087383,62912,62913,44,1.10405,0.03975,1.1438,8.30653,3.0
35,trades,1782197087477,62912,62913,46,1.10405,0.03975,1.1438,8.33938,3.0
36,trades,1782197087547,62912,62913,47,1.10405,0.03975,1.1438,8.37176,3.0
37,trades,1782197087678,62912,62913,47,1.10405,0.07086,1.17491,8.37136,3.0
38,trades,1782197087890,62912,62913,46,1.10405,0.06336,1.16741,8.37257,3.0
39,trades,1782197088753,62912,62913,46,1.10405,0.03111,1.13516,8.38757,3.0
40,trades,1782197088886,62912,62913,47,1.10405,0.03111,1.13516,8.41868,3.0
41,trades,1782197090013,62912,62913,10,0,0.03111,0.03111,0.46202,3.0
42,trades,1782197090482,62912,62913,7,0,0.06099,0.06099,0.13089,3.0
43,trades,1782197091006,62912,62913,7,0,0.02988,0.02988,0.04788,3.0
44,trades,1782197091293,62912,62913,8,0,0.02988,0.02988,0.05741,3.0
45,trades,1782197091577,62912,62913,9,0,0.02988,0.02988,0.08729,3.0
46,trades,1782197091789,62912,62913,9,0,0.03018,0.03018,0.07229,3.0
47,l2Book,1782197091789,62911,62912,9,0.03018,0,0.03018,0.07229,3.0
48,trades,1782197092056,62911,62912,9,0.03068,0,0.03068,0.04118,3.0
49,trades,1782197092522,62911,62912,10,0.03068,0,0.03068,0.26044,3.0
50,trades,1782197093010,62911,62912,11,0.03517,0,0.03517,0.26044,3.0
51,trades,1782197093418,62911,62912,11,0.0388,0,0.0388,0.25925,3.0
52,trades,1782197093552,62911,62912,11,0.03776,0,0.03776,0.25925,3.0
53,trades,1782197094021,62911,62912,10,0.03776,0,0.03776,0.26043,3.0
54,trades,1782197094714,62911,62912,9,0.03776,0,0.03776,0.24986,3.0
55,trades,1782197095044,62911,62912,12,0.06108,0,0.06108,0.25025,3.0
56,trades,1782197095521,62911,62912,12,0.06058,0,0.06058,0.25081,3.0
57,trades,1782197096323,62911,62912,14,0.08393,0,0.08393,0.03155,3.0
58,l2Book,1782197097192,62911,62912,10,0.05146,0,0.05146,0.02979,3.0
59,trades,1782197097329,62911,62912,11,0.05146,0,0.05146,0.05763,3.0
60,trades,1782197097956,62911,62912,11,0.05246,0,0.05246,0.02879,3.0
61,trades,1782197098895,62911,62912,7,0.02884,0,0.02884,0.03075,3.0
62,trades,1782197099029,62911,62912,8,0.02884,0,0.02884,0.03239,3.0
63,trades,1782197099269,62911,62912,9,0.05571,0,0.05571,0.03239,3.0
64,trades,1782197100356,62911,62912,5,0.02787,0,0.02787,0.03142,3.0
65,trades,1782197101411,62911,62912,5,0.02687,0,0.02687,0.03261,3.0
66,trades,1782197101947,62911,62912,6,0.05285,0,0.05285,0.03038,3.0
67,trades,1782197102085,62911,62912,6,0.05285,0,0.05285,0.02893,3.0
68,trades,1782197102150,62911,62912,7,0.05285,0,0.05285,0.03273,3.0
69,trades,1782197102602,62911,62912,8,0.03294,0,0.03294,0.03349,3.0
70,l2Book,1782197102602,62911,62912,8,0.03294,0,0.03294,0.03349,3.0
71,trades,1782197103006,62911,62912,9,0.03294,0,0.03294,0.03354,3.0
72,trades,1782197103076,62911,62912,10,0.03294,0,0.03294,0.05952,3.0
73,trades,1782197103831,62911,62912,10,0.03294,0,0.03294,0.03282,3.0
74,trades,1782197104575,62911,62912,14,0.05806,0,0.05806,0.03658,3.0
75,trades,1782197104702,62911,62912,20,0.05806,0,0.05806,0.28472,3.0
76,trades,1782197104768,62911,62912,28,0.05806,0,0.05806,0.29839,3.0
77,trades,1782197104840,62911,62912,38,0.05806,0,0.05806,0.32339,3.0
78,trades,1782197104989,62911,62912,38,0.03208,0,0.03208,0.32553,3.0
79,trades,1782197105185,62911,62912,37,0.03208,0,0.03208,0.32254,3.0
80,trades,1782197105259,62911,62912,63,0.5476,0.20474,0.75234,0.32254,3.0
81,trades,1782197105655,62911,62912,62,0.54064,0.20474,0.74538,0.3469,3.0
82,trades,1782197106519,62911,62912,62,0.54064,0.20506,0.7457,0.32087,3.0
83,trades,1782197106809,62911,62912,66,0.54064,0.20556,0.7462,0.32087,3.0
84,trades,1782197106877,62911,62912,76,0.54064,0.21035,0.75099,0.3207,3.0
85,trades,1782197107613,62911,62912,73,0.51552,0.23442,0.74994,0.31575,3.0
86,l2Book,1782197108056,62889,62890,47,0.02407,0,0.02407,0.75199,3.0
87,trades,1782197108233,62889,62890,47,0.02407,0,0.02407,0.75738,3.0
88,trades,1782197108767,62889,62890,35,0.67766,2.0139,2.69156,0.03607,3.0
89,trades,1782197109220,62889,62890,36,0.67766,2.0269,2.70456,0.03607,3.0
90,trades,1782197110047,62889,62890,21,0.67766,2.0405,2.71816,0.03046,3.0
91,trades,1782197110114,62889,62890,24,0.67766,2.046,2.72366,0.03046,3.0
92,trades,1782197110316,62889,62890,25,0.67766,2.06952,2.74718,0.03046,3.0
93,trades,1782197110725,62889,62890,25,0.65359,2.13488,2.78847,0.03046,3.0
94,trades,1782197111065,62889,62890,28,0.65359,2.14411,2.7977,0.03074,3.0
95,trades,1782197111341,62889,62890,28,0.65359,2.14411,2.7977,0.04787,3.0
96,trades,1782197111826,62889,62890,15,0,0.13155,0.13155,0.0238,3.0
97,trades,1782197112023,62889,62890,21,0,0.13155,0.13155,0.7738,3.0
98,trades,1782197112951,62889,62890,21,0,0.14129,0.14129,0.7738,3.0
99,trades,1782197113016,62889,62890,22,0,0.14569,0.14569,0.7738,3.0
100,trades,1782197113153,62889,62890,19,0,0.2161,0.2161,0.7738,3.0
101,l2Book,1782197113516,62884,62885,18,0.12705,0,0.12705,0.83933,3.0
102,trades,1782197114050,62884,62885,17,0.12705,0,0.12705,0.79671,3.0
103,trades,1782197115257,62884,62885,8,0.11665,0,0.11665,0.02783,3.0
104,trades,1782197115530,62884,62885,10,0.11665,0,0.11665,0.02884,3.0
105,trades,1782197115738,62884,62885,11,0.11665,0,0.11665,0.03212,3.0
106,trades,1782197115802,62884,62885,12,0.13862,0,0.13862,0.03212,3.0
107,trades,1782197116004,62884,62885,12,0.11588,0,0.11588,0.0323,3.0
108,trades,1782197116135,62884,62885,12,0.11588,0,0.11588,0.0323,3.0
109,trades,1782197116806,62884,62885,16,0.02637,0,0.02637,0.05427,3.0
110,trades,1782197116872,62884,62885,17,0.02637,0,0.02637,0.05468,3.0
111,trades,1782197117209,62884,62885,17,0.02637,0,0.02637,0.03386,3.0
112,trades,1782197118240,62884,62885,20,0.02637,0,0.02637,0.07985,3.0
113,trades,1782197118879,62884,62885,17,0.0044,0,0.0044,0.46466,3.0
114,l2Book,1782197118879,62887,62888,17,0.44251,0.0044,0.44691,0.02215,3.0
115,trades,1782197119341,62887,62888,16,0.44312,0,0.44312,0.02197,3.0
116,trades,1782197119886,62887,62888,10,0.44271,0,0.44271,0.02117,3.0
117,trades,1782197120001,62887,62888,11,0.44271,0,0.44271,0.02232,3.0
118,trades,1782197120581,62887,62888,11,0.44962,0,0.44962,0.02232,3.0
119,trades,1782197120912,62887,62888,12,0.47079,0,0.47079,0.02232,3.0
120,trades,1782197121046,62887,62888,15,0.47079,0,0.47079,0.02295,3.0
121,trades,1782197121112,62887,62888,16,0.47751,0,0.47751,0.02295,3.0
122,trades,1782197122005,62887,62888,10,0.03782,0,0.03782,0.02295,3.0
123,trades,1782197122070,62887,62888,11,0.03799,0,0.03799,0.02295,3.0
124,trades,1782197122338,62887,62888,12,0.03799,0,0.03799,0.03222,3.0
125,trades,1782197123011,62887,62888,10,0.04188,0,0.04188,0.0099,3.0
126,trades,1782197123562,62887,62888,11,0.04188,0,0.04188,0.02768,3.0
127,trades,1782197123761,62887,62888,11,0.03305,0,0.03305,0.02817,3.0
128,trades,1782197124024,62887,62888,12,0.01188,0,0.01188,0.02987,3.0
129,l2Book,1782197124297,62887,62888,8,0.00516,0,0.00516,0.02924,3.0
130,trades,1782197124976,62887,62888,9,0.00516,0,0.00516,0.02925,3.0
131,trades,1782197125027,62887,62888,13,0.02829,0,0.02829,0.02994,3.0
132,trades,1782197125716,62887,62888,12,0.0314,0,0.0314,0.02067,3.0
133,trades,1782197125781,62887,62888,13,0.0314,0,0.0314,0.02417,3.0
134,trades,1782197125981,62887,62888,14,0.03769,0,0.03769,0.02417,3.0
135,trades,1782197126439,62887,62888,14,0.03319,0,0.03319,0.02517,3.0
136,trades,1782197127665,62887,62888,13,0.03319,0,0.03319,0.1052,3.0
137,l2Book,1782197129678,62887,62888,3,0,0,0,0.1,3.0
138,trades,1782197130356,62887,62888,4,0,0,0,0.10047,3.0
139,trades,1782197130827,62887,62888,2,0,0,0,0.00365,3.0
140,trades,1782197132559,62887,62888,4,0,0,0,0.01779,3.0
141,trades,1782197132774,62887,62888,5,0,0,0,0.02119,3.0
142,trades,1782197134319,62887,62888,5,0,0,0,0.01851,3.0
143,trades,1782197134999,62887,62888,6,0,0,0,0.01868,3.0
144,l2Book,1782197135117,62888,62889,6,0,0,0,0.01868,3.0
145,trades,1782197135195,62888,62889,8,0,0,0,0.02338,3.0
146,trades,1782197135332,62888,62889,9,0,0,0,0.03038,3.0
147,trades,1782197135466,62888,62889,11,0,0,0,0.23228,3.0
148,trades,1782197135530,62888,62889,32,0,0,0,0.43861,3.0
149,trades,1782197137365,62888,62889,34,0,0,0,0.4231,3.0
150,trades,1782197137579,62888,62889,35,0,0,0,0.42954,3.0
151,trades,1782197138812,62888,62889,10,0,0,0,0.0256,3.0
152,trades,1782197139274,62888,62889,11,0,0,0,0.0261,3.0
153,trades,1782197139330,62888,62889,14,0,0,0,2.523,3.0
154,trades,1782197139414,62888,62889,17,0,0,0,2.65671,3.0
155,trades,1782197139598,62888,62889,20,0,0,0,3.27404,3.0
156,trades,1782197139660,62888,62889,21,0,0,0,3.27722,3.0
157,trades,1782197139974,62888,62889,23,0,0,0,3.56016,3.0
158,trades,1782197140063,62888,62889,24,0,0,0,3.57376,3.0
159,l2Book,1782197140120,62899,62900,24,0.2982,0,0.2982,3.27556,3.0
160,trades,1782197140199,62899,62900,25,0.2982,0,0.2982,3.32456,3.0
161,trades,1782197141034,62899,62900,19,0.30743,0,0.30743,3.31541,3.0
162,trades,1782197141382,62899,62900,20,0.31105,0,0.31105,3.31541,3.0
163,trades,1782197142001,62899,62900,19,0.30989,0,0.30989,3.54808,3.0
164,trades,1782197142130,62899,62900,20,0.30989,0,0.30989,3.55277,3.0
165,trades,1782197142996,62899,62900,8,0.02645,0,0.02645,0.30392,3.0
166,trades,1782197143100,62899,62900,8,0.01285,0,0.01285,0.30409,3.0
167,trades,1782197143855,62899,62900,9,0.01285,0,0.01285,0.60465,3.0
168,trades,1782197143920,62899,62900,13,0.01285,0,0.01285,1.5337,3.0
169,trades,1782197144871,62899,62900,11,0,0,0,1.53371,3.0
170,trades,1782197144940,62899,62900,12,0,0,0,1.53388,3.0
171,trades,1782197145214,62899,62900,11,0,0,0,1.28534,3.0
172,l2Book,1782197145513,62903,62904,11,0.00382,0.0003,0.00412,1.28122,3.0
173,trades,1782197146008,62903,62904,12,0.00382,0.0003,0.00412,1.27913,3.0
174,trades,1782197147411,62903,62904,6,0.00382,0.0003,0.00412,0.00114,3.0
175,trades,1782197147899,62903,62904,7,0.00382,0,0.00382,0.21725,3.0
176,trades,1782197148306,62903,62904,6,0,0,0,0.21808,3.0
177,trades,1782197148886,62903,62904,7,0,0,0,0.21903,3.0
178,trades,1782197150033,62903,62904,6,0,0,0,0.22058,3.0
179,trades,1782197150303,62903,62904,10,0,0,0,0.22524,3.0
180,l2Book,1782197150981,62905,62906,7,0,0,0,0.00834,3.0
181,trades,1782197151064,62905,62906,9,0,0,0,0.00883,3.0
182,trades,1782197151182,62905,62906,10,0,0,0,0.01288,3.0
183,trades,1782197151477,62905,62906,20,0,0,0,0.06699,3.0
184,trades,1782197152010,62905,62906,20,0,0,0,0.06663,3.0
185,trades,1782197152900,62905,62906,21,0,0,0,0.0668,3.0
186,trades,1782197153039,62905,62906,21,0,0,0,0.07076,3.0
187,trades,1782197153105,62905,62906,22,0,0,0,0.07317,3.0
188,trades,1782197153596,62905,62906,19,0,0,0,0.07078,3.0
189,trades,1782197154064,62905,62906,21,0,0,0,0.07243,3.0
190,trades,1782197154131,62905,62906,20,0,0,0,0.0723,3.0
191,trades,1782197154557,62905,62906,9,0,0,0,0.02623,3.0
192,trades,1782197155005,62905,62906,13,0,0,0,0.05024,3.0
193,trades,1782197155442,62905,62906,13,0,0,0,0.06765,3.0
194,l2Book,1782197156410,62911,62912,10,0.03934,0,0.03934,0.02004,3.0
195,trades,1782197156811,62911,62912,10,0.03707,0,0.03707,0.02023,3.0
196,trades,1782197158028,62911,62912,3,0,0,0,0.0402,3.0
197,trades,1782197158358,62911,62912,4,0,0,0,0.04052,3.0
198,trades,1782197159209,62911,62912,9,0,0,0,1.27581,3.0
199,trades,1782197159335,62911,62912,13,0,0,0,1.86623,3.0
200,trades,1782197159628,62911,62912,20,0,0,0,1.95671,3.0
201,trades,1782197159694,62911,62912,24,0,0,0,1.95721,3.0
202,trades,1782197160508,62911,62912,24,0,0,0,1.96552,3.0
203,trades,1782197160577,62911,62912,27,0,0,0,1.9662,3.0
204,trades,1782197160904,62911,62912,28,0,0,0,1.96778,3.0
205,trades,1782197161370,62911,62912,37,0,0,0,1.95018,3.0
206,trades,1782197161749,62911,62912,50,0,0,0,1.95615,3.0
207,trades,1782197161854,62911,62912,51,0,0,0,1.95642,3.0
208,l2Book,1782197161854,62933,62934,51,0,0.01006,0.01006,1.94636,3.0
209,trades,1782197161938,62933,62934,60,0,0.01006,0.01006,1.95011,3.0
210,trades,1782197162137,62933,62934,61,0,0.01006,0.01006,1.95319,3.0
211,trades,1782197162344,62933,62934,52,0,0.01006,0.01006,0.11452,3.0
212,trades,1782197162522,62933,62934,53,0,0.01006,0.01006,0.16159,3.0
213,trades,1782197165640,62933,62934,17,0.00034,0.26775,0.26809,0.53909,3.0
214,trades,1782197165713,62933,62934,19,0.00034,0.26832,0.26866,0.53909,3.0
215,trades,1782197165782,62933,62934,21,0.00034,0.26832,0.26866,0.54063,3.0
216,trades,1782197165989,62933,62934,22,0.00034,0.26832,0.26866,0.5507,3.0
217,trades,1782197166520,62933,62934,23,0.00034,0.26832,0.26866,0.55423,3.0
218,trades,1782197166640,62933,62934,24,0.00034,0.27229,0.27263,0.55423,3.0
219,trades,1782197166914,62933,62934,27,0.00034,0.2728,0.27314,0.55423,3.0
220,l2Book,1782197167242,62923,62924,27,0,0,0,0.82737,3.0
221,trades,1782197167552,62923,62924,28,0,0,0,0.83055,3.0
222,trades,1782197168480,62923,62924,29,0,0,0,0.84647,3.0
223,trades,1782197168548,62923,62924,30,0,0,0,0.8466,3.0
224,trades,1782197168682,62923,62924,14,0,0,0,0.04227,3.0
225,trades,1782197168951,62923,62924,11,0,0,0,0.04813,3.0
226,trades,1782197170018,62923,62924,7,0.01359,0,0.01359,0.03005,3.0
227,trades,1782197171041,62923,62924,9,0.02282,0,0.02282,0.02739,3.0
228,trades,1782197171311,62923,62924,10,0.02282,0,0.02282,0.02892,3.0
229,trades,1782197171602,62923,62924,16,0.02282,0,0.02282,0.92185,3.0
230,trades,1782197171872,62923,62924,16,0.02299,0,0.02299,0.919,3.0
231,trades,1782197172288,62923,62924,18,0.02299,0.00334,0.02633,0.91103,3.0
232,l2Book,1782197172601,62919,62920,18,0,0,0,0.93736,3.0
233,trades,1782197174747,62919,62920,5,0,0,0,0.0535,3.0
234,trades,1782197174992,62919,62920,6,0.00763,0,0.00763,0.05333,3.0
235,trades,1782197175129,62919,62920,7,0.0147,0,0.0147,0.05333,3.0
236,trades,1782197176030,62919,62920,5,0.03479,0,0.03479,0.04999,3.0
237,l2Book,1782197177992,62919,62920,4,0.03479,0,0.03479,0,3.0
238,trades,1782197178656,62919,62920,2,0.02387,0,0.02387,0,3.0
239,trades,1782197180018,62919,62920,2,0.00378,0,0.00378,0.00112,3.0
240,trades,1782197180622,62919,62920,9,0.00378,0,0.00378,0.01113,3.0
241,trades,1782197180825,62919,62920,10,0.00378,0,0.00378,0.07413,3.0
242,trades,1782197180903,62919,62920,11,0.00378,0,0.00378,0.08427,3.0
243,trades,1782197181021,62919,62920,14,0.00378,0,0.00378,0.08489,3.0
244,trades,1782197182060,62919,62920,14,0,0,0,0.0855,3.0
245,trades,1782197182479,62919,62920,15,0,0,0,0.09326,3.0
246,trades,1782197182915,62919,62920,16,0,0,0,0.1316,3.0
247,trades,1782197183072,62919,62920,16,0,0,0,0.13462,3.0
248,l2Book,1782197183429,62923,62924,16,0.06099,0,0.06099,0.07363,3.0
249,trades,1782197183496,62923,62924,17,0.06099,0,0.06099,0.07763,3.0
250,trades,1782197184033,62923,62924,7,0.05085,0,0.05085,0.00578,3.0
251,trades,1782197184451,62923,62924,8,0.05085,0,0.05085,7.10365,3.0
252,trades,1782197185053,62923,62924,13,0.07446,0,0.07446,7.1043,3.0
253,trades,1782197185887,62923,62924,12,0.06609,0,0.06609,7.58609,3.0
254,trades,1782197186624,62923,62924,10,0.02361,0,0.02361,7.59332,3.0
255,trades,1782197187161,62923,62924,9,0.02361,0,0.02361,7.89154,3.0
256,trades,1782197188042,62923,62924,9,0.02361,0,0.02361,0.79404,3.0
257,trades,1782197188495,62923,62924,5,0,0,0,0.98845,3.0
258,l2Book,1782197188811,62923,62924,5,0,0,0,0.98845,3.0
259,trades,1782197189903,62923,62924,4,0.00385,0,0.00385,0.49543,3.0
260,trades,1782197190100,62923,62924,5,0.00722,0,0.00722,0.49543,3.0
261,trades,1782197190520,62923,62924,5,0.00722,0,0.00722,0.50938,3.0
262,trades,1782197192067,62923,62924,4,0.00722,0,0.00722,0.31481,3.0
263,trades,1782197192136,62923,62924,6,0.00758,0,0.00758,0.31481,3.0
264,trades,1782197194141,62923,62924,4,0.00036,0,0.00036,0.00476,3.0
265,l2Book,1782197194266,62923,62924,4,0.00036,0,0.00036,0.00476,3.0
266,trades,1782197194643,62923,62924,5,0.00036,0,0.00036,0.00961,3.0
267,trades,1782197197798,62923,62924,1,0,0,0,0.00155,3.0
268,trades,1782197198632,62923,62924,2,0,0,0,0.00945,3.0
269,trades,1782197198698,62923,62924,3,0,0,0,0.02305,3.0
270,trades,1782197199440,62923,62924,4,0,0,0,0.02405,3.0
271,trades,1782197199650,62923,62924,5,0,0,0,0.34175,3.0
272,l2Book,1782197199650,62923,62924,5,0,0,0,0.34175,3.0
273,trades,1782197200036,62923,62924,6,0.0136,0,0.0136,0.34175,3.0
274,trades,1782197200182,62923,62924,7,0.0136,0,0.0136,0.34375,3.0
275,trades,1782197200650,62923,62924,8,0.0136,0,0.0136,0.34394,3.0
276,trades,1782197201045,62923,62924,9,0.02283,0,0.02283,0.34268,3.0
277,trades,1782197201656,62923,62924,9,0.02675,0,0.02675,0.33478,3.0
278,trades,1782197202098,62923,62924,9,0.02675,0,0.02675,0.34518,3.0
279,trades,1782197202190,62923,62924,10,0.02775,0,0.02775,0.34518,3.0
280,trades,1782197203358,62923,62924,7,0.01415,0,0.01415,0.02782,3.0
281,trades,1782197203963,62923,62924,10,0.01415,0,0.01415,0.04791,3.0
282,trades,1782197204777,62923,62924,8,0.001,0,0.001,0.05802,3.0
283,trades,1782197204852,62923,62924,12,0.001,0,0.001,0.10853,3.0
284,l2Book,1782197204986,62924,62925,12,0,0.001,0.001,0.10853,3.0
285,trades,1782197205604,62924,62925,11,0.00088,0,0.00088,0.08453,3.0
286,trades,1782197205734,62924,62925,12,0.00088,0,0.00088,0.09895,3.0
287,trades,1782197206001,62924,62925,13,0.00088,0,0.00088,0.09913,3.0
288,trades,1782197206269,62924,62925,14,0.00088,0,0.00088,0.14913,3.0
289,trades,1782197207919,62924,62925,5,0.00088,0,0.00088,0.06812,3.0
290,trades,1782197208117,62924,62925,6,0.00088,0,0.00088,0.06909,3.0
291,trades,1782197210035,62924,62925,3,0,0,0,0.00602,3.0
292,l2Book,1782197210369,62924,62925,3,0,0,0,0.00602,3.0
293,trades,1782197210725,62924,62925,13,0,0,0,0.02372,3.0
294,trades,1782197210931,62924,62925,13,0,0,0,0.02037,3.0
295,trades,1782197211062,62924,62925,16,0,0,0,0.02082,3.0
296,trades,1782197211131,62924,62925,24,0,0,0,0.02761,3.0
297,trades,1782197212066,62924,62925,25,0,0,0,0.02819,3.0
298,trades,1782197212464,62924,62925,26,0,0,0,0.02917,3.0
299,trades,1782197213001,62924,62925,27,0,0,0,0.03224,3.0
300,trades,1782197213339,62924,62925,27,0,0,0,0.04041,3.0
301,trades,1782197214007,62924,62925,18,0,0,0,0.02386,3.0
302,trades,1782197215031,62924,62925,11,0,0,0,0.03994,3.0
303,trades,1782197215335,62924,62925,13,0,0,0,0.31903,3.0
304,l2Book,1782197215768,62933,62934,12,0,0,0,0.31805,3.0
305,trades,1782197216060,62933,62934,12,0,0,0,0.31595,3.0
306,trades,1782197216433,62933,62934,13,0.11123,0,0.11123,0.30625,3.0
307,trades,1782197216634,62933,62934,14,0.11123,0,0.11123,0.30642,3.0
308,trades,1782197218298,62933,62934,8,0.11123,0,0.11123,0.48081,3.0
309,trades,1782197218750,62933,62934,6,0.11505,0,0.11505,0.20114,3.0
310,trades,1782197219438,62933,62934,33,0.00382,0,0.00382,1.32124,3.0
311,trades,1782197220370,62933,62934,33,0.00382,0,0.00382,1.34139,3.0
312,l2Book,1782197221093,62942,62943,33,0,0.00382,0.00382,1.34139,3.0
313,trades,1782197221863,62942,62943,34,0,0,0,1.14279,3.0
314,trades,1782197221929,62942,62943,35,0,0,0,1.14301,3.0
315,trades,1782197222062,62942,62943,36,0,0,0,1.14324,3.0
316,trades,1782197222263,62942,62943,37,0,0,0,1.14355,3.0
317,trades,1782197222503,62942,62943,8,0,0,0,0.02658,3.0
318,trades,1782197222903,62942,62943,9,0,0,0,0.02676,3.0
319,trades,1782197224317,62942,62943,9,0,0,0,0.20644,3.0
320,trades,1782197225119,62942,62943,5,0,0,0,0.35837,3.0
321,l2Book,1782197226434,62942,62943,2,0,0,0,0.35378,3.0
322,trades,1782197226964,62942,62943,4,0,0,0,0.50497,3.0
323,trades,1782197227491,62942,62943,10,1.02562,0,1.02562,0.30497,3.0
324,trades,1782197227621,62942,62943,11,1.02562,0,1.02562,0.32835,3.0
325,trades,1782197227755,62942,62943,12,1.02562,0,1.02562,0.3653,3.0
326,trades,1782197227977,62942,62943,13,1.02562,0,1.02562,0.36599,3.0
327,trades,1782197228644,62942,62943,13,1.02562,0,1.02562,0.21813,3.0
328,trades,1782197229744,62942,62943,32,1.02562,0,1.02562,1.6253,3.0
329,trades,1782197230054,62942,62943,31,1.02562,0,1.02562,1.4877,3.0
330,trades,1782197230621,62942,62943,33,0,0,0,1.48923,3.0
331,trades,1782197230753,62942,62943,39,0,0,0,1.48898,3.0
332,trades,1782197231023,62942,62943,39,0,0,0,1.46086,3.0
333,trades,1782197231181,62942,62943,40,0,0,0,1.4611,3.0
334,trades,1782197231731,62942,62943,41,0,0,0,1.45828,3.0
335,l2Book,1782197231731,62965,62966,41,0.00947,0.01359,0.02306,1.43522,3.0
336,trades,1782197232010,62965,62966,44,0.00947,0.01359,0.02306,1.65016,3.0
337,trades,1782197233126,62965,62966,25,0.01078,0,0.01078,0.24299,3.0
338,trades,1782197233353,62965,62966,27,0.01078,0,0.01078,0.24478,3.0
339,trades,1782197234284,62965,62966,9,0.00131,0,0.00131,0.22083,3.0
340,trades,1782197235354,62965,62966,16,0.01881,0,0.01881,0.07301,3.0
341,trades,1782197235422,62965,62966,17,0.01881,0,0.01881,0.07381,3.0
342,trades,1782197235490,62965,62966,18,0.01881,0,0.01881,0.08831,3.0
343,trades,1782197236023,62965,62966,19,0.01881,0,0.01881,0.08849,3.0
344,trades,1782197236091,62965,62966,20,0.01881,0,0.01881,0.08888,3.0
345,l2Book,1782197237124,62969,62970,17,0.0145,0.0175,0.032,0.07259,3.0
346,trades,1782197237418,62969,62970,17,0.01513,0.0175,0.03263,0.07159,3.0
347,trades,1782197237629,62969,62970,20,0.01513,0.0175,0.03263,0.15962,3.0
348,trades,1782197237731,62969,62970,23,0.01513,0.0175,0.03263,0.18364,3.0
349,trades,1782197237812,62969,62970,30,0.01513,0.0175,0.03263,0.18824,3.0
350,trades,1782197237932,62969,62970,33,0.01513,0.0175,0.03263,0.18966,3.0
351,trades,1782197238133,62969,62970,34,0.01513,0.0175,0.03263,0.19289,3.0
352,trades,1782197238241,62969,62970,38,0.01513,0.0175,0.03263,0.19443,3.0
353,trades,1782197238749,62969,62970,54,0.00063,0,0.00063,0.34376,3.0
354,trades,1782197239228,62969,62970,72,0.00063,0,0.00063,2.60612,3.0
355,trades,1782197239339,62969,62970,86,0.00063,0,0.00063,2.79569,3.0
