event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
27,l2Book,1784017197771,62587,62588,1,0,0,0,0.00018,3.0
28,l2Book,1784017198297,62587,62588,1,0,0,0,0.00018,3.0
29,l2Book,1784017198845,62587,62588,1,0,0,0,0.00018,3.0
30,l2Book,1784017199381,62587,62588,1,0,0,0,0.00018,3.0
31,l2Book,1784017199905,62587,62588,1,0,0,0,0.00018,3.0
32,l2Book,1784017200405,62587,62588,0,0,0,0,0,3.0
33,l2Book,1784017200938,62587,62588,0,0,0,0,0,3.0
34,l2Book,1784017201479,62587,62588,0,0,0,0,0,3.0
35,l2Book,1784017202085,62587,62588,0,0,0,0,0,3.0
36,trades,1784017202018,62587,62588,3,0.00145,0,0.00145,0.00029,3.0
37,l2Book,1784017202553,62587,62588,3,0.00145,0,0.00145,0.00029,3.0
38,trades,1784017202754,62587,62588,4,0.00145,0,0.00145,0.00229,3.0
39,l2Book,1784017203085,62587,62588,4,0.00145,0,0.00145,0.00229,3.0
40,l2Book,1784017203622,62587,62588,4,0.00145,0,0.00145,0.00229,3.0
41,l2Book,1784017204179,62587,62588,4,0.00145,0,0.00145,0.00229,3.0
42,l2Book,1784017204724,62587,62588,4,0.00145,0,0.00145,0.00229,3.0
43,trades,1784017204857,62587,62588,8,0.16123,0,0.16123,0.00229,3.0
44,l2Book,1784017205265,62584,62587,5,0,0,0,0.16178,3.0
45,l2Book,1784017205804,62584,62585,4,0,0,0,0.15978,3.0
46,l2Book,1784017206338,62584,62585,4,0,0,0,0.15978,3.0
47,l2Book,1784017206887,62584,62585,4,0,0,0,0.15978,3.0
48,l2Book,1784017207426,62584,62585,4,0,0,0,0.15978,3.0
49,trades,1784017207494,62584,62585,5,0,0,0,0.16023,3.0
50,l2Book,1784017207952,62584,62585,1,0,0,0,0.00045,3.0
51,trades,1784017208030,62584,62585,3,0.00128,0,0.00128,0.00115,3.0
52,l2Book,1784017208501,62582,62584,3,0,0,0,0.00243,3.0
53,trades,1784017208501,62582,62584,4,0,0,0,0.0026,3.0
54,l2Book,1784017209039,62579,62580,4,0,0,0,0.0026,3.0
55,trades,1784017209305,62579,62580,6,0.00159,0,0.00159,0.0026,3.0
56,l2Book,1784017209578,62578,62579,6,0,0,0,0.00419,3.0
57,l2Book,1784017210124,62578,62579,6,0,0,0,0.00419,3.0
58,l2Book,1784017210660,62578,62579,5,0,0,0,0.00374,3.0
59,l2Book,1784017211195,62578,62579,3,0,0,0,0.00176,3.0
60,l2Book,1784017211754,62578,62579,2,0,0,0,0.00159,3.0
61,l2Book,1784017212293,62578,62579,2,0,0,0,0.00159,3.0
62,l2Book,1784017212834,62578,62579,0,0,0,0,0,3.0
63,l2Book,1784017213372,62578,62579,0,0,0,0,0,3.0
64,l2Book,1784017213901,62578,62579,0,0,0,0,0,3.0
65,trades,1784017214243,62578,62579,1,0.00021,0,0.00021,0,3.0
66,l2Book,1784017214431,62578,62579,1,0.00021,0,0.00021,0,3.0
67,l2Book,1784017214979,62578,62579,1,0.00021,0,0.00021,0,3.0
68,trades,1784017214979,62578,62579,2,0.00156,0,0.00156,0,3.0
69,trades,1784017215045,62578,62579,3,0.00156,0,0.00156,0.00018,3.0
70,l2Book,1784017215594,62578,62579,3,0.00156,0,0.00156,0.00018,3.0
71,l2Book,1784017216138,62578,62579,3,0.00156,0,0.00156,0.00018,3.0
72,l2Book,1784017216675,62578,62579,3,0.00156,0,0.00156,0.00018,3.0
73,trades,1784017216944,62578,62579,5,0.0067,0,0.0067,0.00018,3.0
74,l2Book,1784017217202,62578,62579,5,0.0067,0,0.0067,0.00018,3.0
75,l2Book,1784017217743,62578,62579,4,0.00649,0,0.00649,0.00018,3.0
76,l2Book,1784017218284,62578,62579,2,0.00514,0,0.00514,0,3.0
77,l2Book,1784017218839,62578,62579,2,0.00514,0,0.00514,0,3.0
78,l2Book,1784017219376,62578,62579,2,0.00514,0,0.00514,0,3.0
79,l2Book,1784017219915,62578,62579,2,0.00514,0,0.00514,0,3.0
80,l2Book,1784017220459,62578,62579,0,0,0,0,0,3.0
81,l2Book,1784017221000,62578,62579,0,0,0,0,0,3.0
82,l2Book,1784017221544,62578,62579,0,0,0,0,0,3.0
83,trades,1784017221751,62578,62579,2,0.00782,0,0.00782,0,3.0
84,l2Book,1784017222082,62578,62579,2,0.00782,0,0.00782,0,3.0
85,l2Book,1784017222625,62578,62579,2,0.00782,0,0.00782,0,3.0
86,trades,1784017222625,62578,62579,3,0.0082,0,0.0082,0,3.0
87,l2Book,1784017223162,62578,62579,3,0.0082,0,0.0082,0,3.0
88,l2Book,1784017223699,62578,62579,3,0.0082,0,0.0082,0,3.0
89,l2Book,1784017224236,62578,62579,3,0.0082,0,0.0082,0,3.0
90,trades,1784017224375,62578,62579,10,0.02123,0.00728,0.02851,0,3.0
91,l2Book,1784017225314,62575,62576,8,0.00526,0,0.00526,0.01543,3.0
92,l2Book,1784017225849,62575,62576,7,0.00526,0,0.00526,0.01505,3.0
93,l2Book,1784017226401,62575,62576,7,0.00526,0,0.00526,0.01505,3.0
94,l2Book,1784017226928,62575,62576,7,0.00526,0,0.00526,0.01505,3.0
95,trades,1784017226928,62575,62576,8,0.00545,0,0.00545,0.01505,3.0
96,trades,1784017227057,62575,62576,9,0.00545,0,0.00545,0.01523,3.0
97,l2Book,1784017227460,62575,62576,2,0.00019,0,0.00019,0.00018,3.0
98,l2Book,1784017228063,62575,62576,2,0.00019,0,0.00019,0.00018,3.0
99,l2Book,1784017228563,62575,62576,2,0.00019,0,0.00019,0.00018,3.0
100,l2Book,1784017229099,62575,62576,2,0.00019,0,0.00019,0.00018,3.0
101,l2Book,1784017229653,62575,62576,2,0.00019,0,0.00019,0.00018,3.0
102,l2Book,1784017230190,62575,62576,0,0,0,0,0,3.0
103,l2Book,1784017230729,62575,62576,0,0,0,0,0,3.0
104,l2Book,1784017231270,62575,62576,0,0,0,0,0,3.0
105,l2Book,1784017231871,62575,62576,0,0,0,0,0,3.0
106,trades,1784017232075,62575,62576,2,0.00144,0,0.00144,0.00041,3.0
107,l2Book,1784017232408,62575,62576,2,0.00144,0,0.00144,0.00041,3.0
108,l2Book,1784017232942,62575,62576,2,0.00144,0,0.00144,0.00041,3.0
109,l2Book,1784017233479,62575,62576,2,0.00144,0,0.00144,0.00041,3.0
110,l2Book,1784017234010,62575,62576,2,0.00144,0,0.00144,0.00041,3.0
111,l2Book,1784017234535,62575,62576,2,0.00144,0,0.00144,0.00041,3.0
112,l2Book,1784017235084,62575,62576,0,0,0,0,0,3.0
113,trades,1784017235502,62575,62576,4,0.18412,0,0.18412,0.1325,3.0
114,l2Book,1784017235634,62575,62576,4,0.18412,0,0.18412,0.1325,3.0
115,trades,1784017236034,62575,62576,5,0.18412,0,0.18412,0.13268,3.0
116,l2Book,1784017236171,62575,62576,5,0.18412,0,0.18412,0.13268,3.0
117,l2Book,1784017236703,62575,62576,5,0.18412,0,0.18412,0.13268,3.0
118,l2Book,1784017237231,62575,62576,5,0.18412,0,0.18412,0.13268,3.0
119,trades,1784017237368,62575,62576,6,0.2252,0,0.2252,0.13268,3.0
120,trades,1784017237442,62575,62576,7,0.22544,0,0.22544,0.13268,3.0
121,l2Book,1784017237773,62575,62576,7,0.22544,0,0.22544,0.13268,3.0
122,trades,1784017238046,62575,62576,9,0.22672,0,0.22672,0.13337,3.0
123,l2Book,1784017238297,62575,62576,9,0.22672,0,0.22672,0.13337,3.0
124,l2Book,1784017238853,62575,62576,5,0.0426,0,0.0426,0.00087,3.0
125,trades,1784017239255,62575,62576,5,0.0472,0,0.0472,0.00069,3.0
126,l2Book,1784017239377,62575,62576,5,0.0472,0,0.0472,0.00069,3.0
127,l2Book,1784017239891,62575,62576,5,0.0472,0,0.0472,0.00069,3.0
128,l2Book,1784017240399,62575,62576,4,0.00612,0,0.00612,0.00069,3.0
129,trades,1784017240599,62575,62576,4,0.00588,0,0.00588,0.12343,3.0
130,l2Book,1784017241002,62575,62576,4,0.00588,0,0.00588,0.12343,3.0
131,l2Book,1784017241539,62575,62576,2,0.0046,0,0.0046,0.12274,3.0
132,l2Book,1784017242072,62575,62576,2,0.0046,0,0.0046,0.12274,3.0
133,trades,1784017242144,62575,62576,3,0.0054,0,0.0054,0.12274,3.0
134,l2Book,1784017242625,62575,62576,2,0.0008,0,0.0008,0.12274,3.0
135,l2Book,1784017243155,62575,62576,2,0.0008,0,0.0008,0.12274,3.0
136,l2Book,1784017243707,62575,62576,1,0.0008,0,0.0008,0,3.0
137,l2Book,1784017244247,62575,62576,1,0.0008,0,0.0008,0,3.0
138,trades,1784017244309,62575,62576,2,0.0008,0,0.0008,0.0008,3.0
139,l2Book,1784017244757,62575,62576,2,0.0008,0,0.0008,0.0008,3.0
140,trades,1784017245034,62575,62576,3,0.0008,0,0.0008,0.00098,3.0
141,l2Book,1784017245307,62575,62576,2,0,0,0,0.00098,3.0
142,trades,1784017245411,62575,62576,3,0.0051,0,0.0051,0.00098,3.0
143,l2Book,1784017245863,62575,62576,3,0.0051,0,0.0051,0.00098,3.0
144,l2Book,1784017246391,62575,62576,3,0.0051,0,0.0051,0.00098,3.0
145,l2Book,1784017246936,62575,62576,3,0.0051,0,0.0051,0.00098,3.0
146,l2Book,1784017247477,62575,62576,2,0.0051,0,0.0051,0.00018,3.0
147,l2Book,1784017247990,62575,62576,2,0.0051,0,0.0051,0.00018,3.0
148,l2Book,1784017248495,62575,62576,0,0,0,0,0,3.0
149,trades,1784017248687,62575,62576,1,0,0,0,0.00021,3.0
150,trades,1784017248769,62575,62576,5,0,0,0,0.00854,3.0
151,l2Book,1784017249021,62584,62585,5,0,0,0,0.00854,3.0
152,l2Book,1784017249548,62584,62585,5,0,0,0,0.00854,3.0
153,trades,1784017249548,62584,62585,7,0,0,0,0.08844,3.0
154,trades,1784017249776,62584,62585,8,0,0,0,0.11137,3.0
155,l2Book,1784017250109,62584,62585,8,0,0,0,0.11137,3.0
156,l2Book,1784017250638,62584,62585,8,0,0,0,0.11137,3.0
157,l2Book,1784017251182,62584,62585,8,0,0,0,0.11137,3.0
158,l2Book,1784017251721,62584,62585,7,0,0,0,0.11116,3.0
159,trades,1784017251721,62584,62585,8,0.00019,0,0.00019,0.11116,3.0
160,l2Book,1784017252240,62584,62585,4,0.00019,0,0.00019,0.10283,3.0
161,l2Book,1784017252792,62584,62585,1,0.00019,0,0.00019,0,3.0
162,l2Book,1784017253328,62584,62585,1,0.00019,0,0.00019,0,3.0
163,trades,1784017253799,62584,62585,2,0.36829,0,0.36829,0,3.0
164,l2Book,1784017253858,62584,62585,2,0.36829,0,0.36829,0,3.0
165,l2Book,1784017254404,62584,62585,2,0.36829,0,0.36829,0,3.0
166,l2Book,1784017254944,62584,62585,1,0.3681,0,0.3681,0,3.0
167,l2Book,1784017255480,62584,62585,1,0.3681,0,0.3681,0,3.0
168,trades,1784017255879,62584,62585,2,0.3681,0,0.3681,0.00044,3.0
169,l2Book,1784017256000,62584,62585,2,0.3681,0,0.3681,0.00044,3.0
170,l2Book,1784017256550,62584,62585,2,0.3681,0,0.3681,0.00044,3.0
171,trades,1784017257013,62584,62585,2,0,0,0,0.00062,3.0
172,l2Book,1784017257090,62584,62585,2,0,0,0,0.00062,3.0
173,trades,1784017257520,62584,62585,3,0,0,0,0.00142,3.0
174,l2Book,1784017257651,62584,62585,3,0,0,0,0.00142,3.0
175,l2Book,1784017258186,62584,62585,3,0,0,0,0.00142,3.0
176,trades,1784017258585,62584,62585,4,0.0003,0,0.0003,0.00142,3.0
177,l2Book,1784017258773,62583,62584,4,0,0,0,0.00172,3.0
178,l2Book,1784017259323,62579,62580,3,0,0,0,0.00128,3.0
179,trades,1784017259592,62579,62580,4,0.00022,0,0.00022,0.00128,3.0
180,trades,1784017259792,62579,62580,5,0.00138,0,0.00138,0.00128,3.0
181,l2Book,1784017259842,62579,62580,5,0.00138,0,0.00138,0.00128,3.0
182,l2Book,1784017260405,62579,62580,4,0.00138,0,0.00138,0.0011,3.0
183,l2Book,1784017260941,62579,62580,3,0.00138,0,0.00138,0.0003,3.0
184,l2Book,1784017261485,62579,62580,3,0.00138,0,0.00138,0.0003,3.0
185,trades,1784017261884,62579,62580,3,0.00218,0,0.00218,0,3.0
186,l2Book,1784017261999,62579,62580,3,0.00218,0,0.00218,0,3.0
187,trades,1784017262053,62579,62580,6,0.00363,0,0.00363,0.00028,3.0
188,l2Book,1784017262501,62579,62580,6,0.00363,0,0.00363,0.00028,3.0
189,l2Book,1784017263102,62579,62580,4,0.00225,0,0.00225,0.00028,3.0
190,l2Book,1784017263577,62579,62580,4,0.00225,0,0.00225,0.00028,3.0
191,l2Book,1784017264126,62579,62580,4,0.00225,0,0.00225,0.00028,3.0
192,l2Book,1784017264666,62579,62580,4,0.00225,0,0.00225,0.00028,3.0
193,l2Book,1784017265270,62579,62580,0,0,0,0,0,3.0
194,l2Book,1784017265873,62579,62580,0,0,0,0,0,3.0
195,trades,1784017266074,62579,62580,1,0,0,0,0.00029,3.0
196,l2Book,1784017266407,62579,62580,1,0,0,0,0.00029,3.0
197,l2Book,1784017266954,62579,62580,1,0,0,0,0.00029,3.0
198,trades,1784017267083,62579,62580,2,0.00128,0,0.00128,0.00029,3.0
199,l2Book,1784017267485,62579,62580,2,0.00128,0,0.00128,0.00029,3.0
200,l2Book,1784017268089,62579,62580,2,0.00128,0,0.00128,0.00029,3.0
201,trades,1784017268089,62579,62580,3,0.00128,0,0.00128,0.00099,3.0
202,l2Book,1784017268692,62579,62580,3,0.00128,0,0.00128,0.00099,3.0
203,l2Book,1784017269295,62579,62580,2,0.00128,0,0.00128,0.0007,3.0
204,trades,1784017269496,62579,62580,6,0.0314,0.0008,0.0322,0.0007,3.0
205,l2Book,1784017269845,62574,62575,6,0,0,0,0.0329,3.0
206,trades,1784017270250,62574,62575,7,0.00073,0,0.00073,0.03162,3.0
207,l2Book,1784017270352,62574,62575,7,0.00073,0,0.00073,0.03162,3.0
208,l2Book,1784017270855,62574,62575,7,0.00073,0,0.00073,0.03162,3.0
209,trades,1784017271053,62574,62575,19,0.00467,0.01538,0.02005,0.03162,3.0
210,trades,1784017271469,62567,62568,19,0.00094,0,0.00094,0.05097,3.0
211,l2Book,1784017271910,62567,62568,19,0.00094,0,0.00094,0.05097,3.0
212,l2Book,1784017272461,62567,62568,19,0.00094,0,0.00094,0.05097,3.0
213,l2Book,1784017272987,62567,62568,15,0.00094,0,0.00094,0.02005,3.0
214,trades,1784017273391,62567,62568,14,0.00094,0,0.00094,0.01954,3.0
215,l2Book,1784017273520,62567,62568,14,0.00094,0,0.00094,0.01954,3.0
216,l2Book,1784017274069,62567,62568,2,0.00094,0,0.00094,0.00022,3.0
217,l2Book,1784017274606,62567,62568,1,0,0,0,0.00022,3.0
218,trades,1784017274874,62567,62568,2,0.00026,0,0.00026,0.00022,3.0
219,trades,1784017275009,62567,62568,3,0.00026,0,0.00026,0.0004,3.0
220,l2Book,1784017275129,62567,62568,3,0.00026,0,0.00026,0.0004,3.0
221,trades,1784017275210,62567,62568,4,0.00026,0,0.00026,0.0008,3.0
222,l2Book,1784017275692,62567,62568,4,0.00026,0,0.00026,0.0008,3.0
223,l2Book,1784017276302,62567,62568,4,0.00026,0,0.00026,0.0008,3.0
224,l2Book,1784017276902,62567,62568,3,0.00026,0,0.00026,0.00058,3.0
225,l2Book,1784017277508,62567,62568,3,0.00026,0,0.00026,0.00058,3.0
226,l2Book,1784017278042,62567,62568,1,0,0,0,0.0004,3.0
227,trades,1784017278385,62567,62568,2,0.03157,0,0.03157,0,3.0
228,l2Book,1784017278586,62567,62568,2,0.03157,0,0.03157,0,3.0
229,l2Book,1784017279126,62567,62568,2,0.03157,0,0.03157,0,3.0
230,l2Book,1784017279661,62567,62568,2,0.03157,0,0.03157,0,3.0
231,l2Book,1784017280200,62567,62568,2,0.03157,0,0.03157,0,3.0
232,l2Book,1784017280754,62567,62568,2,0.03157,0,0.03157,0,3.0
233,l2Book,1784017281286,62567,62568,2,0.03157,0,0.03157,0,3.0
234,l2Book,1784017281814,62567,62568,0,0,0,0,0,3.0
235,l2Book,1784017282366,62567,62568,0,0,0,0,0,3.0
236,l2Book,1784017282904,62567,62568,0,0,0,0,0,3.0
237,trades,1784017283102,62567,62568,3,0.07809,0,0.07809,0,3.0
238,trades,1784017283305,62567,62568,4,0.07809,0,0.07809,0.0008,3.0
239,l2Book,1784017283439,62567,62568,4,0.07809,0,0.07809,0.0008,3.0
240,l2Book,1784017283975,62567,62568,4,0.07809,0,0.07809,0.0008,3.0
241,l2Book,1784017284512,62567,62568,4,0.07809,0,0.07809,0.0008,3.0
242,l2Book,1784017285034,62566,62567,4,0,0,0,0.07889,3.0
243,l2Book,1784017285535,62566,62567,4,0,0,0,0.07889,3.0
244,trades,1784017285791,62566,62567,6,0.00243,0,0.00243,0.07889,3.0
245,l2Book,1784017286051,62566,62567,6,0.00243,0,0.00243,0.07889,3.0
246,l2Book,1784017286615,62566,62567,2,0.00243,0,0.00243,0,3.0
247,trades,1784017287015,62566,62567,3,0.00243,0,0.00243,0.00018,3.0
248,l2Book,1784017287150,62566,62567,3,0.00243,0,0.00243,0.00018,3.0
249,trades,1784017287150,62566,62567,4,0.00243,0,0.00243,0.10664,3.0
250,l2Book,1784017287688,62566,62567,4,0.00243,0,0.00243,0.10664,3.0
251,l2Book,1784017288229,62566,62567,4,0.00243,0,0.00243,0.10664,3.0
252,trades,1784017288554,62566,62567,6,0.01602,0.0014,0.01742,0.10664,3.0
253,l2Book,1784017289372,62563,62564,7,0,0,0,0.12326,3.0
254,trades,1784017289372,62563,62564,10,0.00347,0,0.00347,0.12326,3.0
255,trades,1784017289637,62563,62564,11,0.00589,0,0.00589,0.12326,3.0
256,trades,1784017289775,62563,62564,12,0.00861,0,0.00861,0.12326,3.0
257,l2Book,1784017289970,62563,62564,12,0.00861,0,0.00861,0.12326,3.0
258,l2Book,1784017290529,62563,62564,10,0.00861,0,0.00861,0.01662,3.0
259,trades,1784017290724,62563,62564,16,0.01328,0.00237,0.01565,0.03658,3.0
260,l2Book,1784017291065,62560,62561,16,0,0,0,0.05223,3.0
261,l2Book,1784017291597,62560,62561,14,0,0,0,0.03724,3.0
262,trades,1784017292001,62560,62561,13,0.00145,0,0.00145,0.03592,3.0
263,l2Book,1784017292190,62560,62561,13,0.00145,0,0.00145,0.03592,3.0
264,l2Book,1784017292806,62560,62561,8,0.00145,0,0.00145,0.02731,3.0
265,l2Book,1784017293329,62560,62561,8,0.00145,0,0.00145,0.02731,3.0
266,trades,1784017293812,62560,62561,3,0.00146,0,0.00146,0.00031,3.0
267,l2Book,1784017293878,62560,62561,3,0.00146,0,0.00146,0.00031,3.0
268,l2Book,1784017294409,62560,62561,3,0.00146,0,0.00146,0.00031,3.0
269,trades,1784017294618,62560,62561,4,0.02141,0,0.02141,0.00031,3.0
270,trades,1784017294884,62560,62561,5,0.03461,0,0.03461,0.00031,3.0
271,l2Book,1784017295086,62560,62561,3,0.03316,0,0.03316,0,3.0
272,trades,1784017295355,62560,62561,4,0.03316,0,0.03316,0.12006,3.0
273,trades,1784017295494,62560,62561,5,0.03458,0,0.03458,0.12006,3.0
274,l2Book,1784017295629,62560,62561,5,0.03458,0,0.03458,0.12006,3.0
275,l2Book,1784017296165,62560,62561,5,0.03458,0,0.03458,0.12006,3.0
276,l2Book,1784017296701,62560,62561,5,0.03458,0,0.03458,0.12006,3.0
277,l2Book,1784017297250,62560,62561,4,0.03457,0,0.03457,0.12006,3.0
278,trades,1784017297250,62560,62561,5,0.03457,0,0.03457,0.17166,3.0
279,l2Book,1784017297784,62560,62561,4,0.01462,0,0.01462,0.17166,3.0
280,trades,1784017298056,62560,62561,5,0.0027,0,0.0027,0.17235,3.0
281,l2Book,1784017298324,62560,62561,5,0.0027,0,0.0027,0.17235,3.0
282,l2Book,1784017298863,62560,62561,3,0.00128,0,0.00128,0.05229,3.0
283,trades,1784017299064,62560,62561,4,0.00128,0,0.00128,0.07079,3.0
284,l2Book,1784017299403,62560,62561,4,0.00128,0,0.00128,0.07079,3.0
285,l2Book,1784017299941,62560,62561,4,0.00128,0,0.00128,0.07079,3.0
286,l2Book,1784017300469,62560,62561,3,0.00128,0,0.00128,0.01919,3.0
287,l2Book,1784017301013,62560,62561,3,0.00128,0,0.00128,0.01919,3.0
288,trades,1784017301013,62560,62561,4,0.00128,0,0.00128,0.03209,3.0
289,trades,1784017301330,62560,62561,3,0.0185,0,0.0185,0.0314,3.0
290,l2Book,1784017301532,62560,62561,3,0.0185,0,0.0185,0.0314,3.0
291,l2Book,1784017302078,62560,62561,2,0.0185,0,0.0185,0.0129,3.0
292,l2Book,1784017302623,62560,62561,2,0.0185,0,0.0185,0.0129,3.0
293,l2Book,1784017303150,62560,62561,2,0.0185,0,0.0185,0.0129,3.0
294,trades,1784017303353,62560,62561,3,0.01869,0,0.01869,0.0129,3.0
295,trades,1784017303629,62560,62561,4,0.0192,0,0.0192,0.0129,3.0
296,l2Book,1784017303689,62560,62561,4,0.0192,0,0.0192,0.0129,3.0
297,l2Book,1784017304232,62560,62561,3,0.0192,0,0.0192,0,3.0
298,trades,1784017304433,62560,62561,3,0.00071,0,0.00071,0,3.0
299,l2Book,1784017304771,62560,62561,3,0.00071,0,0.00071,0,3.0
300,trades,1784017305038,62560,62561,4,0.00071,0,0.00071,0.00018,3.0
301,l2Book,1784017305296,62560,62561,4,0.00071,0,0.00071,0.00018,3.0
302,l2Book,1784017305848,62560,62561,4,0.00071,0,0.00071,0.00018,3.0
303,l2Book,1784017306386,62560,62561,3,0.00052,0,0.00052,0.00018,3.0
304,l2Book,1784017306900,62560,62561,2,0.00001,0,0.00001,0.00018,3.0
305,l2Book,1784017307452,62560,62561,1,0,0,0,0.00018,3.0
306,l2Book,1784017307979,62560,62561,1,0,0,0,0.00018,3.0
307,trades,1784017308406,62560,62561,1,0,0,0,0.14825,3.0
308,l2Book,1784017308543,62560,62561,1,0,0,0,0.14825,3.0
309,l2Book,1784017309076,62560,62561,1,0,0,0,0.14825,3.0
310,l2Book,1784017309586,62560,62561,1,0,0,0,0.14825,3.0
311,trades,1784017309586,62560,62561,2,0,0,0,0.14985,3.0
312,trades,1784017309881,62560,62561,3,0,0,0,0.16841,3.0
313,l2Book,1784017310134,62560,62561,3,0,0,0,0.16841,3.0
314,l2Book,1784017310692,62560,62561,3,0,0,0,0.16841,3.0
315,trades,1784017310692,62560,62561,5,0,0,0,0.27012,3.0
316,l2Book,1784017311230,62560,62561,5,0,0,0,0.27012,3.0
317,l2Book,1784017311757,62560,62561,4,0,0,0,0.12187,3.0
318,trades,1784017312036,62560,62561,5,0,0,0,0.12206,3.0
319,l2Book,1784017312305,62560,62561,5,0,0,0,0.12206,3.0
320,l2Book,1784017312841,62560,62561,4,0,0,0,0.12046,3.0
321,l2Book,1784017313372,62560,62561,3,0,0,0,0.1019,3.0
322,trades,1784017313647,62560,62561,4,0.01856,0,0.01856,0.1019,3.0
323,l2Book,1784017313917,62560,62561,2,0.01856,0,0.01856,0.00019,3.0
324,l2Book,1784017314458,62560,62561,2,0.01856,0,0.01856,0.00019,3.0
325,l2Book,1784017314989,62560,62561,2,0.01856,0,0.01856,0.00019,3.0
326,trades,1784017315464,62560,62561,2,0.01879,0,0.01879,0,3.0
327,l2Book,1784017315530,62560,62561,2,0.01879,0,0.01879,0,3.0
328,l2Book,1784017316071,62560,62561,2,0.01879,0,0.01879,0,3.0
329,l2Book,1784017316607,62560,62561,2,0.01879,0,0.01879,0,3.0
330,trades,1784017317012,62560,62561,2,0.00023,0,0.00023,0.00018,3.0
331,l2Book,1784017317131,62560,62561,2,0.00023,0,0.00023,0.00018,3.0
332,l2Book,1784017317678,62560,62561,2,0.00023,0,0.00023,0.00018,3.0
333,l2Book,1784017318222,62560,62561,2,0.00023,0,0.00023,0.00018,3.0
334,l2Book,1784017318740,62560,62561,1,0,0,0,0.00018,3.0
335,l2Book,1784017319304,62560,62561,1,0,0,0,0.00018,3.0
336,l2Book,1784017319839,62560,62561,1,0,0,0,0.00018,3.0
337,trades,1784017320243,62560,62561,1,0,0,0,0.00539,3.0
338,l2Book,1784017320383,62560,62561,1,0,0,0,0.00539,3.0
339,trades,1784017320857,62560,62561,2,0.00019,0,0.00019,0.00539,3.0
340,l2Book,1784017320930,62560,62561,2,0.00019,0,0.00019,0.00539,3.0
341,l2Book,1784017321464,62560,62561,2,0.00019,0,0.00019,0.00539,3.0
342,l2Book,1784017321995,62560,62561,2,0.00019,0,0.00019,0.00539,3.0
343,trades,1784017322071,62560,62561,4,0.00164,0,0.00164,0.00585,3.0
344,l2Book,1784017322538,62560,62561,4,0.00164,0,0.00164,0.00585,3.0
345,l2Book,1784017323053,62560,62561,4,0.00164,0,0.00164,0.00585,3.0
346,trades,1784017323476,62560,62561,4,0.00164,0,0.00164,0.00103,3.0
347,l2Book,1784017323657,62560,62561,4,0.00164,0,0.00164,0.00103,3.0
348,l2Book,1784017324283,62560,62561,3,0.00145,0,0.00145,0.00103,3.0
349,trades,1784017324462,62560,62561,4,0.00145,0,0.00145,0.15103,3.0
350,l2Book,1784017324833,62560,62561,4,0.00145,0,0.00145,0.15103,3.0
351,trades,1784017325169,62560,62561,3,0,0,0,0.18139,3.0
352,l2Book,1784017325370,62560,62561,3,0,0,0,0.18139,3.0
353,l2Book,1784017325910,62560,62561,3,0,0,0,0.18139,3.0
354,l2Book,1784017326446,62560,62561,3,0,0,0,0.18139,3.0
