event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
11,l2Book,1783580177960,1783580178171513749,0.21167,buy,62874,62874,62875,1,0.005,14.12301,41,2824.602,6,0.04112,0,0.04112,14.12801,0.002910530216215871874382874871,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,8,3754,0,8,same_touch_stable_enough,real_bbo_history_touch_stability,3754,1783580174206,26.69152,14.12301,-12.56851,135,41,-94,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
12,l2Book,1783580178504,1783580178742523613,0.238683,buy,62874,62874,62875,1,0.005,13.11327,37,2622.654,6,0.04112,0,0.04112,13.11827,0.003134559663736148135386754503,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,9,4298,0,9,same_touch_stable_enough,real_bbo_history_touch_stability,4298,1783580174206,26.69152,13.11327,-13.57825,135,37,-98,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
13,l2Book,1783580179030,1783580179292213462,0.262375,buy,62874,62874,62875,1,0.005,12.7951,35,2559.02,2,0.04112,0,0.04112,12.8001,0.003212474902539823907625721674,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,10,4824,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,4824,1783580174206,26.69152,12.7951,-13.89642,135,35,-100,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
14,trades,1783580179030,1783580179292566215,0.262629,buy,62874,62874,62875,1,0.005,12.7951,35,2559.02,3,0.04112,0,0.04112,12.8001,0.003212474902539823907625721674,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,10,4824,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,4824,1783580174206,26.69152,12.7951,-13.89642,135,35,-100,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
15,l2Book,1783580179570,1783580179786971224,0.217158,buy,62874,62874,62875,1,0.005,12.7951,35,2559.02,3,0.04112,0,0.04112,12.8001,0.003212474902539823907625721674,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,11,5364,0,11,same_touch_stable_enough,real_bbo_history_touch_stability,5364,1783580174206,26.69152,12.7951,-13.89642,135,35,-100,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
16,l2Book,1783580180116,1783580180329978505,0.214147,buy,62874,62874,62875,1,0.005,13.51087,39,2702.174,1,0,0,0,13.51587,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,12,5910,0,12,same_touch_stable_enough,real_bbo_history_touch_stability,5910,1783580174206,26.69152,13.51087,-13.18065,135,39,-96,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
17,trades,1783580180318,1783580180504751751,0.186921,buy,62874,62874,62875,1,0.005,13.51087,39,2702.174,2,0,0,0,13.51587,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,12,5910,202,12,same_touch_stable_enough,real_bbo_history_touch_stability,6112,1783580174206,26.69152,13.51087,-13.18065,135,39,-96,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
18,l2Book,1783580180649,1783580180866196555,0.217369,buy,62874,62874,62875,1,0.005,13.31207,38,2662.414,2,0,0,0,13.31707,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,13,6443,0,13,same_touch_stable_enough,real_bbo_history_touch_stability,6443,1783580174206,26.69152,13.31207,-13.37945,135,38,-97,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
19,trades,1783580181053,1783580181276241562,0.223397,buy,62874,62874,62875,1,0.005,13.31207,38,2662.414,3,0,0,0,13.31707,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,13,6443,404,13,same_touch_stable_enough,real_bbo_history_touch_stability,6847,1783580174206,26.69152,13.31207,-13.37945,135,38,-97,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
20,l2Book,1783580181181,1783580181406554935,0.225726,buy,62874,62874,62875,1,0.005,24.11458,46,4822.916,3,0,0,0,24.11958,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,14,6975,0,14,same_touch_stable_enough,real_bbo_history_touch_stability,6975,1783580174206,26.69152,24.11458,-2.57694,135,46,-89,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
21,trades,1783580181527,1783580181727426884,0.200588,buy,62874,62874,62875,1,0.005,24.11458,46,4822.916,4,0,0,0,24.11958,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,14,6975,346,14,same_touch_stable_enough,real_bbo_history_touch_stability,7321,1783580174206,26.69152,24.11458,-2.57694,135,46,-89,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
22,l2Book,1783580181727,1783580181935368550,0.208574,buy,62874,62874,62875,1,0.005,20.24263,49,4048.526,4,0,0,0,20.24763,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,15,7521,0,15,same_touch_stable_enough,real_bbo_history_touch_stability,7521,1783580174206,26.69152,20.24263,-6.44889,135,49,-86,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
23,trades,1783580182063,1783580182276857795,0.214036,buy,62874,62874,62875,1,0.005,20.24263,49,4048.526,5,0.00044,0,0.00044,20.24763,0.00002173093838636917012015727273,touched_quote_without_depletion,,0.00011,False,missing_same_side_strict_through_support,15,7521,336,15,same_touch_stable_enough,real_bbo_history_touch_stability,7857,1783580174206,26.69152,20.24263,-6.44889,135,49,-86,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
24,l2Book,1783580182264,1783580182477568173,0.213758,buy,62874,62874,62875,1,0.005,20.24222,49,4048.444,5,0.00044,0,0.00044,20.24722,0.00002173137843121179105082080404,touched_quote_without_depletion,,0.00011,False,missing_same_side_strict_through_support,16,8058,0,16,same_touch_stable_enough,real_bbo_history_touch_stability,8058,1783580174206,26.69152,20.24222,-6.4493,135,49,-86,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
25,l2Book,1783580182864,1783580183085829879,0.222024,buy,62874,62874,62875,1,0.005,17.86866,47,3573.732,5,0.00044,0,0.00044,17.87366,0.00002461723004689582323933654327,touched_quote_without_depletion,,0.00011,False,missing_same_side_strict_through_support,17,8658,0,17,same_touch_stable_enough,real_bbo_history_touch_stability,8658,1783580174206,26.69152,17.86866,-8.82286,135,47,-88,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
26,trades,1783580183069,1783580183284924104,0.21611,buy,62874,62874,62875,1,0.005,17.86866,47,3573.732,8,0.00112,0,0.00112,17.87366,0.00006266204011937118642740211014,touched_quote_without_depletion,,0.00028,False,missing_same_side_strict_through_support,17,8658,205,17,same_touch_stable_enough,real_bbo_history_touch_stability,8863,1783580174206,26.69152,17.86866,-8.82286,135,47,-88,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
27,l2Book,1783580183468,1783580183767409284,0.299603,buy,62874,62874,62875,1,0.005,17.52619,43,3505.238,7,0.00112,0,0.00112,17.53119,0.00006388613665130547327363402028,touched_quote_without_depletion,,0.00028,False,missing_same_side_strict_through_support,18,9262,0,18,same_touch_stable_enough,real_bbo_history_touch_stability,9262,1783580174206,26.69152,17.52619,-9.16533,135,43,-92,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
28,l2Book,1783580184072,1783580184338885931,0.267102,buy,62874,62874,62875,1,0.005,14.22054,41,2844.108,6,0.00112,0,0.00112,14.22554,0.000078731633386149137396541713,touched_quote_without_depletion,,0.00028,False,missing_same_side_strict_through_support,19,9866,0,19,same_touch_stable_enough,real_bbo_history_touch_stability,9866,1783580174206,26.69152,14.22054,-12.47098,135,41,-94,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
29,l2Book,1783580184594,1783580184817004554,0.223221,buy,62874,62874,62875,1,0.005,12.85452,38,2570.904,5,0.00112,0,0.00112,12.85952,0.00008709500821181505997113422585,touched_quote_without_depletion,,0.00028,False,missing_same_side_strict_through_support,20,10388,0,20,same_touch_stable_enough,real_bbo_history_touch_stability,10388,1783580174206,26.69152,12.85452,-13.837,135,38,-97,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
30,l2Book,1783580185152,1783580185370632714,0.218826,buy,62874,62874,62875,1,0.005,0.00017,1,0.034,3,0.00068,0,0.00068,0.00517,0.1315280464216634429400386847,depleted_visible_top_proxy_only,,0.00017,False,missing_same_side_strict_through_support,21,10946,0,21,same_touch_stable_enough,real_bbo_history_touch_stability,10946,1783580174206,26.69152,0.00017,-26.69135,135,1,-134,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
31,l2Book,1783580185676,1783580185902708095,0.226907,buy,62874,62874,62875,1,0.005,0.00017,1,0.034,3,0.00068,0,0.00068,0.00517,0.1315280464216634429400386847,depleted_visible_top_proxy_only,,0.00017,False,missing_same_side_strict_through_support,22,11470,0,22,same_touch_stable_enough,real_bbo_history_touch_stability,11470,1783580174206,26.69152,0.00017,-26.69135,135,1,-134,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
32,l2Book,1783580186219,1783580186436532091,0.217734,buy,62874,62874,62875,1,0.005,0.00017,1,0.034,0,0,0,0,0.00517,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,23,12013,0,23,same_touch_stable_enough,real_bbo_history_touch_stability,12013,1783580174206,26.69152,0.00017,-26.69135,135,1,-134,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
33,trades,1783580186496,1783580186685115611,0.189327,buy,62874,62874,62875,1,0.005,0.00017,1,0.034,10,0.00017,0.1276,0.12777,0.00517,24.71373307543520309477756286,depleted_top_plus_order_proxy,quality_a,0.005,True,,23,12013,277,23,same_touch_stable_enough,real_bbo_history_touch_stability,12290,1783580174206,26.69152,0.00017,-26.69135,135,1,-134,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
34,trades,1783580187027,1783580187245239939,0.218444,buy,62871,62871,62872,1,0.005,0.07986,3,15.972,12,0.08287,0,0.08287,0.08486,0.9765496111242045722366250295,depleted_visible_top_proxy_only,,0.005,False,missing_same_side_strict_through_support,24,12556,265,1,same_touch_stable_enough,real_bbo_history_touch_stability,265,1783580186762,,0.07986,,,3,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
35,l2Book,1783580187285,1783580187500456080,0.215664,buy,62871,62871,62872,1,0.005,0.002,1,0.4,12,0.08287,0,0.08287,0.007,11.83857142857142857142857143,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,25,13079,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,523,1783580186762,0.07986,0.002,-0.07786,3,1,-2,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
36,l2Book,1783580187835,1783580188049464136,0.214677,buy,62870,62870,62871,1,0.005,2.61947,18,523.894,12,0,0,0,2.62447,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,26,13629,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783580187835,,2.61947,,,18,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
37,l2Book,1783580188361,1783580188550547268,0.189772,buy,62870,62870,62871,1,0.005,0.00017,1,0.034,12,0,0,0,0.00517,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,27,14155,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,526,1783580187835,2.61947,0.00017,-2.6193,18,1,-17,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
38,trades,1783580188752,1783580188941745698,0.189986,buy,62870,62870,62871,1,0.005,0.00017,1,0.034,17,0.00017,0.01463,0.0148,0.00517,2.862669245647969052224371373,depleted_top_plus_order_proxy,quality_a,0.0037,True,,27,14155,391,2,same_touch_stable_enough,real_bbo_history_touch_stability,917,1783580187835,2.61947,0.00017,-2.6193,18,1,-17,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
39,trades,1783580188880,1783580189141859524,0.262042,buy,62867,62867,62868,1,0.005,0.05298,4,10.596,18,0.00035,0,0.00035,0.05798,0.006036564332528458088996205588,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,28,14674,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1783580188880,,0.05298,,,4,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
40,l2Book,1783580189426,1783580189669219673,0.243495,buy,62867,62867,62868,1,0.005,0.05281,3,10.562,18,0.00035,0,0.00035,0.05781,0.00605431586230755924580522401,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support,29,15220,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,546,1783580188880,0.05298,0.05281,-0.00017,4,3,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
41,trades,1783580189710,1783580189898835498,0.189072,buy,62867,62867,62868,1,0.005,0.05281,3,10.562,9,0.00035,0,0.00035,0.05781,0.00605431586230755924580522401,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support,29,15220,284,2,same_touch_stable_enough,real_bbo_history_touch_stability,830,1783580188880,0.05298,0.05281,-0.00017,4,3,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
42,l2Book,1783580189967,1783580190187378921,0.220616,buy,62867,62867,62868,1,0.005,0.06693,4,13.386,9,0.00035,0,0.00035,0.07193,0.004865841790629778951758654247,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support,30,15761,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1087,1783580188880,0.05298,0.06693,0.01395,4,4,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
43,l2Book,1783580190515,1783580190731869059,0.217117,buy,62867,62867,62868,1,0.005,0.0671,5,13.42,7,0.00035,0,0.00035,0.0721,0.00485436893203883495145631068,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support,31,16309,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1635,1783580188880,0.06693,0.0671,0.00017,4,5,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
