event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
29,l2Book,1783580184594,62874,62875,5,0.00112,0,0.00112,0.08168,3.0
30,l2Book,1783580185152,62874,62875,3,0.00068,0,0.00068,0.08017,3.0
31,l2Book,1783580185676,62874,62875,3,0.00068,0,0.00068,0.08017,3.0
32,l2Book,1783580186219,62874,62875,0,0,0,0,0,3.0
33,trades,1783580186496,62874,62875,10,0.00017,0.1276,0.12777,0,3.0
34,trades,1783580187027,62871,62872,12,0.08287,0,0.08287,0.12777,3.0
35,l2Book,1783580187285,62871,62872,12,0.08287,0,0.08287,0.12777,3.0
36,l2Book,1783580187835,62870,62871,12,0,0,0,0.21064,3.0
37,l2Book,1783580188361,62870,62871,12,0,0,0,0.21064,3.0
38,trades,1783580188752,62870,62871,17,0.00017,0.01463,0.0148,0.21064,3.0
39,trades,1783580188880,62867,62868,18,0.00035,0,0.00035,0.22544,3.0
40,l2Book,1783580189426,62867,62868,18,0.00035,0,0.00035,0.22544,3.0
41,trades,1783580189710,62867,62868,9,0.00035,0,0.00035,0.10193,3.0
42,l2Book,1783580189967,62867,62868,9,0.00035,0,0.00035,0.10193,3.0
43,l2Book,1783580190515,62867,62868,7,0.00035,0,0.00035,0.01906,3.0
44,l2Book,1783580191034,62867,62868,7,0.00035,0,0.00035,0.01906,3.0
45,l2Book,1783580191589,62867,62868,7,0.00035,0,0.00035,0.01906,3.0
46,trades,1783580192039,62867,62868,3,0.03116,0,0.03116,0.00426,3.0
47,l2Book,1783580192095,62867,62868,3,0.03116,0,0.03116,0.00426,3.0
48,trades,1783580192589,62867,62868,4,0.03172,0,0.03172,0.00426,3.0
49,l2Book,1783580192642,62867,62868,4,0.03172,0,0.03172,0.00426,3.0
50,trades,1783580193043,62867,62868,4,0.03172,0,0.03172,0.00018,3.0
51,l2Book,1783580193193,62867,62868,4,0.03172,0,0.03172,0.00018,3.0
52,trades,1783580193309,62867,62868,5,0.03315,0,0.03315,0.00018,3.0
53,l2Book,1783580193713,62867,62868,5,0.03315,0,0.03315,0.00018,3.0
54,l2Book,1783580194252,62867,62868,5,0.03315,0,0.03315,0.00018,3.0
55,l2Book,1783580194804,62867,62868,5,0.03315,0,0.03315,0.00018,3.0
56,trades,1783580195130,62867,62868,9,0.03594,0.00387,0.03981,0.00018,3.0
57,trades,1783580195682,62866,62867,10,0.00387,0,0.00387,0.09987,3.0
58,l2Book,1783580195881,62866,62867,10,0.00387,0,0.00387,0.09987,3.0
59,trades,1783580196014,62866,62867,12,0.00387,0,0.00387,0.10424,3.0
60,l2Book,1783580196414,62866,62867,10,0.00387,0,0.00387,0.10263,3.0
61,trades,1783580196467,62866,62867,11,0.00412,0,0.00412,0.10263,3.0
62,l2Book,1783580197091,62866,62867,11,0.00412,0,0.00412,0.10263,3.0
63,trades,1783580197026,62866,62867,12,0.0095,0,0.0095,0.10263,3.0
64,trades,1783580197425,62866,62867,14,0.01457,0,0.01457,0.10263,3.0
65,l2Book,1783580197560,62866,62867,14,0.01457,0,0.01457,0.10263,3.0
66,trades,1783580197692,62866,62867,30,0.05915,1.05542,1.11457,0.10263,3.0
67,l2Book,1783580198632,62859,62860,26,0.9712,0,0.9712,0.20888,3.0
68,l2Book,1783580199162,62859,62860,22,0.9712,0,0.9712,0.1402,3.0
69,l2Book,1783580199689,62859,62860,21,0.9712,0,0.9712,0.13995,3.0
70,l2Book,1783580200243,62862,62863,20,0.00017,0.97591,0.97608,0.12969,3.0
71,trades,1783580200644,62862,62863,19,0.00017,0.97591,0.97608,0.13132,3.0
72,l2Book,1783580200772,62862,62863,3,0,0.0007,0.0007,0.0067,3.0
73,trades,1783580201046,62862,62863,2,0.00035,0,0.00035,0.0067,3.0
74,l2Book,1783580201299,62862,62863,2,0.00035,0,0.00035,0.0067,3.0
75,trades,1783580201383,62862,62863,5,0.56531,0,0.56531,0.0067,3.0
76,l2Book,1783580201851,62862,62863,5,0.56531,0,0.56531,0.0067,3.0
77,l2Book,1783580202391,62862,62863,5,0.56531,0,0.56531,0.0067,3.0
78,l2Book,1783580202920,62862,62863,5,0.56531,0,0.56531,0.0067,3.0
79,l2Book,1783580203463,62862,62863,5,0.56531,0,0.56531,0.0067,3.0
80,l2Book,1783580204003,62862,62863,4,0.56531,0,0.56531,0,3.0
81,trades,1783580204003,62862,62863,5,0.56586,0,0.56586,0,3.0
82,trades,1783580204204,62862,62863,5,0.58141,0,0.58141,0,3.0
83,l2Book,1783580204538,62862,62863,2,0.01645,0,0.01645,0,3.0
84,l2Book,1783580205070,62862,62863,2,0.01645,0,0.01645,0,3.0
85,l2Book,1783580205617,62862,62863,2,0.01645,0,0.01645,0,3.0
86,trades,1783580205748,62862,62863,4,0.01645,0,0.01645,0.00075,3.0
87,trades,1783580206022,62862,62863,10,0.01645,0,0.01645,0.00245,3.0
88,l2Book,1783580206161,62868,62869,10,0,0.01645,0.01645,0.00245,3.0
89,trades,1783580206161,62868,62869,16,0,0.01645,0.01645,0.00695,3.0
90,l2Book,1783580206697,62868,62869,16,0,0.01645,0.01645,0.00695,3.0
91,trades,1783580206976,62868,62869,39,0,0.01645,0.01645,0.14767,3.0
92,l2Book,1783580207272,62880,62881,37,0,0,0,0.14767,3.0
93,trades,1783580207272,62880,62881,38,0.00042,0,0.00042,0.14767,3.0
94,l2Book,1783580207783,62880,62881,38,0.00042,0,0.00042,0.14767,3.0
95,l2Book,1783580208285,62880,62881,38,0.00042,0,0.00042,0.14767,3.0
96,trades,1783580208361,62880,62881,39,0.00371,0,0.00371,0.14767,3.0
97,trades,1783580208564,62880,62881,40,0.0053,0,0.0053,0.14767,3.0
98,l2Book,1783580208790,62880,62881,38,0.0053,0,0.0053,0.14692,3.0
99,trades,1783580209031,62880,62881,33,0.0053,0,0.0053,0.1454,3.0
100,l2Book,1783580209294,62880,62881,27,0.0053,0,0.0053,0.1409,3.0
101,l2Book,1783580209833,62880,62881,27,0.0053,0,0.0053,0.1409,3.0
102,l2Book,1783580210363,62880,62881,3,0.00488,0,0.00488,0.00018,3.0
103,l2Book,1783580210910,62880,62881,3,0.00488,0,0.00488,0.00018,3.0
104,trades,1783580211045,62880,62881,4,0.00488,0,0.00488,0.00749,3.0
105,l2Book,1783580211447,62880,62881,3,0.00159,0,0.00159,0.00749,3.0
106,l2Book,1783580211969,62880,62881,2,0,0,0,0.00749,3.0
107,trades,1783580212026,62880,62881,4,0.00045,0,0.00045,0.00899,3.0
108,l2Book,1783580212520,62880,62881,3,0.00045,0,0.00045,0.00881,3.0
109,l2Book,1783580213043,62880,62881,3,0.00045,0,0.00045,0.00881,3.0
110,trades,1783580213043,62880,62881,6,0.00114,0,0.00114,0.08898,3.0
111,l2Book,1783580213594,62880,62881,6,0.00114,0,0.00114,0.08898,3.0
112,l2Book,1783580214131,62880,62881,5,0.00114,0,0.00114,0.08167,3.0
113,l2Book,1783580214655,62880,62881,5,0.00114,0,0.00114,0.08167,3.0
114,trades,1783580214734,62880,62881,6,0.01168,0,0.01168,0.08167,3.0
115,l2Book,1783580215204,62880,62881,4,0.01123,0,0.01123,0.08017,3.0
116,l2Book,1783580215745,62880,62881,4,0.01123,0,0.01123,0.08017,3.0
117,trades,1783580216013,62880,62881,5,0.01123,0,0.01123,0.08035,3.0
118,l2Book,1783580216349,62880,62881,2,0.01054,0,0.01054,0.00018,3.0
119,trades,1783580216349,62880,62881,4,0.01054,0,0.01054,0.17062,3.0
120,l2Book,1783580216952,62880,62881,4,0.01054,0,0.01054,0.17062,3.0
121,trades,1783580217019,62880,62881,5,0.09342,0,0.09342,0.17062,3.0
122,l2Book,1783580217485,62880,62881,5,0.09342,0,0.09342,0.17062,3.0
123,trades,1783580217824,62880,62881,5,0.08288,0,0.08288,0.17148,3.0
124,l2Book,1783580218095,62880,62881,5,0.08288,0,0.08288,0.17148,3.0
125,l2Book,1783580218570,62880,62881,5,0.08288,0,0.08288,0.17148,3.0
126,l2Book,1783580219105,62880,62881,4,0.08288,0,0.08288,0.1713,3.0
127,l2Book,1783580219640,62880,62881,2,0.08288,0,0.08288,0.00086,3.0
128,trades,1783580219640,62880,62881,3,0.08288,0,0.08288,0.00396,3.0
129,l2Book,1783580220175,62880,62881,2,0,0,0,0.00396,3.0
130,l2Book,1783580220777,62880,62881,2,0,0,0,0.00396,3.0
131,trades,1783580221004,62880,62881,2,0.03528,0,0.03528,0.0031,3.0
132,l2Book,1783580221324,62880,62881,2,0.03528,0,0.03528,0.0031,3.0
133,trades,1783580221817,62880,62881,4,0.03528,0,0.03528,0.00344,3.0
134,l2Book,1783580221883,62880,62881,4,0.03528,0,0.03528,0.00344,3.0
135,trades,1783580222018,62880,62881,5,0.06643,0,0.06643,0.00344,3.0
136,l2Book,1783580222417,62880,62881,5,0.06643,0,0.06643,0.00344,3.0
137,trades,1783580222886,62880,62881,5,0.06643,0,0.06643,0.00064,3.0
138,l2Book,1783580222951,62880,62881,5,0.06643,0,0.06643,0.00064,3.0
139,trades,1783580223019,62880,62881,6,0.06643,0,0.06643,0.00082,3.0
140,l2Book,1783580223488,62880,62881,6,0.06643,0,0.06643,0.00082,3.0
141,l2Book,1783580224023,62880,62881,5,0.03115,0,0.03115,0.00082,3.0
142,trades,1783580224091,62880,62881,7,0.03471,0,0.03471,0.00233,3.0
143,l2Book,1783580224560,62880,62881,7,0.03471,0,0.03471,0.00233,3.0
144,trades,1783580224560,62880,62881,8,0.07928,0,0.07928,0.00233,3.0
145,l2Book,1783580225086,62880,62881,5,0.04813,0,0.04813,0.00199,3.0
146,trades,1783580225369,62880,62881,6,0.04813,0,0.04813,0.00245,3.0
147,trades,1783580225569,62880,62881,7,0.04813,0,0.04813,0.00289,3.0
148,l2Book,1783580225635,62880,62881,7,0.04813,0,0.04813,0.00289,3.0
149,trades,1783580226037,62880,62881,7,0.04813,0,0.04813,0.00733,3.0
150,l2Book,1783580226173,62880,62881,7,0.04813,0,0.04813,0.00733,3.0
151,l2Book,1783580226699,62880,62881,7,0.04813,0,0.04813,0.00733,3.0
152,trades,1783580227047,62880,62881,8,0.05352,0,0.05352,0.00733,3.0
153,l2Book,1783580227247,62880,62881,6,0.04996,0,0.04996,0.00582,3.0
154,l2Book,1783580227789,62880,62881,5,0.00539,0,0.00539,0.00582,3.0
155,trades,1783580227789,62880,62881,6,0.0142,0,0.0142,0.00582,3.0
156,trades,1783580228054,62880,62881,8,0.01491,0,0.01491,0.00582,3.0
157,l2Book,1783580228322,62880,62881,8,0.01491,0,0.01491,0.00582,3.0
158,l2Book,1783580228860,62880,62881,6,0.01491,0,0.01491,0.00492,3.0
159,trades,1783580229196,62880,62881,5,0.01619,0,0.01619,0,3.0
160,l2Book,1783580229387,62880,62881,5,0.01619,0,0.01619,0,3.0
161,l2Book,1783580229939,62880,62881,5,0.01619,0,0.01619,0,3.0
162,l2Book,1783580230466,62880,62881,4,0.0108,0,0.0108,0,3.0
163,trades,1783580230543,62880,62881,5,0.01125,0,0.01125,0,3.0
164,l2Book,1783580231014,62880,62881,4,0.00244,0,0.00244,0,3.0
165,trades,1783580231014,62880,62881,5,0.00278,0,0.00278,0,3.0
166,trades,1783580231350,62880,62881,5,0.00207,0,0.00207,0.00159,3.0
167,l2Book,1783580231551,62880,62881,5,0.00207,0,0.00207,0.00159,3.0
168,trades,1783580231748,62880,62881,6,0.04722,0,0.04722,0.00159,3.0
169,trades,1783580231951,62880,62881,11,0.04722,0,0.04722,0.02112,3.0
170,l2Book,1783580232074,62882,62883,11,0,0.04722,0.04722,0.02112,3.0
171,trades,1783580232559,62882,62883,11,0,0.04594,0.04594,0.02155,3.0
172,l2Book,1783580232624,62883,62884,11,0,0.04594,0.04594,0.02155,3.0
173,trades,1783580232767,62883,62884,16,0,0.04594,0.04594,0.0644,3.0
174,l2Book,1783580233178,62886,62887,16,0,0.04594,0.04594,0.0644,3.0
175,trades,1783580233371,62886,62887,18,0,0.04594,0.04594,0.06677,3.0
176,l2Book,1783580233683,62887,62888,17,0,0.04549,0.04549,0.06677,3.0
177,trades,1783580233835,62887,62888,23,0,0.04549,0.04549,0.73643,3.0
178,trades,1783580233974,62887,62888,44,0,0.04549,0.04549,0.78465,3.0
179,trades,1783580234042,62887,62888,44,0,0.04515,0.04515,0.78521,3.0
180,l2Book,1783580234241,62890,62891,44,0,0.0679,0.0679,0.76246,3.0
181,trades,1783580234642,62890,62891,113,0,0.0679,0.0679,4.26193,3.0
182,l2Book,1783580234778,62903,62904,112,0,0.02275,0.02275,4.26193,3.0
183,trades,1783580234778,62903,62904,113,0,0.02395,0.02395,4.26193,3.0
184,trades,1783580235043,62903,62904,109,0,0.02395,0.02395,4.24258,3.0
185,l2Book,1783580235297,62903,62904,109,0,0.02395,0.02395,4.24258,3.0
186,l2Book,1783580235899,62903,62904,103,0,0.02395,0.02395,4.1993,3.0
187,trades,1783580235849,62903,62904,105,0.00564,0.02395,0.02959,4.1993,3.0
188,trades,1783580236032,62903,62904,108,0.00564,0.02395,0.02959,4.20081,3.0
189,trades,1783580236184,62903,62904,118,0.00564,0.02395,0.02959,7.70154,3.0
190,l2Book,1783580236390,62903,62904,116,0.00564,0.02395,0.02959,7.69917,3.0
