attempt,event_sequence,phase,source_channel,source_event_exchange_time_ms,side,limit_px,current_bid,current_ask,status,reason,touch_stability_ms,min_stable_ms,bbo_lookback_ms,recent_bbo_count,last_adverse_bbo_ms,elapsed_since_adverse_bbo_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,adverse_flow_ratio,adverse_flow_status,current_cross_risk,inference_scope
1,378,public_shadow_pre_submit_gate,trades,1782283514898,buy,62730.0,62730.0,62731.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.01624,0,0,0,0.01624,False,0,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,379,public_shadow_pre_submit_gate,trades,1782283515783,buy,62730.0,62730.0,62731.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.01078,0,0,0,0.01078,False,0.00024,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,380,public_shadow_pre_submit_gate,trades,1782283515916,buy,62730.0,62730.0,62731.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0,0,0,0,False,0.00032,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,381,public_shadow_pre_submit_gate,trades,1782283515983,buy,62730.0,62730.0,62731.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0,0,0,0,False,0.00119,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,382,public_shadow_pre_submit_gate,trades,1782283516116,buy,62730.0,62730.0,62731.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.0007,0,0,0,0.0007,False,0.00119,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,383,public_shadow_pre_submit_gate,trades,1782283516938,buy,62730.0,62730.0,62731.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.0007,0,0,0,0.0007,False,0.00111,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,384,public_shadow_pre_submit_gate,trades,1782283518022,buy,62730.0,62730.0,62731.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.00094,0,0,0,0.00094,False,0.00054,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,400,public_shadow_pre_submit_gate,trades,1782283525077,buy,62721.0,62721.0,62722.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.01614,0.00017,0.00017,0.00017,0.01614,False,0,94.94117647058823,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,401,public_shadow_pre_submit_gate,trades,1782283525295,buy,62721.0,62721.0,62722.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.01614,0.00017,0.00017,0.00017,0.01614,False,0.00024,94.94117647058823,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,402,public_shadow_pre_submit_gate,trades,1782283525533,buy,62721.0,62721.0,62722.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.67974,0,0,0,0.67974,False,0.00024,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,403,public_shadow_pre_submit_gate,trades,1782283526066,buy,62721.0,62721.0,62722.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.67991,0,0,0,0.67991,False,0.00024,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,404,public_shadow_pre_submit_gate,trades,1782283526335,buy,62721.0,62721.0,62722.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.66377,0,0,0,0.66377,False,0.00024,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,405,public_shadow_pre_submit_gate,trades,1782283528133,buy,62721.0,62721.0,62722.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0,0,0,0,False,0.00024,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,406,public_shadow_pre_submit_gate,trades,1782283528801,buy,62721.0,62721.0,62722.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0,0,0,0,False,0.00062,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,407,public_shadow_pre_submit_gate,trades,1782283529004,buy,62721.0,62721.0,62722.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0,0,0,0,False,0.0008,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,410,public_shadow_pre_submit_gate,trades,1782283529959,buy,62717.0,62717.0,62718.0,block,adverse_trade_pressure_with_recent_adverse_bbo,512,250,750,1,1782283529447,512,1,0,0,0,2.36755,0.00399,0.00399,0.00399,2.36755,True,0.00042,593.3709273182957,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,411,public_shadow_pre_submit_gate,trades,1782283530127,buy,62717.0,62717.0,62718.0,block,adverse_trade_pressure_with_recent_adverse_bbo,680,250,750,1,1782283529447,680,1,0,0,0,2.36755,0.00399,0.00399,0.00399,2.36755,True,0.00048,593.3709273182957,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,412,public_shadow_pre_submit_gate,trades,1782283530925,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,2.36755,0.00399,0.00399,0.00399,2.36755,False,0.00048,593.3709273182957,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,413,public_shadow_pre_submit_gate,trades,1782283531398,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,1.47728,0,0,0,1.47728,False,0.00024,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,414,public_shadow_pre_submit_gate,trades,1782283531567,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,1.47728,0,0,0,1.47728,False,0.00098,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,415,public_shadow_pre_submit_gate,trades,1782283531664,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,1.47728,0.00001,0.00001,0.00001,1.47728,False,0.00098,147728.0,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,416,public_shadow_pre_submit_gate,trades,1782283532481,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0.00001,0.00001,0.00001,0,False,0.00098,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,417,public_shadow_pre_submit_gate,trades,1782283532548,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0.04185,0.04185,0.04185,0,False,0.00098,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,418,public_shadow_pre_submit_gate,trades,1782283532950,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0.04184,0.04184,0.04184,0,False,0.00111,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,419,public_shadow_pre_submit_gate,trades,1782283533373,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0.0889,0.0889,0.0889,0,False,0.00111,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,420,public_shadow_pre_submit_gate,trades,1782283534176,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0.04706,0.04706,0.04706,0,False,0.00024,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,421,public_shadow_pre_submit_gate,trades,1782283534381,buy,62717.0,62717.0,62718.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0.01643,0.01643,0.01643,0,False,0.00024,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,479,public_shadow_pre_submit_gate,trades,1782283578371,buy,62737.0,62737.0,62738.0,block,touch_stability_below_minimum,205,250,750,1,,,0,0,1,0,0.01123,0.00124,0.00124,0.00124,0.01123,False,0.0003,9.056451612903226,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,480,public_shadow_pre_submit_gate,trades,1782283578436,buy,62737.0,62737.0,62738.0,pass,,270,250,750,1,,,0,0,1,0,0.0114,0.00124,0.00124,0.00124,0.0114,False,0.0003,9.193548387096774,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,481,public_shadow_pre_submit_gate,trades,1782283578708,buy,62737.0,62737.0,62738.0,pass,,542,250,750,1,,,0,0,1,0,0.01488,0.00124,0.00124,0.00124,0.01488,False,0.0003,12.0,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,482,public_shadow_pre_submit_gate,trades,1782283579178,buy,62737.0,62737.0,62738.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.01539,0.00017,0.00017,0.00017,0.01539,False,0,90.52941176470588,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,483,public_shadow_pre_submit_gate,trades,1782283579320,buy,62737.0,62737.0,62738.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.04404,0,0,0,0.04404,False,0,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,484,public_shadow_pre_submit_gate,trades,1782283581052,buy,62737.0,62737.0,62738.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0,0,0,0,False,0.00078,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,485,public_shadow_pre_submit_gate,trades,1782283581813,buy,62737.0,62737.0,62738.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0,0,0,0,0,False,0.02578,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,526,public_shadow_pre_submit_gate,trades,1782283622206,buy,62759.0,62759.0,62760.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.00243,0.00017,0.00017,0.00017,0.00243,False,0,14.294117647058824,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,527,public_shadow_pre_submit_gate,trades,1782283623028,buy,62759.0,62759.0,62760.0,block,touch_stability_below_minimum,0,250,750,0,,,0,0,0,0,0.00243,0.00017,0.00017,0.00017,0.00243,False,0.00001,14.294117647058824,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
