attempt,event_sequence,phase,source_event_exchange_time_ms,current_bid,current_ask,bbo_lookback_ms,recent_bbo_count,last_bbo_change_ms,touch_stability_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,last_direction,status
1,404,public_shadow_pre_submit_gate,1782283526335,62721.0,62722.0,750,0,1782283526335,0,0,0,0,0,,block
1,405,public_shadow_pre_submit_gate,1782283528133,62721.0,62722.0,750,0,1782283528133,0,0,0,0,0,,block
1,406,public_shadow_pre_submit_gate,1782283528801,62721.0,62722.0,750,0,1782283528801,0,0,0,0,0,,block
1,407,public_shadow_pre_submit_gate,1782283529004,62721.0,62722.0,750,0,1782283529004,0,0,0,0,0,,block
1,410,public_shadow_pre_submit_gate,1782283529959,62717.0,62718.0,750,1,1782283529447,512,1,0,0,0,down,block
1,411,public_shadow_pre_submit_gate,1782283530127,62717.0,62718.0,750,1,1782283529447,680,1,0,0,0,down,block
1,412,public_shadow_pre_submit_gate,1782283530925,62717.0,62718.0,750,0,1782283530925,0,0,0,0,0,,block
1,413,public_shadow_pre_submit_gate,1782283531398,62717.0,62718.0,750,0,1782283531398,0,0,0,0,0,,block
1,414,public_shadow_pre_submit_gate,1782283531567,62717.0,62718.0,750,0,1782283531567,0,0,0,0,0,,block
1,415,public_shadow_pre_submit_gate,1782283531664,62717.0,62718.0,750,0,1782283531664,0,0,0,0,0,,block
1,416,public_shadow_pre_submit_gate,1782283532481,62717.0,62718.0,750,0,1782283532481,0,0,0,0,0,,block
1,417,public_shadow_pre_submit_gate,1782283532548,62717.0,62718.0,750,0,1782283532548,0,0,0,0,0,,block
1,418,public_shadow_pre_submit_gate,1782283532950,62717.0,62718.0,750,0,1782283532950,0,0,0,0,0,,block
1,419,public_shadow_pre_submit_gate,1782283533373,62717.0,62718.0,750,0,1782283533373,0,0,0,0,0,,block
1,420,public_shadow_pre_submit_gate,1782283534176,62717.0,62718.0,750,0,1782283534176,0,0,0,0,0,,block
1,421,public_shadow_pre_submit_gate,1782283534381,62717.0,62718.0,750,0,1782283534381,0,0,0,0,0,,block
1,479,public_shadow_pre_submit_gate,1782283578371,62737.0,62738.0,750,1,1782283578166,205,0,0,1,0,flat,block
1,480,public_shadow_pre_submit_gate,1782283578436,62737.0,62738.0,750,1,1782283578166,270,0,0,1,0,flat,pass
1,481,public_shadow_pre_submit_gate,1782283578708,62737.0,62738.0,750,1,1782283578166,542,0,0,1,0,flat,pass
1,482,public_shadow_pre_submit_gate,1782283579178,62737.0,62738.0,750,0,1782283579178,0,0,0,0,0,,block
1,483,public_shadow_pre_submit_gate,1782283579320,62737.0,62738.0,750,0,1782283579320,0,0,0,0,0,,block
1,484,public_shadow_pre_submit_gate,1782283581052,62737.0,62738.0,750,0,1782283581052,0,0,0,0,0,,block
1,485,public_shadow_pre_submit_gate,1782283581813,62737.0,62738.0,750,0,1782283581813,0,0,0,0,0,,block
1,526,public_shadow_pre_submit_gate,1782283622206,62759.0,62760.0,750,0,1782283622206,0,0,0,0,0,,block
1,527,public_shadow_pre_submit_gate,1782283623028,62759.0,62760.0,750,0,1782283623028,0,0,0,0,0,,block
