event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
93,trades,1782283236415,62827,62828,3,0.0003,0,0.0003,0.00034,3.0
94,trades,1782283237424,62827,62828,2,0.0014,0,0.0014,0,3.0
95,trades,1782283237692,62827,62828,3,0.0014,0,0.0014,0.00056,3.0
96,trades,1782283238026,62827,62828,4,0.0014,0,0.0014,0.00197,3.0
97,l2Book,1782283238441,62827,62828,4,0.0014,0,0.0014,0.00197,3.0
98,trades,1782283241230,62827,62828,3,0.00399,0,0.00399,0,3.0
99,trades,1782283241295,62827,62828,4,0.00797,0,0.00797,0,3.0
100,l2Book,1782283243812,62827,62828,4,0.00797,0,0.00797,0,3.0
101,trades,1782283244009,62827,62828,5,0.01343,0,0.01343,0,3.0
102,trades,1782283244836,62827,62828,2,0.00546,0,0.00546,0.00076,3.0
103,trades,1782283245303,62827,62828,4,0.01093,0,0.01093,0.00076,3.0
104,trades,1782283245454,62827,62828,5,0.01093,0,0.01093,0.0084,3.0
105,trades,1782283248005,62827,62828,5,0.0062,0,0.0062,0.00795,3.0
106,l2Book,1782283249222,62827,62828,2,0.00073,0,0.00073,0.00031,3.0
107,trades,1782283249561,62827,62828,3,0.00103,0,0.00103,0.00031,3.0
108,trades,1782283251027,62827,62828,2,0.0003,0,0.0003,0.00078,3.0
109,trades,1782283252056,62827,62828,3,0.00088,0,0.00088,0.00078,3.0
110,trades,1782283254376,62827,62828,3,0.00058,0,0.00058,0.08,3.0
111,l2Book,1782283254644,62827,62828,3,0.00058,0,0.00058,0.08,3.0
112,trades,1782283255082,62827,62828,3,0.01614,0,0.01614,0.08,3.0
113,trades,1782283257542,62827,62828,2,0.01614,0,0.01614,0.00518,3.0
114,trades,1782283258283,62827,62828,3,0.04424,0,0.04424,0.00518,3.0
115,trades,1782283258480,62827,62828,10,0.04424,0.00134,0.04558,0.00518,3.0
116,l2Book,1782283260047,62822,62823,10,0,0,0,0.05076,3.0
117,trades,1782283264884,62822,62823,2,0.00109,0,0.00109,0,3.0
118,l2Book,1782283265358,62822,62823,2,0.00109,0,0.00109,0,3.0
119,trades,1782283266231,62822,62823,3,0.00138,0,0.00138,0,3.0
120,trades,1782283268039,62822,62823,2,0.00029,0,0.00029,0.00163,3.0
121,trades,1782283270370,62822,62823,2,0.00035,0,0.00035,0.00163,3.0
122,trades,1782283270420,62822,62823,3,0.00077,0,0.00077,0.00163,3.0
123,l2Book,1782283270705,62822,62823,3,0.00077,0,0.00077,0.00163,3.0
124,trades,1782283274000,62822,62823,1,0.00546,0,0.00546,0,3.0
125,l2Book,1782283276126,62822,62823,1,0.00546,0,0.00546,0,3.0
126,trades,1782283276738,62822,62823,2,0.00822,0,0.00822,0,3.0
127,trades,1782283277689,62822,62823,2,0.00276,0,0.00276,0.00396,3.0
128,trades,1782283278023,62822,62823,5,0.01219,0,0.01219,0.00426,3.0
129,trades,1782283281045,62822,62823,1,0,0,0,0.00078,3.0
130,l2Book,1782283281534,62822,62823,1,0,0,0,0.00078,3.0
131,trades,1782283282000,62822,62823,2,0.00046,0,0.00046,0.00078,3.0
132,trades,1782283283490,62822,62823,3,0.00456,0,0.00456,0.00078,3.0
133,trades,1782283285051,62822,62823,2,0.02024,0,0.02024,0,3.0
134,l2Book,1782283286956,62822,62823,1,0.01614,0,0.01614,0,3.0
135,trades,1782283288037,62822,62823,2,0.02024,0,0.02024,0,3.0
136,trades,1782283289051,62822,62823,2,0.0041,0,0.0041,0.00018,3.0
137,trades,1782283290804,62822,62823,3,0.02149,0,0.02149,0.00018,3.0
138,trades,1782283291947,62822,62823,3,0.01739,0,0.01739,0.00038,3.0
139,l2Book,1782283292393,62822,62823,2,0.01739,0,0.01739,0.0002,3.0
140,trades,1782283296358,62822,62823,6,0.00017,0.00778,0.00795,0,3.0
141,trades,1782283297767,62822,62823,7,0.00017,0.00778,0.00795,0.00598,3.0
142,l2Book,1782283297767,62820,62821,7,0.00695,0,0.00695,0.00698,3.0
143,trades,1782283298035,62820,62821,8,0.00695,0,0.00695,0.00837,3.0
144,trades,1782283298706,62820,62821,9,0.00695,0,0.00695,0.08796,3.0
145,trades,1782283301895,62820,62821,1,0,0,0,0.04942,3.0
146,l2Book,1782283303177,62820,62821,1,0,0,0,0.04942,3.0
147,trades,1782283304050,62820,62821,5,0.00546,0,0.00546,0.04942,3.0
148,trades,1782283304452,62820,62821,6,0.01127,0,0.01127,0.04942,3.0
149,trades,1782283305483,62820,62821,8,0.01144,0.00066,0.0121,0,3.0
150,trades,1782283306786,62820,62821,9,0.01144,0.00083,0.01227,0,3.0
151,trades,1782283308049,62820,62821,6,0.00017,0.00151,0.00168,0.0003,3.0
152,l2Book,1782283308609,62818,62819,3,0.00085,0,0.00085,0.0003,3.0
153,trades,1782283311009,62818,62819,3,0.00068,0,0.00068,0.00108,3.0
154,trades,1782283312036,62818,62819,5,0.00017,0.00058,0.00075,0.00078,3.0
155,trades,1782283313675,62818,62819,6,0.00017,0.00058,0.00075,0.00568,3.0
156,l2Book,1782283313943,62816,62817,6,0.00041,0,0.00041,0.00602,3.0
157,trades,1782283314277,62816,62817,18,0.00311,0.0797,0.08281,0.00524,3.0
158,trades,1782283315026,62816,62817,20,0.00311,0.09584,0.09895,0.00524,3.0
159,trades,1782283319006,62816,62817,1,0,0,0,0.00018,3.0
160,l2Book,1782283319336,62811,62812,1,0,0,0,0.00018,3.0
161,trades,1782283321146,62811,62812,3,0.00022,0,0.00022,0.00018,3.0
162,trades,1782283324014,62811,62812,4,0.04329,0,0.04329,0,3.0
163,l2Book,1782283324684,62811,62812,2,0.04307,0,0.04307,0,3.0
164,trades,1782283326926,62811,62812,4,0.04307,0,0.04307,0.08992,3.0
165,trades,1782283327403,62811,62812,3,0,0,0,0.18992,3.0
166,trades,1782283328008,62811,62812,4,0,0,0,0.19098,3.0
167,l2Book,1782283329982,62811,62812,2,0,0,0,0.10106,3.0
168,trades,1782283331458,62811,62812,3,0,0,0,0.00324,3.0
169,trades,1782283331678,62811,62812,7,0,0,0,0.25324,3.0
170,trades,1782283334001,62811,62812,8,0,0,0,0.25869,3.0
171,l2Book,1782283335360,62813,62814,1,0.00545,0,0.00545,0,3.0
172,trades,1782283335700,62813,62814,2,0.00545,0,0.00545,0.02788,3.0
173,trades,1782283338030,62813,62814,3,0.00096,0,0.00096,0.02819,3.0
174,trades,1782283339516,62813,62814,3,0.00096,0,0.00096,0.04941,3.0
175,trades,1782283340525,62813,62814,4,0.00096,0,0.00096,0.06782,3.0
176,l2Book,1782283340724,62813,62814,4,0.00096,0,0.00096,0.06782,3.0
177,trades,1782283341047,62813,62814,3,0,0,0,0.06829,3.0
178,trades,1782283341814,62813,62814,5,0,0,0,0.16723,3.0
179,trades,1782283342017,62813,62814,6,0.00044,0,0.00044,0.16723,3.0
180,trades,1782283345039,62813,62814,1,0.01614,0,0.01614,0,3.0
181,l2Book,1782283346075,62813,62814,1,0.01614,0,0.01614,0,3.0
182,trades,1782283349008,62813,62814,2,0,0,0,0.00018,3.0
183,l2Book,1782283351508,62813,62814,2,0,0,0,0.00018,3.0
184,trades,1782283351651,62813,62814,4,0,0,0,0.03071,3.0
185,trades,1782283354899,62813,62814,18,0,0,0,5,3.0
186,trades,1782283355624,62813,62814,19,0,0,0,5.00023,3.0
187,l2Book,1782283356921,62820,62821,19,0.00023,0,0.00023,5,3.0
188,trades,1782283358042,62820,62821,2,0.00023,0,0.00023,0.00136,3.0
189,trades,1782283358388,62820,62821,3,0.00023,0,0.00023,0.00155,3.0
190,trades,1782283360140,62820,62821,3,0.16787,0,0.16787,0.00155,3.0
191,l2Book,1782283362308,62820,62821,1,0.16787,0,0.16787,0,3.0
192,trades,1782283362643,62820,62821,2,0.23787,0,0.23787,0,3.0
193,trades,1782283362791,62820,62821,3,0.23787,0,0.23787,0.01918,3.0
194,trades,1782283364003,62820,62821,3,0.07546,0,0.07546,0.01918,3.0
195,l2Book,1782283367763,62820,62821,0,0,0,0,0,3.0
196,trades,1782283368030,62820,62821,4,0.00017,0.00062,0.00079,0.0003,3.0
197,trades,1782283369192,62820,62821,5,0.00017,0.00302,0.00319,0.0003,3.0
198,trades,1782283371024,62820,62821,6,0.00017,0.00302,0.00319,0.00107,3.0
199,trades,1782283372050,62820,62821,3,0,0.00292,0.00292,0.00077,3.0
200,trades,1782283372693,62820,62821,5,0,0.00163,0.00163,0.00077,3.0
201,trades,1782283372897,62820,62821,8,0,0.00214,0.00214,0.00077,3.0
202,l2Book,1782283373233,62815,62816,8,0,0,0,0.00291,3.0
203,trades,1782283375043,62815,62816,25,0.00017,0.01596,0.01613,0.00214,3.0
204,trades,1782283377328,62815,62816,20,0.00017,0.01772,0.01789,0,3.0
205,trades,1782283377433,62815,62816,33,0.00017,0.12917,0.12934,0,3.0
206,l2Book,1782283378672,62799,62800,15,0.0814,0,0.0814,0.03181,3.0
207,trades,1782283379019,62799,62800,16,0.0814,0,0.0814,0.03199,3.0
208,trades,1782283380759,62799,62800,5,0.54849,0,0.54849,0.00018,3.0
209,trades,1782283383694,62799,62800,5,0.54849,0,0.54849,0.00017,3.0
210,l2Book,1782283383959,62797,62798,1,0,0,0,0.00017,3.0
211,trades,1782283384030,62797,62798,2,0,0,0,0.0059,3.0
212,trades,1782283388057,62797,62798,1,0,0,0,0.00167,3.0
213,l2Book,1782283389333,62797,62798,1,0,0,0,0.00167,3.0
214,trades,1782283389981,62797,62798,7,0.00017,0.00301,0.00318,0.00167,3.0
215,trades,1782283390122,62797,62798,9,0.00017,0.00301,0.00318,0.05637,3.0
216,trades,1782283390476,62797,62798,10,0.00017,0.00351,0.00368,0.05637,3.0
217,trades,1782283391748,62797,62798,10,0.00017,0.00351,0.00368,0.05492,3.0
218,trades,1782283394004,62797,62798,3,0,0.00546,0.00546,0.00022,3.0
219,l2Book,1782283394689,62793,62794,3,0.00546,0,0.00546,0.00022,3.0
220,trades,1782283398013,62793,62794,3,0.0013,0,0.0013,0.0003,3.0
221,l2Book,1782283400121,62793,62794,3,0.0013,0,0.0013,0.0003,3.0
222,trades,1782283401002,62793,62794,4,0.0013,0,0.0013,0.00108,3.0
223,trades,1782283402008,62793,62794,5,0.00017,0.00036,0.00053,0.00078,3.0
224,trades,1782283404487,62793,62794,18,0.00017,0.00036,0.00053,8.61186,3.0
225,trades,1782283405024,62793,62794,16,0,0.01614,0.01614,8.61186,3.0
226,trades,1782283405428,62793,62794,17,0,0.01773,0.01773,8.61186,3.0
227,trades,1782283405495,62793,62794,18,0,0.03724,0.03724,8.61186,3.0
228,l2Book,1782283405562,62790,62791,18,0.03724,0,0.03724,8.61186,3.0
229,trades,1782283409000,62790,62791,1,0,0,0,0.00018,3.0
230,trades,1782283409150,62790,62791,2,0.00159,0,0.00159,0.00018,3.0
231,l2Book,1782283410807,62790,62791,2,0.00159,0,0.00159,0.00018,3.0
232,trades,1782283414242,62790,62791,1,0,0,0,0.00021,3.0
233,trades,1782283414642,62790,62791,2,0.00064,0,0.00064,0.00021,3.0
234,l2Book,1782283416157,62790,62791,2,0.00064,0,0.00064,0.00021,3.0
235,trades,1782283418022,62790,62791,1,0,0,0,0.00152,3.0
236,l2Book,1782283421549,62790,62791,0,0,0,0,0,3.0
237,trades,1782283424046,62790,62791,1,0.00546,0,0.00546,0,3.0
238,trades,1782283426442,62790,62791,3,0.00546,0,0.00546,0.00048,3.0
239,l2Book,1782283426963,62793,62794,3,0,0.00546,0.00546,0.00048,3.0
240,trades,1782283428011,62793,62794,5,0.00078,0,0.00078,0.00078,3.0
241,trades,1782283429237,62793,62794,6,0.00469,0,0.00469,0.00078,3.0
242,trades,1782283431052,62793,62794,2,0.00391,0,0.00391,0.00078,3.0
243,trades,1782283431737,62793,62794,3,0.00407,0,0.00407,0.00078,3.0
244,trades,1782283432005,62793,62794,4,0.00461,0,0.00461,0.00078,3.0
245,l2Book,1782283432345,62793,62794,3,0.0007,0,0.0007,0.00078,3.0
246,trades,1782283435047,62793,62794,1,0.01614,0,0.01614,0,3.0
247,trades,1782283436064,62793,62794,2,0.01614,0,0.01614,0.0049,3.0
248,trades,1782283437483,62793,62794,3,0.01614,0,0.01614,0.02838,3.0
249,l2Book,1782283437738,62793,62794,3,0.01614,0,0.01614,0.02838,3.0
250,trades,1782283438490,62793,62794,3,0,0,0,0.02878,3.0
251,trades,1782283439029,62793,62794,4,0,0,0,0.02896,3.0
252,l2Book,1782283443093,62793,62794,0,0,0,0,0,3.0
253,trades,1782283444581,62793,62794,2,0,0,0,0.01647,3.0
254,trades,1782283448016,62793,62794,1,0,0,0,0.00136,3.0
255,l2Book,1782283448525,62793,62794,1,0,0,0,0.00136,3.0
256,trades,1782283450475,62793,62794,2,0,0,0,0.00164,3.0
257,trades,1782283450674,62793,62794,3,0.00017,0,0.00017,0.00164,3.0
258,trades,1782283451275,62793,62794,3,0.00017,0,0.00017,0.00362,3.0
259,trades,1782283451567,62793,62794,5,0.00017,0.00028,0.00045,0.00362,3.0
260,trades,1782283454001,62793,62794,11,0,0.00574,0.00574,0.00334,3.0
261,l2Book,1782283454064,62787,62788,11,0.00227,0,0.00227,0.00681,3.0
262,trades,1782283455708,62787,62788,9,0.00227,0,0.00227,0.03093,3.0
263,trades,1782283456874,62787,62788,10,0.00227,0,0.00227,0.03121,3.0
264,trades,1782283458012,62787,62788,9,0.36059,0,0.36059,0.02833,3.0
265,trades,1782283458159,62787,62788,11,0.9332,0,0.9332,0.02833,3.0
266,trades,1782283458381,62787,62788,14,2.00623,0,2.00623,0.02833,3.0
267,trades,1782283458518,62787,62788,15,2.12073,0,2.12073,0.02833,3.0
268,trades,1782283458651,62787,62788,16,2.20947,0,2.20947,0.02833,3.0
269,trades,1782283458783,62787,62788,17,2.39892,0,2.39892,0.00059,3.0
270,trades,1782283458917,62787,62788,18,2.67738,0,2.67738,0.00059,3.0
271,trades,1782283459050,62787,62788,19,2.71624,0,2.71624,0.00059,3.0
272,trades,1782283459118,62787,62788,20,2.81801,0,2.81801,0.00059,3.0
273,trades,1782283459251,62787,62788,21,3.23348,0,3.23348,0.00059,3.0
274,l2Book,1782283459395,62787,62788,21,3.23348,0,3.23348,0.00059,3.0
275,trades,1782283459465,62787,62788,24,4.50598,0,4.50598,0.00059,3.0
276,trades,1782283459598,62787,62788,34,5.96679,0,5.96679,0.00059,3.0
277,trades,1782283459732,62787,62788,36,6.25524,0,6.25524,0.00059,3.0
278,trades,1782283459868,62787,62788,38,7.02806,0,7.02806,0.00059,3.0
279,trades,1782283460001,62787,62788,43,7.47632,0,7.47632,0.00031,3.0
280,trades,1782283460067,62787,62788,46,7.92889,0,7.92889,0.00031,3.0
281,trades,1782283460201,62787,62788,49,8.71492,0,8.71492,0.00031,3.0
282,trades,1782283460406,62787,62788,72,12.45935,0.03255,12.4919,0.00031,3.0
283,trades,1782283460477,62787,62788,78,12.90273,0.03255,12.93528,0.00031,3.0
284,trades,1782283460554,62787,62788,80,12.97164,0.03255,13.00419,0.00031,3.0
285,trades,1782283460747,62787,62788,81,13.02216,0.03255,13.05471,0.00031,3.0
286,trades,1782283460817,62787,62788,82,13.02244,0.03255,13.05499,0.00031,3.0
287,trades,1782283460875,62787,62788,85,13.06344,0.03255,13.09599,0.00031,3.0
288,trades,1782283461016,62787,62788,81,12.94331,0.03255,12.97586,0.00078,3.0
289,trades,1782283461150,62787,62788,90,13.48465,0.03255,13.5172,0.00078,3.0
290,trades,1782283461218,62787,62788,93,13.04329,0.31548,13.35877,0.00078,3.0
291,trades,1782283461349,62787,62788,97,13.29145,0.58436,13.87581,0.00078,3.0
292,trades,1782283461544,62787,62788,104,13.37815,2.6991,16.07725,0.00078,3.0
293,trades,1782283462025,62787,62788,101,12.8215,2.69976,15.52126,0.00078,3.0
294,trades,1782283462862,62787,62788,93,9.24364,6.08873,15.33237,0.00078,3.0
295,trades,1782283463887,62787,62788,95,2.43544,9.44515,11.88059,0.00078,3.0
296,trades,1782283464021,62787,62788,93,2.19498,9.44603,11.64101,0,3.0
297,trades,1782283464419,62787,62788,76,1.27423,8.89422,10.16845,0.00033,3.0
298,l2Book,1782283464821,62775,62776,65,0.00088,0,0.00088,6.77893,3.0
299,trades,1782283465006,62775,62776,66,0.01702,0,0.01702,6.77893,3.0
300,trades,1782283465759,62775,62776,66,0.01718,0,0.01718,6.77827,3.0
301,trades,1782283466097,62775,62776,61,3.40626,0,3.40626,3.3893,3.0
302,trades,1782283467125,62775,62776,10,6.79446,0,6.79446,0.00033,3.0
303,trades,1782283468267,62775,62776,31,10.16756,0,10.16756,0,3.0
304,trades,1782283468973,62775,62776,31,10.1674,0,10.1674,0.00086,3.0
305,trades,1782283469041,62775,62776,32,10.1674,0,10.1674,0.00104,3.0
306,trades,1782283469308,62775,62776,59,7.23866,2.9289,10.16756,0.00104,3.0
307,trades,1782283469858,62775,62776,60,7.23866,2.9289,10.16756,0.00134,3.0
308,l2Book,1782283470193,62770,62771,58,1.52027,0,1.52027,5.25955,3.0
309,trades,1782283470598,62770,62771,79,4.94677,0,4.94677,5.25955,3.0
310,trades,1782283471887,62770,62771,88,6.59104,1.74497,8.33601,1.87031,3.0
311,trades,1782283472154,62770,62771,87,6.59104,1.74497,8.33601,1.87014,3.0
312,trades,1782283472290,62770,62771,88,6.59104,1.74497,8.33601,1.8703,3.0
313,trades,1782283472709,62770,62771,57,5.07077,1.74528,6.81605,0.00133,3.0
314,trades,1782283473024,62770,62771,59,5.07077,5.13452,10.20529,0.00103,3.0
315,trades,1782283474267,62770,62771,69,1.64427,8.52508,10.16935,0.00103,3.0
316,trades,1782283474540,62770,62771,70,1.64427,8.52508,10.16935,0.00122,3.0
317,trades,1782283474810,62770,62771,71,1.64427,8.52508,10.16935,0.00209,3.0
318,l2Book,1782283475554,62768,62769,37,6.78011,0,6.78011,0.00106,3.0
319,trades,1782283476239,62768,62769,61,6.78012,0,6.78012,0.00106,3.0
320,trades,1782283477690,62768,62769,33,6.77918,0,6.77918,0.00087,3.0
321,trades,1782283478029,62768,62769,33,6.77918,0,6.77918,0.00163,3.0
322,trades,1782283478436,62768,62769,34,6.77918,0,6.77918,0.00249,3.0
323,trades,1782283478773,62768,62769,60,10.1688,0,10.1688,0.00249,3.0
324,trades,1782283480094,62768,62769,54,10.16886,0,10.16886,0.00249,3.0
325,l2Book,1782283481023,62768,62769,50,6.77924,0,6.77924,0.00249,3.0
326,trades,1782283481093,62768,62769,59,10.16886,0,10.16886,0.00086,3.0
327,trades,1782283481434,62768,62769,61,10.16886,0,10.16886,0.00117,3.0
328,trades,1782283482241,62768,62769,46,6.77924,0,6.77924,3.38993,3.0
329,trades,1782283482306,62768,62769,47,6.77924,0,6.77924,3.46535,3.0
330,trades,1782283483460,62768,62769,26,3.38962,0,3.38962,3.46565,3.0
331,trades,1782283483527,62768,62769,40,3.38962,0,3.38962,6.85527,3.0
332,trades,1782283483661,62768,62769,41,3.38962,0,3.38962,6.85614,3.0
333,trades,1782283484062,62768,62769,42,3.38962,0,3.38962,6.8616,3.0
334,trades,1782283484534,62768,62769,54,0,0,0,10.25091,3.0
335,trades,1782283485961,62768,62769,72,0,0,0,10.17549,3.0
336,l2Book,1782283486488,62769,62770,71,10.17432,0,10.17432,0.00087,3.0
337,trades,1782283487022,62769,62770,96,7.79688,2.37744,10.17432,0,3.0
338,trades,1782283488044,62769,62770,73,4.4018,2.37817,6.77997,0.0003,3.0
339,trades,1782283488194,62769,62770,94,4.4018,5.76779,10.16959,0.0003,3.0
340,trades,1782283489099,62769,62770,64,1.01218,5.76779,6.77997,0.0703,3.0
341,trades,1782283489300,62769,62770,86,1.01218,9.15741,10.16959,0.0703,3.0
342,trades,1782283490106,62769,62770,47,0,6.77997,6.77997,0.07117,3.0
343,trades,1782283490310,62769,62770,65,0,10.16959,10.16959,0.07117,3.0
344,trades,1782283491052,62769,62770,64,0,10.16886,10.16886,0.07165,3.0
345,trades,1782283491454,62769,62770,70,0,10.16886,10.16886,0.07165,3.0
346,l2Book,1782283491856,62759,62760,70,0.87917,0,0.87917,9.36134,3.0
347,trades,1782283492064,62759,62760,72,0.87971,0,0.87971,9.36134,3.0
348,trades,1782283492334,62759,62760,50,0.87971,0,0.87971,5.91009,3.0
349,trades,1782283492693,62759,62760,81,0.93927,3.33006,4.26933,5.91009,3.0
350,trades,1782283493228,62759,62760,82,0.93927,3.33006,4.26933,5.91025,3.0
351,trades,1782283493726,62759,62760,70,0.93927,6.71968,7.65895,2.52063,3.0
