state,feature,location,scale
Q1,ask_add_log_l2,0.0,5.508725643157959
Q1,ask_add_log_l3,0.0,2.948122501373291
Q1,ask_add_log_l4,0.0,2.2004446983337402
Q1,ask_add_log_l5,0.0,0.5814782977104187
Q1,ask_cancel_log_l1,0.0,4.116111755371094
Q1,ask_cancel_log_l2,0.0,0.2935897409915924
Q1,ask_cancel_log_l3,0.0,0.05000000074505806
Q1,ask_cancel_log_l4,0.0,0.05000000074505806
Q1,ask_cancel_log_l5,0.0,0.05000000074505806
Q1,trade_buy_qty_log,-0.0555524006485939,0.5850380063056946
Q1,trade_sell_qty_log,0.0,1.0058249235153198
Q1,trade_buy_count_log,-0.4255620837211609,0.8154649138450623
Q1,trade_sell_count_log,0.0,1.047951579093933
Q1,spread_ticks,12.0,8.895478248596191
Q1,microprice_displacement_ticks,3.038419246673584,17.790956497192383
Q1,midpoint_delta_ticks,0.0,8.895478248596191
Q1,bid_depth_concentration,-8.442831039428711,3.0140717029571533
Q1,ask_depth_concentration,0.013785213232040405,6.625784873962402
Q1,source_age_ms_log,-12.0,8.896184921264648
Q1,no_new_information,0.0,0.05000000074505806
Q1,ewm2_level_pressure_l1,0.0,1.9963644742965698
Q1,ewm2_level_pressure_l2,0.0,2.868966817855835
Q1,ewm2_level_pressure_l3,0.0,2.6107988357543945
Q1,ewm2_level_pressure_l4,0.0,2.4253621101379395
Q1,ewm2_level_pressure_l5,0.0,2.0821852684020996
Q1,ewm2_trade_pressure,-0.10972066223621368,0.48043349385261536
Q1,ewm8_level_pressure_l1,0.0,1.1470402479171753
Q1,ewm8_level_pressure_l2,-0.7685801982879639,2.442058563232422
Q1,ewm8_level_pressure_l3,-0.6011165380477905,2.1448311805725098
Q1,ewm8_level_pressure_l4,-0.4539211690425873,1.941369891166687
Q1,ewm8_level_pressure_l5,-0.2616543173789978,1.6877766847610474
Q1,ewm8_trade_pressure,-0.10351665318012238,0.2935321033000946
Q1,ewm32_level_pressure_l1,0.0,0.7007391452789307
Q1,ewm32_level_pressure_l2,-1.2415663003921509,2.2907466888427734
Q1,ewm32_level_pressure_l3,-1.0827600955963135,1.9642430543899536
Q1,ewm32_level_pressure_l4,-0.937004029750824,1.730453610420227
Q1,ewm32_level_pressure_l5,-0.7857114672660828,1.4984692335128784
Q1,ewm32_trade_pressure,-0.09428459405899048,0.1669808179140091
Q2,bid_qty_log_l1,2.266573905944824,12.035653114318848
Q2,bid_qty_log_l2,12.0,5.105706214904785
Q2,bid_qty_log_l3,9.295634269714355,7.938642978668213
Q2,bid_qty_log_l4,12.0,5.973849773406982
Q2,bid_qty_log_l5,7.57307767868042,9.618831634521484
Q2,ask_qty_log_l1,1.726561427116394,8.238341331481934
Q2,ask_qty_log_l2,2.8620171546936035,5.723454475402832
Q2,ask_qty_log_l3,-4.952691078186035,5.678165435791016
Q2,ask_qty_log_l4,-0.4858538508415222,6.058334827423096
Q2,ask_qty_log_l5,-0.7844144105911255,6.827649116516113
Q2,bid_add_log_l1,12.0,0.05000000074505806
Q2,bid_add_log_l2,0.0,4.988469123840332
Q2,bid_add_log_l3,0.0,3.42641544342041
Q2,bid_add_log_l4,0.0,2.453883409500122
Q2,bid_add_log_l5,0.0,2.072082042694092
Q2,bid_cancel_log_l1,1.3531728982925415,6.59282112121582
Q2,bid_cancel_log_l2,0.0,2.826098918914795
Q2,bid_cancel_log_l3,0.0,1.5472203493118286
Q2,bid_cancel_log_l4,0.0,0.8638829588890076
Q2,bid_cancel_log_l5,0.0,0.14752157032489777
Q2,ask_add_log_l1,0.0,2.7030625343322754
Q2,ask_add_log_l2,0.0,0.05000000074505806
Q2,ask_add_log_l3,0.0,0.05000000074505806
Q2,ask_add_log_l4,0.0,0.05000000074505806
Q2,ask_add_log_l5,0.0,0.05000000074505806
Q2,ask_cancel_log_l1,12.0,7.348258018493652
Q2,ask_cancel_log_l2,0.0,6.207714557647705
Q2,ask_cancel_log_l3,0.0,4.2280049324035645
Q2,ask_cancel_log_l4,0.0,3.7752740383148193
Q2,ask_cancel_log_l5,0.0,3.6598973274230957
Q2,trade_buy_qty_log,0.22552205622196198,0.9272632598876953
Q2,trade_sell_qty_log,0.0,0.05000000074505806
Q2,trade_buy_count_log,0.4255620837211609,1.0913292169570923
Q2,trade_sell_count_log,0.0,0.05000000074505806
Q2,spread_ticks,12.0,8.895478248596191
Q2,microprice_displacement_ticks,1.8515187501907349,15.725661277770996
Q2,midpoint_delta_ticks,12.0,0.05000000074505806
Q2,bid_depth_concentration,-8.98979663848877,3.675471544265747
Q2,ask_depth_concentration,0.11234521865844727,4.737329006195068
Q2,source_age_ms_log,-12.0,0.05000000074505806
Q2,no_new_information,0.0,0.05000000074505806
Q2,ewm2_level_pressure_l1,4.9938764572143555,4.033387184143066
Q2,ewm2_level_pressure_l2,-0.028536345809698105,3.649583101272583
Q2,ewm2_level_pressure_l3,-0.028516173362731934,3.3116700649261475
Q2,ewm2_level_pressure_l4,0.022513628005981445,3.2085931301116943
Q2,ewm2_level_pressure_l5,0.22125978767871857,3.1102373600006104
Q2,ewm2_trade_pressure,0.12396903336048126,0.43468135595321655
Q2,ewm8_level_pressure_l1,1.9623713493347168,2.547266721725464
Q2,ewm8_level_pressure_l2,-1.486514687538147,2.2174136638641357
Q2,ewm8_level_pressure_l3,-1.2687567472457886,1.9878084659576416
Q2,ewm8_level_pressure_l4,-1.0887914896011353,1.896807312965393
Q2,ewm8_level_pressure_l5,-0.8417638540267944,1.7697263956069946
Q2,ewm8_trade_pressure,-0.014539273455739021,0.26429203152656555
Q2,ewm32_level_pressure_l1,0.9407956004142761,1.5727821588516235
Q2,ewm32_level_pressure_l2,-2.005709648132324,1.6154495477676392
Q2,ewm32_level_pressure_l3,-1.7210277318954468,1.4062634706497192
Q2,ewm32_level_pressure_l4,-1.5270071029663086,1.255449652671814
Q2,ewm32_level_pressure_l5,-1.3099828958511353,1.118483066558838
Q2,ewm32_trade_pressure,-0.06322584301233292,0.15513694286346436
Q3,bid_qty_log_l1,-5.488737106323242,8.393588066101074
Q3,bid_qty_log_l2,3.385840892791748,6.4289984703063965
Q3,bid_qty_log_l3,0.3305858373641968,6.337197780609131
Q3,bid_qty_log_l4,4.263864517211914,6.37970495223999
Q3,bid_qty_log_l5,0.15810370445251465,6.688438415527344
Q3,ask_qty_log_l1,5.916907787322998,9.264603614807129
Q3,ask_qty_log_l2,9.10951042175293,6.773894309997559
Q3,ask_qty_log_l3,1.9647687673568726,10.993975639343262
Q3,ask_qty_log_l4,6.149694442749023,9.500697135925293
Q3,ask_qty_log_l5,5.365279674530029,10.082175254821777
Q3,bid_add_log_l1,0.0,6.109853744506836
Q3,bid_add_log_l2,0.0,0.05000000074505806
Q3,bid_add_log_l3,0.0,0.05000000074505806
Q3,bid_add_log_l4,0.0,0.05000000074505806
Q3,bid_add_log_l5,0.0,0.05000000074505806
Q3,bid_cancel_log_l1,8.505353927612305,6.8233962059021
Q3,bid_cancel_log_l2,5.703578472137451,8.601888656616211
Q3,bid_cancel_log_l3,4.462871074676514,8.895478248596191
Q3,bid_cancel_log_l4,3.6464312076568604,8.895478248596191
Q3,bid_cancel_log_l5,3.310288667678833,8.895478248596191
Q3,ask_add_log_l1,12.0,3.3867523670196533
Q3,ask_add_log_l2,12.0,6.192416191101074
Q3,ask_add_log_l3,11.192316055297852,8.601888656616211
Q3,ask_add_log_l4,8.242192268371582,8.895478248596191
Q3,ask_add_log_l5,6.5860748291015625,8.895478248596191
Q3,ask_cancel_log_l1,0.0,2.7030625343322754
Q3,ask_cancel_log_l2,0.0,2.7030625343322754
Q3,ask_cancel_log_l3,0.0,2.578996419906616
Q3,ask_cancel_log_l4,0.0,1.5472203493118286
Q3,ask_cancel_log_l5,0.0,1.141008734703064
Q3,trade_buy_qty_log,-0.0555524006485939,0.1883401721715927
Q3,trade_sell_qty_log,1.1525105237960815,1.714410424232483
Q3,trade_buy_count_log,-0.4255620837211609,0.5
Q3,trade_sell_count_log,1.4136866331100464,1.217057466506958
Q3,spread_ticks,12.0,8.895478248596191
Q3,microprice_displacement_ticks,-11.132707595825195,10.775450706481934
Q3,midpoint_delta_ticks,-12.0,0.05000000074505806
Q3,bid_depth_concentration,-8.777946472167969,4.618924140930176
Q3,ask_depth_concentration,-0.6238542795181274,3.5010013580322266
Q3,source_age_ms_log,-12.0,0.05000000074505806
Q3,no_new_information,0.0,0.05000000074505806
Q3,ewm2_level_pressure_l1,-3.5334889888763428,4.470023155212402
Q3,ewm2_level_pressure_l2,-5.8677897453308105,4.030326843261719
Q3,ewm2_level_pressure_l3,-5.105793476104736,4.055922031402588
Q3,ewm2_level_pressure_l4,-4.568389415740967,4.106746673583984
Q3,ewm2_level_pressure_l5,-4.100680351257324,4.096889972686768
Q3,ewm2_trade_pressure,-0.42968612909317017,0.5885269045829773
Q3,ewm8_level_pressure_l1,-0.8054592609405518,2.6581850051879883
Q3,ewm8_level_pressure_l2,-3.663787603378296,2.457758665084839
Q3,ewm8_level_pressure_l3,-3.1292431354522705,2.2713747024536133
Q3,ewm8_level_pressure_l4,-2.768117904663086,2.1813855171203613
Q3,ewm8_level_pressure_l5,-2.4154052734375,2.049516201019287
Q3,ewm8_trade_pressure,-0.19735881686210632,0.31049954891204834
Q3,ewm32_level_pressure_l1,0.07073290646076202,1.6308609247207642
Q3,ewm32_level_pressure_l2,-2.972954273223877,1.8301607370376587
Q3,ewm32_level_pressure_l3,-2.4948740005493164,1.5595040321350098
Q3,ewm32_level_pressure_l4,-2.211331605911255,1.4234014749526978
Q3,ewm32_level_pressure_l5,-1.9033997058868408,1.2446845769882202
Q3,ewm32_trade_pressure,-0.11904005706310272,0.17641176283359528
Q4,bid_qty_log_l1,-1.7922431230545044,10.816176414489746
Q4,bid_qty_log_l2,4.65610933303833,8.752232551574707
Q4,bid_qty_log_l3,2.6497838497161865,9.57368278503418
Q4,bid_qty_log_l4,6.242663383483887,7.901991367340088
Q4,bid_qty_log_l5,2.107210397720337,10.276459693908691
Q4,ask_qty_log_l1,5.171480178833008,9.389717102050781
Q4,ask_qty_log_l2,4.308429718017578,8.895478248596191
Q4,ask_qty_log_l3,-2.4688832759857178,9.28297233581543
Q4,ask_qty_log_l4,1.686822772026062,9.645478248596191
Q4,ask_qty_log_l5,1.1943846940994263,9.866503715515137
Q4,bid_add_log_l1,0.0,0.05000000074505806
Q4,bid_add_log_l2,0.0,0.05000000074505806
Q4,bid_add_log_l3,0.0,0.05000000074505806
Q4,bid_add_log_l4,0.0,0.05000000074505806
Q4,bid_add_log_l5,0.0,0.05000000074505806
Q4,bid_cancel_log_l1,0.0,0.05000000074505806
Q4,bid_cancel_log_l2,0.0,0.05000000074505806
Q4,bid_cancel_log_l3,0.0,0.05000000074505806
Q4,bid_cancel_log_l4,0.0,0.05000000074505806
Q4,bid_cancel_log_l5,0.0,0.05000000074505806
Q4,ask_add_log_l1,0.0,0.05000000074505806
Q4,ask_add_log_l2,0.0,0.05000000074505806
Q4,ask_add_log_l3,0.0,0.05000000074505806
Q4,ask_add_log_l4,0.0,0.05000000074505806
Q4,ask_add_log_l5,0.0,0.05000000074505806
Q4,ask_cancel_log_l1,0.0,0.05000000074505806
Q4,ask_cancel_log_l2,0.0,0.05000000074505806
Q4,ask_cancel_log_l3,0.0,0.05000000074505806
Q4,ask_cancel_log_l4,0.0,0.05000000074505806
Q4,ask_cancel_log_l5,0.0,0.05000000074505806
Q4,trade_buy_qty_log,-0.0555524006485939,0.05000000074505806
Q4,trade_sell_qty_log,0.0,0.05000000074505806
Q4,trade_buy_count_log,-0.4255620837211609,0.05000000074505806
Q4,trade_sell_count_log,0.0,0.05000000074505806
Q4,spread_ticks,0.0,8.895478248596191
Q4,microprice_displacement_ticks,-5.463917255401611,11.260576248168945
Q4,midpoint_delta_ticks,0.0,0.05000000074505806
Q4,bid_depth_concentration,-8.319879531860352,4.777904987335205
Q4,ask_depth_concentration,0.4428666830062866,4.626636981964111
Q4,source_age_ms_log,-12.0,0.05000000074505806
Q4,no_new_information,0.0,0.05000000074505806
Q4,ewm2_level_pressure_l1,0.16568365693092346,2.456510066986084
Q4,ewm2_level_pressure_l2,-0.3483491539955139,1.6953179836273193
Q4,ewm2_level_pressure_l3,-0.2797621488571167,1.4953110218048096
Q4,ewm2_level_pressure_l4,-0.20176568627357483,1.3530749082565308
Q4,ewm2_level_pressure_l5,-0.14729690551757812,1.2436813116073608
Q4,ewm2_trade_pressure,-0.055468447506427765,0.12342208623886108
Q4,ewm8_level_pressure_l1,0.306091845035553,1.965288758277893
Q4,ewm8_level_pressure_l2,-1.0019586086273193,1.5979034900665283
Q4,ewm8_level_pressure_l3,-0.8278894424438477,1.4065206050872803
Q4,ewm8_level_pressure_l4,-0.7051411867141724,1.2987881898880005
Q4,ewm8_level_pressure_l5,-0.6244007349014282,1.217712163925171
Q4,ewm8_trade_pressure,-0.059742432087659836,0.1507401317358017
Q4,ewm32_level_pressure_l1,0.3400764465332031,1.2663178443908691
Q4,ewm32_level_pressure_l2,-1.2669196128845215,1.1726220846176147
Q4,ewm32_level_pressure_l3,-1.0547820329666138,0.9720896482467651
Q4,ewm32_level_pressure_l4,-0.9143179655075073,0.8832664489746094
Q4,ewm32_level_pressure_l5,-0.8246674537658691,0.8151365518569946
Q4,ewm32_trade_pressure,-0.06340304017066956,0.10165552794933319
Q5,bid_qty_log_l1,-2.6869611740112305,9.568803787231445
Q5,bid_qty_log_l2,7.384346008300781,7.133266448974609
Q5,bid_qty_log_l3,4.7277750968933105,9.01954460144043
Q5,bid_qty_log_l4,8.694709777832031,6.589116096496582
Q5,bid_qty_log_l5,4.652446269989014,9.99418830871582
Q5,ask_qty_log_l1,2.0250747203826904,8.505167007446289
Q5,ask_qty_log_l2,4.308429718017578,7.767927646636963
Q5,ask_qty_log_l3,-3.6722540855407715,7.037296295166016
Q5,ask_qty_log_l4,0.7844144105911255,7.208694934844971
Q5,ask_qty_log_l5,0.15325725078582764,7.1557416915893555
Q5,bid_add_log_l1,12.0,0.05000000074505806
Q5,bid_add_log_l2,6.441669940948486,8.895478248596191
Q5,bid_add_log_l3,4.780337810516357,8.895478248596191
Q5,bid_add_log_l4,3.310288667678833,8.895478248596191
Q5,bid_add_log_l5,1.9062036275863647,8.895478248596191
Q5,bid_cancel_log_l1,9.021512031555176,7.617825508117676
Q5,bid_cancel_log_l2,5.092844486236572,8.895478248596191
Q5,bid_cancel_log_l3,3.8124072551727295,8.895478248596191
Q5,bid_cancel_log_l4,2.620565176010132,8.895478248596191
Q5,bid_cancel_log_l5,1.9062036275863647,8.895478248596191
Q5,ask_add_log_l1,6.871793746948242,8.895478248596191
Q5,ask_add_log_l2,0.9758032560348511,8.895478248596191
Q5,ask_add_log_l3,0.0,5.30280876159668
Q5,ask_add_log_l4,0.0,3.5436158180236816
Q5,ask_add_log_l5,0.1990066021680832,2.578996419906616
Q5,ask_cancel_log_l1,12.0,0.05000000074505806
Q5,ask_cancel_log_l2,5.703578472137451,8.895478248596191
Q5,ask_cancel_log_l3,4.140283584594727,8.895478248596191
Q5,ask_cancel_log_l4,3.6464312076568604,8.895478248596191
Q5,ask_cancel_log_l5,3.310288667678833,8.895478248596191
Q5,trade_buy_qty_log,1.8497225046157837,1.42482328414917
Q5,trade_sell_qty_log,0.20981749892234802,0.9426841735839844
Q5,trade_buy_count_log,1.472203016281128,0.824849009513855
Q5,trade_sell_count_log,0.6744999885559082,1.0
Q5,spread_ticks,12.0,8.895478248596191
Q5,microprice_displacement_ticks,-1.277870774269104,17.790956497192383
Q5,midpoint_delta_ticks,12.0,0.05000000074505806
Q5,bid_depth_concentration,-9.383177757263184,3.593362808227539
Q5,ask_depth_concentration,-0.16299530863761902,4.451833724975586
Q5,source_age_ms_log,-12.0,0.05000000074505806
Q5,no_new_information,0.0,0.05000000074505806
Q5,ewm2_level_pressure_l1,3.5154757499694824,4.296396255493164
Q5,ewm2_level_pressure_l2,-1.6346901655197144,4.688416481018066
Q5,ewm2_level_pressure_l3,-1.0814329385757446,4.5300984382629395
Q5,ewm2_level_pressure_l4,-0.7776698470115662,4.371917724609375
Q5,ewm2_level_pressure_l5,-0.6155856847763062,4.169665813446045
Q5,ewm2_trade_pressure,0.3099122643470764,0.6736069321632385
Q5,ewm8_level_pressure_l1,1.3604369163513184,2.658252477645874
Q5,ewm8_level_pressure_l2,-2.719923257827759,2.712785243988037
Q5,ewm8_level_pressure_l3,-2.1941070556640625,2.5415191650390625
Q5,ewm8_level_pressure_l4,-1.897515892982483,2.38934326171875
Q5,ewm8_level_pressure_l5,-1.5841560363769531,2.2004354000091553
Q5,ewm8_trade_pressure,0.020180553197860718,0.37047484517097473
Q5,ewm32_level_pressure_l1,0.7085837125778198,1.6465182304382324
Q5,ewm32_level_pressure_l2,-3.0641448497772217,1.9306684732437134
Q5,ewm32_level_pressure_l3,-2.5242323875427246,1.6895291805267334
Q5,ewm32_level_pressure_l4,-2.2055230140686035,1.5233386754989624
Q5,ewm32_level_pressure_l5,-1.858384132385254,1.3297537565231323
Q5,ewm32_trade_pressure,-0.0697518140077591,0.20311494171619415
