attempt,event_sequence,phase,fresh_touch_allowed,anti_drift_status,anti_drift_reason,immediate_guard_status,immediate_guard_reason,order_endpoint_called,skip_reason,retry_after_post_only_reject,remaining_submission_budget
1,1223,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,False,2
1,1239,post_open_orders_pre_submit_gate,True,pass,,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,2
1,1262,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1263,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1399,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1400,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1401,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1499,post_open_orders_pre_submit_gate,True,pass,,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,2
1,1540,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,False,2
1,1541,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,False,2
1,1601,post_open_orders_pre_submit_gate,True,pass,,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,2
1,1605,post_open_orders_pre_submit_gate,True,pass,,pass,,False,edge_below_required_buffer,False,2
1,1608,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1774,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1800,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1801,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1924,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,False,2
1,1927,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1928,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1931,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,1932,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,2054,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,False,2
1,2270,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,False,2
1,2300,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,False,2
1,2304,post_open_orders_pre_submit_gate,True,pass,,pass,,False,edge_below_required_buffer,False,2
1,2331,post_open_orders_pre_submit_gate,True,pass,,pass,,False,,False,2
2,2332,post_open_orders_pre_submit_gate,True,pass,,fail_closed,post_open_orders_handoff_latency_exceeded,False,post_open_orders_handoff_latency_exceeded,True,1
2,2443,post_open_orders_pre_submit_gate,True,pass,,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,True,1
2,2481,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,True,1
2,2665,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,True,1
2,2669,post_open_orders_pre_submit_gate,True,pass,,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,True,1
2,2736,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,True,1
2,2799,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,True,1
2,2800,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,True,1
2,2870,pre_open_orders_public_gate,True,block,adverse_trade_pressure_with_recent_adverse_bbo,not_evaluated,,False,adverse_trade_pressure_with_recent_adverse_bbo,True,1
2,2924,post_open_orders_pre_submit_gate,True,pass,,pass,,False,edge_below_required_buffer,True,1
2,2926,post_open_orders_pre_submit_gate,True,pass,,pass,,False,edge_below_required_buffer,True,1
2,2945,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,True,1
2,3029,post_open_orders_pre_submit_gate,True,pass,,pass,,False,fair_mid_source_stale,True,1
2,3070,post_open_orders_pre_submit_gate,True,pass,,pass,,False,edge_below_required_buffer,True,1
2,3088,post_open_orders_pre_submit_gate,True,pass,,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,True,1
2,3141,post_open_orders_pre_submit_gate,True,pass,,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,False,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,True,1
2,3191,post_open_orders_pre_submit_gate,True,pass,,pass,,False,,True,1
