attempt,phase,event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,start_unix_seconds,end_unix_seconds,elapsed_seconds,current_bid,current_ask,candidate_age_seconds_at_phase_end,public_state_seq,l2_state_seq,state_observed_after_open_orders_end
1,open_orders_end_to_public_state,1541,trades,1784187499399,1784187499595167771,1784187499.6104171,1784187500.0269947,0.416578,64261.0,64262.0,0.627995,1573,1573,True
1,open_orders_end_to_reprice,1541,trades,1784187499399,1784187499595167771,1784187499.6104171,1784187500.027112,0.416695,64261.0,64262.0,0.628112,1573,1573,True
1,trigger_to_open_orders_start,1601,trades,1784187516307,1784187516502698641,1784187516.5026987,1784187516.5034516,0.000753,,,0.196452,1633,1631,
1,open_orders_elapsed,1601,trades,1784187516307,1784187516502698641,1784187516.5034516,1784187516.5182655,0.014814,64271.0,64272.0,0.211266,1633,1631,
1,open_orders_end_to_public_state,1601,trades,1784187516307,1784187516502698641,1784187516.5182655,1784187516.665559,0.147294,64269.0,64270.0,0.358559,1634,1634,True
1,open_orders_end_to_reprice,1601,trades,1784187516307,1784187516502698641,1784187516.5182655,1784187516.6656432,0.147378,64269.0,64270.0,0.358643,1634,1634,True
1,trigger_to_open_orders_start,1605,trades,1784187517396,1784187517590583635,1784187517.5905836,1784187517.591349,0.000765,,,0.195349,1638,1637,
1,open_orders_elapsed,1605,trades,1784187517396,1784187517590583635,1784187517.591349,1784187517.627493,0.036144,64268.0,64269.0,0.231493,1638,1637,
1,open_orders_end_to_public_state,1605,trades,1784187517396,1784187517590583635,1784187517.627493,1784187517.7783859,0.150893,64266.0,64267.0,0.382386,1639,1639,True
1,open_orders_end_to_reprice,1605,trades,1784187517396,1784187517590583635,1784187517.627493,1784187517.7785032,0.15101,64266.0,64267.0,0.382503,1639,1639,True
1,trigger_to_open_orders_start,1924,trades,1784187610666,1784187611200669529,1784187611.2006695,1784187611.2014542,0.000785,,,0.535454,1958,1956,
1,open_orders_elapsed,1924,trades,1784187610666,1784187611200669529,1784187611.2014542,1784187611.2192657,0.017812,64237.0,64239.0,0.553266,1958,1956,
1,open_orders_end_to_public_state,1924,trades,1784187610666,1784187611200669529,1784187611.2192657,1784187611.2194998,0.000234,64226.0,64227.0,0.5535,1959,1959,True
1,open_orders_end_to_reprice,1924,trades,1784187610666,1784187611200669529,1784187611.2192657,1784187611.2195957,0.00033,64226.0,64227.0,0.553596,1959,1959,True
1,trigger_to_open_orders_start,2054,trades,1784187636578,1784187636791756531,1784187636.7917566,1784187636.7925603,0.000804,,,0.21456,2089,2086,
1,open_orders_elapsed,2054,trades,1784187636578,1784187636791756531,1784187636.7925603,1784187636.808241,0.015681,64211.0,64213.0,0.230241,2089,2086,
1,open_orders_end_to_public_state,2054,trades,1784187636578,1784187636791756531,1784187636.808241,1784187636.8870418,0.078801,64199.0,64200.0,0.309042,2090,2090,True
1,open_orders_end_to_reprice,2054,trades,1784187636578,1784187636791756531,1784187636.808241,1784187636.8871574,0.078917,64199.0,64200.0,0.309157,2090,2090,True
1,trigger_to_open_orders_start,2270,trades,1784187692769,1784187692978392368,1784187692.9783924,1784187692.979122,0.00073,,,0.210122,2306,2305,
1,open_orders_elapsed,2270,trades,1784187692769,1784187692978392368,1784187692.979122,1784187692.9984198,0.019298,64229.0,64230.0,0.22942,2306,2305,
1,open_orders_end_to_public_state,2270,trades,1784187692769,1784187692978392368,1784187692.9984198,1784187693.4562624,0.457843,64222.0,64223.0,0.687262,2310,2310,True
1,open_orders_end_to_reprice,2270,trades,1784187692769,1784187692978392368,1784187692.9984198,1784187693.456392,0.457972,64222.0,64223.0,0.687392,2310,2310,True
1,trigger_to_open_orders_start,2304,trades,1784187700701,1784187700922574923,1784187700.9225748,1784187700.923432,0.000857,,,0.222432,2344,2341,
1,open_orders_elapsed,2304,trades,1784187700701,1784187700922574923,1784187700.923432,1784187700.9385388,0.015107,64208.0,64209.0,0.237539,2344,2341,
1,open_orders_end_to_public_state,2304,trades,1784187700701,1784187700922574923,1784187700.9385388,1784187701.1698594,0.231321,64199.0,64200.0,0.468859,2346,2346,True
1,open_orders_end_to_reprice,2304,trades,1784187700701,1784187700922574923,1784187700.9385388,1784187701.169975,0.231436,64199.0,64200.0,0.468975,2346,2346,True
1,trigger_to_open_orders_start,2331,l2Book,1784187709616,1784187709832058771,1784187709.832059,1784187709.8327978,0.000739,,,0.216798,2373,2373,
1,open_orders_elapsed,2331,l2Book,1784187709616,1784187709832058771,1784187709.8327978,1784187709.848157,0.015359,64209.0,64210.0,0.232157,2373,2373,
1,open_orders_end_to_public_state,2331,l2Book,1784187709616,1784187709832058771,1784187709.848157,1784187710.373325,0.525168,64209.0,64210.0,0.757325,2374,2374,True
1,open_orders_end_to_reprice,2331,l2Book,1784187709616,1784187709832058771,1784187709.848157,1784187710.3734555,0.525299,64209.0,64210.0,0.757456,2374,2374,True
1,reprice_to_order_submit,2331,l2Book,1784187709616,1784187709832058771,1784187710.3734555,1784187710.3849978,0.011542,64209.0,64210.0,0.768998,2374,2374,True
1,exchange_order_response,2331,l2Book,1784187709616,1784187709832058771,1784187710.3849978,1784187710.7401228,0.355125,64209.0,64210.0,1.124123,2374,2374,True
2,trigger_to_open_orders_start,2332,trades,1784187710361,1784187711424928750,1784187711.4249287,1784187711.425594,0.000665,,,1.064594,2375,2374,
2,open_orders_elapsed,2332,trades,1784187710361,1784187711424928750,1784187711.425594,1784187711.4412816,0.015687,64209.0,64210.0,1.080281,2375,2374,
2,open_orders_end_to_public_state,2332,trades,1784187710361,1784187711424928750,1784187711.4412816,1784187711.4415133,0.000232,64204.0,64205.0,1.080513,2376,2376,True
2,open_orders_end_to_reprice,2332,trades,1784187710361,1784187711424928750,1784187711.4412816,1784187711.4415696,0.000288,64204.0,64205.0,1.08057,2376,2376,True
2,trigger_to_open_orders_start,2443,trades,1784187741343,1784187741548302745,1784187741.548303,1784187741.5489013,0.000598,,,0.205901,2487,2485,
2,open_orders_elapsed,2443,trades,1784187741343,1784187741548302745,1784187741.5489013,1784187741.606846,0.057945,64213.0,64214.0,0.263846,2487,2485,
2,open_orders_end_to_public_state,2443,trades,1784187741343,1784187741548302745,1784187741.606846,1784187742.1639144,0.557068,64201.0,64202.0,0.820915,2488,2488,True
2,open_orders_end_to_reprice,2443,trades,1784187741343,1784187741548302745,1784187741.606846,1784187742.1639786,0.557132,64201.0,64202.0,0.820979,2488,2488,True
2,trigger_to_open_orders_start,2665,trades,1784187799027,1784187799245452071,1784187799.245452,1784187799.2461128,0.000661,,,0.219113,2710,2708,
2,open_orders_elapsed,2665,trades,1784187799027,1784187799245452071,1784187799.2461128,1784187799.2612817,0.015169,64229.0,64230.0,0.234282,2710,2708,
2,open_orders_end_to_public_state,2665,trades,1784187799027,1784187799245452071,1784187799.2612817,1784187799.399726,0.138444,64228.0,64229.0,0.372726,2711,2711,True
2,open_orders_end_to_reprice,2665,trades,1784187799027,1784187799245452071,1784187799.2612817,1784187799.3998203,0.138539,64228.0,64229.0,0.37282,2711,2711,True
2,trigger_to_open_orders_start,2669,trades,1784187800156,1784187800402071891,1784187800.4020717,1784187800.402721,0.000649,,,0.246721,2715,2714,
2,open_orders_elapsed,2669,trades,1784187800156,1784187800402071891,1784187800.402721,1784187800.4170108,0.01429,64228.0,64229.0,0.261011,2715,2714,
2,open_orders_end_to_public_state,2669,trades,1784187800156,1784187800402071891,1784187800.4170108,1784187800.6048763,0.187865,64198.0,64218.0,0.448876,2716,2716,True
2,open_orders_end_to_reprice,2669,trades,1784187800156,1784187800402071891,1784187800.4170108,1784187800.6049435,0.187933,64198.0,64218.0,0.448944,2716,2716,True
2,trigger_to_open_orders_start,2924,trades,1784187867360,1784187867570145710,1784187867.5701458,1784187867.5706313,0.000485,,,0.210631,2971,2970,
2,open_orders_elapsed,2924,trades,1784187867360,1784187867570145710,1784187867.5706313,1784187867.5988605,0.028229,64225.0,64226.0,0.238861,2971,2970,
2,open_orders_end_to_public_state,2924,trades,1784187867360,1784187867570145710,1784187867.5988605,1784187868.1626647,0.563804,64219.0,64220.0,0.802665,2972,2972,True
2,open_orders_end_to_reprice,2924,trades,1784187867360,1784187867570145710,1784187867.5988605,1784187868.1627805,0.56392,64219.0,64220.0,0.802781,2972,2972,True
2,trigger_to_open_orders_start,2926,trades,1784187868574,1784187868762326922,1784187868.762327,1784187868.7629387,0.000612,,,0.188939,2974,2973,
2,open_orders_elapsed,2926,trades,1784187868574,1784187868762326922,1784187868.7629387,1784187868.7859712,0.023032,64219.0,64220.0,0.211971,2974,2973,
2,open_orders_end_to_public_state,2926,trades,1784187868574,1784187868762326922,1784187868.7859712,1784187869.2232478,0.437277,64210.0,64211.0,0.649248,2975,2975,True
2,open_orders_end_to_reprice,2926,trades,1784187868574,1784187868762326922,1784187868.7859712,1784187869.2233436,0.437372,64210.0,64211.0,0.649344,2975,2975,True
2,trigger_to_open_orders_start,2945,trades,1784187873708,1784187873902322563,1784187873.9023228,1784187873.902944,0.000621,,,0.194944,2994,2992,
2,open_orders_elapsed,2945,trades,1784187873708,1784187873902322563,1784187873.902944,1784187873.9271133,0.024169,64222.0,64223.0,0.219113,2994,2992,
2,open_orders_end_to_public_state,2945,trades,1784187873708,1784187873902322563,1784187873.9271133,1784187874.143894,0.216781,64217.0,64218.0,0.435894,2995,2995,True
2,open_orders_end_to_reprice,2945,trades,1784187873708,1784187873902322563,1784187873.9271133,1784187874.1439931,0.21688,64217.0,64218.0,0.435993,2995,2995,True
2,trigger_to_open_orders_start,3029,trades,1784187900140,1784187900393211216,1784187900.3932111,1784187900.393836,0.000625,,,0.253836,3079,3078,
2,open_orders_elapsed,3029,trades,1784187900140,1784187900393211216,1784187900.393836,1784187900.4432952,0.049459,64213.0,64214.0,0.303295,3079,3078,
2,open_orders_end_to_public_state,3029,trades,1784187900140,1784187900393211216,1784187900.4432952,1784187900.6239877,0.180692,64211.0,64212.0,0.483988,3080,3080,True
2,open_orders_end_to_reprice,3029,trades,1784187900140,1784187900393211216,1784187900.4432952,1784187900.6240919,0.180797,64211.0,64212.0,0.484092,3080,3080,True
2,trigger_to_open_orders_start,3070,trades,1784187910761,1784187910961565629,1784187910.9615657,1784187910.9621432,0.000577,,,0.201143,3121,3120,
2,open_orders_elapsed,3070,trades,1784187910761,1784187910961565629,1784187910.9621432,1784187911.0108805,0.048737,64211.0,64212.0,0.249881,3121,3120,
2,open_orders_end_to_public_state,3070,trades,1784187910761,1784187910961565629,1784187911.0108805,1784187911.3998356,0.388955,64209.0,64210.0,0.638836,3123,3123,True
2,open_orders_end_to_reprice,3070,trades,1784187910761,1784187910961565629,1784187911.0108805,1784187911.3999386,0.389058,64209.0,64210.0,0.638939,3123,3123,True
2,trigger_to_open_orders_start,3088,trades,1784187915050,1784187915306356021,1784187915.306356,1784187915.3069832,0.000627,,,0.256983,3141,3140,
2,open_orders_elapsed,3088,trades,1784187915050,1784187915306356021,1784187915.3069832,1784187915.3648696,0.057886,64197.0,64198.0,0.31487,3141,3140,
2,open_orders_end_to_public_state,3088,trades,1784187915050,1784187915306356021,1784187915.3648696,1784187915.70734,0.34247,64195.0,64196.0,0.65734,3144,3144,True
2,open_orders_end_to_reprice,3088,trades,1784187915050,1784187915306356021,1784187915.3648696,1784187915.7074018,0.342532,64195.0,64196.0,0.657402,3144,3144,True
2,trigger_to_open_orders_start,3141,trades,1784187929360,1784187929570198388,1784187929.5701983,1784187929.5709403,0.000742,,,0.21094,3197,3196,
2,open_orders_elapsed,3141,trades,1784187929360,1784187929570198388,1784187929.5709403,1784187929.5880284,0.017088,64229.0,64231.0,0.228029,3197,3196,
2,open_orders_end_to_public_state,3141,trades,1784187929360,1784187929570198388,1784187929.5880284,1784187929.7414508,0.153422,64229.0,64230.0,0.381451,3198,3198,True
2,open_orders_end_to_reprice,3141,trades,1784187929360,1784187929570198388,1784187929.5880284,1784187929.7415252,0.153497,64229.0,64230.0,0.381525,3198,3198,True
2,trigger_to_open_orders_start,3191,trades,1784187942329,1784187942540479695,1784187942.5404797,1784187942.5413034,0.000824,,,0.212303,3248,3245,
2,open_orders_elapsed,3191,trades,1784187942329,1784187942540479695,1784187942.5413034,1784187942.5758188,0.034515,64232.0,64233.0,0.246819,3248,3245,
2,open_orders_end_to_public_state,3191,trades,1784187942329,1784187942540479695,1784187942.5758188,1784187942.7577584,0.18194,64227.0,64228.0,0.428758,3250,3250,True
2,open_orders_end_to_reprice,3191,trades,1784187942329,1784187942540479695,1784187942.5758188,1784187942.7578776,0.182059,64227.0,64228.0,0.428878,3250,3250,True
2,reprice_to_order_submit,3191,trades,1784187942329,1784187942540479695,1784187942.7578776,1784187942.7712562,0.013379,64227.0,64228.0,0.442256,3250,3250,True
2,exchange_order_response,3191,trades,1784187942329,1784187942540479695,1784187942.7712562,1784187943.2892756,0.518019,64227.0,64228.0,0.960276,3250,3250,True
