attempt,event_sequence,phase,source_event_exchange_time_ms,side,limit_px,flow_lookback_ms,trade_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,fill_support_touch_count,adverse_strict_through_count,neutral_or_opposite_flow_count,adverse_flow_ratio,min_pressure_qty_btc,pressure_ratio_threshold,status,reason
1,1223,pre_open_orders_public_gate,1784187421446,buy,64300.0,1000,5,0.00261,0.00077,0.00077,0.00077,0.00261,False,0.00098,1,3,1,3.3896103896103895,0.01,2.0,pass,
1,1223,post_open_orders_pre_submit_gate,1784187421446,buy,64284.0,1000,5,0,0,0,0,0,False,0.00436,0,0,5,,0.01,2.0,pass,
1,1239,pre_open_orders_public_gate,1784187425883,buy,64284.0,1000,19,0.99891,0.00109,0.00109,0.00109,0.99891,False,0.00062,1,17,1,916.4311926605504,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1239,post_open_orders_pre_submit_gate,1784187425883,buy,64274.0,1000,19,0,0.34764,0.34764,0.34764,0,False,0.65298,4,0,15,,0.01,2.0,pass,
1,1262,pre_open_orders_public_gate,1784187430462,buy,64252.0,1000,94,1.69058,0.05353,0.05353,0.05353,1.69058,True,1.61086,5,13,76,31.58191668223426,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1263,pre_open_orders_public_gate,1784187430563,buy,64252.0,1000,102,2.15807,0.05353,0.05353,0.05353,2.15807,True,1.61086,5,21,76,40.31515038296283,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1399,pre_open_orders_public_gate,1784187463297,buy,64279.0,1000,15,0.48327,0.04934,0.04934,0.04934,0.48327,True,1.04305,2,7,6,9.794689906769355,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1400,pre_open_orders_public_gate,1784187463358,buy,64279.0,1000,17,0.49062,0.04934,0.04934,0.04934,0.49062,True,1.04305,2,9,6,9.943656262667208,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1401,pre_open_orders_public_gate,1784187463444,buy,64279.0,1000,23,0.49062,0.04934,0.04934,0.04934,0.49062,True,2.89021,2,9,12,9.943656262667208,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1499,pre_open_orders_public_gate,1784187486047,buy,64261.0,1000,7,0,0,0,0,0,False,0.16714,0,0,7,,0.01,2.0,pass,
1,1499,post_open_orders_pre_submit_gate,1784187486047,buy,64268.0,1000,7,0,0,0,0,0,False,0.16714,0,0,7,,0.01,2.0,pass,
1,1540,pre_open_orders_public_gate,1784187498731,buy,64261.0,1000,1,0,0.0041,0.0041,0.0041,0,False,0,1,0,0,,0.01,2.0,pass,
1,1540,post_open_orders_pre_submit_gate,1784187498731,buy,64261.0,1000,1,0,0.0041,0.0041,0.0041,0,False,0,1,0,0,,0.01,2.0,pass,
1,1541,pre_open_orders_public_gate,1784187499399,buy,64261.0,1000,3,0,0.01525,0.01525,0.01525,0,False,0,3,0,0,,0.01,2.0,pass,
1,1541,post_open_orders_pre_submit_gate,1784187499399,buy,64261.0,1000,3,0,0.01525,0.01525,0.01525,0,False,0,3,0,0,,0.01,2.0,pass,
1,1601,pre_open_orders_public_gate,1784187516307,buy,64271.0,1000,3,0.00242,0,0,0,0.00242,True,0.04341,0,1,2,inf,0.01,2.0,pass,
1,1601,post_open_orders_pre_submit_gate,1784187516307,buy,64269.0,1000,3,0,0.00242,0.00242,0.00242,0,True,0.04341,1,0,2,,0.01,2.0,pass,
1,1605,pre_open_orders_public_gate,1784187517396,buy,64268.0,1000,4,0.0022,0,0,0,0.0022,True,0.02604,0,2,2,inf,0.01,2.0,pass,
1,1605,post_open_orders_pre_submit_gate,1784187517396,buy,64266.0,1000,4,0,0,0,0,0,True,0.02824,0,0,4,,0.01,2.0,pass,
1,1608,pre_open_orders_public_gate,1784187518002,buy,64266.0,1000,5,0.06231,0,0,0,0.06231,True,0.03339,0,1,4,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1774,pre_open_orders_public_gate,1784187570519,buy,64248.0,1000,9,0.02924,0,0,0,0.02924,True,0.33132,0,4,5,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1800,pre_open_orders_public_gate,1784187578616,buy,64241.0,1000,13,0.09305,0,0,0,0.09305,True,0.0642,0,7,6,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1801,pre_open_orders_public_gate,1784187578823,buy,64241.0,1000,74,1.45214,0,0,0,1.45214,True,0.12977,0,65,9,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1924,pre_open_orders_public_gate,1784187610666,buy,64237.0,1000,9,0.00641,0,0,0,0.00641,True,0.16348,0,5,4,inf,0.01,2.0,pass,
1,1924,post_open_orders_pre_submit_gate,1784187610666,buy,64226.0,1000,9,0,0,0,0,0,True,0.16989,0,0,9,,0.01,2.0,pass,
1,1927,pre_open_orders_public_gate,1784187611067,buy,64226.0,1000,72,3.73603,0.04244,0.04244,0.04244,3.73603,True,0.35372,3,61,8,88.0308671065033,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1928,pre_open_orders_public_gate,1784187611154,buy,64226.0,1000,92,4.09889,0.04244,0.04244,0.04244,4.09889,True,0.34144,3,82,7,96.58081998114986,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1931,pre_open_orders_public_gate,1784187611635,buy,64210.0,1000,99,0.1122,0.01372,0.01372,0.01372,0.1122,True,4.34938,4,5,90,8.177842565597668,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1932,pre_open_orders_public_gate,1784187611682,buy,64210.0,1000,102,0.3165,0.01372,0.01372,0.01372,0.3165,True,4.34897,4,12,86,23.068513119533527,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,2054,pre_open_orders_public_gate,1784187636578,buy,64211.0,1000,20,0.00722,0.15077,0.15077,0.15077,0.00722,True,0.33481,10,4,6,0.04788751077800624,0.01,2.0,pass,
1,2054,post_open_orders_pre_submit_gate,1784187636578,buy,64199.0,1000,20,0,0,0,0,0,True,0.4928,0,0,20,,0.01,2.0,pass,
1,2270,pre_open_orders_public_gate,1784187692769,buy,64229.0,1000,7,0.04203,0,0,0,0.04203,False,0,0,7,0,inf,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,2270,post_open_orders_pre_submit_gate,1784187692769,buy,64222.0,1000,7,0,0,0,0,0,False,0.04203,0,0,7,,0.01,2.0,pass,
1,2300,pre_open_orders_public_gate,1784187700308,buy,64209.0,1000,19,0.0248,0.00622,0.00622,0.00622,0.0248,True,0.3762,3,3,13,3.987138263665595,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,2304,pre_open_orders_public_gate,1784187700701,buy,64208.0,1000,16,0.00047,0.08,0.08,0.08,0.00047,True,0.00952,5,2,9,0.005875,0.01,2.0,pass,
1,2304,post_open_orders_pre_submit_gate,1784187700701,buy,64199.0,1000,16,0,0,0,0,0,True,0.08999,0,0,16,,0.01,2.0,pass,
1,2331,pre_open_orders_public_gate,1784187709616,buy,64209.0,1000,4,0,0.00882,0.00882,0.00882,0,True,0.00111,1,0,3,,0.01,2.0,pass,
1,2331,post_open_orders_pre_submit_gate,1784187709616,buy,64209.0,1000,4,0,0.00882,0.00882,0.00882,0,True,0.00111,1,0,3,,0.01,2.0,pass,
2,2332,pre_open_orders_public_gate,1784187710361,buy,64209.0,1000,12,0.53376,0.03486,0.03486,0.03486,0.53376,False,0,1,11,0,15.311531841652323,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,2332,post_open_orders_pre_submit_gate,1784187710361,buy,64204.0,1000,12,0,0.16069,0.16069,0.16069,0,False,0.40793,2,0,10,,0.01,2.0,pass,
2,2443,pre_open_orders_public_gate,1784187741343,buy,64213.0,1000,24,0.98553,0.01531,0.01531,0.01531,0.98553,False,0.04565,3,18,3,64.37165251469628,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,2443,post_open_orders_pre_submit_gate,1784187741343,buy,64201.0,1000,24,0,0.57323,0.57323,0.57323,0,False,0.47326,3,0,21,,0.01,2.0,pass,
2,2481,pre_open_orders_public_gate,1784187751904,buy,64196.0,1000,6,0.49995,0.00568,0.00568,0.00568,0.49995,True,0.03147,1,2,3,88.0193661971831,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2665,pre_open_orders_public_gate,1784187799027,buy,64229.0,1000,4,0.00993,0,0,0,0.00993,True,0.17153,0,1,3,inf,0.01,2.0,pass,
2,2665,post_open_orders_pre_submit_gate,1784187799027,buy,64228.0,1000,4,0,0.00993,0.00993,0.00993,0,True,0.17153,1,0,3,,0.01,2.0,pass,
2,2669,pre_open_orders_public_gate,1784187800156,buy,64228.0,1000,7,0.0062,0,0,0,0.0062,False,0.00187,0,5,2,inf,0.01,2.0,pass,
2,2669,post_open_orders_pre_submit_gate,1784187800156,buy,64198.0,1000,7,0,0,0,0,0,False,0.00807,0,0,7,,0.01,2.0,pass,
2,2736,pre_open_orders_public_gate,1784187818071,buy,64206.0,1000,13,0.05994,0.00242,0.00242,0.00242,0.05994,True,0.26041,3,1,9,24.768595041322314,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2799,pre_open_orders_public_gate,1784187835573,buy,64196.0,1000,19,2.43756,0.00016,0.00016,0.00016,2.43756,True,0.00115,2,13,4,15234.75,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2800,pre_open_orders_public_gate,1784187835705,buy,64196.0,1000,25,4.68558,0.00016,0.00016,0.00016,4.68558,True,0.00115,2,19,4,29284.875,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2870,pre_open_orders_public_gate,1784187854191,buy,64211.0,1000,7,0.21143,0.1,0.1,0.1,0.21143,True,0.01597,1,5,1,2.1143,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,2924,pre_open_orders_public_gate,1784187867360,buy,64225.0,1000,4,0.00032,0.0022,0.0022,0.0022,0.00032,True,0.03548,1,2,1,0.14545454545454545,0.01,2.0,pass,
2,2924,post_open_orders_pre_submit_gate,1784187867360,buy,64219.0,1000,4,0,0,0,0,0,True,0.038,0,0,4,,0.01,2.0,pass,
2,2926,pre_open_orders_public_gate,1784187868574,buy,64219.0,1000,4,0.00655,0.0022,0.0022,0.0022,0.00655,True,0,1,3,0,2.977272727272727,0.01,2.0,pass,
2,2926,post_open_orders_pre_submit_gate,1784187868574,buy,64210.0,1000,4,0,0,0,0,0,True,0.00875,0,0,4,,0.01,2.0,pass,
2,2945,pre_open_orders_public_gate,1784187873708,buy,64222.0,1000,4,0,0,0,0,0,True,1.12457,0,0,4,,0.01,2.0,pass,
2,2945,post_open_orders_pre_submit_gate,1784187873708,buy,64217.0,1000,4,0,0,0,0,0,True,1.12457,0,0,4,,0.01,2.0,pass,
2,3029,pre_open_orders_public_gate,1784187900140,buy,64213.0,1000,3,0.00016,0.01022,0.01022,0.01022,0.00016,False,0,2,1,0,0.015655577299412915,0.01,2.0,pass,
2,3029,post_open_orders_pre_submit_gate,1784187900140,buy,64211.0,1000,3,0,0,0,0,0,False,0.01038,0,0,3,,0.01,2.0,pass,
2,3070,pre_open_orders_public_gate,1784187910761,buy,64211.0,1000,9,0.00016,0.03281,0.03281,0.03281,0.00016,False,0,8,1,0,0.0048765620237732395,0.01,2.0,pass,
2,3070,post_open_orders_pre_submit_gate,1784187910761,buy,64209.0,1000,9,0,0,0,0,0,False,0.03297,0,0,9,,0.01,2.0,pass,
2,3088,pre_open_orders_public_gate,1784187915050,buy,64197.0,1000,4,0.00044,0.00131,0.00131,0.00131,0.00044,True,0,3,1,0,0.33587786259541985,0.01,2.0,pass,
2,3088,post_open_orders_pre_submit_gate,1784187915050,buy,64195.0,1000,4,0,0.00044,0.00044,0.00044,0,True,0.00131,1,0,3,,0.01,2.0,pass,
2,3141,pre_open_orders_public_gate,1784187929360,buy,64229.0,1000,2,0,0.0002,0.0002,0.0002,0,True,0.0195,1,0,1,,0.01,2.0,pass,
2,3141,post_open_orders_pre_submit_gate,1784187929360,buy,64229.0,1000,2,0,0.0002,0.0002,0.0002,0,True,0.0195,1,0,1,,0.01,2.0,pass,
2,3191,pre_open_orders_public_gate,1784187942329,buy,64232.0,1000,79,0.00439,0.00022,0.00022,0.00022,0.00439,False,11.40912,1,2,76,19.954545454545453,0.01,2.0,pass,
2,3191,post_open_orders_pre_submit_gate,1784187942329,buy,64227.0,1000,79,0,0.00423,0.00423,0.00423,0,False,11.4095,1,0,78,,0.01,2.0,pass,
