attempt,event_sequence,phase,source_channel,source_event_exchange_time_ms,side,limit_px,current_bid,current_ask,status,reason,touch_stability_ms,min_stable_ms,bbo_lookback_ms,recent_bbo_count,last_adverse_bbo_ms,elapsed_since_adverse_bbo_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,adverse_flow_ratio,adverse_flow_status,current_cross_risk,inference_scope
1,833,post_open_orders_pre_submit_gate,trades,1784187329083,buy,64446.0,64446.0,64447.0,pass,,336,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.23587,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,850,pre_open_orders_public_gate,trades,1784187334261,buy,64444.0,64444.0,64445.0,pass,,678,250,750,2,,,0,0,2,0,0.39561,0.01473,0.01473,0.01473,0.39561,False,0.00035,26.85743380855397,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,850,post_open_orders_pre_submit_gate,trades,1784187334261,buy,64443.0,64443.0,64444.0,pass,,678,250,750,2,,,0,0,2,0,0,0.39561,0.39561,0.39561,0,False,0.01508,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,878,pre_open_orders_public_gate,trades,1784187344276,buy,64440.0,64440.0,64441.0,pass,,276,250,750,1,,,0,0,1,0,0.00049,0.12868,0.12868,0.12868,0.00049,False,0,0.003807895554864781,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,878,post_open_orders_pre_submit_gate,trades,1784187344276,buy,64434.0,64434.0,64435.0,pass,,276,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.12917,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,926,pre_open_orders_public_gate,trades,1784187358989,buy,64416.0,64416.0,64417.0,pass,,293,250,750,1,1784187358696,293,1,0,0,0,0.25199,0.15853,0.15853,0.15853,0.25199,True,0.61459,1.5895414117201792,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,926,post_open_orders_pre_submit_gate,trades,1784187358989,buy,64407.0,64407.0,64408.0,pass,,293,250,750,1,1784187358696,293,1,0,0,0,0,0,0,0,0,True,1.02511,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,944,pre_open_orders_public_gate,trades,1784187362375,buy,64367.0,64367.0,64368.0,block,adverse_trade_pressure_with_recent_adverse_bbo,294,250,750,1,1784187362081,294,0,0,0,1,2.56861,0.02387,0.02387,0.02387,2.56861,True,0.03952,107.60829493087557,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,945,pre_open_orders_public_gate,trades,1784187362492,buy,64367.0,64367.0,64368.0,block,adverse_trade_pressure_with_recent_adverse_bbo,411,250,750,1,1784187362081,411,0,0,0,1,3.23759,0.02387,0.02387,0.02387,3.23759,True,0.04425,135.6342689568496,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,958,pre_open_orders_public_gate,trades,1784187363908,buy,64321.0,64321.0,64322.0,block,adverse_trade_pressure_with_recent_adverse_bbo,257,250,750,1,1784187363651,257,1,0,0,0,0.95,0.00746,0.00746,0.00746,0.95,True,0.66361,127.34584450402144,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,959,pre_open_orders_public_gate,trades,1784187364045,buy,64321.0,64321.0,64322.0,block,adverse_trade_pressure_with_recent_adverse_bbo,394,250,750,1,1784187363651,394,1,0,0,0,0.95,0.00746,0.00746,0.00746,0.95,True,0.66397,127.34584450402144,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,963,pre_open_orders_public_gate,trades,1784187364584,buy,64309.0,64309.0,64310.0,block,adverse_trade_pressure_with_recent_adverse_bbo,424,250,750,1,1784187364160,424,1,0,0,0,54.80148,6.31817,6.31817,6.31817,54.80148,True,16.25003,8.673631763627759,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,979,pre_open_orders_public_gate,l2Book,1784187366328,buy,64314.0,64314.0,64315.0,pass,,545,250,750,2,,,0,0,2,0,0,0.84522,0.84522,0.84522,0,False,0.00366,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,979,post_open_orders_pre_submit_gate,l2Book,1784187366328,buy,64309.0,64309.0,64310.0,pass,,545,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.84888,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1009,pre_open_orders_public_gate,trades,1784187371044,buy,64300.0,64300.0,64304.0,pass,,447,250,750,1,1784187370597,447,1,0,0,0,0.00066,0.08554,0.08554,0.08554,0.00066,True,0.377,0.007715688566752397,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1009,post_open_orders_pre_submit_gate,trades,1784187371044,buy,64292.0,64292.0,64293.0,pass,,447,250,750,1,1784187370597,447,1,0,0,0,0,0.00066,0.00066,0.00066,0,True,0.46254,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1019,pre_open_orders_public_gate,trades,1784187373405,buy,64283.0,64283.0,64284.0,block,adverse_trade_pressure_with_recent_adverse_bbo,653,250,750,2,1784187372752,653,1,0,1,0,0.26467,0.00077,0.00077,0.00077,0.26467,True,0.15534,343.72727272727275,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1020,pre_open_orders_public_gate,trades,1784187373555,buy,64283.0,64283.0,64284.0,pass,,267,250,750,1,,,0,0,1,0,0.2838,0.00077,0.00077,0.00077,0.2838,False,0.02664,368.57142857142856,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1020,post_open_orders_pre_submit_gate,trades,1784187373555,buy,64276.0,64276.0,64277.0,pass,,267,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.31121,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1143,pre_open_orders_public_gate,trades,1784187400000,buy,64282.0,64282.0,64283.0,pass,,339,250,750,1,,,0,0,1,0,0.00904,0.11364,0.11364,0.11364,0.00904,False,0.15545,0.07954945441745864,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1143,post_open_orders_pre_submit_gate,trades,1784187400000,buy,64281.0,64281.0,64282.0,pass,,339,250,750,1,,,0,0,1,0,0,0.00904,0.00904,0.00904,0,False,0.26909,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1185,pre_open_orders_public_gate,trades,1784187410369,buy,64300.0,64300.0,64301.0,pass,,342,250,750,1,,,0,1,0,0,0,0.00037,0.00037,0.00037,0,False,2.19082,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1185,post_open_orders_pre_submit_gate,trades,1784187410369,buy,64304.0,64304.0,64305.0,pass,,342,250,750,1,,,0,1,0,0,0.19119,0,0,0,0.19119,False,2,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1223,pre_open_orders_public_gate,trades,1784187421446,buy,64300.0,64300.0,64301.0,pass,,398,250,750,1,,,0,0,1,0,0.00261,0.00077,0.00077,0.00077,0.00261,False,0.00098,3.3896103896103895,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1223,post_open_orders_pre_submit_gate,trades,1784187421446,buy,64284.0,64284.0,64285.0,pass,,398,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.00436,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1239,pre_open_orders_public_gate,trades,1784187425883,buy,64284.0,64284.0,64285.0,pass,,609,250,750,2,,,0,0,2,0,0.99891,0.00109,0.00109,0.00109,0.99891,False,0.00062,916.4311926605504,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1239,post_open_orders_pre_submit_gate,trades,1784187425883,buy,64274.0,64274.0,64275.0,pass,,609,250,750,2,,,0,0,2,0,0,0.34764,0.34764,0.34764,0,False,0.65298,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1262,pre_open_orders_public_gate,trades,1784187430462,buy,64252.0,64252.0,64253.0,block,adverse_trade_pressure_with_recent_adverse_bbo,356,250,750,1,1784187430106,356,1,0,0,0,1.69058,0.05353,0.05353,0.05353,1.69058,True,1.61086,31.58191668223426,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1263,pre_open_orders_public_gate,trades,1784187430563,buy,64252.0,64252.0,64253.0,block,adverse_trade_pressure_with_recent_adverse_bbo,457,250,750,1,1784187430106,457,1,0,0,0,2.15807,0.05353,0.05353,0.05353,2.15807,True,1.61086,40.31515038296283,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1399,pre_open_orders_public_gate,trades,1784187463297,buy,64279.0,64279.0,64280.0,block,adverse_trade_pressure_with_recent_adverse_bbo,336,250,750,1,1784187462961,336,1,0,0,0,0.48327,0.04934,0.04934,0.04934,0.48327,True,1.04305,9.794689906769355,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1400,pre_open_orders_public_gate,trades,1784187463358,buy,64279.0,64279.0,64280.0,block,adverse_trade_pressure_with_recent_adverse_bbo,397,250,750,1,1784187462961,397,1,0,0,0,0.49062,0.04934,0.04934,0.04934,0.49062,True,1.04305,9.943656262667208,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1401,pre_open_orders_public_gate,trades,1784187463444,buy,64279.0,64279.0,64280.0,block,adverse_trade_pressure_with_recent_adverse_bbo,483,250,750,1,1784187462961,483,1,0,0,0,0.49062,0.04934,0.04934,0.04934,0.49062,True,2.89021,9.943656262667208,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1499,pre_open_orders_public_gate,trades,1784187486047,buy,64261.0,64261.0,64263.0,pass,,354,250,750,1,,,0,1,0,0,0,0,0,0,0,False,0.16714,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1499,post_open_orders_pre_submit_gate,trades,1784187486047,buy,64268.0,64268.0,64269.0,pass,,354,250,750,1,,,0,1,0,0,0,0,0,0,0,False,0.16714,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1540,pre_open_orders_public_gate,l2Book,1784187498731,buy,64261.0,64261.0,64262.0,pass,,532,250,750,2,,,0,0,2,0,0,0.0041,0.0041,0.0041,0,False,0,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1540,post_open_orders_pre_submit_gate,l2Book,1784187498731,buy,64261.0,64261.0,64262.0,pass,,532,250,750,2,,,0,0,2,0,0,0.0041,0.0041,0.0041,0,False,0,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1541,pre_open_orders_public_gate,trades,1784187499399,buy,64261.0,64261.0,64262.0,pass,,668,250,750,2,,,0,0,2,0,0,0.01525,0.01525,0.01525,0,False,0,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1541,post_open_orders_pre_submit_gate,trades,1784187499399,buy,64261.0,64261.0,64262.0,pass,,668,250,750,2,,,0,0,2,0,0,0.01525,0.01525,0.01525,0,False,0,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1601,pre_open_orders_public_gate,trades,1784187516307,buy,64271.0,64271.0,64272.0,pass,,407,250,750,1,1784187515900,407,1,0,0,0,0.00242,0,0,0,0.00242,True,0.04341,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1601,post_open_orders_pre_submit_gate,trades,1784187516307,buy,64269.0,64269.0,64270.0,pass,,407,250,750,1,1784187515900,407,1,0,0,0,0,0.00242,0.00242,0.00242,0,True,0.04341,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1605,pre_open_orders_public_gate,trades,1784187517396,buy,64268.0,64268.0,64269.0,pass,,420,250,750,1,1784187516976,420,1,0,0,0,0.0022,0,0,0,0.0022,True,0.02604,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1605,post_open_orders_pre_submit_gate,trades,1784187517396,buy,64266.0,64266.0,64267.0,pass,,420,250,750,1,1784187516976,420,1,0,0,0,0,0,0,0,0,True,0.02824,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1608,pre_open_orders_public_gate,trades,1784187518002,buy,64266.0,64266.0,64267.0,block,adverse_trade_pressure_with_recent_adverse_bbo,473,250,750,1,1784187517529,473,1,0,0,0,0.06231,0,0,0,0.06231,True,0.03339,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1774,pre_open_orders_public_gate,trades,1784187570519,buy,64248.0,64248.0,64250.0,block,adverse_trade_pressure_with_recent_adverse_bbo,267,250,750,1,1784187570252,267,1,0,0,0,0.02924,0,0,0,0.02924,True,0.33132,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1800,pre_open_orders_public_gate,trades,1784187578616,buy,64241.0,64241.0,64242.0,block,adverse_trade_pressure_with_recent_adverse_bbo,265,250,750,1,1784187578351,265,1,0,0,0,0.09305,0,0,0,0.09305,True,0.0642,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1801,pre_open_orders_public_gate,trades,1784187578823,buy,64241.0,64241.0,64242.0,block,adverse_trade_pressure_with_recent_adverse_bbo,472,250,750,1,1784187578351,472,1,0,0,0,1.45214,0,0,0,1.45214,True,0.12977,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1924,pre_open_orders_public_gate,trades,1784187610666,buy,64237.0,64237.0,64239.0,pass,,495,250,750,1,1784187610171,495,1,0,0,0,0.00641,0,0,0,0.00641,True,0.16348,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1924,post_open_orders_pre_submit_gate,trades,1784187610666,buy,64226.0,64226.0,64227.0,pass,,495,250,750,1,1784187610171,495,1,0,0,0,0,0,0,0,0,True,0.16989,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1927,pre_open_orders_public_gate,trades,1784187611067,buy,64226.0,64226.0,64227.0,block,adverse_trade_pressure_with_recent_adverse_bbo,289,250,750,1,1784187610778,289,1,0,0,0,3.73603,0.04244,0.04244,0.04244,3.73603,True,0.35372,88.0308671065033,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1928,pre_open_orders_public_gate,trades,1784187611154,buy,64226.0,64226.0,64227.0,block,adverse_trade_pressure_with_recent_adverse_bbo,376,250,750,1,1784187610778,376,1,0,0,0,4.09889,0.04244,0.04244,0.04244,4.09889,True,0.34144,96.58081998114986,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1931,pre_open_orders_public_gate,trades,1784187611635,buy,64210.0,64210.0,64211.0,block,adverse_trade_pressure_with_recent_adverse_bbo,359,250,750,1,1784187611276,359,1,0,0,0,0.1122,0.01372,0.01372,0.01372,0.1122,True,4.34938,8.177842565597668,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1932,pre_open_orders_public_gate,trades,1784187611682,buy,64210.0,64210.0,64211.0,block,adverse_trade_pressure_with_recent_adverse_bbo,406,250,750,1,1784187611276,406,1,0,0,0,0.3165,0.01372,0.01372,0.01372,0.3165,True,4.34897,23.068513119533527,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2054,pre_open_orders_public_gate,trades,1784187636578,buy,64211.0,64211.0,64213.0,pass,,491,250,750,1,1784187636087,491,1,0,0,0,0.00722,0.15077,0.15077,0.15077,0.00722,True,0.33481,0.04788751077800624,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2054,post_open_orders_pre_submit_gate,trades,1784187636578,buy,64199.0,64199.0,64200.0,pass,,491,250,750,1,1784187636087,491,1,0,0,0,0,0,0,0,0,True,0.4928,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2270,pre_open_orders_public_gate,trades,1784187692769,buy,64229.0,64229.0,64230.0,pass,,603,250,750,2,,,0,0,2,0,0.04203,0,0,0,0.04203,False,0,inf,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2270,post_open_orders_pre_submit_gate,trades,1784187692769,buy,64222.0,64222.0,64223.0,pass,,603,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.04203,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2300,pre_open_orders_public_gate,trades,1784187700308,buy,64209.0,64209.0,64210.0,block,adverse_trade_pressure_with_recent_adverse_bbo,378,250,750,1,1784187699930,378,1,0,0,0,0.0248,0.00622,0.00622,0.00622,0.0248,True,0.3762,3.987138263665595,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2304,pre_open_orders_public_gate,trades,1784187700701,buy,64208.0,64208.0,64209.0,pass,,251,250,750,1,1784187700450,251,1,0,0,0,0.00047,0.08,0.08,0.08,0.00047,True,0.00952,0.005875,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2304,post_open_orders_pre_submit_gate,trades,1784187700701,buy,64199.0,64199.0,64200.0,pass,,251,250,750,1,1784187700450,251,1,0,0,0,0,0,0,0,0,True,0.08999,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2331,pre_open_orders_public_gate,l2Book,1784187709616,buy,64209.0,64209.0,64210.0,pass,,543,250,750,2,1784187709073,543,1,0,1,0,0,0.00882,0.00882,0.00882,0,True,0.00111,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,2331,post_open_orders_pre_submit_gate,l2Book,1784187709616,buy,64209.0,64209.0,64210.0,pass,,543,250,750,2,1784187709073,543,1,0,1,0,0,0.00882,0.00882,0.00882,0,True,0.00111,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2332,pre_open_orders_public_gate,trades,1784187710361,buy,64209.0,64209.0,64210.0,pass,,745,250,750,2,,,0,0,2,0,0.53376,0.03486,0.03486,0.03486,0.53376,False,0,15.311531841652323,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2332,post_open_orders_pre_submit_gate,trades,1784187710361,buy,64204.0,64204.0,64205.0,pass,,745,250,750,2,,,0,0,2,0,0,0.16069,0.16069,0.16069,0,False,0.40793,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2443,pre_open_orders_public_gate,trades,1784187741343,buy,64213.0,64213.0,64214.0,pass,,613,250,750,2,,,0,0,2,0,0.98553,0.01531,0.01531,0.01531,0.98553,False,0.04565,64.37165251469628,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2443,post_open_orders_pre_submit_gate,trades,1784187741343,buy,64201.0,64201.0,64202.0,pass,,613,250,750,2,,,0,0,2,0,0,0.57323,0.57323,0.57323,0,False,0.47326,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2481,pre_open_orders_public_gate,trades,1784187751904,buy,64196.0,64196.0,64200.0,block,adverse_trade_pressure_with_recent_adverse_bbo,403,250,750,1,1784187751501,403,1,0,0,0,0.49995,0.00568,0.00568,0.00568,0.49995,True,0.03147,88.0193661971831,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2665,pre_open_orders_public_gate,trades,1784187799027,buy,64229.0,64229.0,64230.0,pass,,467,250,750,1,1784187798560,467,1,0,0,0,0.00993,0,0,0,0.00993,True,0.17153,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2665,post_open_orders_pre_submit_gate,trades,1784187799027,buy,64228.0,64228.0,64229.0,pass,,467,250,750,1,1784187798560,467,1,0,0,0,0,0.00993,0.00993,0.00993,0,True,0.17153,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2669,pre_open_orders_public_gate,trades,1784187800156,buy,64228.0,64228.0,64229.0,pass,,391,250,750,1,,,0,0,1,0,0.0062,0,0,0,0.0062,False,0.00187,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2669,post_open_orders_pre_submit_gate,trades,1784187800156,buy,64198.0,64198.0,64218.0,pass,,391,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.00807,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2736,pre_open_orders_public_gate,trades,1784187818071,buy,64206.0,64206.0,64207.0,block,adverse_trade_pressure_with_recent_adverse_bbo,400,250,750,1,1784187817671,400,1,0,0,0,0.05994,0.00242,0.00242,0.00242,0.05994,True,0.26041,24.768595041322314,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2799,pre_open_orders_public_gate,trades,1784187835573,buy,64196.0,64196.0,64197.0,block,adverse_trade_pressure_with_recent_adverse_bbo,269,250,750,1,1784187835304,269,1,0,0,0,2.43756,0.00016,0.00016,0.00016,2.43756,True,0.00115,15234.75,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2800,pre_open_orders_public_gate,trades,1784187835705,buy,64196.0,64196.0,64197.0,block,adverse_trade_pressure_with_recent_adverse_bbo,401,250,750,1,1784187835304,401,1,0,0,0,4.68558,0.00016,0.00016,0.00016,4.68558,True,0.00115,29284.875,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2870,pre_open_orders_public_gate,trades,1784187854191,buy,64211.0,64211.0,64212.0,block,adverse_trade_pressure_with_recent_adverse_bbo,489,250,750,1,1784187853702,489,1,0,0,0,0.21143,0.1,0.1,0.1,0.21143,True,0.01597,2.1143,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2924,pre_open_orders_public_gate,trades,1784187867360,buy,64225.0,64225.0,64226.0,pass,,595,250,750,2,1784187866765,595,1,0,1,0,0.00032,0.0022,0.0022,0.0022,0.00032,True,0.03548,0.14545454545454545,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2924,post_open_orders_pre_submit_gate,trades,1784187867360,buy,64219.0,64219.0,64220.0,pass,,595,250,750,2,1784187866765,595,1,0,1,0,0,0,0,0,0,True,0.038,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2926,pre_open_orders_public_gate,trades,1784187868574,buy,64219.0,64219.0,64220.0,pass,,743,250,750,2,1784187867831,743,1,0,1,0,0.00655,0.0022,0.0022,0.0022,0.00655,True,0,2.977272727272727,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2926,post_open_orders_pre_submit_gate,trades,1784187868574,buy,64210.0,64210.0,64211.0,pass,,743,250,750,2,1784187867831,743,1,0,1,0,0,0,0,0,0,True,0.00875,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2945,pre_open_orders_public_gate,trades,1784187873708,buy,64222.0,64222.0,64223.0,pass,,356,250,750,1,1784187873352,356,1,0,0,0,0,0,0,0,0,True,1.12457,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,2945,post_open_orders_pre_submit_gate,trades,1784187873708,buy,64217.0,64217.0,64218.0,pass,,356,250,750,1,1784187873352,356,1,0,0,0,0,0,0,0,0,True,1.12457,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3029,pre_open_orders_public_gate,trades,1784187900140,buy,64213.0,64213.0,64214.0,pass,,264,250,750,1,,,0,0,1,0,0.00016,0.01022,0.01022,0.01022,0.00016,False,0,0.015655577299412915,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3029,post_open_orders_pre_submit_gate,trades,1784187900140,buy,64211.0,64211.0,64212.0,pass,,264,250,750,1,,,0,0,1,0,0,0,0,0,0,False,0.01038,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3070,pre_open_orders_public_gate,trades,1784187910761,buy,64211.0,64211.0,64212.0,pass,,700,250,750,2,,,0,0,2,0,0.00016,0.03281,0.03281,0.03281,0.00016,False,0,0.0048765620237732395,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,3070,post_open_orders_pre_submit_gate,trades,1784187910761,buy,64209.0,64209.0,64210.0,pass,,700,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.03297,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
