event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,trigger_found,guard_status,guard_reason,event_to_guard_start_seconds,target_event_to_guard_seconds,live_window_called,private_or_order_endpoint_called_before_trigger
20,trades,1784187098067,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
21,l2Book,1784187098470,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
22,l2Book,1784187099019,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
23,l2Book,1784187099557,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
24,trades,1784187100027,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
25,l2Book,1784187100091,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
26,l2Book,1784187100616,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
27,trades,1784187100840,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
28,trades,1784187100963,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
29,trades,1784187101044,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
30,l2Book,1784187101172,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
31,trades,1784187101172,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
32,trades,1784187101244,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
33,l2Book,1784187101700,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
34,trades,1784187101755,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
35,trades,1784187101812,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
36,trades,1784187101957,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
37,l2Book,1784187102218,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
38,trades,1784187102565,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
39,trades,1784187102623,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
40,trades,1784187102707,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
41,l2Book,1784187102766,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
42,trades,1784187102766,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
43,trades,1784187103229,True,True,anti_drift_block,adverse_trade_pressure_with_recent_adverse_bbo,0.000446,0.5,False,False
44,l2Book,1784187103309,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
45,trades,1784187103432,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
46,l2Book,1784187103832,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
47,trades,1784187103920,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
48,l2Book,1784187104383,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
49,trades,1784187104534,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
50,l2Book,1784187104925,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
51,l2Book,1784187105455,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
52,l2Book,1784187106002,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
53,trades,1784187106225,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
54,trades,1784187106406,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
55,l2Book,1784187106568,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
56,l2Book,1784187107075,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
57,trades,1784187107075,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
58,l2Book,1784187107576,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
59,trades,1784187107576,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
60,l2Book,1784187108177,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
61,trades,1784187108177,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
62,l2Book,1784187108605,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
63,trades,1784187109009,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
64,l2Book,1784187109156,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
65,trades,1784187109241,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
66,trades,1784187109292,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
67,l2Book,1784187109704,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
68,l2Book,1784187110209,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
69,trades,1784187110499,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
70,trades,1784187110555,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
71,l2Book,1784187110757,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
72,trades,1784187110901,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
73,l2Book,1784187111304,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
74,l2Book,1784187111825,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
75,l2Book,1784187112376,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
76,trades,1784187112780,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
77,trades,1784187112832,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
78,l2Book,1784187112912,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
79,l2Book,1784187113442,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
80,trades,1784187113442,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
81,trades,1784187113646,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
82,l2Book,1784187113996,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
83,trades,1784187114199,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
84,l2Book,1784187114520,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
85,trades,1784187114602,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
86,trades,1784187115007,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
87,l2Book,1784187115060,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
88,trades,1784187115124,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
89,l2Book,1784187115615,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
90,trades,1784187115927,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
91,l2Book,1784187116129,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
92,l2Book,1784187116680,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
93,l2Book,1784187117232,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
94,trades,1784187117232,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
95,trades,1784187117691,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
96,l2Book,1784187117774,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
97,trades,1784187117774,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
98,l2Book,1784187118375,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
99,l2Book,1784187118905,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
100,l2Book,1784187119449,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
101,l2Book,1784187119988,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
102,l2Book,1784187120525,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
103,l2Book,1784187121069,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
104,l2Book,1784187121618,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
105,trades,1784187122018,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
106,l2Book,1784187122221,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
107,l2Book,1784187122753,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
108,trades,1784187123027,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
109,trades,1784187123229,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
110,l2Book,1784187123293,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
111,trades,1784187123293,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
112,l2Book,1784187123830,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
113,trades,1784187124029,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
114,trades,1784187124298,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
115,l2Book,1784187124372,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
116,l2Book,1784187124899,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
117,l2Book,1784187125450,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
118,l2Book,1784187125986,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
119,trades,1784187126320,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
120,l2Book,1784187126496,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
121,l2Book,1784187127044,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
122,trades,1784187127191,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
123,l2Book,1784187127593,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
124,trades,1784187127710,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
125,trades,1784187127794,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
126,trades,1784187128056,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
127,l2Book,1784187128116,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
128,l2Book,1784187128666,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
129,trades,1784187128666,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
130,l2Book,1784187129203,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
131,trades,1784187129405,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
132,l2Book,1784187129734,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
133,trades,1784187130007,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
134,l2Book,1784187130286,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
135,l2Book,1784187130811,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
136,trades,1784187131011,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
137,l2Book,1784187131414,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
138,l2Book,1784187131960,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
139,l2Book,1784187132514,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
140,l2Book,1784187133043,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
141,l2Book,1784187133656,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
142,trades,1784187134057,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
143,l2Book,1784187134259,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
144,l2Book,1784187134795,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
145,l2Book,1784187135340,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
146,l2Book,1784187135882,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
147,l2Book,1784187136418,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
148,trades,1784187136551,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
149,l2Book,1784187136922,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
150,l2Book,1784187137468,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
151,l2Book,1784187138025,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
152,trades,1784187138025,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
153,trades,1784187138225,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
154,l2Book,1784187138571,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
155,trades,1784187138636,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
156,trades,1784187139038,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
157,l2Book,1784187139096,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
158,trades,1784187139354,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
159,l2Book,1784187139641,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
160,l2Book,1784187140162,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
161,l2Book,1784187140705,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
162,trades,1784187141052,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
163,l2Book,1784187141251,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
164,l2Book,1784187141805,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
165,trades,1784187141805,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
166,trades,1784187141872,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
167,l2Book,1784187142323,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
168,trades,1784187142477,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
169,l2Book,1784187142877,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
170,trades,1784187142877,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
171,trades,1784187143277,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
172,l2Book,1784187143398,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
173,trades,1784187143481,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
174,trades,1784187143682,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
175,l2Book,1784187143942,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
176,trades,1784187144411,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
177,l2Book,1784187144487,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
178,l2Book,1784187145157,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
179,trades,1784187145091,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
180,trades,1784187145157,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
181,l2Book,1784187145627,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
182,trades,1784187145766,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
183,l2Book,1784187146167,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
184,trades,1784187146638,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
185,l2Book,1784187146701,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
186,trades,1784187146841,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
187,trades,1784187147043,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
188,l2Book,1784187147247,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
189,trades,1784187147708,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
190,l2Book,1784187147787,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
191,l2Book,1784187148311,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
192,trades,1784187148800,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
193,l2Book,1784187148867,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
194,trades,1784187149004,True,True,edge_gate_block,edge_below_required_buffer,0.000501,0.5,False,False
195,l2Book,1784187149961,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
196,l2Book,1784187150462,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
197,l2Book,1784187150992,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
198,l2Book,1784187151551,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
199,trades,1784187151551,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
200,trades,1784187152002,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
201,l2Book,1784187152087,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
202,l2Book,1784187152611,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
203,trades,1784187152675,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
204,l2Book,1784187153151,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
205,l2Book,1784187153701,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
206,trades,1784187153701,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
207,trades,1784187154028,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
208,l2Book,1784187154229,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
209,l2Book,1784187154769,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
210,l2Book,1784187155313,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
211,trades,1784187155514,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
212,trades,1784187155781,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
213,l2Book,1784187155847,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
214,trades,1784187156050,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
215,l2Book,1784187156383,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
216,l2Book,1784187156920,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
217,trades,1784187156987,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
218,l2Book,1784187157459,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
219,l2Book,1784187157995,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
220,trades,1784187157995,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
221,trades,1784187158064,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
222,l2Book,1784187158531,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
223,l2Book,1784187159069,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
224,l2Book,1784187159592,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
225,trades,1784187160076,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
226,l2Book,1784187160201,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
227,l2Book,1784187160738,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
228,trades,1784187160881,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
229,trades,1784187161009,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
230,l2Book,1784187161285,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
231,l2Book,1784187161820,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
232,l2Book,1784187162345,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
233,l2Book,1784187162901,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
234,trades,1784187163103,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
235,l2Book,1784187163437,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
236,l2Book,1784187163974,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
237,l2Book,1784187164530,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
238,trades,1784187164530,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
239,l2Book,1784187165057,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
240,l2Book,1784187165666,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
241,l2Book,1784187166274,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
242,trades,1784187166766,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
243,l2Book,1784187166828,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
244,trades,1784187167083,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
245,trades,1784187167164,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
246,l2Book,1784187167364,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
247,trades,1784187167364,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
248,l2Book,1784187167890,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
249,l2Book,1784187168421,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
250,l2Book,1784187168970,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
251,trades,1784187169024,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
252,l2Book,1784187169507,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
253,l2Book,1784187170030,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
254,l2Book,1784187170578,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
255,trades,1784187171035,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
256,l2Book,1784187171116,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
257,l2Book,1784187171717,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
258,trades,1784187171986,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
259,l2Book,1784187172241,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
260,l2Book,1784187172789,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
261,trades,1784187172987,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
262,trades,1784187173127,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
263,l2Book,1784187173328,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
264,l2Book,1784187173851,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
265,l2Book,1784187174455,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
266,l2Book,1784187175058,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
