attempt,event_sequence,phase,source_channel,source_event_exchange_time_ms,side,limit_px,current_bid,current_ask,status,reason,touch_stability_ms,min_stable_ms,bbo_lookback_ms,recent_bbo_count,last_adverse_bbo_ms,elapsed_since_adverse_bbo_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,adverse_flow_ratio,adverse_flow_status,current_cross_risk,inference_scope
2,336,post_open_orders_pre_submit_gate,trades,1784188397487,buy,64085.0,64085.0,64086.0,pass,,363,250,750,1,1784188397124,363,1,0,0,0,0,0,0,0,0,True,1.87082,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,347,pre_open_orders_public_gate,trades,1784188399029,buy,64065.0,64065.0,64067.0,block,adverse_trade_pressure_with_recent_adverse_bbo,272,250,750,1,1784188398757,272,1,0,0,0,61.76421,0.72134,0.72134,0.72134,61.76421,True,29.70822,85.62426872210054,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,348,pre_open_orders_public_gate,trades,1784188399226,buy,64065.0,64065.0,64067.0,block,adverse_trade_pressure_with_recent_adverse_bbo,469,250,750,1,1784188398757,469,1,0,0,0,61.76421,0.72134,0.72134,0.72134,61.76421,True,29.70622,85.62426872210054,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,479,pre_open_orders_public_gate,trades,1784188424545,buy,64087.0,64087.0,64088.0,block,adverse_trade_pressure_with_recent_adverse_bbo,273,250,750,1,1784188424272,273,1,0,0,0,0.0312,0,0,0,0.0312,True,0.03089,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,602,pre_open_orders_public_gate,trades,1784188456426,buy,64118.0,64118.0,64119.0,pass,,743,250,750,2,1784188455683,743,1,0,1,0,0.03944,0.03853,0.03853,0.03853,0.03944,True,1.02447,1.0236179600311446,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,602,post_open_orders_pre_submit_gate,trades,1784188456426,buy,64117.0,64117.0,64118.0,pass,,743,250,750,2,1784188455683,743,1,0,1,0,0,0.03944,0.03944,0.03944,0,True,1.063,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,603,pre_open_orders_public_gate,trades,1784188457164,buy,64117.0,64117.0,64118.0,pass,,402,250,750,1,1784188456762,402,1,0,0,0,0.07769,0.03975,0.03975,0.03975,0.07769,True,0.03853,1.9544654088050315,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,603,post_open_orders_pre_submit_gate,trades,1784188457164,buy,64114.0,64114.0,64115.0,pass,,402,250,750,1,1784188456762,402,1,0,0,0,0,0.07517,0.07517,0.07517,0,True,0.0808,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,651,pre_open_orders_public_gate,trades,1784188468132,buy,64114.0,64114.0,64115.0,pass,,607,250,750,2,,,0,0,2,0,0.08478,0.09999,0.09999,0.09999,0.08478,False,0.05546,0.8478847884788479,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,651,post_open_orders_pre_submit_gate,trades,1784188468132,buy,64100.0,64100.0,64101.0,pass,,607,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.24023,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1168,pre_open_orders_public_gate,trades,1784188607238,buy,64168.0,64168.0,64169.0,pass,,266,250,750,1,1784188606972,266,1,0,0,0,0.04294,0.05849,0.05849,0.05849,0.04294,True,0.12889,0.7341425884766627,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1168,post_open_orders_pre_submit_gate,trades,1784188607238,buy,64151.0,64151.0,64152.0,pass,,266,250,750,1,1784188606972,266,1,0,0,0,0,0,0,0,0,True,0.23032,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1306,pre_open_orders_public_gate,trades,1784188645206,buy,64181.0,64181.0,64182.0,block,adverse_trade_pressure_with_recent_adverse_bbo,274,250,750,1,1784188644932,274,1,0,0,0,0.07557,0.00251,0.00251,0.00251,0.07557,True,0.23689,30.10756972111554,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1767,pre_open_orders_public_gate,trades,1784188785197,buy,64232.0,64232.0,64233.0,block,adverse_trade_pressure_with_recent_adverse_bbo,332,250,750,1,1784188784865,332,1,0,0,0,0.25039,0,0,0,0.25039,True,0.01,inf,block,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1844,pre_open_orders_public_gate,trades,1784188807940,buy,64211.0,64211.0,64212.0,pass,,291,250,750,1,1784188807649,291,1,0,0,0,0.0006,0.00779,0.00779,0.00779,0.0006,True,0.13023,0.07702182284980745,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1844,post_open_orders_pre_submit_gate,trades,1784188807940,buy,64206.0,64206.0,64207.0,pass,,291,250,750,1,1784188807649,291,1,0,0,0,0,0.00044,0.00044,0.00044,0,True,0.13818,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1865,pre_open_orders_public_gate,trades,1784188812855,buy,64215.0,64215.0,64216.0,pass,,347,250,750,1,1784188812508,347,1,0,0,0,0.00892,0,0,0,0.00892,True,0.69017,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
2,1865,post_open_orders_pre_submit_gate,trades,1784188812855,buy,64212.0,64212.0,64213.0,pass,,347,250,750,1,1784188812508,347,1,0,0,0,0,0.00097,0.00097,0.00097,0,True,0.69812,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
