attempt,event_sequence,phase,source_event_exchange_time_ms,side,limit_px,flow_lookback_ms,trade_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,fill_support_touch_count,adverse_strict_through_count,neutral_or_opposite_flow_count,adverse_flow_ratio,min_pressure_qty_btc,pressure_ratio_threshold,status,reason
2,347,pre_open_orders_public_gate,1784188399029,buy,64065.0,1000,422,61.76421,0.72134,0.72134,0.72134,61.76421,True,29.70822,5,224,193,85.62426872210054,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,348,pre_open_orders_public_gate,1784188399226,buy,64065.0,1000,422,61.76421,0.72134,0.72134,0.72134,61.76421,True,29.70622,5,224,193,85.62426872210054,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,479,pre_open_orders_public_gate,1784188424545,buy,64087.0,1000,3,0.0312,0,0,0,0.0312,True,0.03089,0,1,2,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,602,pre_open_orders_public_gate,1784188456426,buy,64118.0,1000,9,0.03944,0.03853,0.03853,0.03853,0.03944,True,1.02447,2,2,5,1.0236179600311446,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,602,post_open_orders_pre_submit_gate,1784188456426,buy,64117.0,1000,9,0,0.03944,0.03944,0.03944,0,True,1.063,2,0,7,,0.01,2.0,pass,
2,603,pre_open_orders_public_gate,1784188457164,buy,64117.0,1000,9,0.07769,0.03975,0.03975,0.03975,0.07769,True,0.03853,3,4,2,1.9544654088050315,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,603,post_open_orders_pre_submit_gate,1784188457164,buy,64114.0,1000,9,0,0.07517,0.07517,0.07517,0,True,0.0808,1,0,8,,0.01,2.0,pass,
2,651,pre_open_orders_public_gate,1784188468132,buy,64114.0,1000,11,0.08478,0.09999,0.09999,0.09999,0.08478,False,0.05546,1,8,2,0.8478847884788479,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,651,post_open_orders_pre_submit_gate,1784188468132,buy,64100.0,1000,11,0,0,0,0,0,False,0.24023,0,0,11,,0.01,2.0,pass,
2,1168,pre_open_orders_public_gate,1784188607238,buy,64168.0,1000,19,0.04294,0.05849,0.05849,0.05849,0.04294,True,0.12889,5,8,6,0.7341425884766627,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
2,1168,post_open_orders_pre_submit_gate,1784188607238,buy,64151.0,1000,19,0,0,0,0,0,True,0.23032,0,0,19,,0.01,2.0,pass,
2,1306,pre_open_orders_public_gate,1784188645206,buy,64181.0,1000,14,0.07557,0.00251,0.00251,0.00251,0.07557,True,0.23689,3,4,7,30.10756972111554,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,1767,pre_open_orders_public_gate,1784188785197,buy,64232.0,1000,4,0.25039,0,0,0,0.25039,True,0.01,0,3,1,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
2,1844,pre_open_orders_public_gate,1784188807940,buy,64211.0,1000,18,0.0006,0.00779,0.00779,0.00779,0.0006,True,0.13023,1,4,13,0.07702182284980745,0.01,2.0,pass,
2,1844,post_open_orders_pre_submit_gate,1784188807940,buy,64206.0,1000,18,0,0.00044,0.00044,0.00044,0,True,0.13818,3,0,15,,0.01,2.0,pass,
2,1865,pre_open_orders_public_gate,1784188812855,buy,64215.0,1000,7,0.00892,0,0,0,0.00892,True,0.69017,0,3,4,inf,0.01,2.0,pass,
2,1865,post_open_orders_pre_submit_gate,1784188812855,buy,64212.0,1000,7,0,0.00097,0.00097,0.00097,0,True,0.69812,1,0,6,,0.01,2.0,pass,
