event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
11,trades,1784188300809,1784188300990902453,0.182071,buy,64146,64146,64147,1,0.005,6.28854,40,1257.708,5,0.0584,0,0.0584,6.29354,0.009279356292325146102193677962,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,7,3184,445,7,same_touch_stable_enough,real_bbo_history_touch_stability,3629,1784188297180,7.0937,6.28854,-0.80516,43,40,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
12,l2Book,1784188300941,1784188301196383400,0.255544,buy,64146,64146,64147,1,0.005,6.2775,40,1255.5,5,0.0584,0,0.0584,6.2825,0.009295662554715479506565857541,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,8,3761,0,8,same_touch_stable_enough,real_bbo_history_touch_stability,3761,1784188297180,7.0937,6.2775,-0.8162,43,40,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
13,trades,1784188301009,1784188301292225014,0.283385,buy,64146,64146,64147,1,0.005,6.2775,40,1255.5,6,0.05887,0,0.05887,6.2825,0.009370473537604456824512534819,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,8,3761,68,8,same_touch_stable_enough,real_bbo_history_touch_stability,3829,1784188297180,7.0937,6.2775,-0.8162,43,40,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
14,l2Book,1784188301545,1784188301838241620,0.293408,buy,64146,64146,64147,1,0.005,3.69348,36,738.696,6,0.05887,0,0.05887,3.69848,0.01591734983020051480608249876,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,9,4365,0,9,same_touch_stable_enough,real_bbo_history_touch_stability,4365,1784188297180,7.0937,3.69348,-3.40022,43,36,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
15,trades,1784188301813,1784188302001908574,0.189068,buy,64146,64146,64147,1,0.005,3.69348,36,738.696,8,0.05904,0,0.05904,3.69848,0.01596331465899504661374402457,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,9,4365,268,9,same_touch_stable_enough,real_bbo_history_touch_stability,4633,1784188297180,7.0937,3.69348,-3.40022,43,36,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
16,trades,1784188301948,1784188302136713557,0.188874,buy,64146,64146,64147,1,0.005,3.69348,36,738.696,8,0.05935,0,0.05935,3.69848,0.01604713287620860461595033635,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,9,4365,403,9,same_touch_stable_enough,real_bbo_history_touch_stability,4768,1784188297180,7.0937,3.69348,-3.40022,43,36,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
17,l2Book,1784188302147,1784188302413227508,0.266396,buy,64146,64146,64147,1,0.005,3.74622,37,749.244,8,0.05935,0,0.05935,3.75122,0.01582151939902218478255074349,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,10,4967,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,4967,1784188297180,7.0937,3.74622,-3.34748,43,37,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
18,trades,1784188302147,1784188302413607569,0.266684,buy,64146,64146,64147,1,0.005,3.74622,37,749.244,9,0.05966,0,0.05966,3.75122,0.01590415918021337058343685521,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,10,4967,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,4967,1784188297180,7.0937,3.74622,-3.34748,43,37,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
19,l2Book,1784188302681,1784188302932588115,0.251758,buy,64146,64146,64147,1,0.005,6.79712,44,1359.424,9,0.05966,0,0.05966,6.80212,0.008770794987445090648209675807,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,11,5501,0,11,same_touch_stable_enough,real_bbo_history_touch_stability,5501,1784188297180,7.0937,6.79712,-0.29658,43,44,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
20,l2Book,1784188303225,1784188303467515948,0.242707,buy,64146,64146,64147,1,0.005,3.82923,38,765.846,6,0.01233,0,0.01233,3.83423,0.003215769528692853584683234965,touched_quote_without_depletion,,0.00308,False,missing_same_side_strict_through_support,12,6045,0,12,same_touch_stable_enough,real_bbo_history_touch_stability,6045,1784188297180,7.0937,3.82923,-3.26447,44,38,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
21,l2Book,1784188303763,1784188304010063707,0.247242,buy,64146,64146,64147,1,0.005,2.17868,36,435.736,6,0.01233,0,0.01233,2.18368,0.005646431711606096131301289566,touched_quote_without_depletion,,0.00308,False,missing_same_side_strict_through_support,13,6583,0,13,same_touch_stable_enough,real_bbo_history_touch_stability,6583,1784188297180,7.0937,2.17868,-4.91502,44,36,-8,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
22,l2Book,1784188304285,1784188304503707360,0.218915,buy,64146,64146,64147,1,0.005,4.60024,37,920.048,4,0.00079,0,0.00079,4.60524,0.0001715437197627050924598935126,touched_quote_without_depletion,,0.00019,False,missing_same_side_strict_through_support,14,7105,0,14,same_touch_stable_enough,real_bbo_history_touch_stability,7105,1784188297180,7.0937,4.60024,-2.49346,44,37,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
23,trades,1784188304499,1784188304654923304,0.156118,buy,64146,64146,64147,1,0.005,4.60024,37,920.048,5,0.00804,0,0.00804,4.60524,0.001745837350496391067566511192,touched_quote_without_depletion,,0.00201,False,missing_same_side_strict_through_support,14,7105,214,14,same_touch_stable_enough,real_bbo_history_touch_stability,7319,1784188297180,7.0937,4.60024,-2.49346,44,37,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
24,l2Book,1784188304836,1784188305138015421,0.302201,buy,64146,64146,64147,1,0.005,6.32525,38,1265.05,3,0.00787,0,0.00787,6.33025,0.001243236838987401761383831602,touched_quote_without_depletion,,0.00196,False,missing_same_side_strict_through_support,15,7656,0,15,same_touch_stable_enough,real_bbo_history_touch_stability,7656,1784188297180,7.0937,6.32525,-0.76845,44,38,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
25,l2Book,1784188305365,1784188305584406522,0.219621,buy,64146,64146,64147,1,0.005,4.85348,37,970.696,1,0.00725,0,0.00725,4.85848,0.001492236254960399137178706097,touched_quote_without_depletion,,0.00181,False,missing_same_side_strict_through_support,16,8185,0,16,same_touch_stable_enough,real_bbo_history_touch_stability,8185,1784188297180,7.0937,4.85348,-2.24022,44,37,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
26,trades,1784188305511,1784188305705152936,0.194347,buy,64146,64146,64147,1,0.005,4.85348,37,970.696,2,0.00725,0,0.00725,4.85848,0.001492236254960399137178706097,touched_quote_without_depletion,,0.00181,False,missing_same_side_strict_through_support,16,8185,146,16,same_touch_stable_enough,real_bbo_history_touch_stability,8331,1784188297180,7.0937,4.85348,-2.24022,44,37,-7,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
27,l2Book,1784188305999,1784188306315055938,0.316278,buy,64146,64146,64147,1,0.005,0.13005,2,26.01,2,0.00725,0,0.00725,0.13505,0.05368382080710847834135505368,touched_quote_without_depletion,,0.00181,False,missing_same_side_strict_through_support,17,8819,0,17,same_touch_stable_enough,real_bbo_history_touch_stability,8819,1784188297180,7.0937,0.13005,-6.96365,44,2,-42,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
28,trades,1784188306406,1784188306941728800,0.535935,buy,64146,64146,64147,1,0.005,0.13005,2,26.01,13,0.61602,0.09321,0.70923,0.13505,5.251610514624213254350240652,depleted_top_plus_order_proxy,quality_b,0.002,True,,17,8819,407,17,same_touch_stable_enough,real_bbo_history_touch_stability,9226,1784188297180,7.0937,0.13005,-6.96365,44,2,-42,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
29,trades,1784188306521,1784188307227589750,0.706743,buy,64142,64142,64143,1,0.005,0.00926,2,1.852,15,0.00035,0,0.00035,0.01426,0.02454417952314165497896213184,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,18,9341,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784188306521,,0.00926,,,2,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
30,l2Book,1784188307072,1784188307348385691,0.276585,buy,64146,64146,64147,1,0.005,8.49367,75,1698.734,15,0.61602,0.09356,0.70958,8.49867,0.08349306420887032912208616172,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,19,9892,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784188307072,,8.49367,,,75,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
31,l2Book,1784188307615,1784188307858120587,0.243327,buy,64146,64146,64147,1,0.005,20.14802,82,4029.604,14,0.60877,0.09356,0.70233,20.15302,0.03484986369288573127005282583,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,20,10435,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,543,1784188307072,8.49367,20.14802,11.65435,75,82,7,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
32,trades,1784188308086,1784188308338415549,0.252637,buy,64146,64146,64147,1,0.005,20.14802,82,4029.604,15,0.60877,0.09356,0.70233,20.15302,0.03484986369288573127005282583,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,20,10435,471,2,same_touch_stable_enough,real_bbo_history_touch_stability,1014,1784188307072,8.49367,20.14802,11.65435,75,82,7,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
33,l2Book,1784188308140,1784188308388527118,0.248749,buy,64146,64146,64147,1,0.005,17.37554,73,3475.108,15,0.60877,0.09356,0.70233,17.38054,0.04040898614197257392463065014,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,21,10960,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1068,1784188307072,20.14802,17.37554,-2.77248,82,73,-9,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
34,trades,1784188308222,1784188308435940438,0.214149,buy,64146,64146,64147,1,0.005,17.37554,73,3475.108,16,0.60877,0.09356,0.70233,17.38054,0.04040898614197257392463065014,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,21,10960,82,3,same_touch_stable_enough,real_bbo_history_touch_stability,1150,1784188307072,20.14802,17.37554,-2.77248,82,73,-9,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
35,trades,1784188308490,1784188308697529113,0.207741,buy,64146,64146,64147,1,0.005,17.37554,73,3475.108,18,0.60877,0.09356,0.70233,17.38054,0.04040898614197257392463065014,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,21,10960,350,3,same_touch_stable_enough,real_bbo_history_touch_stability,1418,1784188307072,20.14802,17.37554,-2.77248,82,73,-9,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
36,l2Book,1784188308693,1784188308958052837,0.265263,buy,64147,64147,64148,1,0.005,18.63918,142,3727.836,17,0,0.70233,0.70233,18.64418,0.03767020056661113548571189508,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,22,11513,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784188308693,,18.63918,,,142,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
37,trades,1784188309028,1784188309284200980,0.256412,buy,64147,64147,64148,1,0.005,18.63918,142,3727.836,18,0,0.70233,0.70233,18.64418,0.03767020056661113548571189508,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,22,11513,335,1,same_touch_stable_enough,real_bbo_history_touch_stability,335,1784188308693,,18.63918,,,142,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
38,l2Book,1784188309229,1784188309520206023,0.291419,buy,64152,64152,64153,1,0.005,7.41052,68,1482.104,18,0,0.71226,0.71226,7.41552,0.09604990614279241374846268367,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,23,12049,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784188309229,,7.41052,,,68,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
39,l2Book,1784188309756,1784188310046492175,0.29071,buy,64152,64152,64153,1,0.005,22.80518,74,4561.036,5,0,0.00993,0.00993,22.81018,0.0004353319438952257281617242828,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,24,12576,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,527,1784188309229,7.41052,22.80518,15.39466,68,74,6,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
40,l2Book,1784188310304,1784188310632048829,0.328259,buy,64153,64153,64154,1,0.005,5.44917,34,1089.834,5,0,0.00993,0.00993,5.45417,0.001820625319709506671042523427,strict_trade_through_seen_but_visible_top_not_depleted,,0.00248,False,missing_touch_freshness_or_queue_reset_evidence,25,13124,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784188310304,,5.44917,,,34,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
41,l2Book,1784188310919,1784188311188559629,0.269773,buy,64154,64154,64155,1,0.005,17.31434,132,3462.868,5,0,0.00993,0.00993,17.31934,0.0005733474832181826790166368926,strict_trade_through_seen_but_visible_top_not_depleted,,0.00248,False,missing_touch_freshness_or_queue_reset_evidence,26,13739,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784188310919,,17.31434,,,132,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
42,trades,1784188311037,1784188311264421597,0.227631,buy,64154,64154,64155,1,0.005,17.31434,132,3462.868,7,0,0.00993,0.00993,17.31934,0.0005733474832181826790166368926,strict_trade_through_seen_but_visible_top_not_depleted,,0.00248,False,missing_touch_freshness_or_queue_reset_evidence,26,13739,118,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,118,1784188310919,,17.31434,,,132,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
