event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,trigger_found,guard_status,guard_reason,event_to_guard_start_seconds,target_event_to_guard_seconds,live_window_called,private_or_order_endpoint_called_before_trigger
102,l2Book,1784188327137,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
103,trades,1784188327137,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
104,l2Book,1784188327686,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
105,trades,1784188327955,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
106,l2Book,1784188328292,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
107,l2Book,1784188328895,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
108,trades,1784188329098,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
109,l2Book,1784188329430,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
110,l2Book,1784188329930,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
111,trades,1784188330032,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
112,l2Book,1784188330441,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
113,l2Book,1784188330949,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
114,trades,1784188331042,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
115,trades,1784188331151,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
116,trades,1784188331244,True,True,edge_gate_block,edge_below_required_buffer,0.000529,0.5,False,False
117,l2Book,1784188332046,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
118,trades,1784188332248,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
119,trades,1784188332449,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
120,l2Book,1784188332569,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
121,trades,1784188332917,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
122,l2Book,1784188333120,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
123,trades,1784188333459,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
124,l2Book,1784188333657,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
125,l2Book,1784188334264,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
126,l2Book,1784188334799,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
127,trades,1784188334866,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
128,l2Book,1784188335336,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
129,l2Book,1784188335869,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
130,l2Book,1784188336378,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
131,trades,1784188336808,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
132,l2Book,1784188336925,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
133,l2Book,1784188337470,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
134,l2Book,1784188338016,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
135,l2Book,1784188338562,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
136,trades,1784188339031,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
137,l2Book,1784188339097,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
138,trades,1784188339097,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
139,l2Book,1784188339641,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
140,trades,1784188339704,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
141,l2Book,1784188340164,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
142,trades,1784188340455,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
143,trades,1784188340518,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
144,l2Book,1784188340724,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
145,trades,1784188341056,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
146,l2Book,1784188341257,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
147,l2Book,1784188341784,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
148,l2Book,1784188342326,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
149,trades,1784188342464,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
150,l2Book,1784188342865,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
151,trades,1784188342865,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
152,l2Book,1784188343403,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
153,trades,1784188343492,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
154,trades,1784188343691,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
155,l2Book,1784188343960,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
156,l2Book,1784188344498,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
157,l2Book,1784188345112,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
158,trades,1784188345112,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
159,trades,1784188345181,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
160,l2Book,1784188345647,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
161,trades,1784188345983,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
162,l2Book,1784188346183,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
163,trades,1784188346354,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
164,l2Book,1784188346718,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
165,trades,1784188346718,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
166,trades,1784188346784,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
167,trades,1784188347118,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
168,trades,1784188347189,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
169,l2Book,1784188347324,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
170,trades,1784188347532,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
171,trades,1784188347797,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
172,l2Book,1784188347911,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
173,trades,1784188348333,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
174,l2Book,1784188348537,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
175,trades,1784188349003,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
176,l2Book,1784188349068,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
177,l2Book,1784188349603,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
178,trades,1784188349938,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
179,l2Book,1784188350138,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
180,trades,1784188350138,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
181,l2Book,1784188350683,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
182,l2Book,1784188351220,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
183,l2Book,1784188351767,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
184,trades,1784188352041,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
185,l2Book,1784188352308,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
186,l2Book,1784188352845,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
187,trades,1784188352914,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
188,trades,1784188353247,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
189,l2Book,1784188353387,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
190,trades,1784188353656,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
191,trades,1784188353857,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
192,l2Book,1784188353985,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
193,trades,1784188354059,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
194,trades,1784188354126,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
195,trades,1784188354470,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
196,l2Book,1784188354536,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
197,trades,1784188354801,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
198,l2Book,1784188355071,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
199,trades,1784188355138,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
200,trades,1784188355271,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
201,l2Book,1784188355604,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
202,trades,1784188355875,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
203,trades,1784188356078,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
204,l2Book,1784188356139,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
205,l2Book,1784188356680,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
206,trades,1784188356945,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
207,l2Book,1784188357213,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
208,trades,1784188357486,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
209,trades,1784188357686,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
210,l2Book,1784188357754,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
211,l2Book,1784188358281,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
212,trades,1784188358560,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
213,l2Book,1784188358822,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
214,l2Book,1784188359366,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
215,l2Book,1784188359899,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
216,trades,1784188360029,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
217,l2Book,1784188360430,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
218,trades,1784188360569,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
219,l2Book,1784188360964,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
220,trades,1784188361036,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
221,l2Book,1784188361510,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
222,l2Book,1784188362041,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
223,l2Book,1784188362581,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
224,l2Book,1784188363121,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
225,l2Book,1784188363641,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
226,l2Book,1784188364190,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
227,trades,1784188364656,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
228,l2Book,1784188364726,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
229,l2Book,1784188365260,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
230,l2Book,1784188365807,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
231,trades,1784188366144,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
232,l2Book,1784188366344,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
233,l2Book,1784188366867,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
234,l2Book,1784188367420,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
235,l2Book,1784188367962,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
236,trades,1784188368076,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
237,l2Book,1784188368498,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
238,l2Book,1784188369038,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
239,trades,1784188369038,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
240,trades,1784188369303,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
241,l2Book,1784188369570,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
242,l2Book,1784188370085,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
243,trades,1784188370176,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
244,l2Book,1784188370645,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
245,trades,1784188371048,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
246,l2Book,1784188371182,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
247,l2Book,1784188371694,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
248,l2Book,1784188372297,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
249,l2Book,1784188372901,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
250,l2Book,1784188373457,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
251,l2Book,1784188374006,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
252,trades,1784188374006,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
253,trades,1784188374200,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
254,l2Book,1784188374542,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
255,l2Book,1784188375138,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
256,trades,1784188375070,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
257,trades,1784188375138,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
258,l2Book,1784188375630,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
259,trades,1784188375832,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
260,trades,1784188376033,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
