sample_id,observed_regime,source_row_index,future_row_index,hyperliquid_decision_ts,hyperliquid_l2book_local_ts,hyperliquid_l2book_event_ts,binance_local_ts,binance_exch_ts,binance_source_age_ms,hyperliquid_join_age_ms,nominal_horizon_ms,effective_future_age_ms,future_hyperliquid_decision_ts,hyperliquid_current_bid_px,hyperliquid_current_ask_px,hyperliquid_buy_touch_quote_px,hyperliquid_sell_touch_quote_px,tick_size,hyperliquid_mid_px,hyperliquid_top5_microprice_px,hyperliquid_spread_ticks,hyperliquid_bid_top5_px,hyperliquid_ask_top5_px,hyperliquid_bid_top5_qtys,hyperliquid_ask_top5_qtys,binance_mid_px,binance_top5_microprice_px,binance_bid_top5_px,binance_ask_top5_px,binance_bid_top5_qtys,binance_ask_top5_qtys,input_binance_top5_imbalance,input_binance_microprice_minus_mid_ticks,input_binance_mid_move_ticks_from_prev,input_binance_top5_bid_qty,basis_mid_ticks,hyperliquid_top5_imbalance,hyperliquid_microprice_minus_mid_ticks,hyperliquid_context_quality,future_hyperliquid_mid_px,future_hyperliquid_top5_microprice_px,hyperliquid_future_mid_move_ticks,hyperliquid_future_microprice_minus_mid_change_ticks,label_row_quality,has_future_label,context_fields_complete,near_target_1000ms,effective_horizon_valid,valid_for_1000ms_signal_acceptance,effective_horizon_bucket,complete_context
xemm_0625_t002_utc15_a,high_activity_liquidity,10,11,1782399312331379757,1782399311635892960,1782399311159000000,1782399312307611810,1782399312305000000,23.767947,695.486797,1000,5000,1782399317331379757,59676,59677,59676,59677,0.1,59676.5,59676.00454467,10,59676.0|59675.0|59674.0|59673.0|59672.0,59677.0|59678.0|59679.0|59680.0|59681.0,0.00101|0.00017|0.00017|0.15743|0.00017,29.47399|1.66376|0.98413|2.26964|0.42456,59686.25,59686.26679198,59686.2|59686.1|59686|59685.8|59685.6,59686.3|59686.4|59686.5|59686.9|59687,4.205|0.004|0.001|0.028|0.026,2.114|0.003|0.001|0.001|0.001,0.3358396,0.1679198,0,4.264,97.5,-0.99091066,-4.95455329,primary_usable,59677.5,59677.67750326,10,6.72958586,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,11,13,1782399317331379757,1782399316969717175,1782399316574000000,1782399317327479831,1782399317325000000,3.899926,361.662582,1000,5500,1782399322831379757,59677,59678,59677,59678,0.1,59677.5,59677.67750326,10,59677.0|59676.0|59675.0|59674.0|59673.0,59678.0|59679.0|59680.0|59681.0|59682.0,25.05117|5.78342|0.35528|4.56353|12.24568,22.78507|0.00017|0.00017|0.00035|0.06217,59685.95,59685.91350456,59685.9|59685.8|59685.7|59685.3|59685.2,59686|59686.1|59686.2|59686.3|59686.8,0.638|0.008|0.001|0.004|0.001,4.17|0.002|0.001|0.001|0.002,-0.72990886,-0.36495443,0,0.652,84.5,0.35500651,1.77503257,primary_usable,59685.5,59685.00004826,80,-6.77454995,primary_label_available,True,True,False,False,False,late_over_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,12,13,1782399317831379757,1782399316969717175,1782399316574000000,1782399317801682045,1782399317799000000,29.697712,861.662582,1000,5000,1782399322831379757,59677,59678,59677,59678,0.1,59677.5,59677.67750326,10,59677.0|59676.0|59675.0|59674.0|59673.0,59678.0|59679.0|59680.0|59681.0|59682.0,25.05117|5.78342|0.35528|4.56353|12.24568,22.78507|0.00017|0.00017|0.00035|0.06217,59689.95,59689.96125803,59689.9|59689.8|59689.4|59689.3|59689.2,59690|59690.3|59690.4|59690.6|59690.9,6.481|0.001|0.002|0.001|0.001,1.646|0.001|0.002|0.001|2.452,0.22516056,0.11258028,0,6.486,124.5,0.35500651,1.77503257,primary_usable,59685.5,59685.00004826,80,-6.77454995,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,13,15,1782399322831379757,1782399322524289899,1782399322103000000,1782399322813582641,1782399322810000000,17.797116,307.089858,1000,5000,1782399327831379757,59685,59686,59685,59686,0.1,59685.5,59685.00004826,10,59685.0|59684.0|59683.0|59682.0|59681.0,59686.0|59687.0|59688.0|59689.0|59690.0,0.00318|0.00017|0.00017|0.00017|0.00017,39.13764|27.66532|7.15621|0.19933|5.81791,59697.05,59697.08660361,59697|59696.9|59696.6|59696.5|59696.4,59697.1|59697.2|59697.6|59697.7|59698.1,5.526|0.002|0.001|0.002|0.604,0.941|0.004|0.002|0.001|0.001,0.73207228,0.36603614,0,6.135,115.5,-0.99990348,-4.99951738,primary_usable,59684.5,59684.35403116,-10,3.53982903,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,14,15,1782399323331379757,1782399322524289899,1782399322103000000,1782399323309582235,1782399323307000000,21.797522,807.089858,1000,4500,1782399327831379757,59685,59686,59685,59686,0.1,59685.5,59685.00004826,10,59685.0|59684.0|59683.0|59682.0|59681.0,59686.0|59687.0|59688.0|59689.0|59690.0,0.00318|0.00017|0.00017|0.00017|0.00017,39.13764|27.66532|7.15621|0.19933|5.81791,59690.75,59690.74054194,59690.7|59690.6|59690.5|59690.4|59690.3,59690.8|59690.9|59691|59691.2|59691.8,5.466|0.002|0.001|0.002|0.005,7.81|0.142|0.001|0.002|0.076,-0.18916118,-0.09458059,0,5.476,52.5,-0.99990348,-4.99951738,primary_usable,59684.5,59684.35403116,-10,3.53982903,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,15,17,1782399327831379757,1782399327750803934,1782399327440000000,1782399327817411004,1782399327815000000,13.968753,80.575823,1000,5500,1782399333331379757,59684,59685,59684,59685,0.1,59684.5,59684.35403116,10,59684.0|59683.0|59682.0|59681.0|59680.0,59685.0|59686.0|59687.0|59688.0|59689.0,3.89072|0.00017|0.00035|0.85336|2.51665,6.11435|1.25855|0.00066|0.00035|5.87504,59692.95,59692.91771184,59692.9|59692.8|59692.7|59692.6|59692.2,59693|59693.1|59693.2|59693.6|59694,0.675|0.005|0.001|0.001|0.476,5.365|0.004|0.001|0.002|0.008,-0.64576323,-0.32288162,0,1.158,84.5,-0.29193767,-1.45968835,primary_usable,59674.5,59674.00002823,-100,-3.54002938,primary_label_available,True,True,False,False,False,late_over_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,16,17,1782399328331379757,1782399327750803934,1782399327440000000,1782399328321470097,1782399328318000000,9.90966,580.575823,1000,5000,1782399333331379757,59684,59685,59684,59685,0.1,59684.5,59684.35403116,10,59684.0|59683.0|59682.0|59681.0|59680.0,59685.0|59686.0|59687.0|59688.0|59689.0,3.89072|0.00017|0.00035|0.85336|2.51665,6.11435|1.25855|0.00066|0.00035|5.87504,59692.95,59692.94888128,59692.9|59692.8|59692.7|59692.6|59692.2,59693|59693.1|59693.2|59693.6|59694,3.298|0.006|0.001|0.085|0.892,4.463|0.004|0.001|0.002|0.008,-0.02237443,-0.01118721,0,4.282,84.5,-0.29193767,-1.45968835,primary_usable,59674.5,59674.00002823,-100,-3.54002938,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,17,19,1782399333331379757,1782399333299467283,1782399332852000000,1782399333329490288,1782399333327000000,1.889469,31.912474,1000,5500,1782399338831379757,59674,59675,59674,59675,0.1,59674.5,59674.00002823,10,59674.0|59673.0|59672.0|59671.0|59670.0,59675.0|59676.0|59677.0|59678.0|59679.0,0.00035|0.00417|0.00017|0.00017|0.00017,49.02846|84.61963|11.54291|23.395|9.60777,59667.35,59667.31580315,59667.3|59667.2|59667|59666.9|59666.1,59667.4|59667.5|59667.6|59668.4|59668.7,0.838|0.002|0.001|0.069|0.002,4.85|0.003|0.002|0.002|0.002,-0.68393693,-0.34196846,0,0.912,-71.5,-0.99994355,-4.99971773,primary_usable,59684.5,59684.24408472,100,2.44056496,primary_label_available,True,True,False,False,False,late_over_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,18,19,1782399333831379757,1782399333299467283,1782399332852000000,1782399333813487205,1782399333809000000,17.892552,531.912474,1000,5000,1782399338831379757,59674,59675,59674,59675,0.1,59674.5,59674.00002823,10,59674.0|59673.0|59672.0|59671.0|59670.0,59675.0|59676.0|59677.0|59678.0|59679.0,0.00035|0.00417|0.00017|0.00017|0.00017,49.02846|84.61963|11.54291|23.395|9.60777,59667.35,59667.33011025,59667.3|59667.2|59667|59666.9|59666.1,59667.4|59667.5|59667.6|59667.7|59667.9,1.591|0.003|0.001|0.069|0.002,3.859|0.003|0.001|0.002|0.002,-0.39779505,-0.19889752,0,1.666,-71.5,-0.99994355,-4.99971773,primary_usable,59684.5,59684.24408472,100,2.44056496,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,19,21,1782399338831379757,1782399338629224351,1782399338302000000,1782399338825774591,1782399338821000000,5.605166,202.155406,1000,5500,1782399344331379757,59684,59685,59684,59685,0.1,59684.5,59684.24408472,10,59684.0|59680.0|59678.0|59677.0|59676.0,59685.0|59686.0|59687.0|59688.0|59689.0,1.92585|0.83885|3.39968|0.68057|2.57859,19.12314|6.53129|0.23684|3.0796|0.21325,59687.15,59687.1571659,59687.1|59686.8|59686.7|59686.1|59686,59687.2|59687.7|59687.8|59688|59688.2,4.957|0.002|0.001|0.001|0.001,3.711|0.001|0.003|0.001|0.002,0.14331797,0.07165899,0,4.962,26.5,-0.51183055,-2.55915277,primary_usable,59679.5,59679.63404767,-50,3.89962942,primary_label_available,True,True,False,False,False,late_over_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,20,21,1782399339331379757,1782399338629224351,1782399338302000000,1782399339303667664,1782399339301000000,27.712093,702.155406,1000,5000,1782399344331379757,59684,59685,59684,59685,0.1,59684.5,59684.24408472,10,59684.0|59680.0|59678.0|59677.0|59676.0,59685.0|59686.0|59687.0|59688.0|59689.0,1.92585|0.83885|3.39968|0.68057|2.57859,19.12314|6.53129|0.23684|3.0796|0.21325,59687.15,59687.10811378,59687.1|59687|59686.9|59686.8|59686.7,59687.2|59687.3|59687.5|59687.6|59687.8,0.37|0.002|0.002|0.05|0.001,4.806|0.001|0.001|0.002|0.003,-0.83772432,-0.41886216,0,0.425,26.5,-0.51183055,-2.55915277,primary_usable,59679.5,59679.63404767,-50,3.89962942,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,21,23,1782399344331379757,1782399344093773671,1782399343738000000,1782399344322847991,1782399344319000000,8.531766,237.606086,1000,5500,1782399349831379757,59679,59680,59679,59680,0.1,59679.5,59679.63404767,10,59679.0|59678.0|59677.0|59676.0|59675.0,59680.0|59681.0|59682.0|59685.0|59687.0,9.1131|0.26046|1.67813|0.79708|0.09017,4.25831|0.35151|0.83882|0.184|1.25814,59651.05,59651.02746107,59651|59650.9|59650.8|59650.7|59650.4,59651.1|59651.2|59651.3|59651.4|59651.5,6.171|0.044|0.004|0.023|0.001,14.33|0.457|0.931|0.763|0.01,-0.45077857,-0.22538928,-3,6.243,-284.5,0.26809533,1.34047665,primary_usable,59644.5,59644.96615204,-350,3.32104371,primary_label_available,True,True,False,False,False,late_over_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,22,23,1782399344831379757,1782399344093773671,1782399343738000000,1782399344819640197,1782399344817000000,11.73956,737.606086,1000,5000,1782399349831379757,59679,59680,59679,59680,0.1,59679.5,59679.63404767,10,59679.0|59678.0|59677.0|59676.0|59675.0,59680.0|59681.0|59682.0|59685.0|59687.0,9.1131|0.26046|1.67813|0.79708|0.09017,4.25831|0.35151|0.83882|0.184|1.25814,59656.35,59656.37570552,59656.3|59656.2|59656.1|59656|59655.8,59656.4|59656.5|59656.7|59656.8|59657.5,5.65|0.001|0.001|0.513|0.005,1.948|0.002|0.002|0.026|0.002,0.51411043,0.25705521,0,6.17,-231.5,0.26809533,1.34047665,primary_usable,59644.5,59644.96615204,-350,3.32104371,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,23,25,1782399349831379757,1782399349534591689,1782399349172000000,1782399349823421842,1782399349819000000,7.957915,296.788068,1000,5500,1782399355331379757,59644,59645,59644,59645,0.1,59644.5,59644.96615204,10,59644.0|59643.0|59642.0|59641.0|59640.0,59645.0|59646.0|59647.0|59648.0|59649.0,5.37386|14.55617|10.73262|8.85263|8.51407,0.2608|0.30305|1.00716|0.0947|0.01694,59666.85,59666.88161997,59666.8|59666.5|59666.3|59666.2|59665.9,59666.9|59667|59667.1|59667.3|59667.6,8.686|0.001|0.025|0.084|0.001,1.903|0.005|0.07|0.002|0.001,0.63239933,0.31619967,41,8.797,223.5,0.93230407,4.66152036,primary_usable,59670.5,59670.93886867,260,-0.27283366,primary_label_available,True,True,False,False,False,late_over_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,24,25,1782399350331379757,1782399349534591689,1782399349172000000,1782399350319879032,1782399350317000000,11.500725,796.788068,1000,5000,1782399355331379757,59644,59645,59644,59645,0.1,59644.5,59644.96615204,10,59644.0|59643.0|59642.0|59641.0|59640.0,59645.0|59646.0|59647.0|59648.0|59649.0,5.37386|14.55617|10.73262|8.85263|8.51407,0.2608|0.30305|1.00716|0.0947|0.01694,59670.95,59670.91225932,59670.9|59670.8|59670.7|59670.4|59669.7,59671|59671.1|59671.2|59671.3|59671.4,0.686|0.002|0.001|0.002|0.003,4.961|0.001|0.001|0.002|0.002,-0.75481364,-0.37740682,0,0.694,264.5,0.93230407,4.66152036,primary_usable,59670.5,59670.93886867,260,-0.27283366,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,25,27,1782399355331379757,1782399354995944461,1782399354623000000,1782399355321495578,1782399355319000000,9.884179,335.435296,1000,5500,1782399360831379757,59670,59671,59670,59671,0.1,59670.5,59670.93886867,10,59670.0|59669.0|59668.0|59667.0|59666.0,59671.0|59675.0|59676.0|59677.0|59678.0,19.95043|0.03369|0.66191|2.17377|0.12938,0.0155|0.20948|0.002|1.26208|0.0052,59683.55,59683.5648268,59683.5|59683.4|59683|59682.9|59682.3,59683.6|59683.7|59683.8|59683.9|59684,4.57|0.001|0.002|0.001|0.535,2.766|0.001|0.002|0.001|0.002,0.29653597,0.14826799,0,5.109,130.5,0.87773734,4.3886867,primary_usable,59678.5,59678.00001845,80,-9.38850216,primary_label_available,True,True,False,False,False,late_over_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,26,27,1782399355831379757,1782399354995944461,1782399354623000000,1782399355807495572,1782399355805000000,23.884185,835.435296,1000,5000,1782399360831379757,59670,59671,59670,59671,0.1,59670.5,59670.93886867,10,59670.0|59669.0|59668.0|59667.0|59666.0,59671.0|59675.0|59676.0|59677.0|59678.0,19.95043|0.03369|0.66191|2.17377|0.12938,0.0155|0.20948|0.002|1.26208|0.0052,59679.85,59679.84616657,59679.8|59679.7|59679.6|59679.3|59679,59679.9|59680|59680.1|59680.2|59680.4,5.013|0.003|0.001|0.004|0.001,5.848|0.002|0.001|0.003|0.002,-0.07666851,-0.03833425,0,5.022,93.5,0.87773734,4.3886867,primary_usable,59678.5,59678.00001845,80,-9.38850216,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,27,29,1782399360831379757,1782399360528272297,1782399359981000000,1782399360815562373,1782399360813000000,15.817384,303.107460,1000,5000,1782399365831379757,59678,59679,59678,59679,0.1,59678.5,59678.00001845,10,59678.0|59677.0|59676.0|59675.0|59674.0,59679.0|59680.0|59681.0|59682.0|59683.0,0.00017|0.00017|0.00017|0.00017|0.00017,25.73322|9.58762|4.39234|2.1038|4.24273,59658.65,59658.65063824,59658.6|59658.5|59658.4|59658.1|59658,59658.7|59658.8|59658.9|59659.4|59659.6,3.471|0.004|0.002|0.004|0.01,3.395|0.004|0.002|0.001|0.001,0.01276472,0.00638236,0,3.491,-198.5,-0.99996309,-4.99981546,primary_usable,59666.5,59666.94454016,-120,9.4452171,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,28,29,1782399361331379757,1782399360528272297,1782399359981000000,1782399361318444427,1782399361315000000,12.93533,803.107460,1000,4500,1782399365831379757,59678,59679,59678,59679,0.1,59678.5,59678.00001845,10,59678.0|59677.0|59676.0|59675.0|59674.0,59679.0|59680.0|59681.0|59682.0|59683.0,0.00017|0.00017|0.00017|0.00017|0.00017,25.73322|9.58762|4.39234|2.1038|4.24273,59656.25,59656.28135119,59656.2|59656.1|59655.6|59655.2|59655.1,59656.3|59656.4|59657.2|59657.3|59657.9,11.375|0.471|0.001|0.01|0.052,2.285|0.292|0.001|0.15|0.002,0.6270237,0.31351185,13,11.909,-222.5,-0.99996309,-4.99981546,primary_usable,59666.5,59666.94454016,-120,9.4452171,primary_label_available,True,True,False,False,False,late_up_to_5x,True
xemm_0625_t002_utc15_a,high_activity_liquidity,29,31,1782399365831379757,1782399365803139794,1782399365269000000,1782399365803525812,1782399365801000000,27.853945,28.239963,1000,5500,1782399371331379757,59666,59667,59666,59667,0.1,59666.5,59666.94454016,10,59666.0|59665.0|59664.0|59663.0|59662.0,59667.0|59668.0|59669.0|59670.0|59671.0,19.92202|23.42964|26.45417|29.02992|25.84886,0.53688|0.00217|5.03124|0.06017|1.69055,59677.05,59677.0668138,59677|59676.9|59676.8|59676.7|59676.6,59677.1|59677.2|59677.3|59677.4|59677.7,4.879|0.089|0.001|0.025|0.001,2.406|0.006|0.001|0.002|0.066,0.33627608,0.16813804,0,4.995,105.5,0.88908033,4.44540164,primary_usable,59664.5,59664.00003617,-20,-9.44503994,primary_label_available,True,True,False,False,False,late_over_5x,True
