event_sequence,source_channel,source_event_exchange_time_ms,current_bid,current_ask,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,opposite_trade_qty_btc,rolling_window_seconds
115,l2Book,1783579912391,62838,62839,6,0.00095,0,0.00095,0.00963,3.0
116,l2Book,1783579912944,62838,62839,5,0.00095,0,0.00095,0.00883,3.0
117,trades,1783579913079,62838,62839,7,0.00163,0,0.00163,0.089,3.0
118,l2Book,1783579913483,62838,62839,7,0.00163,0,0.00163,0.089,3.0
119,l2Book,1783579913984,62838,62839,7,0.00163,0,0.00163,0.089,3.0
120,trades,1783579914353,62838,62839,7,0.00457,0,0.00457,0.08168,3.0
121,l2Book,1783579914522,62838,62839,7,0.00457,0,0.00457,0.08168,3.0
122,trades,1783579914689,62838,62839,8,0.00457,0,0.00457,0.08212,3.0
123,l2Book,1783579915025,62838,62839,8,0.00457,0,0.00457,0.08212,3.0
124,l2Book,1783579915537,62838,62839,4,0.00362,0,0.00362,0.08061,3.0
125,trades,1783579915537,62838,62839,5,0.00412,0,0.00412,0.08061,3.0
126,trades,1783579915763,62838,62839,6,0.00412,0,0.00412,0.08086,3.0
127,trades,1783579916031,62838,62839,7,0.00412,0,0.00412,0.08104,3.0
128,l2Book,1783579916097,62838,62839,5,0.00344,0,0.00344,0.00087,3.0
129,l2Book,1783579916622,62838,62839,5,0.00344,0,0.00344,0.00087,3.0
130,trades,1783579916770,62838,62839,6,0.00363,0,0.00363,0.00087,3.0
131,trades,1783579917025,62838,62839,7,0.08651,0,0.08651,0.00087,3.0
132,l2Book,1783579917155,62838,62839,7,0.08651,0,0.08651,0.00087,3.0
133,l2Book,1783579917711,62838,62839,5,0.08357,0,0.08357,0.00043,3.0
134,l2Book,1783579918231,62838,62839,5,0.08357,0,0.08357,0.00043,3.0
135,l2Book,1783579918775,62838,62839,3,0.08307,0,0.08307,0.00018,3.0
136,trades,1783579918775,62838,62839,4,0.21037,0,0.21037,0.00018,3.0
137,l2Book,1783579919319,62838,62839,3,0.21037,0,0.21037,0,3.0
138,l2Book,1783579919841,62838,62839,2,0.21018,0,0.21018,0,3.0
139,trades,1783579920106,62838,62839,2,0.19215,0,0.19215,0,3.0
140,l2Book,1783579920464,62838,62839,2,0.19215,0,0.19215,0,3.0
141,l2Book,1783579920993,62838,62839,2,0.19215,0,0.19215,0,3.0
142,l2Book,1783579921516,62838,62839,2,0.19215,0,0.19215,0,3.0
143,trades,1783579922007,62838,62839,2,0.09601,0,0.09601,0,3.0
144,l2Book,1783579922071,62838,62839,2,0.09601,0,0.09601,0,3.0
145,l2Book,1783579922610,62838,62839,2,0.09601,0,0.09601,0,3.0
146,trades,1783579923011,62838,62839,3,0.09601,0,0.09601,0.00018,3.0
147,l2Book,1783579923146,62838,62839,2,0.03116,0,0.03116,0.00018,3.0
148,trades,1783579923282,62838,62839,3,0.03116,0,0.03116,0.00035,3.0
149,l2Book,1783579923663,62839,62842,3,0,0.03116,0.03116,0.00035,3.0
150,trades,1783579924008,62839,62842,5,0,0.03116,0.03116,0.39914,3.0
151,l2Book,1783579924219,62841,62842,5,0.39879,0.03116,0.42995,0.00035,3.0
152,l2Book,1783579924746,62841,62843,5,0.39879,0.03116,0.42995,0.00035,3.0
153,trades,1783579924746,62841,62843,6,0.39879,0.03116,0.42995,0.00337,3.0
154,trades,1783579925018,62841,62843,13,2.39879,0,2.39879,0.00337,3.0
155,l2Book,1783579925273,62841,62842,13,2.39879,0,2.39879,0.00337,3.0
156,l2Book,1783579925823,62841,62842,13,2.39879,0,2.39879,0.00337,3.0
157,trades,1783579926027,62841,62842,28,2.39879,0,2.39879,0.00781,3.0
158,l2Book,1783579926371,62851,62852,27,0,2.39879,2.39879,0.00764,3.0
159,l2Book,1783579926881,62851,62852,27,0,2.39879,2.39879,0.00764,3.0
160,trades,1783579927022,62851,62852,26,0.00539,2,2.00539,0.00764,3.0
161,l2Book,1783579927429,62851,62852,26,0.00539,2,2.00539,0.00764,3.0
162,trades,1783579927635,62851,62852,29,0.00539,2,2.00539,0.16677,3.0
163,l2Book,1783579927971,62852,62853,28,0,2.00539,2.00539,0.16375,3.0
164,trades,1783579928033,62852,62853,22,0.0007,0.00539,0.00609,0.16375,3.0
165,l2Book,1783579928492,62852,62853,22,0.0007,0.00539,0.00609,0.16375,3.0
166,l2Book,1783579929093,62852,62853,6,0.0007,0.00539,0.00609,0.15913,3.0
167,trades,1783579929384,62852,62853,7,0.0007,0.00539,0.00609,0.15939,3.0
168,l2Book,1783579929582,62852,62853,7,0.0007,0.00539,0.00609,0.15939,3.0
169,l2Book,1783579930102,62852,62853,6,0.0007,0,0.0007,0.15939,3.0
170,trades,1783579930587,62852,62853,7,0.00108,0,0.00108,0.15939,3.0
171,l2Book,1783579930653,62852,62853,4,0.00108,0,0.00108,0.00026,3.0
172,trades,1783579931041,62852,62853,3,0.00072,0,0.00072,0.00026,3.0
173,l2Book,1783579931191,62852,62853,3,0.00072,0,0.00072,0.00026,3.0
174,trades,1783579931310,62852,62853,4,0.07125,0,0.07125,0.00026,3.0
175,l2Book,1783579931730,62852,62853,4,0.07125,0,0.07125,0.00026,3.0
176,l2Book,1783579932267,62852,62853,4,0.07125,0,0.07125,0.00026,3.0
177,l2Book,1783579932806,62852,62853,3,0.07125,0,0.07125,0,3.0
178,l2Book,1783579933348,62852,62853,3,0.07125,0,0.07125,0,3.0
179,trades,1783579933687,62852,62853,4,0.13452,0,0.13452,0,3.0
180,l2Book,1783579933878,62852,62853,4,0.13452,0,0.13452,0,3.0
181,trades,1783579933954,62852,62853,5,0.13452,0,0.13452,0.17274,3.0
182,trades,1783579934029,62852,62853,6,0.13452,0,0.13452,0.17334,3.0
183,trades,1783579934151,62852,62853,7,0.13418,0,0.13418,0.17358,3.0
184,l2Book,1783579934426,62853,62854,6,0.0006,0.06365,0.06425,0.17298,3.0
185,l2Book,1783579934932,62853,62854,6,0.0006,0.06365,0.06425,0.17298,3.0
186,trades,1783579935022,62853,62854,8,0.0006,0.06365,0.06425,0.1761,3.0
187,trades,1783579935132,62853,62854,12,0.0006,0.06365,0.06425,0.44704,3.0
188,l2Book,1783579935534,62855,62856,12,0,0.06425,0.06425,0.44704,3.0
189,trades,1783579935629,62855,62856,20,0,0.06425,0.06425,0.57638,3.0
190,l2Book,1783579936038,62861,62862,20,0,0.18754,0.18754,0.45309,3.0
191,trades,1783579936038,62861,62862,23,0,0.18754,0.18754,0.45461,3.0
192,trades,1783579936297,62861,62862,27,0.47595,0.18754,0.66349,0.45461,3.0
193,l2Book,1783579936567,62861,62862,27,0.47595,0.18754,0.66349,0.45461,3.0
194,trades,1783579936834,62861,62862,26,0.47595,0.12389,0.59984,0.45794,3.0
195,l2Book,1783579937099,62861,62862,24,0.47595,0.12329,0.59924,0.2852,3.0
196,l2Book,1783579937636,62861,62862,22,0.47595,0.12329,0.59924,0.28496,3.0
197,l2Book,1783579938171,62861,62862,16,0.47595,0.12329,0.59924,0.0109,3.0
198,trades,1783579938583,62861,62862,19,0.47619,0.12329,0.59948,0.03202,3.0
199,l2Book,1783579938717,62861,62862,11,0.47619,0,0.47619,0.02597,3.0
200,trades,1783579938955,62861,62862,12,0.47637,0,0.47637,0.02597,3.0
201,trades,1783579939022,62861,62862,13,0.47637,0,0.47637,0.02615,3.0
202,l2Book,1783579939256,62861,62862,10,0.47637,0,0.47637,0.02463,3.0
203,trades,1783579939592,62861,62862,7,0.00817,0,0.00817,0.02463,3.0
204,l2Book,1783579939793,62861,62862,7,0.00817,0,0.00817,0.02463,3.0
205,trades,1783579940194,62861,62862,7,0.00817,0,0.00817,0.02146,3.0
206,l2Book,1783579940329,62861,62862,7,0.00817,0,0.00817,0.02146,3.0
207,trades,1783579940665,62861,62862,8,0.05867,0,0.05867,0.02146,3.0
208,l2Book,1783579940866,62861,62862,8,0.05867,0,0.05867,0.02146,3.0
209,trades,1783579941065,62861,62862,9,0.05867,0,0.05867,0.02877,3.0
210,l2Book,1783579941404,62861,62862,9,0.05867,0,0.05867,0.02877,3.0
211,trades,1783579941672,62861,62862,7,0.07493,0,0.07493,0.00765,3.0
212,trades,1783579941741,62861,62862,10,0.14114,0,0.14114,0.00765,3.0
213,l2Book,1783579941944,62860,62861,10,0,0,0,0.14879,3.0
214,trades,1783579941944,62860,62861,14,0.006,0,0.006,0.24533,3.0
215,trades,1783579942008,62860,62861,22,0.07971,0.00305,0.08276,0.24665,3.0
216,trades,1783579942348,62860,62861,31,0.07971,0.24105,0.32076,0.24647,3.0
217,l2Book,1783579942548,62847,62848,31,0.14224,0,0.14224,0.42499,3.0
218,trades,1783579942548,62847,62848,32,0.14455,0,0.14455,0.42499,3.0
219,trades,1783579943012,62847,62848,33,0.14524,0,0.14524,0.49741,3.0
220,l2Book,1783579943079,62847,62848,33,0.14524,0,0.14524,0.49741,3.0
221,l2Book,1783579943613,62847,62848,32,0.14524,0,0.14524,0.49725,3.0
222,trades,1783579943818,62847,62848,46,0.22496,0.04748,0.27244,0.44675,3.0
223,l2Book,1783579944769,62839,62840,41,0.01578,0,0.01578,0.61339,3.0
224,l2Book,1783579945294,62839,62840,28,0.01578,0,0.01578,0.43259,3.0
225,l2Book,1783579945841,62839,62840,17,0.01578,0,0.01578,0.19228,3.0
226,trades,1783579946042,62839,62840,16,0.09865,0,0.09865,0.11142,3.0
227,l2Book,1783579946376,62839,62840,16,0.09865,0,0.09865,0.11142,3.0
228,l2Book,1783579946913,62839,62840,1,0.08287,0,0.08287,0,3.0
229,trades,1783579947257,62839,62840,2,0.08337,0,0.08337,0,3.0
230,l2Book,1783579947466,62839,62840,2,0.08337,0,0.08337,0,3.0
231,trades,1783579947732,62839,62840,3,0.12147,0,0.12147,0,3.0
232,l2Book,1783579948004,62839,62840,3,0.12147,0,0.12147,0,3.0
233,l2Book,1783579948528,62839,62840,3,0.12147,0,0.12147,0,3.0
234,l2Book,1783579949078,62839,62840,2,0.0386,0,0.0386,0,3.0
235,trades,1783579949549,62839,62840,3,0.0386,0,0.0386,0.00035,3.0
236,l2Book,1783579949618,62839,62840,3,0.0386,0,0.0386,0.00035,3.0
237,l2Book,1783579950149,62839,62840,3,0.0386,0,0.0386,0.00035,3.0
238,trades,1783579950285,62839,62840,8,0.11766,0.04774,0.1654,0.00035,3.0
239,trades,1783579951153,62835,62836,8,0.0499,0,0.0499,0.08062,3.0
240,l2Book,1783579951220,62835,62836,8,0.0499,0,0.0499,0.08062,3.0
241,trades,1783579951356,62835,62836,9,0.0499,0,0.0499,0.08162,3.0
242,l2Book,1783579951757,62835,62836,9,0.0499,0,0.0499,0.08162,3.0
243,trades,1783579952024,62835,62836,10,0.08105,0,0.08105,0.08162,3.0
244,trades,1783579952160,62835,62836,11,0.08205,0,0.08205,0.08162,3.0
245,l2Book,1783579952294,62835,62836,11,0.08205,0,0.08205,0.08162,3.0
246,l2Book,1783579952828,62835,62836,10,0.08205,0,0.08205,0.08127,3.0
247,trades,1783579953030,62835,62836,11,0.08205,0,0.08205,0.08145,3.0
248,l2Book,1783579953379,62835,62836,5,0.03502,0,0.03502,0.00118,3.0
249,trades,1783579953379,62835,62836,6,0.03502,0,0.03502,0.01709,3.0
250,trades,1783579953503,62835,62836,7,0.03502,0,0.03502,0.01809,3.0
251,l2Book,1783579953908,62835,62836,7,0.03502,0,0.03502,0.01809,3.0
252,trades,1783579954185,62835,62836,7,0.03315,0,0.03315,0.01809,3.0
253,l2Book,1783579954439,62835,62836,6,0.03315,0,0.03315,0.01709,3.0
254,l2Book,1783579954990,62835,62836,6,0.03315,0,0.03315,0.01709,3.0
255,trades,1783579955189,62835,62836,5,0.001,0,0.001,0.01809,3.0
256,l2Book,1783579955511,62835,62836,5,0.001,0,0.001,0.01809,3.0
257,trades,1783579955511,62835,62836,6,0.001,0,0.001,0.01909,3.0
258,l2Book,1783579956048,62835,62836,5,0.001,0,0.001,0.01891,3.0
259,trades,1783579956048,62835,62836,7,0.001,0,0.001,0.02274,3.0
260,trades,1783579956527,62835,62836,6,0.003,0,0.003,0.00583,3.0
261,l2Book,1783579956600,62835,62836,6,0.003,0,0.003,0.00583,3.0
262,trades,1783579957044,62835,62836,7,0.00838,0,0.00838,0.00583,3.0
263,l2Book,1783579957132,62835,62836,7,0.00838,0,0.00838,0.00583,3.0
264,l2Book,1783579957658,62835,62837,6,0.00738,0,0.00738,0.00583,3.0
265,trades,1783579957658,62835,62837,7,0.00738,0,0.00738,0.006,3.0
266,trades,1783579958006,62835,62837,9,0.00738,0,0.00738,0.0067,3.0
267,l2Book,1783579958207,62837,62840,8,0,0.00808,0.00808,0.005,3.0
268,trades,1783579958207,62837,62840,13,0,0.00808,0.00808,0.20241,3.0
269,trades,1783579958610,62837,62840,13,0,0.00808,0.00808,0.23308,3.0
270,l2Book,1783579958749,62839,62840,13,0,0.00808,0.00808,0.23308,3.0
271,l2Book,1783579959271,62839,62840,11,0,0.00808,0.00808,0.22925,3.0
272,l2Book,1783579959819,62839,62840,10,0,0.00608,0.00608,0.22925,3.0
273,l2Book,1783579960351,62839,62840,9,0,0.0007,0.0007,0.22925,3.0
274,l2Book,1783579960879,62839,62840,8,0,0.0007,0.0007,0.22908,3.0
275,trades,1783579961025,62839,62840,7,0.00035,0,0.00035,0.22908,3.0
276,l2Book,1783579961437,62839,62840,2,0.00035,0,0.00035,0.03167,3.0
277,l2Book,1783579961972,62839,62840,1,0.00035,0,0.00035,0,3.0
278,l2Book,1783579962491,62839,62840,1,0.00035,0,0.00035,0,3.0
279,l2Book,1783579963046,62839,62840,1,0.00035,0,0.00035,0,3.0
280,trades,1783579963178,62839,62840,3,0.04995,0,0.04995,0,3.0
281,l2Book,1783579963584,62839,62840,3,0.04995,0,0.04995,0,3.0
282,trades,1783579964054,62839,62840,3,0.05007,0,0.05007,0,3.0
283,l2Book,1783579964117,62839,62840,3,0.05007,0,0.05007,0,3.0
284,trades,1783579964370,62839,62840,5,0.05007,0,0.05007,0.24975,3.0
285,l2Book,1783579964656,62839,62840,5,0.05007,0,0.05007,0.24975,3.0
286,trades,1783579964723,62839,62840,6,0.05007,0,0.05007,0.24998,3.0
287,trades,1783579964926,62839,62840,14,0.06566,0.38224,0.4479,0.24998,3.0
288,trades,1783579965474,62836,62837,16,0.31824,0,0.31824,0.39572,3.0
289,l2Book,1783579965739,62836,62837,16,0.31824,0,0.31824,0.39572,3.0
290,trades,1783579966007,62836,62837,17,0.31824,0,0.31824,0.39723,3.0
291,l2Book,1783579966250,62836,62837,15,0.31824,0,0.31824,0.34763,3.0
292,l2Book,1783579966800,62836,62837,15,0.31824,0,0.31824,0.34763,3.0
293,trades,1783579967280,62836,62837,15,0.31906,0,0.31906,0.34716,3.0
294,l2Book,1783579967352,62836,62837,15,0.31906,0,0.31906,0.34716,3.0
295,trades,1783579967421,62836,62837,14,0.31963,0,0.31963,0.09741,3.0
296,l2Book,1783579967888,62836,62837,13,0.31963,0,0.31963,0.09718,3.0
297,l2Book,1783579968426,62836,62837,4,0.01729,0,0.01729,0.00151,3.0
298,l2Book,1783579968966,62836,62837,3,0.00139,0,0.00139,0.00151,3.0
299,trades,1783579969032,62836,62837,3,0.00139,0,0.00139,0.00018,3.0
300,l2Book,1783579969504,62836,62837,3,0.00139,0,0.00139,0.00018,3.0
301,l2Book,1783579970043,62836,62837,3,0.00139,0,0.00139,0.00018,3.0
302,l2Book,1783579970582,62836,62837,1,0,0,0,0.00018,3.0
303,trades,1783579971051,62836,62837,2,0,0,0,0.0075,3.0
304,l2Book,1783579971103,62836,62837,2,0,0,0,0.0075,3.0
305,l2Book,1783579971662,62836,62837,2,0,0,0,0.0075,3.0
306,trades,1783579971791,62836,62837,3,0.00394,0,0.00394,0.0075,3.0
307,trades,1783579972059,62836,62837,4,0.00439,0,0.00439,0.00882,3.0
308,l2Book,1783579972193,62836,62837,4,0.00439,0,0.00439,0.00882,3.0
309,l2Book,1783579972712,62836,62837,4,0.00439,0,0.00439,0.00882,3.0
310,trades,1783579972797,62836,62837,6,0.01421,0,0.01421,0.00882,3.0
311,trades,1783579973064,62836,62837,8,0.01489,0,0.01489,0.08898,3.0
312,l2Book,1783579973264,62836,62837,8,0.01489,0,0.01489,0.08898,3.0
313,trades,1783579973399,62836,62837,10,0.01785,0,0.01785,0.08898,3.0
314,l2Book,1783579973801,62836,62837,10,0.01785,0,0.01785,0.08898,3.0
315,l2Book,1783579974420,62836,62837,9,0.01785,0,0.01785,0.08166,3.0
316,l2Book,1783579974948,62836,62837,8,0.01391,0,0.01391,0.08166,3.0
317,l2Book,1783579975494,62836,62837,6,0.01346,0,0.01346,0.08016,3.0
318,l2Book,1783579976031,62836,62837,4,0.00364,0,0.00364,0.08016,3.0
319,trades,1783579976031,62836,62837,7,0.08651,0,0.08651,0.08034,3.0
320,l2Book,1783579976634,62836,62837,3,0.08287,0,0.08287,0.00018,3.0
321,l2Book,1783579977155,62836,62837,3,0.08287,0,0.08287,0.00018,3.0
322,trades,1783579977510,62836,62837,4,0.08511,0,0.08511,0.00018,3.0
323,l2Book,1783579977710,62836,62837,4,0.08511,0,0.08511,0.00018,3.0
324,l2Book,1783579978247,62836,62837,4,0.08511,0,0.08511,0.00018,3.0
325,l2Book,1783579978769,62836,62837,4,0.08511,0,0.08511,0.00018,3.0
326,l2Book,1783579979322,62836,62837,1,0.00224,0,0.00224,0,3.0
327,l2Book,1783579979861,62836,62837,1,0.00224,0,0.00224,0,3.0
328,trades,1783579980263,62836,62837,3,0.00224,0,0.00224,0.00889,3.0
329,l2Book,1783579980463,62836,62837,3,0.00224,0,0.00224,0.00889,3.0
330,l2Book,1783579980996,62836,62837,2,0,0,0,0.00889,3.0
331,l2Book,1783579981518,62836,62837,2,0,0,0,0.00889,3.0
332,trades,1783579982006,62836,62837,3,0.03115,0,0.03115,0.00889,3.0
333,l2Book,1783579982071,62836,62837,3,0.03115,0,0.03115,0.00889,3.0
334,l2Book,1783579982607,62836,62837,3,0.03115,0,0.03115,0.00889,3.0
335,trades,1783579982874,62836,62837,4,0.03387,0,0.03387,0.00889,3.0
336,trades,1783579983009,62836,62837,6,0.03387,0,0.03387,0.00907,3.0
337,l2Book,1783579983208,62837,62838,6,0,0.03387,0.03387,0.00907,3.0
338,l2Book,1783579983745,62838,62839,4,0,0.03387,0.03387,0.00018,3.0
339,l2Book,1783579984281,62838,62839,4,0,0.03387,0.03387,0.00018,3.0
