event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,trigger_found,guard_status,guard_reason,event_to_guard_start_seconds,target_event_to_guard_seconds,live_window_called,private_or_order_endpoint_called_before_trigger
30,l2Book,1783579883826,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
31,trades,1783579883909,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
32,l2Book,1783579884377,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
33,l2Book,1783579884913,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
34,trades,1783579885116,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
35,l2Book,1783579885423,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
36,l2Book,1783579885986,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
37,trades,1783579886038,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
38,trades,1783579886189,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
39,l2Book,1783579886525,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
40,l2Book,1783579887045,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
41,trades,1783579887395,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
42,l2Book,1783579887597,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
43,trades,1783579887916,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
44,l2Book,1783579888118,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
45,l2Book,1783579888656,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
46,l2Book,1783579889205,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
47,l2Book,1783579889735,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
48,trades,1783579890210,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
49,l2Book,1783579890262,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
50,trades,1783579890344,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
51,l2Book,1783579890813,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
52,trades,1783579891148,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
53,l2Book,1783579891350,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
54,trades,1783579891350,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
55,trades,1783579891418,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
56,l2Book,1783579891871,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
57,trades,1783579892025,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
58,l2Book,1783579892426,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
59,l2Book,1783579892964,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
60,trades,1783579893032,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
61,l2Book,1783579893478,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
62,l2Book,1783579894041,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
63,trades,1783579894241,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
64,l2Book,1783579894577,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
65,l2Book,1783579895113,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
66,l2Book,1783579895655,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
67,trades,1783579895859,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
68,trades,1783579896056,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
69,l2Book,1783579896192,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
70,trades,1783579896604,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
71,l2Book,1783579896739,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
72,trades,1783579897006,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
73,l2Book,1783579897274,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
74,trades,1783579897274,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
75,l2Book,1783579897808,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
76,trades,1783579898009,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
77,l2Book,1783579898331,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
78,trades,1783579898750,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
79,l2Book,1783579898882,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,False
80,trades,1783579899019,True,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,0.000412,0.5,False,False
81,l2Book,1783579900037,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
82,l2Book,1783579900559,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
83,trades,1783579901043,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
84,l2Book,1783579901109,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
85,trades,1783579901511,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
86,l2Book,1783579901647,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
87,l2Book,1783579902177,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
88,l2Book,1783579902719,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
89,trades,1783579903189,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
90,l2Book,1783579903256,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
91,l2Book,1783579903792,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
92,trades,1783579904061,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
93,l2Book,1783579904328,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
94,l2Book,1783579904866,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
95,l2Book,1783579905411,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
96,l2Book,1783579905947,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
97,trades,1783579906014,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
98,l2Book,1783579906482,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
99,trades,1783579906885,True,True,edge_gate_block,fair_mid_source_stale,0.000489,0.5,False,False
100,trades,1783579907019,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
101,l2Book,1783579907563,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
102,l2Book,1783579908109,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
103,l2Book,1783579908651,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
104,trades,1783579908651,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
105,trades,1783579909053,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
106,l2Book,1783579909176,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
107,l2Book,1783579909724,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
108,trades,1783579909844,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
109,l2Book,1783579910247,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
110,l2Book,1783579910785,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
111,trades,1783579911050,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
112,l2Book,1783579911334,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
113,l2Book,1783579911854,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
114,trades,1783579912073,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
115,l2Book,1783579912391,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
116,l2Book,1783579912944,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
117,trades,1783579913079,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
118,l2Book,1783579913483,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
119,l2Book,1783579913984,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
120,trades,1783579914353,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
121,l2Book,1783579914522,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
122,trades,1783579914689,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
123,l2Book,1783579915025,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
124,l2Book,1783579915537,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
125,trades,1783579915537,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
126,trades,1783579915763,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
127,trades,1783579916031,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
128,l2Book,1783579916097,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
129,l2Book,1783579916622,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
130,trades,1783579916770,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
131,trades,1783579917025,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
132,l2Book,1783579917155,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
133,l2Book,1783579917711,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
134,l2Book,1783579918231,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
135,l2Book,1783579918775,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
136,trades,1783579918775,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
137,l2Book,1783579919319,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
138,l2Book,1783579919841,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
139,trades,1783579920106,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
140,l2Book,1783579920464,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
141,l2Book,1783579920993,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
142,l2Book,1783579921516,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
143,trades,1783579922007,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
144,l2Book,1783579922071,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
145,l2Book,1783579922610,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
146,trades,1783579923011,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
147,l2Book,1783579923146,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
148,trades,1783579923282,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
149,l2Book,1783579923663,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
150,trades,1783579924008,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
151,l2Book,1783579924219,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
152,l2Book,1783579924746,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
153,trades,1783579924746,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
154,trades,1783579925018,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
155,l2Book,1783579925273,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
156,l2Book,1783579925823,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
157,trades,1783579926027,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
158,l2Book,1783579926371,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
159,l2Book,1783579926881,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
160,trades,1783579927022,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
161,l2Book,1783579927429,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
162,trades,1783579927635,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
163,l2Book,1783579927971,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
164,trades,1783579928033,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
165,l2Book,1783579928492,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
166,l2Book,1783579929093,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
167,trades,1783579929384,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
168,l2Book,1783579929582,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
169,l2Book,1783579930102,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
170,trades,1783579930587,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
171,l2Book,1783579930653,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
172,trades,1783579931041,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
173,l2Book,1783579931191,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
174,trades,1783579931310,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
175,l2Book,1783579931730,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
176,l2Book,1783579932267,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
177,l2Book,1783579932806,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
178,l2Book,1783579933348,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
179,trades,1783579933687,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
180,l2Book,1783579933878,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
181,trades,1783579933954,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
182,trades,1783579934029,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
183,trades,1783579934151,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
184,l2Book,1783579934426,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
185,l2Book,1783579934932,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
186,trades,1783579935022,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
187,trades,1783579935132,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
188,l2Book,1783579935534,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
189,trades,1783579935629,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
190,l2Book,1783579936038,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
191,trades,1783579936038,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
192,trades,1783579936297,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
193,l2Book,1783579936567,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
194,trades,1783579936834,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
195,l2Book,1783579937099,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
196,l2Book,1783579937636,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
197,l2Book,1783579938171,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
198,trades,1783579938583,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
199,l2Book,1783579938717,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
200,trades,1783579938955,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
201,trades,1783579939022,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
202,l2Book,1783579939256,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
203,trades,1783579939592,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
204,l2Book,1783579939793,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
205,trades,1783579940194,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
206,l2Book,1783579940329,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
207,trades,1783579940665,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
208,l2Book,1783579940866,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
209,trades,1783579941065,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
210,l2Book,1783579941404,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
211,trades,1783579941672,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
212,trades,1783579941741,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
213,l2Book,1783579941944,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
214,trades,1783579941944,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
215,trades,1783579942008,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
216,trades,1783579942348,True,True,anti_drift_block,adverse_trade_pressure_with_recent_adverse_bbo,0.000567,0.5,False,True
217,l2Book,1783579942548,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
218,trades,1783579942548,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
219,trades,1783579943012,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
220,l2Book,1783579943079,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
221,l2Book,1783579943613,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
222,trades,1783579943818,True,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,0.000491,0.5,False,False
223,l2Book,1783579944769,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
224,l2Book,1783579945294,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
225,l2Book,1783579945841,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
226,trades,1783579946042,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
227,l2Book,1783579946376,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
228,l2Book,1783579946913,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
229,trades,1783579947257,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
230,l2Book,1783579947466,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
231,trades,1783579947732,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
232,l2Book,1783579948004,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
233,l2Book,1783579948528,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
234,l2Book,1783579949078,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
235,trades,1783579949549,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
236,l2Book,1783579949618,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
237,l2Book,1783579950149,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
238,trades,1783579950285,True,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,0.000473,0.5,False,False
239,trades,1783579951153,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
240,l2Book,1783579951220,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
241,trades,1783579951356,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
242,l2Book,1783579951757,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
243,trades,1783579952024,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
244,trades,1783579952160,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
245,l2Book,1783579952294,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
246,l2Book,1783579952828,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
247,trades,1783579953030,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
248,l2Book,1783579953379,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
249,trades,1783579953379,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
250,trades,1783579953503,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
251,l2Book,1783579953908,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
252,trades,1783579954185,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
253,l2Book,1783579954439,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
254,l2Book,1783579954990,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
255,trades,1783579955189,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
256,l2Book,1783579955511,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
257,trades,1783579955511,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
258,l2Book,1783579956048,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
259,trades,1783579956048,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
260,trades,1783579956527,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
261,l2Book,1783579956600,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
262,trades,1783579957044,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
263,l2Book,1783579957132,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
264,l2Book,1783579957658,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
265,trades,1783579957658,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
266,trades,1783579958006,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
267,l2Book,1783579958207,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
268,trades,1783579958207,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
269,trades,1783579958610,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
270,l2Book,1783579958749,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
271,l2Book,1783579959271,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
272,l2Book,1783579959819,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
273,l2Book,1783579960351,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
274,l2Book,1783579960879,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
275,trades,1783579961025,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
276,l2Book,1783579961437,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
277,l2Book,1783579961972,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
278,l2Book,1783579962491,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
279,l2Book,1783579963046,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
