attempt,phase,event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,start_unix_seconds,end_unix_seconds,elapsed_seconds,current_bid,current_ask,candidate_age_seconds_at_phase_end,public_state_seq,l2_state_seq,state_observed_after_open_orders_end
1,open_orders_end_to_reprice,222,trades,1783579943818,1783579944023388174,1783579944.0512655,1783579944.4537544,0.402489,62839.0,62840.0,0.635754,225,225,True
1,trigger_to_open_orders_start,238,trades,1783579950285,1783579950519437288,1783579950.5194373,1783579950.519968,0.000531,,,0.234968,241,240,
1,open_orders_elapsed,238,trades,1783579950285,1783579950519437288,1783579950.519968,1783579950.5353515,0.015383,62839.0,62840.0,0.250351,241,240,
1,open_orders_end_to_public_state,238,trades,1783579950285,1783579950519437288,1783579950.5353515,1783579950.9286203,0.393269,62835.0,62836.0,0.64362,242,242,True
1,open_orders_end_to_reprice,238,trades,1783579950285,1783579950519437288,1783579950.5353515,1783579950.928678,0.393327,62835.0,62836.0,0.643678,242,242,True
1,trigger_to_open_orders_start,287,trades,1783579964926,1783579965113298698,1783579965.1132987,1783579965.1138785,0.00058,,,0.187878,291,289,
1,open_orders_elapsed,287,trades,1783579964926,1783579965113298698,1783579965.1138785,1783579965.1342485,0.02037,62839.0,62840.0,0.208248,291,289,
1,open_orders_end_to_public_state,287,trades,1783579964926,1783579965113298698,1783579965.1342485,1783579965.4193213,0.285073,62836.0,62837.0,0.493321,293,293,True
1,open_orders_end_to_reprice,287,trades,1783579964926,1783579965113298698,1783579965.1342485,1783579965.4193976,0.285149,62836.0,62837.0,0.493397,293,293,True
1,trigger_to_open_orders_start,349,l2Book,1783579987559,1783579987788366526,1783579987.7883666,1783579987.7890286,0.000662,,,0.230029,355,355,
1,open_orders_elapsed,349,l2Book,1783579987559,1783579987788366526,1783579987.7890286,1783579987.8039532,0.014925,62847.0,62848.0,0.244953,355,355,
1,open_orders_end_to_public_state,349,l2Book,1783579987559,1783579987788366526,1783579987.8039532,1783579988.3365304,0.532577,62846.0,62847.0,0.77753,357,357,True
1,open_orders_end_to_reprice,349,l2Book,1783579987559,1783579987788366526,1783579987.8039532,1783579988.3366342,0.532681,62846.0,62847.0,0.777634,357,357,True
1,trigger_to_open_orders_start,355,trades,1783579991034,1783579991264150788,1783579991.2641509,1783579991.264658,0.000507,,,0.230658,363,362,
1,open_orders_elapsed,355,trades,1783579991034,1783579991264150788,1783579991.264658,1783579991.283972,0.019314,62846.0,62847.0,0.249972,363,362,
1,open_orders_end_to_public_state,355,trades,1783579991034,1783579991264150788,1783579991.283972,1783579991.5346887,0.250717,62844.0,62845.0,0.500689,364,364,True
1,open_orders_end_to_reprice,355,trades,1783579991034,1783579991264150788,1783579991.283972,1783579991.5347414,0.250769,62844.0,62845.0,0.500741,364,364,True
1,trigger_to_open_orders_start,418,trades,1783580015798,1783580016009362683,1783580016.0093627,1783580016.0099385,0.000576,,,0.211938,427,424,
1,open_orders_elapsed,418,trades,1783580015798,1783580016009362683,1783580016.0099385,1783580016.026083,0.016145,62844.0,62845.0,0.228083,427,424,
1,open_orders_end_to_public_state,418,trades,1783580015798,1783580016009362683,1783580016.026083,1783580016.157912,0.131829,62836.0,62837.0,0.359912,428,428,True
1,open_orders_end_to_reprice,418,trades,1783580015798,1783580016009362683,1783580016.026083,1783580016.1580014,0.131918,62836.0,62837.0,0.360001,428,428,True
1,trigger_to_open_orders_start,420,trades,1783580016210,1783580016397680038,1783580016.39768,1783580016.398266,0.000586,,,0.188266,430,428,
1,open_orders_elapsed,420,trades,1783580016210,1783580016397680038,1783580016.398266,1783580016.415044,0.016778,62836.0,62837.0,0.205044,430,428,
1,open_orders_end_to_public_state,420,trades,1783580016210,1783580016397680038,1783580016.415044,1783580016.723434,0.30839,62832.0,62833.0,0.513434,431,431,True
1,open_orders_end_to_reprice,420,trades,1783580016210,1783580016397680038,1783580016.415044,1783580016.7235057,0.308462,62832.0,62833.0,0.513506,431,431,True
1,trigger_to_open_orders_start,701,trades,1783580109291,1783580109469429088,1783580109.469429,1783580109.4701471,0.000718,,,0.179147,712,711,
1,open_orders_elapsed,701,trades,1783580109291,1783580109469429088,1783580109.4701471,1783580109.4986534,0.028506,62852.0,62853.0,0.207654,712,711,
1,open_orders_end_to_public_state,701,trades,1783580109291,1783580109469429088,1783580109.4986534,1783580109.713386,0.214733,62851.0,62852.0,0.422386,713,713,True
1,open_orders_end_to_reprice,701,trades,1783580109291,1783580109469429088,1783580109.4986534,1783580109.7135148,0.214861,62851.0,62852.0,0.422515,713,713,True
1,reprice_to_order_submit,701,trades,1783580109291,1783580109469429088,1783580109.7135148,1783580109.7238624,0.010348,62851.0,62852.0,0.432863,713,713,True
1,exchange_order_response,701,trades,1783580109291,1783580109469429088,1783580109.7238624,1783580110.0691752,0.345313,62851.0,62852.0,0.778175,713,713,True
