attempt,event_sequence,phase,source_event_exchange_time_ms,current_bid,current_ask,bbo_lookback_ms,recent_bbo_count,last_bbo_change_ms,touch_stability_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,last_direction,status
1,878,post_open_orders_pre_submit_gate,1784187344276,64434.0,64435.0,750,1,1784187344000,276,0,0,1,0,flat,pass
1,926,pre_open_orders_public_gate,1784187358989,64416.0,64417.0,750,1,1784187358696,293,1,0,0,0,down,pass
1,926,post_open_orders_pre_submit_gate,1784187358989,64407.0,64408.0,750,1,1784187358696,293,1,0,0,0,down,pass
1,944,pre_open_orders_public_gate,1784187362375,64367.0,64368.0,750,1,1784187362081,294,0,0,0,1,mixed,block
1,945,pre_open_orders_public_gate,1784187362492,64367.0,64368.0,750,1,1784187362081,411,0,0,0,1,mixed,block
1,958,pre_open_orders_public_gate,1784187363908,64321.0,64322.0,750,1,1784187363651,257,1,0,0,0,down,block
1,959,pre_open_orders_public_gate,1784187364045,64321.0,64322.0,750,1,1784187363651,394,1,0,0,0,down,block
1,963,pre_open_orders_public_gate,1784187364584,64309.0,64310.0,750,1,1784187364160,424,1,0,0,0,down,block
1,979,pre_open_orders_public_gate,1784187366328,64314.0,64315.0,750,2,1784187365783,545,0,0,2,0,flat,pass
1,979,post_open_orders_pre_submit_gate,1784187366328,64309.0,64310.0,750,2,1784187365783,545,0,0,2,0,flat,pass
1,1009,pre_open_orders_public_gate,1784187371044,64300.0,64304.0,750,1,1784187370597,447,1,0,0,0,down,pass
1,1009,post_open_orders_pre_submit_gate,1784187371044,64292.0,64293.0,750,1,1784187370597,447,1,0,0,0,down,pass
1,1019,pre_open_orders_public_gate,1784187373405,64283.0,64284.0,750,2,1784187372752,653,1,0,1,0,flat,block
1,1020,pre_open_orders_public_gate,1784187373555,64283.0,64284.0,750,1,1784187373288,267,0,0,1,0,flat,pass
1,1020,post_open_orders_pre_submit_gate,1784187373555,64276.0,64277.0,750,1,1784187373288,267,0,0,1,0,flat,pass
1,1143,pre_open_orders_public_gate,1784187400000,64282.0,64283.0,750,1,1784187399661,339,0,0,1,0,flat,pass
1,1143,post_open_orders_pre_submit_gate,1784187400000,64281.0,64282.0,750,1,1784187399661,339,0,0,1,0,flat,pass
1,1185,pre_open_orders_public_gate,1784187410369,64300.0,64301.0,750,1,1784187410027,342,0,1,0,0,up,pass
1,1185,post_open_orders_pre_submit_gate,1784187410369,64304.0,64305.0,750,1,1784187410027,342,0,1,0,0,up,pass
1,1223,pre_open_orders_public_gate,1784187421446,64300.0,64301.0,750,1,1784187421048,398,0,0,1,0,flat,pass
1,1223,post_open_orders_pre_submit_gate,1784187421446,64284.0,64285.0,750,1,1784187421048,398,0,0,1,0,flat,pass
1,1239,pre_open_orders_public_gate,1784187425883,64284.0,64285.0,750,2,1784187425274,609,0,0,2,0,flat,pass
1,1239,post_open_orders_pre_submit_gate,1784187425883,64274.0,64275.0,750,2,1784187425274,609,0,0,2,0,flat,pass
1,1262,pre_open_orders_public_gate,1784187430462,64252.0,64253.0,750,1,1784187430106,356,1,0,0,0,down,block
1,1263,pre_open_orders_public_gate,1784187430563,64252.0,64253.0,750,1,1784187430106,457,1,0,0,0,down,block
1,1399,pre_open_orders_public_gate,1784187463297,64279.0,64280.0,750,1,1784187462961,336,1,0,0,0,down,block
1,1400,pre_open_orders_public_gate,1784187463358,64279.0,64280.0,750,1,1784187462961,397,1,0,0,0,down,block
1,1401,pre_open_orders_public_gate,1784187463444,64279.0,64280.0,750,1,1784187462961,483,1,0,0,0,down,block
1,1499,pre_open_orders_public_gate,1784187486047,64261.0,64263.0,750,1,1784187485693,354,0,1,0,0,up,pass
1,1499,post_open_orders_pre_submit_gate,1784187486047,64268.0,64269.0,750,1,1784187485693,354,0,1,0,0,up,pass
1,1540,pre_open_orders_public_gate,1784187498731,64261.0,64262.0,750,2,1784187498199,532,0,0,2,0,flat,pass
1,1540,post_open_orders_pre_submit_gate,1784187498731,64261.0,64262.0,750,2,1784187498199,532,0,0,2,0,flat,pass
1,1541,pre_open_orders_public_gate,1784187499399,64261.0,64262.0,750,2,1784187498731,668,0,0,2,0,flat,pass
1,1541,post_open_orders_pre_submit_gate,1784187499399,64261.0,64262.0,750,2,1784187498731,668,0,0,2,0,flat,pass
1,1601,pre_open_orders_public_gate,1784187516307,64271.0,64272.0,750,1,1784187515900,407,1,0,0,0,down,pass
1,1601,post_open_orders_pre_submit_gate,1784187516307,64269.0,64270.0,750,1,1784187515900,407,1,0,0,0,down,pass
1,1605,pre_open_orders_public_gate,1784187517396,64268.0,64269.0,750,1,1784187516976,420,1,0,0,0,down,pass
1,1605,post_open_orders_pre_submit_gate,1784187517396,64266.0,64267.0,750,1,1784187516976,420,1,0,0,0,down,pass
1,1608,pre_open_orders_public_gate,1784187518002,64266.0,64267.0,750,1,1784187517529,473,1,0,0,0,down,block
1,1774,pre_open_orders_public_gate,1784187570519,64248.0,64250.0,750,1,1784187570252,267,1,0,0,0,down,block
1,1800,pre_open_orders_public_gate,1784187578616,64241.0,64242.0,750,1,1784187578351,265,1,0,0,0,down,block
1,1801,pre_open_orders_public_gate,1784187578823,64241.0,64242.0,750,1,1784187578351,472,1,0,0,0,down,block
1,1924,pre_open_orders_public_gate,1784187610666,64237.0,64239.0,750,1,1784187610171,495,1,0,0,0,down,pass
1,1924,post_open_orders_pre_submit_gate,1784187610666,64226.0,64227.0,750,1,1784187610171,495,1,0,0,0,down,pass
1,1927,pre_open_orders_public_gate,1784187611067,64226.0,64227.0,750,1,1784187610778,289,1,0,0,0,down,block
1,1928,pre_open_orders_public_gate,1784187611154,64226.0,64227.0,750,1,1784187610778,376,1,0,0,0,down,block
1,1931,pre_open_orders_public_gate,1784187611635,64210.0,64211.0,750,1,1784187611276,359,1,0,0,0,down,block
1,1932,pre_open_orders_public_gate,1784187611682,64210.0,64211.0,750,1,1784187611276,406,1,0,0,0,down,block
1,2054,pre_open_orders_public_gate,1784187636578,64211.0,64213.0,750,1,1784187636087,491,1,0,0,0,down,pass
1,2054,post_open_orders_pre_submit_gate,1784187636578,64199.0,64200.0,750,1,1784187636087,491,1,0,0,0,down,pass
1,2270,pre_open_orders_public_gate,1784187692769,64229.0,64230.0,750,2,1784187692166,603,0,0,2,0,flat,pass
1,2270,post_open_orders_pre_submit_gate,1784187692769,64222.0,64223.0,750,2,1784187692166,603,0,0,2,0,flat,pass
1,2300,pre_open_orders_public_gate,1784187700308,64209.0,64210.0,750,1,1784187699930,378,1,0,0,0,down,block
1,2304,pre_open_orders_public_gate,1784187700701,64208.0,64209.0,750,1,1784187700450,251,1,0,0,0,down,pass
1,2304,post_open_orders_pre_submit_gate,1784187700701,64199.0,64200.0,750,1,1784187700450,251,1,0,0,0,down,pass
1,2331,pre_open_orders_public_gate,1784187709616,64209.0,64210.0,750,2,1784187709073,543,1,0,1,0,flat,pass
1,2331,post_open_orders_pre_submit_gate,1784187709616,64209.0,64210.0,750,2,1784187709073,543,1,0,1,0,flat,pass
2,2332,pre_open_orders_public_gate,1784187710361,64209.0,64210.0,750,2,1784187709616,745,0,0,2,0,flat,pass
2,2332,post_open_orders_pre_submit_gate,1784187710361,64204.0,64205.0,750,2,1784187709616,745,0,0,2,0,flat,pass
2,2443,pre_open_orders_public_gate,1784187741343,64213.0,64214.0,750,2,1784187740730,613,0,0,2,0,flat,pass
2,2443,post_open_orders_pre_submit_gate,1784187741343,64201.0,64202.0,750,2,1784187740730,613,0,0,2,0,flat,pass
2,2481,pre_open_orders_public_gate,1784187751904,64196.0,64200.0,750,1,1784187751501,403,1,0,0,0,down,block
2,2665,pre_open_orders_public_gate,1784187799027,64229.0,64230.0,750,1,1784187798560,467,1,0,0,0,down,pass
2,2665,post_open_orders_pre_submit_gate,1784187799027,64228.0,64229.0,750,1,1784187798560,467,1,0,0,0,down,pass
2,2669,pre_open_orders_public_gate,1784187800156,64228.0,64229.0,750,1,1784187799765,391,0,0,1,0,flat,pass
2,2669,post_open_orders_pre_submit_gate,1784187800156,64198.0,64218.0,750,1,1784187799765,391,0,0,1,0,flat,pass
2,2736,pre_open_orders_public_gate,1784187818071,64206.0,64207.0,750,1,1784187817671,400,1,0,0,0,down,block
2,2799,pre_open_orders_public_gate,1784187835573,64196.0,64197.0,750,1,1784187835304,269,1,0,0,0,down,block
2,2800,pre_open_orders_public_gate,1784187835705,64196.0,64197.0,750,1,1784187835304,401,1,0,0,0,down,block
2,2870,pre_open_orders_public_gate,1784187854191,64211.0,64212.0,750,1,1784187853702,489,1,0,0,0,down,block
2,2924,pre_open_orders_public_gate,1784187867360,64225.0,64226.0,750,2,1784187866765,595,1,0,1,0,flat,pass
2,2924,post_open_orders_pre_submit_gate,1784187867360,64219.0,64220.0,750,2,1784187866765,595,1,0,1,0,flat,pass
2,2926,pre_open_orders_public_gate,1784187868574,64219.0,64220.0,750,2,1784187867831,743,1,0,1,0,flat,pass
2,2926,post_open_orders_pre_submit_gate,1784187868574,64210.0,64211.0,750,2,1784187867831,743,1,0,1,0,flat,pass
2,2945,pre_open_orders_public_gate,1784187873708,64222.0,64223.0,750,1,1784187873352,356,1,0,0,0,down,pass
2,2945,post_open_orders_pre_submit_gate,1784187873708,64217.0,64218.0,750,1,1784187873352,356,1,0,0,0,down,pass
2,3029,pre_open_orders_public_gate,1784187900140,64213.0,64214.0,750,1,1784187899876,264,0,0,1,0,flat,pass
2,3029,post_open_orders_pre_submit_gate,1784187900140,64211.0,64212.0,750,1,1784187899876,264,0,0,1,0,flat,pass
2,3070,pre_open_orders_public_gate,1784187910761,64211.0,64212.0,750,2,1784187910061,700,0,0,2,0,flat,pass
2,3070,post_open_orders_pre_submit_gate,1784187910761,64209.0,64210.0,750,2,1784187910061,700,0,0,2,0,flat,pass
2,3088,pre_open_orders_public_gate,1784187915050,64197.0,64198.0,750,2,1784187914354,696,1,0,1,0,flat,pass
2,3088,post_open_orders_pre_submit_gate,1784187915050,64195.0,64196.0,750,2,1784187914354,696,1,0,1,0,flat,pass
2,3141,pre_open_orders_public_gate,1784187929360,64229.0,64231.0,750,1,1784187928963,397,1,0,0,0,down,pass
2,3141,post_open_orders_pre_submit_gate,1784187929360,64229.0,64230.0,750,1,1784187928963,397,1,0,0,0,down,pass
2,3191,pre_open_orders_public_gate,1784187942329,64232.0,64233.0,750,1,1784187941982,347,0,0,1,0,flat,pass
2,3191,post_open_orders_pre_submit_gate,1784187942329,64227.0,64228.0,750,1,1784187941982,347,0,0,1,0,flat,pass
