attempt,event_sequence,retry_after_post_only_reject,source_channel,source_event_exchange_time_ms,open_orders_before_count,post_open_orders_public_state_seq,post_open_orders_l2_state_seq,post_open_orders_state_observed_after_end,guard_status,guard_reason,fair_mid_px,quote_px,edge_ticks,signal_age_ms,fee_buffer_ticks,adverse_selection_buffer_ticks,edge_gate_status,edge_gate_reason,submit_intent_bid,submit_intent_ask,side,limit_px,size_btc,notional_usdc,post_only_tif,order_endpoint_called,order_status_types,post_only_reject,fill_count_after_attempt,maker_fill_count_after_attempt,tracked_ref_count,cancel_endpoint_called,final_open_orders_count_after_attempt,shutdown_proof_status,quote_aging_guard_status,quote_aging_guard_reason,skip_reason
1,979,False,l2Book,1784187366328,0,996,996,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64309.0,64310.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1009,False,trades,1784187371044,0,1027,1027,True,edge_gate_block,fair_mid_source_stale,,64292.0,,,2.0,5.0,block,fair_mid_source_stale,64292.0,64293.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1020,False,trades,1784187373555,0,1041,1041,True,edge_gate_block,fair_mid_source_stale,,64276.0,,,2.0,5.0,block,fair_mid_source_stale,64276.0,64277.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1143,False,trades,1784187400000,0,1165,1165,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64281.0,64282.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1185,False,trades,1784187410369,0,1209,1209,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64304.0,64305.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1223,False,trades,1784187421446,0,1248,1248,True,edge_gate_block,fair_mid_source_stale,,64284.0,,,2.0,5.0,block,fair_mid_source_stale,64284.0,64285.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1239,False,trades,1784187425883,0,1265,1265,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64274.0,64275.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1499,False,trades,1784187486047,0,1527,1527,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64268.0,64269.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1540,False,l2Book,1784187498731,0,1570,1570,True,edge_gate_block,fair_mid_source_stale,,64261.0,,,2.0,5.0,block,fair_mid_source_stale,64261.0,64262.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1541,False,trades,1784187499399,0,1573,1573,True,edge_gate_block,fair_mid_source_stale,,64261.0,,,2.0,5.0,block,fair_mid_source_stale,64261.0,64262.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1601,False,trades,1784187516307,0,1634,1634,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64269.0,64270.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1605,False,trades,1784187517396,0,1639,1639,True,edge_gate_block,edge_below_required_buffer,64266.8,64266.0,0.8,250,2.0,5.0,block,edge_below_required_buffer,64266.0,64267.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
1,1924,False,trades,1784187610666,0,1959,1959,True,edge_gate_block,fair_mid_source_stale,,64226.0,,,2.0,5.0,block,fair_mid_source_stale,64226.0,64227.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,2054,False,trades,1784187636578,0,2090,2090,True,edge_gate_block,fair_mid_source_stale,,64199.0,,,2.0,5.0,block,fair_mid_source_stale,64199.0,64200.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,2270,False,trades,1784187692769,0,2310,2310,True,edge_gate_block,fair_mid_source_stale,,64222.0,,,2.0,5.0,block,fair_mid_source_stale,64222.0,64223.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,2304,False,trades,1784187700701,0,2346,2346,True,edge_gate_block,edge_below_required_buffer,64179.0,64199.0,-20.0,86,2.0,5.0,block,edge_below_required_buffer,64199.0,64200.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
1,2331,False,l2Book,1784187709616,0,2374,2374,True,pass,,64217.40000000001,64209.0,8.4,223,2.0,5.0,pass,,64209.0,64210.0,buy,64209.0,0.00245,157.31205,Alo,True,error,True,0,0,1,True,0,pass,not_resting,post_only_reject,
2,2332,True,trades,1784187710361,0,2376,2376,True,fail_closed,post_open_orders_handoff_latency_exceeded,,,,,,,,,64204.0,64205.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,post_open_orders_handoff_latency_exceeded
2,2443,True,trades,1784187741343,0,2488,2488,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64201.0,64202.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
2,2665,True,trades,1784187799027,0,2711,2711,True,edge_gate_block,fair_mid_source_stale,,64228.0,,,2.0,5.0,block,fair_mid_source_stale,64228.0,64229.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
2,2669,True,trades,1784187800156,0,2716,2716,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64198.0,64218.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
2,2924,True,trades,1784187867360,0,2972,2972,True,edge_gate_block,edge_below_required_buffer,64206.7,64219.0,-12.3,138,2.0,5.0,block,edge_below_required_buffer,64219.0,64220.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
2,2926,True,trades,1784187868574,0,2975,2975,True,edge_gate_block,edge_below_required_buffer,64209.09999999999,64210.0,-0.9,216,2.0,5.0,block,edge_below_required_buffer,64210.0,64211.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
2,2945,True,trades,1784187873708,0,2995,2995,True,edge_gate_block,fair_mid_source_stale,,64217.0,,,2.0,5.0,block,fair_mid_source_stale,64217.0,64218.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
2,3029,True,trades,1784187900140,0,3080,3080,True,edge_gate_block,fair_mid_source_stale,,64211.0,,,2.0,5.0,block,fair_mid_source_stale,64211.0,64212.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
2,3070,True,trades,1784187910761,0,3123,3123,True,edge_gate_block,edge_below_required_buffer,64206.20000000001,64209.0,-2.8,49,2.0,5.0,block,edge_below_required_buffer,64209.0,64210.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
2,3088,True,trades,1784187915050,0,3144,3144,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64195.0,64196.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
2,3141,True,trades,1784187929360,0,3198,3198,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,64229.0,64230.0,,,,,Alo,False,skipped,False,0,0,1,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
2,3191,True,trades,1784187942329,0,3250,3250,True,pass,,64246.5,64227.0,19.5,232,2.0,5.0,pass,,64227.0,64228.0,buy,64227.0,0.002,128.454,Alo,True,resting,False,0,0,1,True,0,pass,pass,,
