capture_id,research_date,role,side,detect_ts_ns,obi_at_detection,obi_bin,remaining_ms
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785723959500000000,0.588014978797326,1,435900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724012500000000,0.7357992162581092,4,382900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724013500000000,0.5042372765378976,0,381900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724015500000000,0.5650969498695388,1,379900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724045500000000,0.7603912019837348,5,349900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724049500000000,0.8181818178684068,6,345900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724119500000000,0.5675675638188121,1,275900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724130500000000,0.8158179791138982,6,264900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724131500000000,0.7927786328194759,5,263900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724135500000000,0.6587677642234471,3,259900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724175500000000,-0.7965194176468892,5,219900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724191500000000,-0.5592515685322131,1,203900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724192500000000,-0.7363465244714621,4,202900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724193500000000,-0.8402457781153843,6,201900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724310500000000,0.7926565763944451,5,84900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,1,1785724356500000000,0.7926829260369032,5,38900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724381500000000,-0.836404500929722,6,13900
2026-08-03_3a405386e85b,2026-08-03,historical_method_development,-1,1785724382500000000,-0.8750000043475551,7,12900
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724407500000000,-0.7712096374318382,5,1788800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724462500000000,0.809239934546241,6,1733800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724465500000000,0.9202320532022383,8,1730800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724466500000000,0.8814814847255719,7,1729800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724490500000000,-0.9227202471708161,8,1705800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724595500000000,0.8744482566349135,7,1600800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724596500000000,0.8246364245090237,6,1599800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724597500000000,0.9418859663668658,8,1598800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724605500000000,0.7022512701123222,4,1590800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724624500000000,0.6918604408811846,3,1571800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724638500000000,-0.6347417577273474,2,1557800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724640500000000,-0.5316239409798336,0,1555800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724641500000000,-0.7344632613004161,4,1554800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785724823500000000,0.8490990843449964,6,1372800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785724899500000000,-0.8083097329744852,6,1296800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725006500000000,-0.718280686698113,4,1189800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725010500000000,-0.5480314871505129,0,1185800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725115500000000,-0.5801199553958641,1,1080800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725116500000000,-0.7900763374403326,5,1079800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725118500000000,-0.6050269431210918,2,1077800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725119500000000,-0.7337559476837852,4,1076800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725151500000000,-0.7554644883786369,5,1044800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725158500000000,-0.6805369069050542,3,1037800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725159500000000,-0.752646773107316,5,1036800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725391500000000,0.8884711768282688,7,804800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725395500000000,0.8924999950967244,7,800800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725400500000000,0.6305220965838426,2,795800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725405500000000,0.7451768621047944,4,790800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725418500000000,0.6374134068647745,2,777800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725516500000000,-0.857487917742104,7,679800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725517500000000,-0.883146067913353,7,678800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725555500000000,-0.8925566326884063,7,640800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725559500000000,-0.7364864903954051,4,636800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725564500000000,-0.9087204589026018,8,631800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725565500000000,-0.9088690012257474,8,630800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725657500000000,0.8085351818135126,6,538800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,-1,1785725671500000000,-0.6846652184309061,3,524800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725689500000000,0.6184818412998074,2,506800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725690500000000,0.659604543040885,3,505800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725691500000000,0.6146245191904671,2,504800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725695500000000,0.6982643403600504,3,500800
2026-08-03_1dd085c2ccc5,2026-08-03,historical_method_development,1,1785725733500000000,0.6299276171180518,2,462800
