pair_id,research_date,role,side,reversal_capture_id,reversal_detect_ts_ns,reversal_obi,reversal_remaining_ms,control_capture_id,control_detect_ts_ns,control_obi,control_remaining_ms,same_capture,absolute_obi_difference
pair_000053,2026-07-30,historical_method_development,1,2026-07-30_d88a85361fb1,1785373089300000000,0.8777388139657294,1602000,2026-07-30_b19ed82d662d,1785375553800000000,0.8759689932837947,938700,False,0.001769820681934653
pair_000054,2026-07-30,historical_method_development,-1,2026-07-30_d88a85361fb1,1785373311600000000,-0.7707362731025811,1379700,2026-07-30_2cc63928e27f,1785369364500000000,-0.7534246404153333,1724800,False,0.01731163268724778
pair_000055,2026-07-30,historical_method_development,-1,2026-07-30_b19ed82d662d,1785375674400000000,-0.8649561097679512,818100,2026-07-30_b19ed82d662d,1785375998800000000,-0.8657117275984525,493700,True,0.0007556178305012651
pair_000056,2026-07-30,historical_method_development,1,2026-07-30_b19ed82d662d,1785376108800000000,0.5975443372390056,383700,2026-07-30_47309d2a7046,1785382096400000000,0.5817490322082273,1599800,False,0.015795305030778306
pair_000057,2026-07-30,historical_method_development,-1,2026-07-30_b19ed82d662d,1785376188200000000,-0.6576728425173431,304300,2026-07-30_47309d2a7046,1785383074400000000,-0.6805194928072965,621800,False,0.022846650289953363
pair_000058,2026-07-30,historical_method_development,1,2026-07-30_b19ed82d662d,1785376214800000000,0.556531282192199,277700,2026-07-30_c655ea10171f,1785379138600000000,0.5678160945173454,955800,False,0.011284812325146332
pair_000059,2026-07-30,historical_method_development,-1,2026-07-30_b19ed82d662d,1785376298700000000,-0.7357798129394155,193800,2026-07-30_c655ea10171f,1785378392600000000,-0.7383403963785715,1701800,False,0.0025605834391559945
pair_000060,2026-07-30,historical_method_development,-1,2026-07-30_c655ea10171f,1785378933600000000,-0.9068249215563041,1160800,2026-07-30_c655ea10171f,1785380076600000000,-0.9107835541563821,17800,True,0.003958632600078005
pair_000061,2026-07-30,historical_method_development,1,2026-07-30_c655ea10171f,1785379055400000000,0.9245283057945856,1039000,2026-07-30_c655ea10171f,1785379108600000000,0.9270113339878766,985800,True,0.002483028193291048
pair_000062,2026-07-30,historical_method_development,-1,2026-07-30_c655ea10171f,1785379326200000000,-0.7147595248508706,768200,2026-07-30_47309d2a7046,1785383687400000000,-0.7140746268757123,8800,False,0.0006848979751582496
pair_000063,2026-07-30,historical_method_development,-1,2026-07-30_c655ea10171f,1785379552900000000,-0.8800243674479554,541500,2026-07-30_47309d2a7046,1785382967400000000,-0.8536197309619873,728800,False,0.026404636485968136
pair_000064,2026-07-30,historical_method_development,1,2026-07-30_c655ea10171f,1785379717600000000,0.8908280786874702,376800,2026-07-30_c655ea10171f,1785379171600000000,0.8586698301238445,922800,True,0.0321582485636257
pair_000065,2026-07-30,historical_method_development,-1,2026-07-30_f91aa7f4acf1,1785381191500000000,-0.8170237501944965,703800,2026-07-30_f91aa7f4acf1,1785381469400000000,-0.8055372417817045,425900,True,0.011486508412791974
pair_000066,2026-07-30,historical_method_development,-1,2026-07-30_f91aa7f4acf1,1785381337400000000,-0.7010253541391999,557900,2026-07-30_47309d2a7046,1785383071400000000,-0.7413394939230517,624800,False,0.04031413978385179
pair_000067,2026-07-30,historical_method_development,1,2026-07-30_f91aa7f4acf1,1785381708400000000,0.7426021660030732,186900,2026-07-30_f91aa7f4acf1,1785381776400000000,0.7033073938429738,118900,True,0.039294772160099356
pair_000068,2026-07-30,historical_method_development,-1,2026-07-30_f91aa7f4acf1,1785381861200000000,-0.8190255293315539,34100,2026-07-30_f91aa7f4acf1,1785381039400000000,-0.8290713365040344,855900,True,0.010045807172480492
pair_000069,2026-07-30,historical_method_development,-1,2026-07-30_47309d2a7046,1785382741100000000,-0.8244561173203115,955100,2026-07-30_47309d2a7046,1785382962400000000,-0.8460793796292133,733800,True,0.02162326230890177
pair_000070,2026-07-30,historical_method_development,1,2026-07-30_47309d2a7046,1785382746600000000,0.5424354224536552,949600,2026-07-30_c655ea10171f,1785379089600000000,0.5381882615297454,1004800,False,0.004247160923909754
pair_000071,2026-07-30,historical_method_development,-1,2026-07-30_47309d2a7046,1785382917300000000,-0.8269938572216703,778900,2026-07-30_c655ea10171f,1785379641600000000,-0.8247995155595708,452800,False,0.0021943416620995304
pair_000072,2026-07-30,historical_method_development,1,2026-07-30_47309d2a7046,1785383177700000000,0.9536464755978709,518500,2026-07-30_b19ed82d662d,1785375224800000000,0.9646699867701056,1267700,False,0.011023511172234768
pair_000073,2026-07-30,historical_method_development,-1,2026-07-30_47309d2a7046,1785383448800000000,-0.915555558047155,247400,2026-07-30_47309d2a7046,1785383682400000000,-0.905668182469738,13800,True,0.009887375577417035
pair_000074,2026-07-30,historical_method_development,1,2026-07-30_47309d2a7046,1785383661800000000,0.706132358398757,34400,2026-07-30_47309d2a7046,1785382842400000000,0.7432531078711849,853800,True,0.03712074947242794
pair_000075,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713603900000000,0.7005347575663159,1786900,2026-08-03_f1ce2c62420e,1785714213000000000,0.7303556625586685,1177800,True,0.02982090499235257
pair_000076,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713609000000000,-0.6844494878503502,1781800,2026-08-03_f1ce2c62420e,1785714799000000000,-0.6801801733684331,591800,True,0.004269314481917141
pair_000077,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713620200000000,0.6016427057376622,1770600,2026-08-03_f1ce2c62420e,1785714648000000000,0.602529310944183,742800,True,0.0008866052065208407
pair_000078,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713626800000000,-0.7955555548234751,1764000,2026-08-03_3a405386e85b,1785724175500000000,-0.7965194176468892,219900,False,0.0009638628234140967
pair_000079,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713631900000000,0.7766749361629246,1758900,2026-08-03_f1ce2c62420e,1785713710000000000,0.7886530831073013,1680800,True,0.01197814694437671
pair_000080,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713654500000000,-0.6346515993279542,1736300,2026-08-03_1dd085c2ccc5,1785724638500000000,-0.6347417577273474,1557800,False,9.015839939319203e-05
pair_000081,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713672400000000,0.7845705775487319,1718400,2026-08-03_f1ce2c62420e,1785715027000000000,0.7912317347396133,363800,True,0.006661157190881339
pair_000082,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713715700000000,-0.9978188159902693,1675100,2026-08-03_f1ce2c62420e,1785714840000000000,-0.9916156810067123,550800,True,0.006203134983557068
pair_000083,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713734000000000,0.794770611707511,1656800,2026-08-03_f1ce2c62420e,1785715031000000000,0.7943444698852558,359800,True,0.00042614182225519937
pair_000084,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713743700000000,-0.8117283862591446,1647100,2026-08-03_7f200bdbf129,1785727587200000000,-0.8120256918319234,409800,False,0.00029730557277884984
pair_000085,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713755700000000,0.7898949451193215,1635100,2026-08-03_f1ce2c62420e,1785714976000000000,0.7566765713375618,414800,True,0.033218373781759625
pair_000086,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713765500000000,-0.7347603625557277,1625300,2026-08-03_f1ce2c62420e,1785713729000000000,-0.718026194729157,1661800,True,0.01673416782657078
pair_000087,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713789000000000,0.6634050911666961,1601800,2026-08-03_f1ce2c62420e,1785715035000000000,0.6660550459529809,355800,True,0.002649954786284825
pair_000088,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713790900000000,-0.946685369279555,1599900,2026-08-03_f1ce2c62420e,1785714697000000000,-0.9430415764815977,693800,True,0.003643792797957346
pair_000089,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713799300000000,0.7211155413001842,1591500,2026-08-03_f1ce2c62420e,1785713709000000000,0.7355235996592085,1681800,True,0.014408058359024367
pair_000090,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713847000000000,-0.8392318322697835,1543800,2026-08-03_7f200bdbf129,1785726598200000000,-0.8401109129412858,1398800,False,0.0008790806715023303
pair_000091,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785713892200000000,0.6161395293050304,1498600,2026-08-03_f1ce2c62420e,1785713684000000000,0.6189662852375906,1706800,True,0.00282675593256021
pair_000092,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713896200000000,-0.7886647403378831,1494600,2026-08-03_1dd085c2ccc5,1785725116500000000,-0.7900763374403326,1079800,False,0.0014115971024494245
pair_000093,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785713985600000000,-0.6145181523426141,1405200,2026-08-03_7f200bdbf129,1785727586200000000,-0.6148699065823471,410800,False,0.00035175423973299313
pair_000094,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714006700000000,0.5987558369904197,1384100,2026-08-03_f1ce2c62420e,1785714956000000000,0.5797235107423023,434800,True,0.01903232624811735
pair_000095,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714053900000000,-0.7130089411926935,1336900,2026-08-03_7f200bdbf129,1785726665200000000,-0.7122430789058964,1331800,False,0.0007658622867970921
pair_000096,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714103000000000,0.570438809001624,1287800,2026-08-03_f1ce2c62420e,1785714953000000000,0.5785837829831718,437800,True,0.008144973981547787
pair_000097,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714119000000000,-0.5469613300760946,1271800,2026-08-03_f1ce2c62420e,1785714476000000000,-0.5207373229439854,914800,True,0.02622400713210915
pair_000098,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714144000000000,0.5878285167771911,1246800,2026-08-03_f1ce2c62420e,1785714961000000000,0.5584905799597536,429800,True,0.02933793681743746
pair_000099,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714156000000000,-0.525373117822186,1234800,2026-08-03_f1ce2c62420e,1785713905000000000,-0.5116278924454867,1485800,True,0.01374522537669931
pair_000100,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714162600000000,0.6417910557072788,1228200,2026-08-03_f1ce2c62420e,1785715122000000000,0.6076190494823841,268800,True,0.03417200622489469
pair_000101,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714186000000000,-0.553459087775387,1204800,2026-08-03_f1ce2c62420e,1785714831000000000,-0.5912806712719162,559800,True,0.0378215834965292
pair_000102,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714219100000000,-0.5757575841008232,1171700,2026-08-03_1dd085c2ccc5,1785725115500000000,-0.5801199553958641,1080800,False,0.004362371295040912
pair_000103,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714529900000000,0.5129870200308381,860900,2026-08-03_f1ce2c62420e,1785713813000000000,0.5177065801484458,1577800,True,0.004719560117607768
pair_000104,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714654600000000,-0.6319018452097547,736200,2026-08-03_1dd085c2ccc5,1785725836500000000,-0.6342957199743623,359800,False,0.0023938747646076175
pair_000105,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714730100000000,0.651122620580661,660700,2026-08-03_f1ce2c62420e,1785714900000000000,0.6598360713402017,490800,True,0.008713450759540775
pair_000106,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714754700000000,-0.6199484023605031,636100,2026-08-03_7f200bdbf129,1785726671200000000,-0.6180189644687163,1325800,False,0.0019294378917867894
pair_000107,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714767700000000,0.8151950736464676,623100,2026-08-03_f1ce2c62420e,1785713951000000000,0.8323881382198938,1439800,True,0.017193064573426176
pair_000108,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714769300000000,-0.572107783604155,621500,2026-08-03_2994fc7a75af,1785722097600000000,-0.5712418450111886,496800,False,0.0008659385929664642
pair_000109,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714813400000000,0.8258877321418797,577400,2026-08-03_1dd085c2ccc5,1785724596500000000,0.8246364245090237,1599800,False,0.0012513076328559691
pair_000110,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714825600000000,-0.9230769212566945,565200,2026-08-03_f1ce2c62420e,1785714696000000000,-0.9390613162603736,694800,True,0.015984395003679097
pair_000111,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714845400000000,0.7530266423422484,545400,2026-08-03_1dd085c2ccc5,1785726064500000000,0.75407608270504,131800,False,0.0010494403627916427
pair_000112,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785714880800000000,-0.7594339683399564,510000,2026-08-03_c6ba75ad540b,1785728345900000000,-0.7581699432803635,1451800,False,0.0012640250595928881
pair_000113,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785714881900000000,0.9375898855759212,508900,2026-08-03_f1ce2c62420e,1785713949000000000,0.9293113894178797,1441800,True,0.008278496158041437
pair_000114,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785715045700000000,-0.6906666605833128,345100,2026-08-03_f1ce2c62420e,1785714458000000000,-0.6500994111849789,932800,True,0.04056724939833389
pair_000115,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785715054100000000,0.6940639122691246,336700,2026-08-03_f1ce2c62420e,1785714954000000000,0.6941650060024674,436800,True,0.00010109373334288296
pair_000116,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785715061100000000,-0.7034482850051286,329700,2026-08-03_c6ba75ad540b,1785728578900000000,-0.7045274161219808,1218800,False,0.0010791311168522055
pair_000117,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785715083900000000,0.6805369207233581,306900,2026-08-03_f1ce2c62420e,1785713812000000000,0.6793650819356254,1578800,True,0.0011718387877327485
pair_000118,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785715092400000000,-0.7671728210166773,298400,2026-08-03_1dd085c2ccc5,1785724407500000000,-0.7712096374318382,1788800,False,0.00403681641516096
pair_000119,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785715106700000000,0.5932203348420705,284100,2026-08-03_3a405386e85b,1785723959500000000,0.588014978797326,435900,False,0.00520535604474448
pair_000120,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785715145900000000,-0.6896551591823273,244900,2026-08-03_7f200bdbf129,1785726654200000000,-0.6921887120371167,1342800,False,0.0025335528547894004
pair_000121,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785715153200000000,0.9001413130786451,237600,2026-08-03_f1ce2c62420e,1785715026000000000,0.913669062568214,364800,True,0.013527749489568919
pair_000122,2026-08-03,historical_method_development,-1,2026-08-03_f1ce2c62420e,1785715173500000000,-0.8508239468561636,217300,2026-08-03_f1ce2c62420e,1785713722000000000,-0.8745743980226509,1668800,True,0.02375045116648733
pair_000123,2026-08-03,historical_method_development,1,2026-08-03_f1ce2c62420e,1785715179800000000,0.761565841554053,211000,2026-08-03_3a405386e85b,1785724045500000000,0.7603912019837348,349900,False,0.00117463957031827
pair_000124,2026-08-03,historical_method_development,1,2026-08-03_d0a70a33d273,1785715605600000000,0.5300439708330545,1586100,2026-08-03_c6ba75ad540b,1785728910900000000,0.523148139244812,886800,False,0.006895831588242585
