schema_version,task_id,pair_sequence,start_sample_sequence,end_sample_sequence,actual_horizon_us,start_mid_price,end_mid_price,abs_mid_move_bps
skhynix_c6in_latency_v2,0822T002,233,233,234,558639,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,234,234,235,491750,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,235,235,236,547360,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,236,236,237,509396,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,237,237,238,580335,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,238,238,239,472118,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,239,239,240,562675,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,240,240,241,546980,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,241,241,242,553858,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,242,242,243,509586,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,243,243,244,579256,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,244,244,245,491631,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,245,245,246,564456,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,246,246,247,533677,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,247,247,248,545498,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,248,248,249,524185,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,249,249,250,547776,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,250,250,251,641352,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,251,251,252,446753,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,252,252,253,536054,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,253,253,254,516003,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,254,254,255,580122,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,255,255,256,549970,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,256,256,257,527621,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,257,257,258,568927,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,258,258,259,497571,1253.55,1253.55,0.0
skhynix_c6in_latency_v2,0822T002,259,259,260,543570,1253.55,1253.35,1.5954688684140679
skhynix_c6in_latency_v2,0822T002,260,260,261,546144,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,261,261,262,629661,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,262,262,263,469701,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,263,263,264,583151,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,264,264,265,489512,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,265,265,266,602512,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,266,266,267,505622,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,267,267,268,545829,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,268,268,269,537951,1253.35,1253.35,0.0
skhynix_c6in_latency_v2,0822T002,269,269,270,521678,1253.35,1253.65,2.393585191687732
skhynix_c6in_latency_v2,0822T002,270,270,271,701588,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,271,271,272,430218,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,272,272,273,545458,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,273,273,274,495763,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,274,274,275,557932,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,275,275,276,522950,1253.65,1253.7,0.3988354006297972
skhynix_c6in_latency_v2,0822T002,276,276,277,520760,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,277,277,278,526190,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,278,278,279,569125,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,279,279,280,500566,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,280,280,281,537974,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,281,281,282,589685,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,282,282,283,500669,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,283,283,284,469530,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,284,284,285,545503,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,285,285,286,514996,1253.7,1253.7,0.0
skhynix_c6in_latency_v2,0822T002,286,286,287,556561,1253.7,1253.65,0.3988194942965185
skhynix_c6in_latency_v2,0822T002,287,287,288,534063,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,288,288,289,539634,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,289,289,290,630351,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,290,290,291,435552,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,291,291,292,576690,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,292,292,293,505979,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,293,293,294,566481,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,294,294,295,484482,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,295,295,296,556823,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,296,296,297,593589,1253.65,1253.65,0.0
skhynix_c6in_latency_v2,0822T002,297,297,298,578388,1253.65,1253.45,1.5953416025210023
skhynix_c6in_latency_v2,0822T002,298,298,299,515232,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,299,299,300,534168,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,300,300,301,470227,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,301,301,302,602497,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,302,302,303,499676,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,303,303,304,509527,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,304,304,305,570917,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,305,305,306,602072,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,306,306,307,470448,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,307,307,308,520190,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,308,308,309,593855,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,309,309,310,456075,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,310,310,311,552352,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,311,311,312,578724,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,312,312,313,550279,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,313,313,314,424109,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,314,314,315,579090,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,315,315,316,503029,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,316,316,317,565179,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,317,317,318,603247,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,318,318,319,474905,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,319,319,320,535958,1253.45,1253.45,0.0
skhynix_c6in_latency_v2,0822T002,320,320,321,518879,1253.45,1253.45,0.0
