schema_version,task_id,sample_sequence,monotonic_ns,audit_utc_ns,server_time_ms,best_bid,best_ask,mid_price
skhynix_c6in_latency_v2,0822T002,27,592391694542794,1787452115381853903,1787452115128,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,28,592392235825642,1787452115923137157,1787452115670,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,29,592392771549210,1787452116458861558,1787452116227,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,30,592393295597024,1787452116982909243,1787452116744,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,31,592393811490903,1787452117498802328,1787452117295,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,32,592394375997348,1787452118063327200,1787452117836,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,33,592395000634008,1787452118687945458,1787452118446,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,34,592395631825536,1787452119319136638,1787452119048,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,35,592396192516564,1787452119879827960,1787452119655,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,36,592396799733810,1787452120487044878,1787452120260,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,37,592397353515089,1787452121040825948,1787452120792,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,38,592397916913494,1787452121604224892,1787452121345,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,39,592398393497746,1787452122080808752,1787452121853,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,40,592398877089817,1787452122564401587,1787452122359,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,41,592399407903740,1787452123095214943,1787452122865,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,42,592399902149925,1787452123589461323,1787452123372,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,43,592400460451922,1787452124147763539,1787452123895,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,44,592401004041294,1787452124691352546,1787452124473,1253.7,1253.9,1253.8
skhynix_c6in_latency_v2,0822T002,45,592401512270266,1787452125199579914,1787452124993,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,46,592402054216916,1787452125741528722,1787452125512,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,47,592402644376322,1787452126331685837,1787452126058,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,48,592403151195499,1787452126838506974,1787452126612,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,49,592403691202294,1787452127378514476,1787452127137,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,50,592404271130641,1787452127958442072,1787452127740,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,51,592404814166609,1787452128501478210,1787452128284,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,52,592405364877641,1787452129052188606,1787452128832,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,53,592405910784983,1787452129598096189,1787452129346,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,54,592406448196066,1787452130135507147,1787452129901,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,55,592406988302594,1787452130675614616,1787452130444,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,56,592407627052251,1787452131314363170,1787452130964,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,57,592408098970951,1787452131786282013,1787452131520,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,58,592408643285091,1787452132330596851,1787452132105,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,59,592409099927045,1787452132787238663,1787452132569,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,60,592409658838583,1787452133346149523,1787452133095,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,61,592410176371441,1787452133863682534,1787452133644,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,62,592410716547402,1787452134403858781,1787452134179,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,63,592411289105795,1787452134976417102,1787452134716,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,64,592411792466518,1787452135479777660,1787452135268,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,65,592412338658728,1787452136025970763,1787452135792,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,66,592412876455481,1787452136563766818,1787452136335,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,67,592413382356746,1787452137069668526,1787452136835,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,68,592413906882056,1787452137594191954,1787452137376,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,69,592414447504806,1787452138134815658,1787452137913,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,70,592414978875189,1787452138666187169,1787452138447,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,71,592415518510452,1787452139205821697,1787452138981,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,72,592416049560283,1787452139736872111,1787452139518,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,73,592416696781158,1787452140384092702,1787452140119,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,74,592417148699718,1787452140836010931,1787452140591,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,75,592417827248466,1787452141514560049,1787452141190,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,76,592418184206828,1787452141871518787,1787452141656,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,77,592418753381395,1787452142440692811,1787452142194,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,78,592419281242190,1787452142968554231,1787452142714,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,79,592419807071467,1787452143494383029,1787452143265,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,80,592420382499776,1787452144069811209,1787452143825,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,81,592420935306403,1787452144622617352,1787452144358,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,82,592421447022507,1787452145134334226,1787452144892,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,83,592421980316541,1787452145667627425,1787452145400,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,84,592422483613703,1787452146170925503,1787452145949,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,85,592423030232605,1787452146717543953,1787452146495,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,86,592423631350107,1787452147318662047,1787452147015,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,87,592424092546959,1787452147779856743,1787452147569,1253.6,1253.8,1253.7
skhynix_c6in_latency_v2,0822T002,88,592424665069793,1787452148352381842,1787452148108,1253.6,1253.7,1253.65
skhynix_c6in_latency_v2,0822T002,89,592425213596907,1787452148900908769,1787452148660,1253.6,1253.7,1253.65
skhynix_c6in_latency_v2,0822T002,90,592425751642618,1787452149438954340,1787452149201,1253.6,1253.7,1253.65
skhynix_c6in_latency_v2,0822T002,91,592426247149899,1787452149934461891,1787452149740,1253.6,1253.7,1253.65
skhynix_c6in_latency_v2,0822T002,92,592426857119605,1787452150544431415,1787452150268,1253.6,1253.7,1253.65
skhynix_c6in_latency_v2,0822T002,93,592427316195332,1787452151003506851,1787452150772,1253.6,1253.7,1253.65
skhynix_c6in_latency_v2,0822T002,94,592427888842107,1787452151576153930,1787452151313,1253.2,1253.4,1253.3
skhynix_c6in_latency_v2,0822T002,95,592428381413910,1787452152068726108,1787452151832,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,96,592428925378208,1787452152612689726,1787452152363,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,97,592429473571680,1787452153160883180,1787452152890,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,98,592429986836831,1787452153674147880,1787452153440,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,99,592430695722140,1787452154383033973,1787452154047,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,100,592431097470892,1787452154784782141,1787452154549,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,101,592431648673719,1787452155335986234,1787452155083,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,102,592432159286166,1787452155846597160,1787452155618,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,103,592432835099672,1787452156522411080,1787452156155,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,104,592433235216909,1787452156922528161,1787452156669,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,105,592433790176634,1787452157477488415,1787452157226,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,106,592434345210555,1787452158032522072,1787452157782,1253.0,1253.1,1253.05
skhynix_c6in_latency_v2,0822T002,107,592434856401378,1787452158543713358,1787452158317,1253.3,1253.4,1253.35
skhynix_c6in_latency_v2,0822T002,108,592435379807226,1787452159067119414,1787452158867,1253.3,1253.4,1253.35
skhynix_c6in_latency_v2,0822T002,109,592435973018546,1787452159660330494,1787452159414,1253.3,1253.4,1253.35
skhynix_c6in_latency_v2,0822T002,110,592436490346326,1787452160177657788,1787452159949,1253.3,1253.4,1253.35
skhynix_c6in_latency_v2,0822T002,111,592437019391214,1787452160706702834,1787452160477,1253.3,1253.4,1253.35
skhynix_c6in_latency_v2,0822T002,112,592437611356262,1787452161298667375,1787452161020,1253.3,1253.4,1253.35
skhynix_c6in_latency_v2,0822T002,113,592438134894926,1787452161822205930,1787452161564,1253.2,1253.4,1253.3
skhynix_c6in_latency_v2,0822T002,114,592438645616285,1787452162332927347,1787452162100,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,115,592439191527992,1787452162878839103,1787452162647,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,116,592439723006363,1787452163410317750,1787452163183,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,117,592440249785799,1787452163937096673,1787452163717,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,118,592440799505077,1787452164486816165,1787452164252,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,119,592441356193354,1787452165043505329,1787452164816,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,120,592441873651755,1787452165560963344,1787452165351,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,121,592442421781623,1787452166109093494,1787452165868,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,122,592442974821751,1787452166662133338,1787452166429,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,123,592443550928242,1787452167238239214,1787452166966,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,124,592444078197083,1787452167765508425,1787452167518,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,125,592444614530967,1787452168301842055,1787452168047,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,126,592445108564947,1787452168795875772,1787452168591,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,127,592445674315303,1787452169361626737,1787452169131,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,128,592446204698583,1787452169892009916,1787452169667,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,129,592446743115391,1787452170430426806,1787452170204,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,130,592447286998389,1787452170974309674,1787452170750,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,131,592447972447614,1787452171659759872,1787452171285,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,132,592448367533151,1787452172054845865,1787452171823,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,133,592448906890046,1787452172594201904,1787452172360,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,134,592449448957477,1787452173136269155,1787452172896,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,135,592449975808714,1787452173663119789,1787452173437,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,136,592450512337910,1787452174199649790,1787452173974,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,137,592451056081627,1787452174743393265,1787452174508,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,138,592451633932118,1787452175321243119,1787452175047,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,139,592452115114675,1787452175802425720,1787452175583,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,140,592452683560790,1787452176370872069,1787452176121,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,141,592453176450707,1787452176863762597,1787452176644,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,142,592453737487772,1787452177424798868,1787452177191,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,143,592454282147498,1787452177969458806,1787452177730,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,144,592454819487843,1787452178506799621,1787452178256,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,145,592455365092222,1787452179052403354,1787452178811,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,146,592455878541144,1787452179565853013,1787452179349,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,147,592456425252311,1787452180112563226,1787452179885,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,148,592456955192673,1787452180642504080,1787452180429,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,149,592457507921538,1787452181195233028,1787452180958,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,150,592458093456558,1787452181780768427,1787452181493,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,151,592458623571066,1787452182310882413,1787452182040,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,152,592459159935331,1787452182847246687,1787452182582,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,153,592459653645911,1787452183340957385,1787452183115,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,154,592460218905563,1787452183906216743,1787452183658,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,155,592460724980621,1787452184412292063,1787452184189,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,156,592461264865848,1787452184952176865,1787452184726,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,157,592461811413002,1787452185498723816,1787452185254,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,158,592462344344672,1787452186031656285,1787452185799,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,159,592462872318806,1787452186559628876,1787452186336,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,160,592463394389555,1787452187081701306,1787452186860,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,161,592463955410726,1787452187642721762,1787452187409,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,162,592464498563646,1787452188185875700,1787452187945,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,163,592465015681617,1787452188702993420,1787452188479,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,164,592465606633486,1787452189293945126,1787452189024,1253.2,1253.4,1253.3
skhynix_c6in_latency_v2,0822T002,165,592466118558733,1787452189805870307,1787452189565,1253.2,1253.4,1253.3
skhynix_c6in_latency_v2,0822T002,166,592466615027255,1787452190302339043,1787452190091,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,167,592467166224417,1787452190853536706,1787452190631,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,168,592467696092109,1787452191383403778,1787452191176,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,169,592468233785579,1787452191921097169,1787452191702,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,170,592468780330015,1787452192467641397,1787452192245,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,171,592469332886338,1787452193020197654,1787452192781,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,172,592469850663131,1787452193537974398,1787452193292,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,173,592470402258425,1787452194089569730,1787452193854,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,174,592470930698097,1787452194618009183,1787452194388,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,175,592471487436052,1787452195174747478,1787452194950,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,176,592472026196757,1787452195713508549,1787452195486,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,177,592472558926325,1787452196246237488,1787452196012,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,178,592473196424591,1787452196883736558,1787452196564,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,179,592473625202834,1787452197312514716,1787452197075,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,180,592474201027678,1787452197888339533,1787452197635,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,181,592474713957084,1787452198401268647,1787452198184,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,182,592475246522091,1787452198933833685,1787452198713,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,183,592475860998780,1787452199548309870,1787452199254,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,184,592476332651124,1787452200019962780,1787452199802,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,185,592476923390655,1787452200610701794,1787452200347,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,186,592477481741768,1787452201169053432,1787452200904,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,187,592477972310819,1787452201659622178,1787452201408,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,188,592478550748715,1787452202238060808,1787452201958,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,189,592479029870941,1787452202717183028,1787452202462,1253.2,1253.3,1253.25
skhynix_c6in_latency_v2,0822T002,190,592479544600238,1787452203231911243,1787452202964,1253.3,1253.4,1253.35
skhynix_c6in_latency_v2,0822T002,191,592480133923750,1787452203821235234,1787452203535,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,192,592480635161773,1787452204322473266,1787452204042,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,193,592481194483650,1787452204881795031,1787452204597,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,194,592481719954977,1787452205407266774,1787452205134,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,195,592482282229236,1787452205969541102,1787452205715,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,196,592482816611250,1787452206503922649,1787452206260,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,197,592483355169858,1787452207042482460,1787452206816,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,198,592483934416678,1787452207621728258,1787452207360,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,199,592484445107532,1787452208132419329,1787452207888,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,200,592484950720859,1787452208638033026,1787452208423,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,201,592485556507690,1787452209243819191,1787452208961,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,202,592486045820889,1787452209733132384,1787452209504,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,203,592486644795736,1787452210332107201,1787452210042,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,204,592487127224267,1787452210814535818,1787452210582,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,205,592487734059900,1787452211421371757,1787452211124,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,206,592488328966032,1787452212016277111,1787452211644,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,207,592488759427688,1787452212446738978,1787452212199,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,208,592489294079002,1787452212981390328,1787452212739,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,209,592489862499783,1787452213549811904,1787452213277,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,210,592490369623490,1787452214056935031,1787452213811,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,211,592490923951832,1787452214611263015,1787452214349,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,212,592491439802027,1787452215127113450,1787452214873,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,213,592492000523772,1787452215687835635,1787452215436,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,214,592492518710200,1787452216206021729,1787452215970,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,215,592493030087011,1787452216717398304,1787452216493,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,216,592493637518177,1787452217324829472,1787452217096,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,217,592494114415670,1787452217801727311,1787452217583,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,218,592494663277403,1787452218350589154,1787452218108,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,219,592495137121261,1787452218824432933,1787452218610,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,220,592495665305831,1787452219352617238,1787452219137,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,221,592496238335938,1787452219925647409,1787452219693,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,222,592496780500022,1787452220467811618,1787452220226,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,223,592497347600518,1787452221034911935,1787452220775,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,224,592497849901805,1787452221537213141,1787452221307,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,225,592498452467399,1787452222139779123,1787452221840,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,226,592499020548840,1787452222707860023,1787452222452,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,227,592499492966651,1787452223180277914,1787452222964,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,228,592500052797754,1787452223740109856,1787452223515,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,229,592500649321751,1787452224336632780,1787452224051,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,230,592501215661850,1787452224902973489,1787452224660,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,231,592501824994338,1787452225512306443,1787452225269,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,232,592502367043334,1787452226054354479,1787452225802,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,233,592502910058122,1787452226597369723,1787452226339,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,234,592503468697638,1787452227156008742,1787452226875,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,235,592503960448267,1787452227647759484,1787452227417,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,236,592504507808907,1787452228195120027,1787452227950,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,237,592505017205792,1787452228704516832,1787452228486,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,238,592505597541291,1787452229284852604,1787452229024,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,239,592506069659788,1787452229756970824,1787452229547,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,240,592506632335153,1787452230319646185,1787452230094,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,241,592507179315882,1787452230866627120,1787452230650,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,242,592507733173895,1787452231420485511,1787452231167,1253.5,1253.6,1253.55
skhynix_c6in_latency_v2,0822T002,243,592508242760386,1787452231930071998,1787452231710,1253.5,1253.6,1253.55
