attempt,event_sequence,phase,source_event_exchange_time_ms,current_bid,current_ask,bbo_lookback_ms,recent_bbo_count,last_bbo_change_ms,touch_stability_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,last_direction,status
1,1710,pre_open_orders_public_gate,1784011201901,62641.0,62642.0,750,2,1784011201262,639,1,0,1,0,flat,pass
1,1710,post_open_orders_pre_submit_gate,1784011201901,62639.0,62640.0,750,2,1784011201262,639,1,0,1,0,flat,pass
1,1715,pre_open_orders_public_gate,1784011203167,62636.0,62640.0,750,1,1784011202822,345,1,0,0,0,down,pass
1,1715,post_open_orders_pre_submit_gate,1784011203167,62631.0,62632.0,750,1,1784011202822,345,1,0,0,0,down,pass
1,1757,pre_open_orders_public_gate,1784011213715,62621.0,62622.0,750,2,1784011213039,676,0,0,2,0,flat,pass
1,1757,post_open_orders_pre_submit_gate,1784011213715,62616.0,62617.0,750,2,1784011213039,676,0,0,2,0,flat,pass
1,2342,pre_open_orders_public_gate,1784011404386,62671.0,62672.0,750,2,1784011403649,737,0,0,2,0,flat,pass
1,2342,post_open_orders_pre_submit_gate,1784011404386,62663.0,62664.0,750,2,1784011403649,737,0,0,2,0,flat,pass
1,2676,pre_open_orders_public_gate,1784011532057,62679.0,62680.0,750,1,1784011531573,484,1,0,0,0,down,pass
1,2676,post_open_orders_pre_submit_gate,1784011532057,62674.0,62675.0,750,1,1784011531573,484,1,0,0,0,down,pass
1,2677,pre_open_orders_public_gate,1784011532592,62674.0,62675.0,750,1,1784011532126,466,1,0,0,0,down,pass
1,2677,post_open_orders_pre_submit_gate,1784011532592,62673.0,62674.0,750,1,1784011532126,466,1,0,0,0,down,pass
1,2709,pre_open_orders_public_gate,1784011545296,62672.0,62673.0,750,1,1784011544892,404,0,0,1,0,flat,pass
1,2709,post_open_orders_pre_submit_gate,1784011545296,62664.0,62665.0,750,1,1784011544892,404,0,0,1,0,flat,pass
1,3157,pre_open_orders_public_gate,1784011719657,62661.0,62662.0,750,1,1784011719254,403,0,0,1,0,flat,pass
1,3157,post_open_orders_pre_submit_gate,1784011719657,62656.0,62657.0,750,1,1784011719254,403,0,0,1,0,flat,pass
1,3213,pre_open_orders_public_gate,1784011741979,62655.0,62656.0,750,1,1784011741710,269,1,0,0,0,down,block
1,3214,pre_open_orders_public_gate,1784011742059,62655.0,62656.0,750,1,1784011741710,349,1,0,0,0,down,block
1,3982,pre_open_orders_public_gate,1784012033036,62651.0,62652.0,750,1,1784012032698,338,0,0,1,0,flat,pass
1,3982,post_open_orders_pre_submit_gate,1784012033036,62649.0,62650.0,750,1,1784012032698,338,0,0,1,0,flat,pass
1,4102,pre_open_orders_public_gate,1784012082616,62626.0,62628.0,750,1,1784012082349,267,1,0,0,0,down,block
1,4132,pre_open_orders_public_gate,1784012092915,62610.0,62611.0,750,1,1784012092520,395,0,0,1,0,flat,pass
1,4132,post_open_orders_pre_submit_gate,1784012092915,62607.0,62608.0,750,1,1784012092520,395,0,0,1,0,flat,pass
1,4484,pre_open_orders_public_gate,1784012215225,62590.0,62591.0,750,1,1784012214942,283,1,0,0,0,down,block
1,4502,pre_open_orders_public_gate,1784012219435,62581.0,62582.0,750,2,1784012218740,695,0,0,2,0,flat,pass
1,4502,post_open_orders_pre_submit_gate,1784012219435,62575.0,62576.0,750,2,1784012218740,695,0,0,2,0,flat,pass
1,4985,pre_open_orders_public_gate,1784012401054,62613.0,62614.0,750,2,1784012400309,745,0,0,2,0,flat,pass
1,4985,post_open_orders_pre_submit_gate,1784012401054,62610.0,62611.0,750,2,1784012400309,745,0,0,2,0,flat,pass
1,4991,pre_open_orders_public_gate,1784012402944,62608.0,62609.0,750,1,1784012402472,472,0,0,1,0,flat,pass
1,4991,post_open_orders_pre_submit_gate,1784012402944,62605.0,62606.0,750,1,1784012402472,472,0,0,1,0,flat,pass
1,4993,pre_open_orders_public_gate,1784012403958,62605.0,62606.0,750,1,1784012403551,407,0,0,1,0,flat,pass
1,4993,post_open_orders_pre_submit_gate,1784012403958,62602.0,62603.0,750,1,1784012403551,407,0,0,1,0,flat,pass
