attempt,phase,event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,start_unix_seconds,end_unix_seconds,elapsed_seconds,current_bid,current_ask,candidate_age_seconds_at_phase_end,public_state_seq,l2_state_seq,state_observed_after_open_orders_end
1,open_orders_end_to_reprice,1548,trades,1784011151101,1784011151292303375,1784011151.309083,1784011151.600367,0.291284,62678.0,62679.0,0.499367,1565,1565,True
1,trigger_to_open_orders_start,1550,trades,1784011151644,1784011151834544520,1784011151.8345447,1784011151.8353055,0.000761,,,0.191305,1567,1565,
1,open_orders_elapsed,1550,trades,1784011151644,1784011151834544520,1784011151.8353055,1784011151.853367,0.018062,62678.0,62679.0,0.209367,1567,1565,
1,open_orders_end_to_public_state,1550,trades,1784011151644,1784011151834544520,1784011151.853367,1784011152.1116745,0.258307,62672.0,62673.0,0.467674,1569,1569,True
1,open_orders_end_to_reprice,1550,trades,1784011151644,1784011151834544520,1784011151.853367,1784011152.1117916,0.258425,62672.0,62673.0,0.467792,1569,1569,True
1,trigger_to_open_orders_start,1560,trades,1784011154393,1784011154573861173,1784011154.5738611,1784011154.5746257,0.000765,,,0.181626,1579,1577,
1,open_orders_elapsed,1560,trades,1784011154393,1784011154573861173,1784011154.5746257,1784011154.6065729,0.031947,62672.0,62673.0,0.213573,1579,1577,
1,open_orders_end_to_public_state,1560,trades,1784011154393,1784011154573861173,1784011154.6065729,1784011154.8178792,0.211306,62669.0,62670.0,0.424879,1581,1581,True
1,open_orders_end_to_reprice,1560,trades,1784011154393,1784011154573861173,1784011154.6065729,1784011154.8180118,0.211439,62669.0,62670.0,0.425012,1581,1581,True
1,trigger_to_open_orders_start,1568,trades,1784011156412,1784011156602302880,1784011156.602303,1784011156.6029902,0.000687,,,0.19099,1589,1588,
1,open_orders_elapsed,1568,trades,1784011156412,1784011156602302880,1784011156.6029902,1784011156.618278,0.015288,62669.0,62670.0,0.206278,1589,1588,
1,open_orders_end_to_public_state,1568,trades,1784011156412,1784011156602302880,1784011156.618278,1784011156.9507582,0.33248,62666.0,62667.0,0.538758,1591,1591,True
1,open_orders_end_to_reprice,1568,trades,1784011156412,1784011156602302880,1784011156.618278,1784011156.9508352,0.332557,62666.0,62667.0,0.538835,1591,1591,True
1,trigger_to_open_orders_start,1607,trades,1784011166329,1784011166510507395,1784011166.5105076,1784011166.511244,0.000736,,,0.182244,1630,1628,
1,open_orders_elapsed,1607,trades,1784011166329,1784011166510507395,1784011166.511244,1784011166.537442,0.026198,62663.0,62664.0,0.208442,1630,1628,
1,open_orders_end_to_public_state,1607,trades,1784011166329,1784011166510507395,1784011166.537442,1784011166.615339,0.077897,62659.0,62660.0,0.286339,1631,1631,True
1,open_orders_end_to_reprice,1607,trades,1784011166329,1784011166510507395,1784011166.537442,1784011166.6154506,0.078009,62659.0,62660.0,0.286451,1631,1631,True
1,trigger_to_open_orders_start,1619,trades,1784011170365,1784011170526895394,1784011170.5268953,1784011170.5276089,0.000714,,,0.162609,1643,1642,
1,open_orders_elapsed,1619,trades,1784011170365,1784011170526895394,1784011170.5276089,1784011170.5612442,0.033635,62657.0,62660.0,0.196244,1643,1642,
1,open_orders_end_to_public_state,1619,trades,1784011170365,1784011170526895394,1784011170.5612442,1784011170.8417082,0.280464,62655.0,62656.0,0.476708,1644,1644,True
1,open_orders_end_to_reprice,1619,trades,1784011170365,1784011170526895394,1784011170.5612442,1784011170.841786,0.280542,62655.0,62656.0,0.476786,1644,1644,True
1,trigger_to_open_orders_start,1707,trades,1784011200784,1784011201032339480,1784011201.0323396,1784011201.0330818,0.000742,,,0.249082,1732,1731,
1,open_orders_elapsed,1707,trades,1784011200784,1784011201032339480,1784011201.0330818,1784011201.0511844,0.018103,62645.0,62646.0,0.267184,1732,1731,
1,open_orders_end_to_public_state,1707,trades,1784011200784,1784011201032339480,1784011201.0511844,1784011201.503764,0.452579,62641.0,62642.0,0.719764,1734,1734,True
1,open_orders_end_to_reprice,1707,trades,1784011200784,1784011201032339480,1784011201.0511844,1784011201.5038786,0.452694,62641.0,62642.0,0.719879,1734,1734,True
1,trigger_to_open_orders_start,1710,trades,1784011201901,1784011202129515739,1784011202.129516,1784011202.130342,0.000826,,,0.229342,1737,1736,
1,open_orders_elapsed,1710,trades,1784011201901,1784011202129515739,1784011202.130342,1784011202.1452637,0.014922,62641.0,62642.0,0.244264,1737,1736,
1,open_orders_end_to_public_state,1710,trades,1784011201901,1784011202129515739,1784011202.1452637,1784011202.5374274,0.392164,62639.0,62640.0,0.636427,1740,1740,True
1,open_orders_end_to_reprice,1710,trades,1784011201901,1784011202129515739,1784011202.1452637,1784011202.5375464,0.392283,62639.0,62640.0,0.636546,1740,1740,True
1,trigger_to_open_orders_start,1715,trades,1784011203167,1784011203355764844,1784011203.3557646,1784011203.3564775,0.000713,,,0.189477,1745,1743,
1,open_orders_elapsed,1715,trades,1784011203167,1784011203355764844,1784011203.3564775,1784011203.3723621,0.015885,62636.0,62640.0,0.205362,1745,1743,
1,open_orders_end_to_public_state,1715,trades,1784011203167,1784011203355764844,1784011203.3723621,1784011203.5963514,0.223989,62631.0,62632.0,0.429351,1747,1747,True
1,open_orders_end_to_reprice,1715,trades,1784011203167,1784011203355764844,1784011203.3723621,1784011203.5964205,0.224058,62631.0,62632.0,0.42942,1747,1747,True
1,trigger_to_open_orders_start,1757,trades,1784011213715,1784011214056716340,1784011214.0567162,1784011214.0574322,0.000716,,,0.342432,1789,1788,
1,open_orders_elapsed,1757,trades,1784011213715,1784011214056716340,1784011214.0574322,1784011214.2463844,0.188952,62621.0,62622.0,0.531384,1789,1788,
1,open_orders_end_to_public_state,1757,trades,1784011213715,1784011214056716340,1784011214.2463844,1784011214.3631139,0.116729,62616.0,62617.0,0.648114,1792,1792,True
1,open_orders_end_to_reprice,1757,trades,1784011213715,1784011214056716340,1784011214.2463844,1784011214.363261,0.116877,62616.0,62617.0,0.648261,1792,1792,True
1,trigger_to_open_orders_start,2342,trades,1784011404386,1784011404592187309,1784011404.5921874,1784011404.5929506,0.000763,,,0.206951,2377,2376,
1,open_orders_elapsed,2342,trades,1784011404386,1784011404592187309,1784011404.5929506,1784011404.6089733,0.016023,62671.0,62672.0,0.222973,2377,2376,
1,open_orders_end_to_public_state,2342,trades,1784011404386,1784011404592187309,1784011404.6089733,1784011404.9450073,0.336034,62663.0,62664.0,0.559007,2378,2378,True
1,open_orders_end_to_reprice,2342,trades,1784011404386,1784011404592187309,1784011404.6089733,1784011404.945082,0.336109,62663.0,62664.0,0.559082,2378,2378,True
1,trigger_to_open_orders_start,2676,trades,1784011532057,1784011532299599876,1784011532.2996,1784011532.3002074,0.000607,,,0.243207,2712,2711,
1,open_orders_elapsed,2676,trades,1784011532057,1784011532299599876,1784011532.3002074,1784011532.3149488,0.014741,62679.0,62680.0,0.257949,2712,2711,
1,open_orders_end_to_public_state,2676,trades,1784011532057,1784011532299599876,1784011532.3149488,1784011532.358154,0.043205,62674.0,62675.0,0.301154,2713,2713,True
1,open_orders_end_to_reprice,2676,trades,1784011532057,1784011532299599876,1784011532.3149488,1784011532.3582385,0.04329,62674.0,62675.0,0.301239,2713,2713,True
1,trigger_to_open_orders_start,2677,trades,1784011532592,1784011532805202975,1784011532.805203,1784011532.805776,0.000573,,,0.213776,2714,2713,
1,open_orders_elapsed,2677,trades,1784011532592,1784011532805202975,1784011532.805776,1784011532.8200364,0.014261,62674.0,62675.0,0.228036,2714,2713,
1,open_orders_end_to_public_state,2677,trades,1784011532592,1784011532805202975,1784011532.8200364,1784011532.8912053,0.071169,62673.0,62674.0,0.299205,2715,2715,True
1,open_orders_end_to_reprice,2677,trades,1784011532592,1784011532805202975,1784011532.8200364,1784011532.8912866,0.07125,62673.0,62674.0,0.299287,2715,2715,True
1,trigger_to_open_orders_start,2709,trades,1784011545296,1784011545488574045,1784011545.488574,1784011545.489142,0.000568,,,0.193142,2747,2745,
1,open_orders_elapsed,2709,trades,1784011545296,1784011545488574045,1784011545.489142,1784011545.5035238,0.014382,62672.0,62673.0,0.207524,2747,2745,
1,open_orders_end_to_public_state,2709,trades,1784011545296,1784011545488574045,1784011545.5035238,1784011545.6310594,0.127536,62664.0,62665.0,0.335059,2748,2748,True
1,open_orders_end_to_reprice,2709,trades,1784011545296,1784011545488574045,1784011545.5035238,1784011545.63111,0.127586,62664.0,62665.0,0.33511,2748,2748,True
1,trigger_to_open_orders_start,3157,trades,1784011719657,1784011719857637838,1784011719.857638,1784011719.8584046,0.000767,,,0.201405,3196,3195,
1,open_orders_elapsed,3157,trades,1784011719657,1784011719857637838,1784011719.8584046,1784011719.8740902,0.015686,62661.0,62662.0,0.21709,3196,3195,
1,open_orders_end_to_public_state,3157,trades,1784011719657,1784011719857637838,1784011719.8740902,1784011720.0180542,0.143964,62656.0,62657.0,0.361054,3197,3197,True
1,open_orders_end_to_reprice,3157,trades,1784011719657,1784011719857637838,1784011719.8740902,1784011720.0181742,0.144084,62656.0,62657.0,0.361174,3197,3197,True
1,trigger_to_open_orders_start,3982,trades,1784012033036,1784012033254983409,1784012033.2549834,1784012033.2557354,0.000752,,,0.219735,4022,4021,
1,open_orders_elapsed,3982,trades,1784012033036,1784012033254983409,1784012033.2557354,1784012033.2807305,0.024995,62651.0,62652.0,0.24473,4022,4021,
1,open_orders_end_to_public_state,3982,trades,1784012033036,1784012033254983409,1784012033.2807305,1784012033.4571512,0.176421,62649.0,62650.0,0.421151,4023,4023,True
1,open_orders_end_to_reprice,3982,trades,1784012033036,1784012033254983409,1784012033.2807305,1784012033.457288,0.176558,62649.0,62650.0,0.421288,4023,4023,True
1,trigger_to_open_orders_start,4132,trades,1784012092915,1784012093091314961,1784012093.091315,1784012093.092015,0.0007,,,0.177015,4173,4172,
1,open_orders_elapsed,4132,trades,1784012092915,1784012093091314961,1784012093.092015,1784012093.122992,0.030977,62610.0,62611.0,0.207992,4173,4172,
1,open_orders_end_to_public_state,4132,trades,1784012092915,1784012093091314961,1784012093.122992,1784012093.3124685,0.189476,62607.0,62608.0,0.397469,4174,4174,True
1,open_orders_end_to_reprice,4132,trades,1784012092915,1784012093091314961,1784012093.122992,1784012093.312542,0.18955,62607.0,62608.0,0.397542,4174,4174,True
1,trigger_to_open_orders_start,4502,trades,1784012219435,1784012219611012226,1784012219.6110125,1784012219.6117997,0.000787,,,0.1768,4544,4543,
1,open_orders_elapsed,4502,trades,1784012219435,1784012219611012226,1784012219.6117997,1784012219.6271536,0.015354,62581.0,62582.0,0.192154,4544,4543,
1,open_orders_end_to_public_state,4502,trades,1784012219435,1784012219611012226,1784012219.6271536,1784012220.0449426,0.417789,62575.0,62576.0,0.609943,4545,4545,True
1,open_orders_end_to_reprice,4502,trades,1784012219435,1784012219611012226,1784012219.6271536,1784012220.0450191,0.417866,62575.0,62576.0,0.610019,4545,4545,True
1,trigger_to_open_orders_start,4985,trades,1784012401054,1784012401370742470,1784012401.3707426,1784012401.371478,0.000736,,,0.317478,5028,5027,
1,open_orders_elapsed,4985,trades,1784012401054,1784012401370742470,1784012401.371478,1784012401.3908994,0.019421,62613.0,62614.0,0.3369,5028,5027,
1,open_orders_end_to_public_state,4985,trades,1784012401054,1784012401370742470,1784012401.3908994,1784012401.636364,0.245465,62610.0,62611.0,0.582364,5029,5029,True
1,open_orders_end_to_reprice,4985,trades,1784012401054,1784012401370742470,1784012401.3908994,1784012401.6364913,0.245592,62610.0,62611.0,0.582491,5029,5029,True
1,trigger_to_open_orders_start,4991,trades,1784012402944,1784012403150861870,1784012403.1508617,1784012403.1515722,0.00071,,,0.207572,5035,5033,
1,open_orders_elapsed,4991,trades,1784012402944,1784012403150861870,1784012403.1515722,1784012403.2033665,0.051794,62608.0,62609.0,0.259367,5035,5033,
1,open_orders_end_to_public_state,4991,trades,1784012402944,1784012403150861870,1784012403.2033665,1784012403.2693162,0.06595,62605.0,62606.0,0.325316,5036,5036,True
1,open_orders_end_to_reprice,4991,trades,1784012402944,1784012403150861870,1784012403.2033665,1784012403.2694228,0.066056,62605.0,62606.0,0.325423,5036,5036,True
1,trigger_to_open_orders_start,4993,trades,1784012403958,1784012404377216942,1784012404.377217,1784012404.3779023,0.000685,,,0.419902,5038,5037,
1,open_orders_elapsed,4993,trades,1784012403958,1784012404377216942,1784012404.3779023,1784012404.3925688,0.014667,62605.0,62606.0,0.434569,5038,5037,
1,open_orders_end_to_public_state,4993,trades,1784012403958,1784012404377216942,1784012404.3925688,1784012404.3927746,0.000206,62602.0,62603.0,0.434775,5039,5039,True
1,open_orders_end_to_reprice,4993,trades,1784012403958,1784012404377216942,1784012404.3925688,1784012404.3928554,0.000287,62602.0,62603.0,0.434855,5039,5039,True
