event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
11,l2Book,1784010608177,1784010608375349036,0.198511,buy,62673,62673,62674,1,0.005,12.75323,52,2550.646,6,0.00019,0,0.00019,12.75823,0.0000148923479197349475593401279,touched_quote_without_depletion,,4e-05,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,7,3222,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784010608177,,12.75323,,,52,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
12,l2Book,1784010608702,1784010608917654756,0.215816,buy,62673,62673,62674,1,0.005,20.35649,76,4071.298,6,0.00019,0,0.00019,20.36149,0.000009331340682828221313862590606,touched_quote_without_depletion,,4e-05,False,missing_same_side_strict_through_support,8,3747,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,525,1784010608177,12.75323,20.35649,7.60326,52,76,24,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
13,trades,1784010609052,1784010609405266175,0.353432,buy,62673,62673,62674,1,0.005,20.35649,76,4071.298,7,0.00019,0,0.00019,20.36149,0.000009331340682828221313862590606,touched_quote_without_depletion,,4e-05,False,missing_same_side_strict_through_support,8,3747,350,2,same_touch_stable_enough,real_bbo_history_touch_stability,875,1784010608177,12.75323,20.35649,7.60326,52,76,24,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
14,l2Book,1784010609255,1784010609555687276,0.300843,buy,62673,62673,62674,1,0.005,25.54631,75,5109.262,6,0.00019,0,0.00019,25.55131,0.000007436017957591998218486645107,touched_quote_without_depletion,,4e-05,False,missing_same_side_strict_through_support,9,4300,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1078,1784010608177,20.35649,25.54631,5.18982,76,75,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
15,trades,1784010609746,1784010609935130680,0.189311,buy,62673,62673,62674,1,0.005,25.54631,75,5109.262,7,0.00483,0,0.00483,25.55131,0.0001890314038693123757646868204,touched_quote_without_depletion,,0.0012,False,missing_same_side_strict_through_support,9,4300,491,3,same_touch_stable_enough,real_bbo_history_touch_stability,1569,1784010608177,20.35649,25.54631,5.18982,76,75,-1,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
16,l2Book,1784010609813,1784010610028179102,0.215352,buy,62673,62673,62674,1,0.005,24.21416,77,4842.832,7,0.00483,0,0.00483,24.21916,0.0001994288819265408048834063609,touched_quote_without_depletion,,0.0012,False,missing_same_side_strict_through_support,10,4858,0,4,same_touch_stable_enough,real_bbo_history_touch_stability,1636,1784010608177,25.54631,24.21416,-1.33215,76,77,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
17,l2Book,1784010610343,1784010610572750708,0.229917,buy,62673,62673,62674,1,0.005,24.23016,78,4846.032,7,0.00483,0,0.00483,24.23516,0.0001992972194117967448946076692,touched_quote_without_depletion,,0.0012,False,missing_same_side_strict_through_support,11,5388,0,5,same_touch_stable_enough,real_bbo_history_touch_stability,2166,1784010608177,25.54631,24.23016,-1.31615,77,78,1,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
18,l2Book,1784010610953,1784010611215797929,0.262988,buy,62673,62673,62674,1,0.005,31.37163,87,6274.326,4,0.00483,0,0.00483,31.37663,0.0001539362257833298222275623609,touched_quote_without_depletion,,0.0012,False,missing_same_side_strict_through_support,12,5998,0,6,same_touch_stable_enough,real_bbo_history_touch_stability,2776,1784010608177,25.54631,31.37163,5.82532,78,87,9,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
19,l2Book,1784010611557,1784010611821675299,0.264852,buy,62673,62673,62674,1,0.005,29.82048,77,5964.096,2,0.00464,0,0.00464,29.82548,0.0001555716789805226940186712837,touched_quote_without_depletion,,0.00116,False,missing_same_side_strict_through_support,13,6602,0,7,same_touch_stable_enough,real_bbo_history_touch_stability,3380,1784010608177,31.37163,29.82048,-1.55115,87,77,-10,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
20,l2Book,1784010612161,1784010612399841776,0.239008,buy,62673,62673,62674,1,0.005,29.44082,78,5888.164,1,0.00464,0,0.00464,29.44582,0.0001575775441132221822995589866,touched_quote_without_depletion,,0.00116,False,missing_same_side_strict_through_support,14,7206,0,8,same_touch_stable_enough,real_bbo_history_touch_stability,3984,1784010608177,31.37163,29.44082,-1.93081,87,78,-9,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
21,l2Book,1784010612774,1784010612999082385,0.225283,buy,62673,62673,62674,1,0.005,30.14593,81,6029.186,0,0,0,0,30.15093,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,15,7819,0,9,same_touch_stable_enough,real_bbo_history_touch_stability,4597,1784010608177,31.37163,30.14593,-1.2257,87,81,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
22,l2Book,1784010613380,1784010613608531491,0.228695,buy,62673,62673,62674,1,0.005,34.72536,84,6945.072,0,0,0,0,34.73036,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,16,8425,0,10,same_touch_stable_enough,real_bbo_history_touch_stability,5203,1784010608177,31.37163,34.72536,3.35373,87,84,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
23,trades,1784010613444,1784010613663675032,0.219844,buy,62673,62673,62674,1,0.005,34.72536,84,6945.072,1,0,0,0,34.73036,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,16,8425,64,10,same_touch_stable_enough,real_bbo_history_touch_stability,5267,1784010608177,31.37163,34.72536,3.35373,87,84,-3,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
24,l2Book,1784010613913,1784010614312147213,0.399341,buy,62673,62673,62674,1,0.005,33.82536,83,6765.072,1,0,0,0,33.83036,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,17,8958,0,11,same_touch_stable_enough,real_bbo_history_touch_stability,5736,1784010608177,34.72536,33.82536,-0.9,87,83,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
25,l2Book,1784010614452,1784010614678531689,0.226734,buy,62673,62673,62674,1,0.005,33.82536,83,6765.072,1,0,0,0,33.83036,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,18,9497,0,12,same_touch_stable_enough,real_bbo_history_touch_stability,6275,1784010608177,34.72536,33.82536,-0.9,87,83,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
26,l2Book,1784010614988,1784010615209802004,0.221996,buy,62673,62673,62674,1,0.005,33.82536,83,6765.072,1,0,0,0,33.83036,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,19,10033,0,13,same_touch_stable_enough,real_bbo_history_touch_stability,6811,1784010608177,34.72536,33.82536,-0.9,87,83,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
27,trades,1784010615054,1784010615280194794,0.226389,buy,62673,62673,62674,1,0.005,33.82536,83,6765.072,2,0,0,0,33.83036,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,19,10033,66,13,same_touch_stable_enough,real_bbo_history_touch_stability,6877,1784010608177,34.72536,33.82536,-0.9,87,83,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
28,trades,1784010615325,1784010615538789786,0.213979,buy,62673,62673,62674,1,0.005,33.82536,83,6765.072,3,0,0,0,33.83036,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,19,10033,337,13,same_touch_stable_enough,real_bbo_history_touch_stability,7148,1784010608177,34.72536,33.82536,-0.9,87,83,-4,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
29,l2Book,1784010615522,1784010615722078582,0.200264,buy,62673,62673,62674,1,0.005,32.32896,81,6465.792,3,0,0,0,32.33396,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,20,10567,0,14,same_touch_stable_enough,real_bbo_history_touch_stability,7345,1784010608177,34.72536,32.32896,-2.3964,87,81,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
30,trades,1784010615798,1784010615985847131,0.188052,buy,62673,62673,62674,1,0.005,32.32896,81,6465.792,4,0.00033,0,0.00033,32.33396,0.00001020598776023722426823067759,touched_quote_without_depletion,,8e-05,False,missing_same_side_strict_through_support,20,10567,276,14,same_touch_stable_enough,real_bbo_history_touch_stability,7621,1784010608177,34.72536,32.32896,-2.3964,87,81,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
31,trades,1784010616001,1784010616214602092,0.213786,buy,62673,62673,62674,1,0.005,32.32896,81,6465.792,5,0.01935,0,0.01935,32.33396,0.0005984420095775463320917079133,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,20,10567,479,14,same_touch_stable_enough,real_bbo_history_touch_stability,7824,1784010608177,34.72536,32.32896,-2.3964,87,81,-6,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
32,l2Book,1784010616067,1784010616285320434,0.218527,buy,62673,62673,62674,1,0.005,11.85652,48,2371.304,5,0.01935,0,0.01935,11.86152,0.001631325496226453270744390264,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,21,11112,0,15,same_touch_stable_enough,real_bbo_history_touch_stability,7890,1784010608177,34.72536,11.85652,-22.86884,87,48,-39,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
33,trades,1784010616267,1784010616462226802,0.19543,buy,62673,62673,62674,1,0.005,11.85652,48,2371.304,7,0.01935,0,0.01935,11.86152,0.001631325496226453270744390264,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,21,11112,200,15,same_touch_stable_enough,real_bbo_history_touch_stability,8090,1784010608177,34.72536,11.85652,-22.86884,87,48,-39,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
34,l2Book,1784010616602,1784010616817095966,0.215311,buy,62673,62673,62674,1,0.005,15.91808,48,3183.616,6,0.01935,0,0.01935,15.92308,0.001215217156479776525647048184,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,22,11647,0,16,same_touch_stable_enough,real_bbo_history_touch_stability,8425,1784010608177,34.72536,15.91808,-18.80728,87,48,-39,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
35,l2Book,1784010617138,1784010617357922858,0.220158,buy,62673,62673,62674,1,0.005,15.91808,48,3183.616,6,0.01935,0,0.01935,15.92308,0.001215217156479776525647048184,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,23,12183,0,17,same_touch_stable_enough,real_bbo_history_touch_stability,8961,1784010608177,34.72536,15.91808,-18.80728,87,48,-39,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
36,l2Book,1784010617659,1784010617870313862,0.211512,buy,62673,62673,62674,1,0.005,15.91808,48,3183.616,6,0.01935,0,0.01935,15.92308,0.001215217156479776525647048184,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,24,12704,0,18,same_touch_stable_enough,real_bbo_history_touch_stability,9482,1784010608177,34.72536,15.91808,-18.80728,87,48,-39,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
37,l2Book,1784010618209,1784010618421165032,0.212375,buy,62673,62673,62674,1,0.005,15.91808,48,3183.616,5,0.01935,0,0.01935,15.92308,0.001215217156479776525647048184,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,25,13254,0,19,same_touch_stable_enough,real_bbo_history_touch_stability,10032,1784010608177,34.72536,15.91808,-18.80728,87,48,-39,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
38,trades,1784010618343,1784010618535893384,0.193099,buy,62673,62673,62674,1,0.005,15.91808,48,3183.616,5,0.01935,0,0.01935,15.92308,0.001215217156479776525647048184,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,25,13254,134,19,same_touch_stable_enough,real_bbo_history_touch_stability,10166,1784010608177,34.72536,15.91808,-18.80728,87,48,-39,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
39,l2Book,1784010618745,1784010618958215624,0.213435,buy,62673,62673,62674,1,0.005,16.18894,49,3237.788,5,0.01935,0,0.01935,16.19394,0.00119489142234687790617971908,touched_quote_without_depletion,,0.00483,False,missing_same_side_strict_through_support,26,13790,0,20,same_touch_stable_enough,real_bbo_history_touch_stability,10568,1784010608177,34.72536,16.18894,-18.53642,87,49,-38,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
40,l2Book,1784010619276,1784010619488730506,0.21295,buy,62673,62673,62674,1,0.005,15.91808,48,3183.616,1,0,0,0,15.92308,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,27,14321,0,21,same_touch_stable_enough,real_bbo_history_touch_stability,11099,1784010608177,34.72536,15.91808,-18.80728,87,48,-39,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
41,l2Book,1784010619816,1784010620034312173,0.218521,buy,62673,62673,62674,1,0.005,16.18972,49,3237.944,1,0,0,0,16.19472,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,28,14861,0,22,same_touch_stable_enough,real_bbo_history_touch_stability,11639,1784010608177,34.72536,16.18972,-18.53564,87,49,-38,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
42,l2Book,1784010620354,1784010620570343465,0.216594,buy,62673,62673,62674,1,0.005,16.20568,50,3241.136,1,0,0,0,16.21068,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,29,15399,0,23,same_touch_stable_enough,real_bbo_history_touch_stability,12177,1784010608177,34.72536,16.20568,-18.51968,87,50,-37,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
43,l2Book,1784010620877,1784010621120714322,0.243938,buy,62673,62673,62674,1,0.005,16.18972,49,3237.944,1,0,0,0,16.19472,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,30,15922,0,24,same_touch_stable_enough,real_bbo_history_touch_stability,12700,1784010608177,34.72536,16.18972,-18.53564,87,49,-38,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
44,l2Book,1784010621427,1784010621648986678,0.222242,buy,62673,62673,62674,1,0.005,16.29649,50,3259.298,0,0,0,0,16.30149,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,31,16472,0,25,same_touch_stable_enough,real_bbo_history_touch_stability,13250,1784010608177,34.72536,16.29649,-18.42887,87,50,-37,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
