attempt,event_sequence,retry_after_post_only_reject,source_channel,source_event_exchange_time_ms,open_orders_before_count,post_open_orders_public_state_seq,post_open_orders_l2_state_seq,post_open_orders_state_observed_after_end,guard_status,guard_reason,fair_mid_px,quote_px,edge_ticks,signal_age_ms,fee_buffer_ticks,adverse_selection_buffer_ticks,edge_gate_status,edge_gate_reason,submit_intent_bid,submit_intent_ask,side,limit_px,size_btc,notional_usdc,post_only_tif,order_endpoint_called,order_status_types,post_only_reject,fill_count_after_attempt,maker_fill_count_after_attempt,tracked_ref_count,cancel_endpoint_called,final_open_orders_count_after_attempt,shutdown_proof_status,quote_aging_guard_status,quote_aging_guard_reason,skip_reason
1,1477,False,trades,1784011136057,0,1493,1493,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62680.0,62681.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1548,False,trades,1784011151101,0,1565,1565,True,edge_gate_block,fair_mid_source_stale,,62678.0,,,2.0,5.0,block,fair_mid_source_stale,62678.0,62679.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1550,False,trades,1784011151644,0,1569,1569,True,edge_gate_block,fair_mid_source_stale,,62672.0,,,2.0,5.0,block,fair_mid_source_stale,62672.0,62673.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1560,False,trades,1784011154393,0,1581,1581,True,edge_gate_block,fair_mid_source_stale,,62669.0,,,2.0,5.0,block,fair_mid_source_stale,62669.0,62670.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1568,False,trades,1784011156412,0,1591,1591,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62666.0,62667.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1607,False,trades,1784011166329,0,1631,1631,True,edge_gate_block,fair_mid_source_stale,,62659.0,,,2.0,5.0,block,fair_mid_source_stale,62659.0,62660.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1619,False,trades,1784011170365,0,1644,1644,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62655.0,62656.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1707,False,trades,1784011200784,0,1734,1734,True,edge_gate_block,edge_below_required_buffer,62618.40000000001,62641.0,-22.6,167,2.0,5.0,block,edge_below_required_buffer,62641.0,62642.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
1,1710,False,trades,1784011201901,0,1740,1740,True,edge_gate_block,fair_mid_source_stale,,62639.0,,,2.0,5.0,block,fair_mid_source_stale,62639.0,62640.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,1715,False,trades,1784011203167,0,1747,1747,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62631.0,62632.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,1757,False,trades,1784011213715,0,1792,1792,True,edge_gate_block,edge_below_required_buffer,62595.5,62616.0,-20.5,53,2.0,5.0,block,edge_below_required_buffer,62616.0,62617.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
1,2342,False,trades,1784011404386,0,2378,2378,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62663.0,62664.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,2676,False,trades,1784011532057,0,2713,2713,True,edge_gate_block,fair_mid_source_stale,,62674.0,,,2.0,5.0,block,fair_mid_source_stale,62674.0,62675.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,2677,False,trades,1784011532592,0,2715,2715,True,edge_gate_block,edge_below_required_buffer,62673.5,62673.0,0.5,64,2.0,5.0,block,edge_below_required_buffer,62673.0,62674.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
1,2709,False,trades,1784011545296,0,2748,2748,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62664.0,62665.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,3157,False,trades,1784011719657,0,3197,3197,True,edge_gate_block,fair_mid_source_stale,,62656.0,,,2.0,5.0,block,fair_mid_source_stale,62656.0,62657.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,3982,False,trades,1784012033036,0,4023,4023,True,edge_gate_block,fair_mid_source_stale,,62649.0,,,2.0,5.0,block,fair_mid_source_stale,62649.0,62650.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,4132,False,trades,1784012092915,0,4174,4174,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62607.0,62608.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,4502,False,trades,1784012219435,0,4545,4545,True,fail_closed,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket,,,,,,,,,62575.0,62576.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,outside_quality_a_b_queue_bands;missing_intent_limit_px;missing_or_nonpositive_intent_size;missing_quality_bucket
1,4985,False,trades,1784012401054,0,5029,5029,True,edge_gate_block,fair_mid_source_stale,,62610.0,,,2.0,5.0,block,fair_mid_source_stale,62610.0,62611.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,4991,False,trades,1784012402944,0,5036,5036,True,edge_gate_block,fair_mid_source_stale,,62605.0,,,2.0,5.0,block,fair_mid_source_stale,62605.0,62606.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,fair_mid_source_stale
1,4993,False,trades,1784012403958,0,5039,5039,True,edge_gate_block,edge_below_required_buffer,62602.5,62602.0,0.5,151,2.0,5.0,block,edge_below_required_buffer,62602.0,62603.0,,,,,Alo,False,skipped,False,0,0,0,False,,no_order_submitted,not_submitted,,edge_below_required_buffer
