schema_version,task_id,pair_sequence,start_sample_sequence,end_sample_sequence,actual_horizon_us,start_mid_price,end_mid_price,abs_mid_move_bps
skhynix_c6in_latency_v2,0822T002,86,86,87,539246,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,87,87,88,574492,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,88,88,89,499866,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,89,89,90,567669,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,90,90,91,521904,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,91,91,92,471771,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,92,92,93,590718,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,93,93,94,474959,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,94,94,95,560467,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,95,95,96,545472,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,96,96,97,513456,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,97,97,98,619885,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,98,98,99,518003,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,99,99,100,485567,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,100,100,101,559126,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,101,101,102,527492,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,102,102,103,555532,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,103,103,104,563165,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,104,104,105,503682,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,105,105,106,554178,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,106,106,107,474078,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,107,107,108,784789,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,108,108,109,291884,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,109,109,110,558811,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,110,110,111,525765,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,111,111,112,521982,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,112,112,113,534408,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,113,113,114,550115,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,114,114,115,611655,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,115,115,116,484488,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,116,116,117,571935,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,117,117,118,549418,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,118,118,119,459948,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,119,119,120,531296,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,120,120,121,500008,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,121,121,122,519979,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,122,122,123,564448,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,123,123,124,613303,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,124,124,125,634361,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,125,125,126,472567,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,126,126,127,700895,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,127,127,128,364718,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,128,128,129,474439,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,129,129,130,489566,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,130,130,131,484681,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,131,131,132,651123,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,132,132,133,504106,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,133,133,134,535445,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,134,134,135,528104,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,135,135,136,531571,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,136,136,137,531465,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,137,137,138,589615,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,138,138,139,530314,1251.15,1251.15,0.0
skhynix_c6in_latency_v2,0822T002,139,139,140,499027,1251.15,1251.35,1.5985293529937903
skhynix_c6in_latency_v2,0822T002,140,140,141,594358,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,141,141,142,503184,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,142,142,143,542257,1251.35,1251.25,0.7991369321125908
skhynix_c6in_latency_v2,0822T002,143,143,144,563660,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,144,144,145,577713,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,145,145,146,486452,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,146,146,147,526049,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,147,147,148,560625,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,148,148,149,520643,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,149,149,150,526114,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,150,150,151,533602,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,151,151,152,529564,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,152,152,153,551093,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,153,153,154,511654,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,154,154,155,781169,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,155,155,156,296605,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,156,156,157,530738,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,157,157,158,648228,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,158,158,159,440568,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,159,159,160,560813,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,160,160,161,533751,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,161,161,162,546870,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,162,162,163,533374,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,163,163,164,534606,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,164,164,165,553592,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,165,165,166,545717,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,166,166,167,525720,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,167,167,168,572857,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,168,168,169,501339,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,169,169,170,534841,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,170,170,171,570702,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,171,171,172,494871,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,172,172,173,516729,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,173,173,174,550942,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,174,174,175,550271,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,175,175,176,537857,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,176,176,177,542901,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,177,177,178,586125,1251.25,1251.25,0.0
skhynix_c6in_latency_v2,0822T002,178,178,179,468550,1251.25,1251.35,0.7992007992000724
skhynix_c6in_latency_v2,0822T002,179,179,180,627114,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,180,180,181,531420,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,181,181,182,513736,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,182,182,183,701845,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,183,183,184,405204,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,184,184,185,640472,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,185,185,186,478799,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,186,186,187,560509,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,187,187,188,593199,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,188,188,189,482002,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,189,189,190,598688,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,190,190,191,515794,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,191,191,192,696490,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,192,192,193,462199,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,193,193,194,457127,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,194,194,195,573450,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,195,195,196,650835,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,196,196,197,471059,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,197,197,198,602821,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,198,198,199,490676,1251.35,1251.45,0.7991369321144078
skhynix_c6in_latency_v2,0822T002,199,199,200,501821,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,200,200,201,537726,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,201,201,202,628256,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,202,202,203,455701,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,203,203,204,652227,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,204,204,205,384362,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,205,205,206,585912,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,206,206,207,543553,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,207,207,208,512140,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,208,208,209,554914,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,209,209,210,519613,1251.45,1251.45,0.0
skhynix_c6in_latency_v2,0822T002,210,210,211,613581,1251.45,1251.35,0.7990730752338201
skhynix_c6in_latency_v2,0822T002,211,211,212,466126,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,212,212,213,522312,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,213,213,214,538141,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,214,214,215,529396,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,215,215,216,536771,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,216,216,217,571523,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,217,217,218,578069,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,218,218,219,574012,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,219,219,220,598942,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,220,220,221,352204,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,221,221,222,567985,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,222,222,223,480558,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,223,223,224,558894,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,224,224,225,522521,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,225,225,226,524415,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,226,226,227,547499,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,227,227,228,636887,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,228,228,229,600259,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,229,229,230,612780,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,230,230,231,499572,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,231,231,232,555216,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,232,232,233,524135,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,233,233,234,542187,1251.35,1251.25,0.7991369321125908
skhynix_c6in_latency_v2,0822T002,234,234,235,560613,1251.25,1251.3,0.3996003996000362
skhynix_c6in_latency_v2,0822T002,235,235,236,491599,1251.3,1251.3,0.0
skhynix_c6in_latency_v2,0822T002,236,236,237,588297,1251.3,1251.3,0.0
skhynix_c6in_latency_v2,0822T002,237,237,238,571643,1251.3,1251.35,0.39958443219015843
skhynix_c6in_latency_v2,0822T002,238,238,239,474516,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,239,239,240,550486,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,240,240,241,563800,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,241,241,242,501528,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,242,242,243,551755,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,243,243,244,522860,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,244,244,245,547720,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,245,245,246,512730,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,246,246,247,641340,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,247,247,248,618578,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,248,248,249,374007,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,249,249,250,547593,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,250,250,251,549995,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,251,251,252,489724,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,252,252,253,565815,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,253,253,254,592776,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,254,254,255,453816,1251.35,1251.35,0.0
skhynix_c6in_latency_v2,0822T002,255,255,256,535081,1251.35,1251.65,2.397410796341407
skhynix_c6in_latency_v2,0822T002,256,256,257,565827,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,257,257,258,536746,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,258,258,259,500086,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,259,259,260,562398,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,260,260,261,517225,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,261,261,262,532596,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,262,262,263,549629,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,263,263,264,533168,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,264,264,265,558743,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,265,265,266,524342,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,266,266,267,608189,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,267,267,268,540742,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,268,268,269,480162,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,269,269,270,550627,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,270,270,271,535739,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,271,271,272,543072,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,272,272,273,531100,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,273,273,274,534708,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,274,274,275,534084,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,275,275,276,635438,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,276,276,277,429416,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,277,277,278,619603,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,278,278,279,516184,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,279,279,280,546719,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,280,280,281,602128,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,281,281,282,564764,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,282,282,283,545535,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,283,283,284,535761,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,284,284,285,658191,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,285,285,286,399699,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,286,286,287,549023,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,287,287,288,625519,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,288,288,289,541706,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,289,289,290,505961,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,290,290,291,522493,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,291,291,292,524685,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,292,292,293,537114,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,293,293,294,509880,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,294,294,295,593336,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,295,295,296,521086,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,296,296,297,514696,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,297,297,298,619925,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,298,298,299,468664,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,299,299,300,557320,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,300,300,301,620669,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,301,301,302,555912,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,302,302,303,427009,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,303,303,304,549174,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,304,304,305,579372,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,305,305,306,575167,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,306,306,307,501939,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,307,307,308,686445,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,308,308,309,453173,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,309,309,310,545385,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,310,310,311,605279,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,311,311,312,483663,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,312,312,313,561330,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,313,313,314,522417,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,314,314,315,527071,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,315,315,316,606544,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,316,316,317,592621,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,317,317,318,636072,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,318,318,319,489267,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,319,319,320,588335,1251.65,1251.65,0.0
skhynix_c6in_latency_v2,0822T002,320,320,321,465782,1251.65,1251.65,0.0
